x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB
5.35156250e-01,1.67968750e-01,2.08298645e-01,-5.59867188e-01,4.64233847e-01,0.00000000e+00,1.45006269e-01,-4.38852187e-01,3.70787481e-01,0.00000000e+00,0.00000000e+00,4.28571912e-01
5.35156250e-01,1.75781250e-01,2.11864104e-01,-5.59051052e-01,4.68435480e-01,0.00000000e+00,1.50849932e-01,-4.25737699e-01,3.65100996e-01,0.00000000e+00,0.00000000e+00,3.57082977e-01
5.35156250e-01,1.83593750e-01,2.16244621e-01,-5.56805359e-01,4.72045145e-01,0.00000000e+00,1.57468437e-01,-4.11251756e-01,3.58169832e-01,0.00000000e+00,0.00000000e+00,2.79269262e-01
5.35156250e-01,1.91406250e-01,2.21193937e-01,-5.54621413e-01,4.76450684e-01,0.00000000e+00,1.64483713e-01,-3.95781777e-01,3.50313062e-01,0.00000000e+00,0.00000000e+00,2.10423591e-01
5.35156250e-01,1.99218750e-01,2.26480470e-01,-5.53111685e-01,4.82511531e-01,0.00000000e+00,1.71609171e-01,-3.79533096e-01,3.41852151e-01,0.00000000e+00,0.00000000e+00,1.52188146e-01
5.35156250e-01,2.07031250e-01,2.31909387e-01,-5.52325216e-01,4.90526664e-01,0.00000000e+00,1.78630092e-01,-3.62642985e-01,3.32870177e-01,0.00000000e+00,0.00000000e+00,1.13604799e-01
5.35156250e-01,2.14843750e-01,2.37372606e-01,-5.51091487e-01,4.99982978e-01,0.00000000e+00,1.85542846e-01,-3.44843744e-01,3.23486087e-01,0.00000000e+00,0.00000000e+00,8.16668521e-02
5.35156250e-01,2.22656250e-01,2.42886218e-01,-5.47267745e-01,5.09621527e-01,0.00000000e+00,1.92651789e-01,-3.25329444e-01,3.12987481e-01,0.00000000e+00,0.00000000e+00,1.54265810e-02
5.35156250e-01,2.30468750e-01,2.48605907e-01,-5.39750788e-01,5.18152147e-01,0.00000000e+00,2.00400887e-01,-3.03377104e-01,3.00145684e-01,0.00000000e+00,0.00000000e+00,-1.23047192e-01
5.35156250e-01,2.38281250e-01,2.54573224e-01,-5.31346203e-01,5.25546521e-01,0.00000000e+00,2.08678022e-01,-2.79839041e-01,2.83834244e-01,0.00000000e+00,0.00000000e+00,-3.03099071e-01
5.35156250e-01,2.46093750e-01,2.60054043e-01,-5.29246984e-01,5.34279700e-01,0.00000000e+00,2.15878152e-01,-2.58251127e-01,2.65981747e-01,0.00000000e+00,0.00000000e+00,-2.75932249e-01
5.35156250e-01,2.53906250e-01,2.64588541e-01,-5.32086010e-01,5.46548770e-01,0.00000000e+00,2.21299539e-01,-2.38554057e-01,2.49772586e-01,0.00000000e+00,0.00000000e+00,-1.06218793e-01
5.35156250e-01,2.61718750e-01,2.68746246e-01,-5.33287322e-01,5.58089446e-01,0.00000000e+00,2.26168046e-01,-2.17898948e-01,2.32792123e-01,0.00000000e+00,0.00000000e+00,-4.26693016e-02
5.35156250e-01,2.69531250e-01,2.72449752e-01,-5.32142249e-01,5.67972740e-01,0.00000000e+00,2.30514117e-01,-1.96418881e-01,2.14895899e-01,0.00000000e+00,0.00000000e+00,-1.39304316e-02
5.35156250e-01,2.77343750e-01,2.75379502e-01,-5.29720575e-01,5.76653001e-01,0.00000000e+00,2.33921245e-01,-1.75058250e-01,1.96702810e-01,0.00000000e+00,0.00000000e+00,2.55576559e-02
5.35156250e-01,2.85156250e-01,2.77349720e-01,-5.26712696e-01,5.84341435e-01,0.00000000e+00,2.36165281e-01,-1.54353082e-01,1.78678725e-01,0.00000000e+00,0.00000000e+00,7.64579190e-02
5.35156250e-01,2.92968750e-01,2.78384682e-01,-5.22994811e-01,5.90761985e-01,0.00000000e+00,2.37339146e-01,-1.34272442e-01,1.60810743e-01,0.00000000e+00,0.00000000e+00,1.12831118e-01
5.35156250e-01,3.00781250e-01,2.78560448e-01,-5.18673435e-01,5.95807957e-01,0.00000000e+00,2.37568306e-01,-1.14858359e-01,1.43176985e-01,0.00000000e+00,0.00000000e+00,1.38091633e-01
5.35156250e-01,3.08593750e-01,2.78004676e-01,-5.14126059e-01,5.99389151e-01,0.00000000e+00,2.37019316e-01,-9.62481306e-02,1.25921425e-01,0.00000000e+00,0.00000000e+00,1.59002852e-01
5.35156250e-01,3.16406250e-01,2.76933568e-01,-5.09881636e-01,6.01167697e-01,0.00000000e+00,2.35968163e-01,-7.85963838e-02,1.09237072e-01,0.00000000e+00,0.00000000e+00,1.81082927e-01
5.35156250e-01,3.24218750e-01,2.75710062e-01,-5.06578632e-01,6.00206246e-01,0.00000000e+00,2.34900437e-01,-6.19675131e-02,9.32628339e-02,0.00000000e+00,0.00000000e+00,1.99806713e-01
5.35156250e-01,3.32031250e-01,2.74947146e-01,-5.05062903e-01,5.94414268e-01,0.00000000e+00,2.34667754e-01,-4.63079747e-02,7.79488934e-02,0.00000000e+00,0.00000000e+00,2.05899483e-01
5.35156250e-01,3.39843750e-01,2.75659322e-01,-5.06467627e-01,5.79662783e-01,0.00000000e+00,2.36730046e-01,-3.14558614e-02,6.31110580e-02,0.00000000e+00,0.00000000e+00,1.97691471e-01
5.35156250e-01,3.47656250e-01,2.79354513e-01,-5.11733148e-01,5.49041939e-01,0.00000000e+00,2.43387520e-01,-1.69991213e-02,4.83843267e-02,0.00000000e+00,0.00000000e+00,1.81038128e-01
5.35156250e-01,3.55468750e-01,2.87538791e-01,-5.20231155e-01,4.95118046e-01,0.00000000e+00,2.57229775e-01,-2.10374525e-03,3.32562842e-02,0.00000000e+00,0.00000000e+00,1.79973705e-01
5.35156250e-01,3.63281250e-01,3.00256165e-01,-5.28264239e-01,4.17549279e-01,0.00000000e+00,2.78943519e-01,1.44595916e-02,1.74503675e-02,0.00000000e+00,0.00000000e+00,2.18299090e-01
5.35156250e-01,3.71093750e-01,3.15024146e-01,-5.29945223e-01,3.28082139e-01,0.00000000e+00,3.05098842e-01,3.36854673e-02,1.16548745e-03,0.00000000e+00,0.00000000e+00,2.88599819e-01
5.35156250e-01,3.78906250e-01,3.28115908e-01,-5.20495044e-01,2.43138178e-01,0.00000000e+00,3.29516931e-01,5.55124062e-02,-1.47216019e-02,0.00000000e+00,0.00000000e+00,3.57022090e-01
5.35156250e-01,3.86718750e-01,3.37009523e-01,-4.98456636e-01,1.73008573e-01,0.00000000e+00,3.47408049e-01,7.88428329e-02,-2.90948636e-02,0.00000000e+00,0.00000000e+00,3.97997579e-01
5.35156250e-01,3.94531250e-01,3.41337513e-01,-4.64977462e-01,1.19405018e-01,0.00000000e+00,3.57580156e-01,1.02330193e-01,-4.09818646e-02,0.00000000e+00,0.00000000e+00,4.07746205e-01
5.35156250e-01,4.02343750e-01,3.42120780e-01,-4.21996774e-01,7.92475520e-02,0.00000000e+00,3.61444547e-01,1.25205306e-01,-4.97665401e-02,0.00000000e+00,0.00000000e+00,3.93718165e-01
5.35156250e-01,4.10156250e-01,3.40677587e-01,-3.70931601e-01,4.86395918e-02,0.00000000e+00,3.61112723e-01,1.47415618e-01,-5.52455137e-02,0.00000000e+00,0.00000000e+00,3.85430677e-01
5.35156250e-01,4.17968750e-01,3.37995734e-01,-3.13008701e-01,2.48630250e-02,0.00000000e+00,3.58120470e-01,1.70425138e-01,-5.75417992e-02,0.00000000e+00,0.00000000e+00,3.07969970e-01
5.35156250e-01,4.25781250e-01,3.34493294e-01,-2.48680867e-01,6.60230781e-03,0.00000000e+00,3.53127154e-01,1.95728892e-01,-5.87580471e-02,0.00000000e+00,0.00000000e+00,2.11819532e-01
5.35156250e-01,4.33593750e-01,3.30220365e-01,-1.77369866e-01,-7.84945755e-03,0.00000000e+00,3.46324817e-01,2.23953602e-01,-5.70267384e-02,0.00000000e+00,0.00000000e+00,2.18396826e-01
5.35156250e-01,4.41406250e-01,3.24846273e-01,-1.00457674e-01,-1.93324830e-02,0.00000000e+00,3.37109028e-01,2.57758387e-01,-5.30118817e-02,0.00000000e+00,0.00000000e+00,1.85034599e-01
5.35156250e-01,4.49218750e-01,3.17723809e-01,-1.79132015e-02,-2.82322127e-02,0.00000000e+00,3.24507263e-01,2.99067361e-01,-4.84275791e-02,0.00000000e+00,0.00000000e+00,1.65926636e-01
5.35156250e-01,4.57031250e-01,3.07949688e-01,7.08927982e-02,-3.45792217e-02,0.00000000e+00,3.07441469e-01,3.48680419e-01,-4.36102484e-02,0.00000000e+00,0.00000000e+00,2.71398409e-01
5.35156250e-01,4.64843750e-01,2.94967936e-01,1.57957680e-01,-3.75268202e-02,0.00000000e+00,2.84986889e-01,4.06230468e-01,-3.79862648e-02,0.00000000e+00,0.00000000e+00,3.54541729e-01
5.35156250e-01,4.72656250e-01,2.79854564e-01,2.24826937e-01,-3.57513232e-02,0.00000000e+00,2.59208207e-01,4.64303135e-01,-3.13475047e-02,0.00000000e+00,0.00000000e+00,3.01415521e-01
5.35156250e-01,4.80468750e-01,2.66894073e-01,2.54524282e-01,-2.93763893e-02,0.00000000e+00,2.36562666e-01,5.09382642e-01,-2.33589542e-02,0.00000000e+00,0.00000000e+00,2.75802742e-01
5.35156250e-01,4.88281250e-01,2.60859813e-01,2.32543583e-01,-2.17042249e-02,0.00000000e+00,2.25192036e-01,5.28110051e-01,-1.25712646e-02,0.00000000e+00,0.00000000e+00,1.76237402e-01
5.35156250e-01,4.96093750e-01,2.80240315e-01,1.39112715e-01,-1.50589502e-02,0.00000000e+00,2.74630188e-01,4.21265180e-01,-1.49302505e-03,0.00000000e+00,0.00000000e+00,-1.38701357e+00
5.35156250e-01,5.03906250e-01,2.98535792e-01,2.48362417e-01,-3.48652594e-02,0.00000000e+00,3.10697731e-01,-2.92443114e-01,-2.79081514e-03,0.00000000e+00,0.00000000e+00,7.15870397e-01
5.35156250e-01,5.11718750e-01,2.78140429e-01,6.22620786e-02,-6.31157652e-02,0.00000000e+00,2.52257938e-01,-4.68577508e-01,-1.78997025e-02,0.00000000e+00,0.00000000e+00,6.73973907e-01
5.35156250e-01,5.19531250e-01,2.89878197e-01,1.45746842e-02,-7.69819367e-02,0.00000000e+00,2.69757381e-01,-4.34122717e-01,-3.39324019e-02,0.00000000e+00,0.00000000e+00,7.59116143e-01
5.35156250e-01,5.27343750e-01,3.08380563e-01,7.24731394e-02,-9.11967181e-02,0.00000000e+00,2.97506255e-01,-3.70183852e-01,-5.34874559e-02,0.00000000e+00,0.00000000e+00,4.85707786e-01
5.35156250e-01,5.35156250e-01,3.23722352e-01,1.47210265e-01,-1.04597161e-01,0.00000000e+00,3.20013420e-01,-3.11379532e-01,-7.52865296e-02,0.00000000e+00,0.00000000e+00,2.29684306e-01
5.35156250e-01,5.42968750e-01,3.34894886e-01,2.20251131e-01,-1.16279105e-01,0.00000000e+00,3.36074958e-01,-2.62652665e-01,-9.66319838e-02,0.00000000e+00,0.00000000e+00,2.00666810e-01
5.35156250e-01,5.50781250e-01,3.42787835e-01,2.93223761e-01,-1.27177933e-01,0.00000000e+00,3.47472757e-01,-2.20494711e-01,-1.17374646e-01,0.00000000e+00,0.00000000e+00,2.03280481e-01
5.35156250e-01,5.58593750e-01,3.48274896e-01,3.63981404e-01,-1.38644418e-01,0.00000000e+00,3.55639604e-01,-1.81091825e-01,-1.38131818e-01,0.00000000e+00,0.00000000e+00,1.04098500e-01
5.35156250e-01,5.66406250e-01,3.51824440e-01,4.30209437e-01,-1.51867918e-01,0.00000000e+00,3.61180665e-01,-1.41276748e-01,-1.59272871e-01,0.00000000e+00,0.00000000e+00,-6.91382862e-02
5.35156250e-01,5.74218750e-01,3.53095856e-01,4.92532784e-01,-1.69288895e-01,0.00000000e+00,3.63109547e-01,-9.85046761e-02,-1.80449344e-01,0.00000000e+00,0.00000000e+00,-1.85620524e-01
5.35156250e-01,5.82031250e-01,3.50398836e-01,5.52434441e-01,-1.97061521e-01,0.00000000e+00,3.57987829e-01,-5.19138733e-02,-2.01192469e-01,0.00000000e+00,0.00000000e+00,-1.96878193e-01
5.35156250e-01,5.89843750e-01,3.40255044e-01,6.06056919e-01,-2.47841352e-01,0.00000000e+00,3.39672095e-01,-4.54942635e-03,-2.20995318e-01,0.00000000e+00,0.00000000e+00,-1.41644720e-01
5.35156250e-01,5.97656250e-01,3.18105517e-01,6.38316946e-01,-3.41350079e-01,0.00000000e+00,3.01452761e-01,3.42526716e-02,-2.38912610e-01,0.00000000e+00,0.00000000e+00,-1.36963569e-01
5.35156250e-01,6.05468750e-01,2.82333773e-01,6.29773916e-01,-4.93879092e-01,0.00000000e+00,2.43558119e-01,5.42025066e-02,-2.52407966e-01,0.00000000e+00,0.00000000e+00,-2.72170857e-01
5.35156250e-01,6.13281250e-01,2.41945157e-01,5.83582644e-01,-6.81600343e-01,0.00000000e+00,1.83653099e-01,5.81600073e-02,-2.59830175e-01,0.00000000e+00,0.00000000e+00,-2.25152333e-01
5.35156250e-01,6.21093750e-01,2.15121269e-01,5.36164068e-01,-8.13958352e-01,0.00000000e+00,1.47817232e-01,6.07089133e-02,-2.63183467e-01,0.00000000e+00,0.00000000e+00,7.07416444e-03
5.35156250e-01,6.28906250e-01,2.06637559e-01,5.15153050e-01,-8.48498398e-01,0.00000000e+00,1.37529338e-01,6.93077703e-02,-2.66945374e-01,0.00000000e+00,0.00000000e+00,5.92399917e-02
5.35156250e-01,6.36718750e-01,2.05866278e-01,5.12985443e-01,-8.43684580e-01,0.00000000e+00,1.36656321e-01,8.19323692e-02,-2.72686313e-01,0.00000000e+00,0.00000000e+00,-2.22043979e-02
5.35156250e-01,6.44531250e-01,2.06608825e-01,5.16618823e-01,-8.32096578e-01,0.00000000e+00,1.37503091e-01,9.60805603e-02,-2.79300258e-01,0.00000000e+00,0.00000000e+00,-6.41679654e-02
5.35156250e-01,6.52343750e-01,2.07480073e-01,5.21690766e-01,-8.19340467e-01,0.00000000e+00,1.38504837e-01,1.10963701e-01,-2.86174457e-01,0.00000000e+00,0.00000000e+00,-8.14119631e-02
5.35156250e-01,6.60156250e-01,2.08174882e-01,5.27298822e-01,-8.06449734e-01,0.00000000e+00,1.39310961e-01,1.26435792e-01,-2.93187298e-01,0.00000000e+00,0.00000000e+00,-9.28959573e-02
5.35156250e-01,6.67968750e-01,2.08581732e-01,5.33430531e-01,-7.93849830e-01,0.00000000e+00,1.39774700e-01,1.42510811e-01,-3.00267355e-01,0.00000000e+00,0.00000000e+00,-9.61572011e-02
5.35156250e-01,6.75781250e-01,2.08653523e-01,5.40093434e-01,-7.81710095e-01,0.00000000e+00,1.39831502e-01,1.59125702e-01,-3.07284381e-01,0.00000000e+00,0.00000000e+00,-8.97095877e-02
5.35156250e-01,6.83593750e-01,2.08382528e-01,5.47110303e-01,-7.70061422e-01,0.00000000e+00,1.39467285e-01,1.76106870e-01,-3.14115184e-01,0.00000000e+00,0.00000000e+00,-8.07365522e-02
5.35156250e-01,6.91406250e-01,2.07760163e-01,5.54488391e-01,-7.59061455e-01,0.00000000e+00,1.38650828e-01,1.93355472e-01,-3.20772932e-01,0.00000000e+00,0.00000000e+00,-7.17261017e-02
5.35156250e-01,6.99218750e-01,2.06787622e-01,5.62490936e-01,-7.48902442e-01,0.00000000e+00,1.37352078e-01,2.10871691e-01,-3.27247435e-01,0.00000000e+00,0.00000000e+00,-5.90888469e-02
5.35156250e-01,7.07031250e-01,2.05469695e-01,5.71389945e-01,-7.39750445e-01,0.00000000e+00,1.35552027e-01,2.28643518e-01,-3.33483837e-01,0.00000000e+00,0.00000000e+00,-3.93132201e-02
5.35156250e-01,7.14843750e-01,2.03904663e-01,5.81609766e-01,-7.31130690e-01,0.00000000e+00,1.33347384e-01,2.46770272e-01,-3.39372154e-01,0.00000000e+00,0.00000000e+00,-3.52172125e-02
5.35156250e-01,7.22656250e-01,2.02176291e-01,5.92195614e-01,-7.23217958e-01,0.00000000e+00,1.30765653e-01,2.64706922e-01,-3.45027060e-01,0.00000000e+00,0.00000000e+00,-3.17922829e-02
5.35156250e-01,7.30468750e-01,2.00229366e-01,6.04039878e-01,-7.16565073e-01,0.00000000e+00,1.27680285e-01,2.82735895e-01,-3.50529169e-01,0.00000000e+00,0.00000000e+00,-8.08539736e-03
5.35156250e-01,7.38281250e-01,1.98058277e-01,6.18071042e-01,-7.10973894e-01,0.00000000e+00,1.24116854e-01,3.01144589e-01,-3.55539027e-01,0.00000000e+00,0.00000000e+00,4.20720047e-02
5.35156250e-01,7.46093750e-01,1.95752101e-01,6.33936933e-01,-7.05597364e-01,0.00000000e+00,1.20295729e-01,3.19791258e-01,-3.59701060e-01,0.00000000e+00,0.00000000e+00,1.07763799e-01
5.35156250e-01,7.53906250e-01,1.93509352e-01,6.50028989e-01,-6.98957534e-01,0.00000000e+00,1.16575678e-01,3.38150685e-01,-3.62597485e-01,0.00000000e+00,0.00000000e+00,1.81249653e-01
5.35156250e-01,7.61718750e-01,1.91585286e-01,6.64066657e-01,-6.89578586e-01,0.00000000e+00,1.13350427e-01,3.55528873e-01,-3.63958152e-01,0.00000000e+00,0.00000000e+00,2.47047708e-01
5.35156250e-01,7.69531250e-01,1.90160803e-01,6.74107951e-01,-6.76586448e-01,0.00000000e+00,1.10898894e-01,3.71387167e-01,-3.63655267e-01,0.00000000e+00,0.00000000e+00,2.90657484e-01
5.35156250e-01,7.77343750e-01,1.89343893e-01,6.79172740e-01,-6.59462200e-01,0.00000000e+00,1.09396288e-01,3.85540006e-01,-3.61783882e-01,0.00000000e+00,0.00000000e+00,3.11769606e-01
5.35156250e-01,7.85156250e-01,1.89242392e-01,6.78309735e-01,-6.37733785e-01,0.00000000e+00,1.09034044e-01,3.97822202e-01,-3.58323079e-01,0.00000000e+00,0.00000000e+00,3.15711389e-01
5.35156250e-01,7.92968750e-01,1.89900109e-01,6.70349425e-01,-6.11167459e-01,0.00000000e+00,1.09965866e-01,4.07982815e-01,-3.53290485e-01,0.00000000e+00,0.00000000e+00,2.98420157e-01
5.35156250e-01,8.00781250e-01,1.91239599e-01,6.54671021e-01,-5.80021001e-01,0.00000000e+00,1.12190029e-01,4.15964641e-01,-3.46941302e-01,0.00000000e+00,0.00000000e+00,2.59824705e-01
5.35156250e-01,8.08593750e-01,1.93071611e-01,6.31280933e-01,-5.44980758e-01,0.00000000e+00,1.15544595e-01,4.21930719e-01,-3.39648227e-01,0.00000000e+00,0.00000000e+00,2.04820366e-01
5.35156250e-01,8.16406250e-01,1.95150505e-01,6.00601337e-01,-5.06866652e-01,0.00000000e+00,1.19764785e-01,4.26202958e-01,-3.31916361e-01,0.00000000e+00,0.00000000e+00,1.37889502e-01
5.35156250e-01,8.24218750e-01,1.97235108e-01,5.63209953e-01,-4.66422186e-01,0.00000000e+00,1.24544643e-01,4.29181733e-01,-3.24225998e-01,0.00000000e+00,0.00000000e+00,6.12811914e-02
5.35156250e-01,8.32031250e-01,1.99142280e-01,5.19628178e-01,-4.24213369e-01,0.00000000e+00,1.29588217e-01,4.31257417e-01,-3.17052756e-01,0.00000000e+00,0.00000000e+00,-2.85150684e-02
5.35156250e-01,8.39843750e-01,2.00776937e-01,4.70485861e-01,-3.80739275e-01,0.00000000e+00,1.34611357e-01,4.32819103e-01,-3.10840743e-01,0.00000000e+00,0.00000000e+00,-1.35740064e-01
5.35156250e-01,8.47656250e-01,2.02165273e-01,4.16730399e-01,-3.36572645e-01,0.00000000e+00,1.39358431e-01,4.34226555e-01,-3.05997411e-01,0.00000000e+00,0.00000000e+00,-2.63769074e-01
5.35156250e-01,8.55468750e-01,2.03497855e-01,3.59891259e-01,-2.92511136e-01,0.00000000e+00,1.43646281e-01,4.35743298e-01,-3.02828111e-01,0.00000000e+00,0.00000000e+00,-4.10949365e-01
5.35156250e-01,8.63281250e-01,2.05166287e-01,3.02212001e-01,-2.49670755e-01,0.00000000e+00,1.47458320e-01,4.37388170e-01,-3.01403851e-01,0.00000000e+00,0.00000000e+00,-5.68346040e-01
5.35156250e-01,8.71093750e-01,2.07757031e-01,2.46532676e-01,-2.09461756e-01,0.00000000e+00,1.51073787e-01,4.38745516e-01,-3.01409358e-01,0.00000000e+00,0.00000000e+00,-7.20159152e-01
5.35156250e-01,8.78906250e-01,2.11954498e-01,1.95749559e-01,-1.73370396e-01,0.00000000e+00,1.55183955e-01,4.38807916e-01,-3.02050887e-01,0.00000000e+00,0.00000000e+00,-8.54342340e-01
5.35156250e-01,8.86718750e-01,2.18244085e-01,1.52549903e-01,-1.42724231e-01,0.00000000e+00,1.60763686e-01,4.36185478e-01,-3.02213976e-01,0.00000000e+00,0.00000000e+00,-9.43978152e-01
5.35156250e-01,8.94531250e-01,2.26421833e-01,1.19323964e-01,-1.18287374e-01,0.00000000e+00,1.68587651e-01,4.29820069e-01,-3.00303416e-01,0.00000000e+00,0.00000000e+00,-9.37988254e-01
5.35156250e-01,9.02343750e-01,2.36028176e-01,9.44667634e-02,-9.91355115e-02,0.00000000e+00,1.79468083e-01,4.18541280e-01,-2.94700563e-01,0.00000000e+00,0.00000000e+00,-9.49702840e-01
5.35156250e-01,9.10156250e-01,2.47061373e-01,7.54540921e-02,-8.40869640e-02,0.00000000e+00,1.93838344e-01,4.01398541e-01,-2.86221779e-01,0.00000000e+00,0.00000000e+00,-9.93318629e-01
5.35156250e-01,9.17968750e-01,2.59157495e-01,6.30569876e-02,-7.22485820e-02,0.00000000e+00,2.10622096e-01,3.79419189e-01,-2.73754061e-01,0.00000000e+00,0.00000000e+00,-8.97496464e-01
5.35156250e-01,9.25781250e-01,2.71967690e-01,5.28476927e-02,-6.15783172e-02,0.00000000e+00,2.29143159e-01,3.52916198e-01,-2.55935023e-01,0.00000000e+00,0.00000000e+00,-9.53775024e-01
5.35156250e-01,9.33593750e-01,2.86321246e-01,4.07377980e-02,-5.07664732e-02,0.00000000e+00,2.49978063e-01,3.19975861e-01,-2.36482328e-01,0.00000000e+00,0.00000000e+00,-1.21486928e+00
5.35156250e-01,9.41406250e-01,3.00844160e-01,3.54948081e-02,-4.21453257e-02,0.00000000e+00,2.70483114e-01,2.83792224e-01,-2.13270906e-01,0.00000000e+00,0.00000000e+00,-9.87767860e-01
5.35156250e-01,9.49218750e-01,3.13249801e-01,2.91746081e-02,-3.34331615e-02,0.00000000e+00,2.90764108e-01,2.43601721e-01,-1.80386795e-01,0.00000000e+00,0.00000000e+00,-8.41960529e-01
5.35156250e-01,9.57031250e-01,3.22345765e-01,1.55978734e-02,-2.31905942e-02,0.00000000e+00,3.12601612e-01,1.87759527e-01,-1.41739238e-01,0.00000000e+00,0.00000000e+00,-1.93070460e+00
5.35156250e-01,9.64843750e-01,3.29386107e-01,1.78553611e-02,-1.71996570e-02,0.00000000e+00,3.32433719e-01,1.21212542e-01,-1.09058050e-01,0.00000000e+00,0.00000000e+00,1.38857122e+00
5.35156250e-01,9.72656250e-01,3.31104139e-01,-1.25626924e-02,-3.90128177e-02,0.00000000e+00,3.29392025e-01,-1.61556933e-01,1.62667029e-01,0.00000000e+00,0.00000000e+00,-2.90518374e-01
5.35156250e-01,9.80468750e-01,3.33049963e-01,-1.96940255e-02,-2.30179621e-02,0.00000000e+00,3.15401743e-01,-1.84272923e-01,1.90587719e-01,0.00000000e+00,0.00000000e+00,8.74889875e-01
5.35156250e-01,9.88281250e-01,3.23367412e-01,1.74273199e-03,-1.89504876e-02,0.00000000e+00,3.05612698e-01,-2.17751237e-01,2.35779932e-01,0.00000000e+00,0.00000000e+00,-1.16048263e+00
5.35156250e-01,9.96093750e-01,3.07978326e-01,-1.80667505e-02,-7.32038677e-03,0.00000000e+00,2.83755723e-01,-2.63038276e-01,2.35449721e-01,0.00000000e+00,0.00000000e+00,-1.15811458e+00
5.42968750e-01,3.90625000e-03,2.89661092e-01,-4.38455927e-02,1.42186821e-02,0.00000000e+00,2.51884884e-01,-3.24416920e-01,2.88689671e-01,0.00000000e+00,0.00000000e+00,1.14241886e+00
5.42968750e-01,1.17187500e-02,2.83928529e-01,-4.09629509e-02,2.03866772e-02,0.00000000e+00,2.41857438e-01,-3.41426020e-01,3.19147979e-01,0.00000000e+00,0.00000000e+00,1.15946603e+00
5.42968750e-01,1.95312500e-02,2.74912272e-01,-3.21634932e-02,2.23775990e-02,0.00000000e+00,2.29577460e-01,-3.62282126e-01,3.42471381e-01,0.00000000e+00,0.00000000e+00,-4.09478716e-02
5.42968750e-01,2.73437500e-02,2.64126231e-01,-3.36664376e-02,2.57640980e-02,0.00000000e+00,2.13006835e-01,-3.86980850e-01,3.50885321e-01,0.00000000e+00,0.00000000e+00,-5.08656263e-01
5.42968750e-01,3.51562500e-02,2.56045682e-01,-4.06237406e-02,3.28382838e-02,0.00000000e+00,1.97744442e-01,-4.08321257e-01,3.61682169e-01,0.00000000e+00,0.00000000e+00,-1.14045615e-01
5.42968750e-01,4.29687500e-02,2.49265001e-01,-4.50700669e-02,3.99680594e-02,0.00000000e+00,1.85926029e-01,-4.24988424e-01,3.71953521e-01,0.00000000e+00,0.00000000e+00,-2.32291201e-01
5.42968750e-01,5.07812500e-02,2.41120069e-01,-5.58716841e-02,5.07070817e-02,0.00000000e+00,1.76087390e-01,-4.38682816e-01,3.76326444e-01,0.00000000e+00,0.00000000e+00,-4.04932177e-01
5.42968750e-01,5.85937500e-02,2.32537057e-01,-7.59139142e-02,6.80864704e-02,0.00000000e+00,1.68972298e-01,-4.48478783e-01,3.78321856e-01,0.00000000e+00,0.00000000e+00,-4.02290238e-01
5.42968750e-01,6.64062500e-02,2.25233864e-01,-1.04669370e-01,9.20870503e-02,0.00000000e+00,1.64630031e-01,-4.54577108e-01,3.77444244e-01,0.00000000e+00,0.00000000e+00,-4.63695968e-01
5.42968750e-01,7.42187500e-02,2.20166679e-01,-1.44566362e-01,1.23399028e-01,0.00000000e+00,1.61733123e-01,-4.58404304e-01,3.74334163e-01,0.00000000e+00,0.00000000e+00,-4.25133999e-01
5.42968750e-01,8.20312500e-02,2.17431040e-01,-1.93299078e-01,1.60751645e-01,0.00000000e+00,1.59416882e-01,-4.60923587e-01,3.71585036e-01,0.00000000e+00,0.00000000e+00,-2.92426164e-01
5.42968750e-01,8.98437500e-02,2.15993659e-01,-2.46996360e-01,2.01480553e-01,0.00000000e+00,1.56870095e-01,-4.63157772e-01,3.69976952e-01,0.00000000e+00,0.00000000e+00,-1.64702373e-01
5.42968750e-01,9.76562500e-02,2.14747104e-01,-3.02892561e-01,2.43352713e-01,0.00000000e+00,1.53514928e-01,-4.65815846e-01,3.69823269e-01,0.00000000e+00,0.00000000e+00,-1.99459587e-02
5.42968750e-01,1.05468750e-01,2.13198896e-01,-3.57246170e-01,2.84060123e-01,0.00000000e+00,1.49570015e-01,-4.68632924e-01,3.71177471e-01,0.00000000e+00,0.00000000e+00,1.29535421e-01
5.42968750e-01,1.13281250e-01,2.11305062e-01,-4.06598085e-01,3.21441243e-01,0.00000000e+00,1.45659832e-01,-4.70874999e-01,3.73363359e-01,0.00000000e+00,0.00000000e+00,2.53879326e-01
5.42968750e-01,1.21093750e-01,2.09316780e-01,-4.48736200e-01,3.53926747e-01,0.00000000e+00,1.42442354e-01,-4.71790241e-01,3.75505529e-01,0.00000000e+00,0.00000000e+00,3.52625656e-01
5.42968750e-01,1.28906250e-01,2.07671015e-01,-4.82253948e-01,3.80478172e-01,0.00000000e+00,1.40517133e-01,-4.70708671e-01,3.76883183e-01,0.00000000e+00,0.00000000e+00,4.24760806e-01
5.42968750e-01,1.36718750e-01,2.06801049e-01,-5.06668155e-01,4.00653557e-01,0.00000000e+00,1.40296530e-01,-4.67201609e-01,3.76956028e-01,0.00000000e+00,0.00000000e+00,4.63211463e-01
5.42968750e-01,1.44531250e-01,2.07003944e-01,-5.22600888e-01,4.14742451e-01,0.00000000e+00,1.41924043e-01,-4.61157946e-01,3.75399600e-01,0.00000000e+00,0.00000000e+00,4.65180862e-01
