x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB
4.33593750e-01,6.28906250e-01,2.84721775e-01,4.99153831e-01,-1.65624385e-01,0.00000000e+00,2.64626541e-01,-8.43019375e-02,1.35232361e-01,0.00000000e+00,3.95418741e-03,2.20998169e-02
4.33593750e-01,6.36718750e-01,2.81381391e-01,5.05390775e-01,-2.06458069e-01,0.00000000e+00,2.57369819e-01,-6.87652054e-02,1.23417736e-01,0.00000000e+00,4.48955350e-03,3.28938114e-02
4.33593750e-01,6.44531250e-01,2.77302571e-01,5.05985491e-01,-2.49481765e-01,0.00000000e+00,2.49177819e-01,-5.31401752e-02,1.10672865e-01,0.00000000e+00,5.27345012e-03,3.76035639e-02
4.33593750e-01,6.52343750e-01,2.73412073e-01,5.03355148e-01,-2.89912534e-01,0.00000000e+00,2.41528375e-01,-3.81469627e-02,9.73531849e-02,0.00000000e+00,6.21776882e-03,3.02127937e-02
4.33593750e-01,6.60156250e-01,2.70611212e-01,4.99484604e-01,-3.23423404e-01,0.00000000e+00,2.35750138e-01,-2.39450162e-02,8.36874654e-02,0.00000000e+00,7.08153491e-03,1.79190349e-02
4.33593750e-01,6.67968750e-01,2.69334044e-01,4.96014282e-01,-3.48003617e-01,0.00000000e+00,2.32410624e-01,-1.03991976e-02,6.97520307e-02,0.00000000e+00,7.72422971e-03,7.20476161e-03
4.33593750e-01,6.75781250e-01,2.69509342e-01,4.93871232e-01,-3.64182405e-01,0.00000000e+00,2.31335672e-01,2.77224522e-03,5.55354475e-02,0.00000000e+00,8.08937873e-03,-1.02566542e-03
4.33593750e-01,6.83593750e-01,2.70755446e-01,4.93280124e-01,-3.73896446e-01,0.00000000e+00,2.31941208e-01,1.58837013e-02,4.09903058e-02,0.00000000e+00,8.20568850e-03,-6.54474463e-03
4.33593750e-01,6.91406250e-01,2.72623535e-01,4.94114076e-01,-3.79236351e-01,0.00000000e+00,2.33586772e-01,2.91740373e-02,2.60782696e-02,0.00000000e+00,8.12495156e-03,-1.03963821e-02
4.33593750e-01,6.99218750e-01,2.74727085e-01,4.96125903e-01,-3.81830188e-01,0.00000000e+00,2.35744446e-01,4.28030285e-02,1.07809907e-02,0.00000000e+00,7.88759718e-03,-1.26850422e-02
4.33593750e-01,7.07031250e-01,2.76770289e-01,4.99070372e-01,-3.82760476e-01,0.00000000e+00,2.38024840e-01,5.68788868e-02,-4.89254179e-03,0.00000000e+00,7.53277899e-03,-1.41785117e-02
4.33593750e-01,7.14843750e-01,2.78539405e-01,5.02771638e-01,-3.82667822e-01,0.00000000e+00,2.40157122e-01,7.14677816e-02,-2.09064523e-02,0.00000000e+00,7.08633053e-03,-1.53099488e-02
4.33593750e-01,7.22656250e-01,2.79880284e-01,5.07120013e-01,-3.81903276e-01,0.00000000e+00,2.41952425e-01,8.66153302e-02,-3.72078298e-02,0.00000000e+00,6.55994396e-03,-1.61985683e-02
4.33593750e-01,7.30468750e-01,2.80675634e-01,5.12037767e-01,-3.80658643e-01,0.00000000e+00,2.43267423e-01,1.02361689e-01,-5.37350589e-02,0.00000000e+00,5.95589640e-03,-1.66359859e-02
4.33593750e-01,7.38281250e-01,2.80835619e-01,5.17424287e-01,-3.79048717e-01,0.00000000e+00,2.43988972e-01,1.18711740e-01,-7.04222457e-02,0.00000000e+00,5.27572091e-03,-1.58925144e-02
4.33593750e-01,7.46093750e-01,2.80313325e-01,5.23003911e-01,-3.77097296e-01,0.00000000e+00,2.44059334e-01,1.35537047e-01,-8.71871974e-02,0.00000000e+00,4.55283951e-03,-1.48470558e-02
4.33593750e-01,7.53906250e-01,2.79102287e-01,5.28421575e-01,-3.74722396e-01,0.00000000e+00,2.43465164e-01,1.52660625e-01,-1.03919874e-01,0.00000000e+00,3.82377905e-03,-1.40869239e-02
4.33593750e-01,7.61718750e-01,2.77207607e-01,5.33541273e-01,-3.71808682e-01,0.00000000e+00,2.42188334e-01,1.70020464e-01,-1.20492073e-01,0.00000000e+00,3.10563590e-03,-1.32245527e-02
4.33593750e-01,7.69531250e-01,2.74655897e-01,5.38267075e-01,-3.68237326e-01,0.00000000e+00,2.40226753e-01,1.87553039e-01,-1.36775117e-01,0.00000000e+00,2.40924480e-03,-1.22246297e-02
4.33593750e-01,7.77343750e-01,2.71499651e-01,5.42450894e-01,-3.63885558e-01,0.00000000e+00,2.37600408e-01,2.05167779e-01,-1.52648927e-01,0.00000000e+00,1.74294732e-03,-1.08788526e-02
4.33593750e-01,7.85156250e-01,2.67812536e-01,5.45919590e-01,-3.58632517e-01,0.00000000e+00,2.34345747e-01,2.22768133e-01,-1.68001082e-01,0.00000000e+00,1.12187968e-03,-5.83610067e-03
4.33593750e-01,7.92968750e-01,2.63710235e-01,5.48544686e-01,-3.52207546e-01,0.00000000e+00,2.30563182e-01,2.40269920e-01,-1.82694417e-01,0.00000000e+00,6.31465719e-04,-1.91832493e-03
4.33593750e-01,8.00781250e-01,2.59363719e-01,5.49616045e-01,-3.44361913e-01,0.00000000e+00,2.26366551e-01,2.57382890e-01,-1.96596180e-01,0.00000000e+00,3.08749152e-04,-6.83645591e-03
4.33593750e-01,8.08593750e-01,2.54804054e-01,5.49095186e-01,-3.35240379e-01,0.00000000e+00,2.21745489e-01,2.73995043e-01,-2.09641927e-01,0.00000000e+00,1.14178204e-05,-1.32134365e-02
4.33593750e-01,8.16406250e-01,2.50135680e-01,5.46932406e-01,-3.25106844e-01,0.00000000e+00,2.16748760e-01,2.89980486e-01,-2.21850102e-01,0.00000000e+00,-3.85673689e-04,-1.20880771e-02
4.33593750e-01,8.24218750e-01,2.45534850e-01,5.42874378e-01,-3.13382598e-01,0.00000000e+00,2.11504747e-01,3.05201840e-01,-2.32950055e-01,0.00000000e+00,-8.49033645e-04,-4.87222549e-03
4.33593750e-01,8.32031250e-01,2.41078010e-01,5.37005803e-01,-3.00656568e-01,0.00000000e+00,2.06128935e-01,3.19614985e-01,-2.43077224e-01,0.00000000e+00,-1.25704369e-03,-3.95515555e-03
4.33593750e-01,8.39843750e-01,2.36851467e-01,5.29594096e-01,-2.87282223e-01,0.00000000e+00,2.00686993e-01,3.33200055e-01,-2.52267501e-01,0.00000000e+00,-1.60837997e-03,-2.94178028e-03
4.33593750e-01,8.47656250e-01,2.32950208e-01,5.20818613e-01,-2.73511256e-01,0.00000000e+00,1.95262283e-01,3.45899729e-01,-2.60532270e-01,0.00000000e+00,-1.89993190e-03,-2.15483342e-03
4.33593750e-01,8.55468750e-01,2.29465465e-01,5.10826345e-01,-2.59546429e-01,0.00000000e+00,1.89949424e-01,3.57636187e-01,-2.67874270e-01,0.00000000e+00,-2.13402431e-03,-1.46615147e-03
4.33593750e-01,8.63281250e-01,2.26479331e-01,4.99746106e-01,-2.45560242e-01,0.00000000e+00,1.84846858e-01,3.68324183e-01,-2.74294296e-01,0.00000000e+00,-2.31334735e-03,-9.17766050e-04
4.33593750e-01,8.71093750e-01,2.24066756e-01,4.87703919e-01,-2.31695007e-01,0.00000000e+00,1.80055597e-01,3.77877235e-01,-2.79796382e-01,0.00000000e+00,-2.44249638e-03,-4.16437652e-04
4.33593750e-01,8.78906250e-01,2.22286651e-01,4.74795177e-01,-2.18057910e-01,0.00000000e+00,1.75671142e-01,3.86214039e-01,-2.84387782e-01,0.00000000e+00,-2.52451964e-03,-5.95921982e-05
4.33593750e-01,8.86718750e-01,2.21177736e-01,4.61086041e-01,-2.04707468e-01,0.00000000e+00,1.71785997e-01,3.93256766e-01,-2.88080146e-01,0.00000000e+00,-2.56436902e-03,2.50345409e-04
4.33593750e-01,8.94531250e-01,2.20754821e-01,4.46575731e-01,-1.91642430e-01,0.00000000e+00,1.68482335e-01,3.98936572e-01,-2.90887005e-01,0.00000000e+00,-2.56473478e-03,4.35220907e-04
4.33593750e-01,9.02343750e-01,2.20988303e-01,4.31195951e-01,-1.78794351e-01,0.00000000e+00,1.65837215e-01,4.03184569e-01,-2.92820834e-01,0.00000000e+00,-2.52902390e-03,5.27400130e-04
4.33593750e-01,9.10156250e-01,2.21791028e-01,4.14789527e-01,-1.66018768e-01,0.00000000e+00,1.63920648e-01,4.05933466e-01,-2.93889302e-01,0.00000000e+00,-2.46002211e-03,5.66422977e-04
4.33593750e-01,9.17968750e-01,2.23007725e-01,3.97100345e-01,-1.53097731e-01,0.00000000e+00,1.62797886e-01,4.07110458e-01,-2.94087633e-01,0.00000000e+00,-2.35843236e-03,4.73729205e-04
4.33593750e-01,9.25781250e-01,2.24404745e-01,3.77789532e-01,-1.39745197e-01,0.00000000e+00,1.62537067e-01,4.06625906e-01,-2.93392026e-01,0.00000000e+00,-2.22593068e-03,3.46697417e-04
4.33593750e-01,9.33593750e-01,2.25668454e-01,3.56439294e-01,-1.25623268e-01,0.00000000e+00,1.63208506e-01,4.04369282e-01,-2.91750517e-01,0.00000000e+00,-2.06209197e-03,1.72501124e-04
4.33593750e-01,9.41406250e-01,2.26423637e-01,3.32609849e-01,-1.10377839e-01,0.00000000e+00,1.64890457e-01,4.00195812e-01,-2.89074005e-01,0.00000000e+00,-1.86547056e-03,-4.37328290e-05
4.33593750e-01,9.49218750e-01,2.26274315e-01,3.05896605e-01,-9.36782431e-02,0.00000000e+00,1.67670531e-01,3.93918551e-01,-2.85228995e-01,0.00000000e+00,-1.63417408e-03,-2.34663840e-04
4.33593750e-01,9.57031250e-01,2.24862770e-01,2.76001655e-01,-7.52708054e-02,0.00000000e+00,1.71640044e-01,3.85305828e-01,-2.80031773e-01,0.00000000e+00,-1.36430254e-03,-3.68797290e-04
4.33593750e-01,9.64843750e-01,2.21964866e-01,2.42829512e-01,-5.50443697e-02,0.00000000e+00,1.76886230e-01,3.74077813e-01,-2.73246603e-01,0.00000000e+00,-1.04988048e-03,-4.15435884e-04
4.33593750e-01,9.72656250e-01,2.17625919e-01,2.06584865e-01,-3.30978795e-02,0.00000000e+00,1.83476363e-01,3.59910754e-01,-2.64589729e-01,0.00000000e+00,-6.83393396e-04,-2.95241591e-04
4.33593750e-01,9.80468750e-01,2.12288528e-01,1.67836831e-01,-9.79622137e-03,0.00000000e+00,1.91435613e-01,3.42447011e-01,-2.53738456e-01,0.00000000e+00,-2.55201414e-04,3.78904317e-04
4.33593750e-01,9.88281250e-01,2.05218605e-01,1.27171285e-01,1.44014500e-02,0.00000000e+00,2.00776725e-01,3.21261629e-01,-2.40334747e-01,0.00000000e+00,2.56215780e-04,1.68878605e-03
4.33593750e-01,9.96093750e-01,2.04553220e-01,8.63183910e-02,3.83693228e-02,0.00000000e+00,2.11208849e-01,2.96072555e-01,-2.24004110e-01,0.00000000e+00,8.86316356e-04,2.06076315e-03
4.41406250e-01,3.90625000e-03,2.19409467e-01,3.78261324e-02,5.63781722e-02,0.00000000e+00,2.32769368e-01,2.43335260e-01,-1.88550698e-01,0.00000000e+00,2.26473391e-03,-9.23375394e-04
4.41406250e-01,1.17187500e-02,2.35962622e-01,5.00521920e-03,7.31616314e-02,0.00000000e+00,2.44889867e-01,2.04830133e-01,-1.61867169e-01,0.00000000e+00,3.23715303e-03,-4.96637235e-03
4.41406250e-01,1.95312500e-02,2.57044330e-01,-2.29282500e-02,8.57452919e-02,0.00000000e+00,2.56093045e-01,1.61048840e-01,-1.31167811e-01,0.00000000e+00,4.24045627e-03,-1.06758223e-02
4.41406250e-01,2.73437500e-02,2.79419259e-01,-4.62998084e-02,9.43432194e-02,0.00000000e+00,2.65311792e-01,1.12219893e-01,-9.65846677e-02,0.00000000e+00,5.16640448e-03,-1.89913771e-02
4.41406250e-01,3.51562500e-02,2.97278746e-01,-6.48377461e-02,9.97403212e-02,0.00000000e+00,2.71392218e-01,5.87137732e-02,-5.85714368e-02,0.00000000e+00,5.82591684e-03,-4.78726961e-02
4.41406250e-01,4.29687500e-02,3.04015758e-01,-8.41386284e-02,1.04133334e-01,0.00000000e+00,2.73590662e-01,3.17957014e-03,-1.82003165e-02,0.00000000e+00,5.43840629e-03,-6.58684750e-03
4.41406250e-01,5.07812500e-02,2.97548968e-01,-1.10233188e-01,1.13941337e-01,0.00000000e+00,2.71050138e-01,-5.11242371e-02,2.20570795e-02,0.00000000e+00,4.84304053e-03,-9.25490675e-04
4.41406250e-01,5.85937500e-02,2.82271802e-01,-1.42729336e-01,1.29353444e-01,0.00000000e+00,2.64179344e-01,-1.02700038e-01,6.12044215e-02,0.00000000e+00,4.20919348e-03,-2.07573934e-02
4.41406250e-01,6.64062500e-02,2.63648881e-01,-1.80973539e-01,1.48974799e-01,0.00000000e+00,2.53670536e-01,-1.50428791e-01,9.78256585e-02,0.00000000e+00,3.25839788e-03,-2.75889625e-02
4.41406250e-01,7.42187500e-02,2.45899950e-01,-2.21117079e-01,1.72224204e-01,0.00000000e+00,2.40619251e-01,-1.92635382e-01,1.31165794e-01,0.00000000e+00,1.88848311e-03,1.22770203e-03
4.41406250e-01,8.20312500e-02,2.30838531e-01,-2.62704459e-01,1.98097973e-01,0.00000000e+00,2.26406179e-01,-2.29236288e-01,1.60856574e-01,0.00000000e+00,6.34704549e-04,1.55197626e-03
4.41406250e-01,8.98437500e-02,2.18911258e-01,-3.04708679e-01,2.25969687e-01,0.00000000e+00,2.11967331e-01,-2.60315928e-01,1.86918443e-01,0.00000000e+00,-5.07339736e-04,2.20656947e-03
4.41406250e-01,9.76562500e-02,2.09940886e-01,-3.45933729e-01,2.54960080e-01,0.00000000e+00,1.98021322e-01,-2.86133066e-01,2.09490825e-01,0.00000000e+00,-1.52842103e-03,2.59831421e-03
4.41406250e-01,1.05468750e-01,2.03492793e-01,-3.85273161e-01,2.84247010e-01,0.00000000e+00,1.85076769e-01,-3.07051175e-01,2.28805467e-01,0.00000000e+00,-2.42868767e-03,2.77725096e-03
4.41406250e-01,1.13281250e-01,1.99066332e-01,-4.21813173e-01,3.13102828e-01,0.00000000e+00,1.73445024e-01,-3.23505184e-01,2.45147194e-01,0.00000000e+00,-3.21797572e-03,3.11377594e-03
4.41406250e-01,1.21093750e-01,1.96189839e-01,-4.54905832e-01,3.40961821e-01,0.00000000e+00,1.63274510e-01,-3.35962029e-01,2.58827388e-01,0.00000000e+00,-3.90507436e-03,4.00896479e-03
4.41406250e-01,1.28906250e-01,1.94461552e-01,-4.84087020e-01,3.67448631e-01,0.00000000e+00,1.54607432e-01,-3.44853000e-01,2.70174630e-01,0.00000000e+00,-4.48080160e-03,3.99331695e-03
4.41406250e-01,1.36718750e-01,1.93538099e-01,-5.09351710e-01,3.92392266e-01,0.00000000e+00,1.47365173e-01,-3.50672280e-01,2.79509858e-01,0.00000000e+00,-4.97034723e-03,4.47163374e-03
4.41406250e-01,1.44531250e-01,1.93152103e-01,-5.30832480e-01,4.15754747e-01,0.00000000e+00,1.41423658e-01,-3.53853711e-01,2.87126625e-01,0.00000000e+00,-5.38406164e-03,5.23905099e-03
4.41406250e-01,1.52343750e-01,1.93104107e-01,-5.48744548e-01,4.37594688e-01,0.00000000e+00,1.36641875e-01,-3.54766430e-01,2.93292330e-01,0.00000000e+00,-5.72298072e-03,5.54961937e-03
4.41406250e-01,1.60156250e-01,1.93243470e-01,-5.63469928e-01,4.58043263e-01,0.00000000e+00,1.32856751e-01,-3.53766892e-01,2.98238270e-01,0.00000000e+00,-6.00521016e-03,6.25044315e-03
4.41406250e-01,1.67968750e-01,1.93471792e-01,-5.75350725e-01,4.77255336e-01,0.00000000e+00,1.29921108e-01,-3.51135111e-01,3.02157480e-01,0.00000000e+00,-6.23581276e-03,6.84860588e-03
4.41406250e-01,1.75781250e-01,1.93726004e-01,-5.84754881e-01,4.95398413e-01,0.00000000e+00,1.27697259e-01,-3.47114248e-01,3.05208700e-01,0.00000000e+00,-6.42348789e-03,7.47353052e-03
4.41406250e-01,1.83593750e-01,1.93972225e-01,-5.92018101e-01,5.12634591e-01,0.00000000e+00,1.26063924e-01,-3.41902228e-01,3.07518066e-01,0.00000000e+00,-6.57516549e-03,8.11571944e-03
4.41406250e-01,1.91406250e-01,1.94197513e-01,-5.97438278e-01,5.29110314e-01,0.00000000e+00,1.24916712e-01,-3.35659217e-01,3.09183978e-01,0.00000000e+00,-6.69560155e-03,8.72013642e-03
4.41406250e-01,1.99218750e-01,1.94402960e-01,-6.01270380e-01,5.44952034e-01,0.00000000e+00,1.24166741e-01,-3.28513246e-01,3.10281834e-01,0.00000000e+00,-6.78831815e-03,9.27592737e-03
4.41406250e-01,2.07031250e-01,1.94599374e-01,-6.03714766e-01,5.60261209e-01,0.00000000e+00,1.23740253e-01,-3.20561720e-01,3.10868590e-01,0.00000000e+00,-6.85498372e-03,9.76244664e-03
4.41406250e-01,2.14843750e-01,1.94804861e-01,-6.04903843e-01,5.75110435e-01,0.00000000e+00,1.23578696e-01,-3.11870986e-01,3.10987375e-01,0.00000000e+00,-6.89527194e-03,1.01347149e-02
4.41406250e-01,2.22656250e-01,1.95037943e-01,-6.04943413e-01,5.89547680e-01,0.00000000e+00,1.23632807e-01,-3.02495878e-01,3.10671295e-01,0.00000000e+00,-6.90790277e-03,1.03695554e-02
4.41406250e-01,2.30468750e-01,1.95307930e-01,-6.03967697e-01,6.03613516e-01,0.00000000e+00,1.23853736e-01,-2.92502087e-01,3.09946308e-01,0.00000000e+00,-6.89095585e-03,1.04220385e-02
4.41406250e-01,2.38281250e-01,1.95612435e-01,-6.02128249e-01,6.17354111e-01,0.00000000e+00,1.24190720e-01,-2.81961807e-01,3.08833038e-01,0.00000000e+00,-6.84300489e-03,1.02717536e-02
4.41406250e-01,2.46093750e-01,1.95943751e-01,-5.99551398e-01,6.30805472e-01,0.00000000e+00,1.24595092e-01,-2.70940937e-01,3.07347239e-01,0.00000000e+00,-6.76342268e-03,9.55637944e-03
4.41406250e-01,2.53906250e-01,1.96289755e-01,-5.96344520e-01,6.43970390e-01,0.00000000e+00,1.25021802e-01,-2.59497575e-01,3.05495031e-01,0.00000000e+00,-6.66291532e-03,8.64532416e-03
4.41406250e-01,2.61718750e-01,1.96635286e-01,-5.92580315e-01,6.56870579e-01,0.00000000e+00,1.25435533e-01,-2.47676052e-01,3.03289418e-01,0.00000000e+00,-6.55101831e-03,7.65461447e-03
4.41406250e-01,2.69531250e-01,1.96972395e-01,-5.88322302e-01,6.69470236e-01,0.00000000e+00,1.25805024e-01,-2.35530497e-01,3.00728323e-01,0.00000000e+00,-6.43547544e-03,6.64907006e-03
4.41406250e-01,2.77343750e-01,1.97267053e-01,-5.83950424e-01,6.81729935e-01,0.00000000e+00,1.26089400e-01,-2.23248524e-01,2.97814556e-01,0.00000000e+00,-6.30597200e-03,8.28453062e-03
4.41406250e-01,2.85156250e-01,1.97480816e-01,-5.79683167e-01,6.93773086e-01,0.00000000e+00,1.26255714e-01,-2.10940030e-01,2.94587408e-01,0.00000000e+00,-6.09557077e-03,6.23261949e-03
4.41406250e-01,2.92968750e-01,1.97583499e-01,-5.75323720e-01,7.05775036e-01,0.00000000e+00,1.26271032e-01,-1.98547258e-01,2.91090742e-01,0.00000000e+00,-5.84918438e-03,5.26709210e-03
4.41406250e-01,3.00781250e-01,1.97564119e-01,-5.70851710e-01,7.17732117e-01,0.00000000e+00,1.26130003e-01,-1.86106222e-01,2.87349043e-01,0.00000000e+00,-5.57518953e-03,4.54371577e-03
4.41406250e-01,3.08593750e-01,1.97406470e-01,-5.66266915e-01,7.29670396e-01,0.00000000e+00,1.25824756e-01,-1.73660996e-01,2.83385121e-01,0.00000000e+00,-5.27820695e-03,4.01206577e-03
4.41406250e-01,3.16406250e-01,1.97095460e-01,-5.61565732e-01,7.41626663e-01,0.00000000e+00,1.25350322e-01,-1.61257224e-01,2.79222271e-01,0.00000000e+00,-4.96248809e-03,3.68459198e-03
4.41406250e-01,3.24218750e-01,1.96619443e-01,-5.56736866e-01,7.53641896e-01,0.00000000e+00,1.24706189e-01,-1.48940477e-01,2.74884624e-01,0.00000000e+00,-4.63244410e-03,3.57437451e-03
4.41406250e-01,3.32031250e-01,1.95971337e-01,-5.51763072e-01,7.65757878e-01,0.00000000e+00,1.23896694e-01,-1.36756003e-01,2.70397135e-01,0.00000000e+00,-4.29265520e-03,3.68560158e-03
4.41406250e-01,3.39843750e-01,1.95149721e-01,-5.46626373e-01,7.78012366e-01,0.00000000e+00,1.22931534e-01,-1.24749199e-01,2.65785688e-01,0.00000000e+00,-3.94763920e-03,4.01986624e-03
4.41406250e-01,3.47656250e-01,1.94161219e-01,-5.41318775e-01,7.90428317e-01,0.00000000e+00,1.21827668e-01,-1.12967237e-01,2.61077940e-01,0.00000000e+00,-3.60090593e-03,4.59851898e-03
4.41406250e-01,3.55468750e-01,1.93027894e-01,-5.35870963e-01,8.02982584e-01,0.00000000e+00,1.20616480e-01,-1.01465083e-01,2.56306499e-01,0.00000000e+00,-3.25140935e-03,5.55960513e-03
4.41406250e-01,3.63281250e-01,1.91816502e-01,-5.30453087e-01,8.15484440e-01,0.00000000e+00,1.19373576e-01,-9.03296461e-02,2.51519909e-01,0.00000000e+00,-2.87949294e-03,7.58880457e-03
4.41406250e-01,3.71093750e-01,1.90782332e-01,-5.25813839e-01,8.26947121e-01,0.00000000e+00,1.18368711e-01,-7.97842899e-02,2.46822252e-01,0.00000000e+00,-2.38797539e-03,1.28366682e-02
4.41406250e-01,3.78906250e-01,1.91195758e-01,-5.25311200e-01,8.31511904e-01,0.00000000e+00,1.18968269e-01,-7.06260620e-02,2.42504881e-01,0.00000000e+00,-1.38192632e-03,6.87751920e-03
4.41406250e-01,3.86718750e-01,1.98731048e-01,-5.39449998e-01,7.98421794e-01,0.00000000e+00,1.27739120e-01,-6.51639213e-02,2.39069460e-01,0.00000000e+00,8.79195737e-04,-7.15240237e-02
4.41406250e-01,3.94531250e-01,2.22293752e-01,-5.73640152e-01,6.81299053e-01,0.00000000e+00,1.57016037e-01,-6.41452570e-02,2.36190686e-01,0.00000000e+00,3.59604592e-03,-1.48495411e-01
4.41406250e-01,4.02343750e-01,2.56998208e-01,-6.06026985e-01,5.23128649e-01,0.00000000e+00,2.04294106e-01,-5.92881375e-02,2.32246218e-01,0.00000000e+00,4.45244882e-03,-9.24157838e-02
4.41406250e-01,4.10156250e-01,2.88005310e-01,-6.12534030e-01,3.97301801e-01,0.00000000e+00,2.50130516e-01,-4.11694251e-02,2.25415424e-01,0.00000000e+00,2.79226803e-03,3.21076703e-02
4.41406250e-01,4.17968750e-01,3.08516145e-01,-5.95111585e-01,3.19393195e-01,0.00000000e+00,2.82384275e-01,-1.25546295e-02,2.14992547e-01,0.00000000e+00,4.04824187e-04,8.07777477e-02
4.41406250e-01,4.25781250e-01,3.19963486e-01,-5.64608936e-01,2.73914585e-01,0.00000000e+00,3.01485889e-01,1.95652647e-02,2.01449096e-01,0.00000000e+00,-1.61606003e-03,7.59639568e-02
4.41406250e-01,4.33593750e-01,3.25339426e-01,-5.26847933e-01,2.45770761e-01,0.00000000e+00,3.11507157e-01,5.19161851e-02,1.85672989e-01,0.00000000e+00,-3.03557192e-03,5.00915179e-02
4.41406250e-01,4.41406250e-01,3.26505288e-01,-4.84306297e-01,2.26779998e-01,0.00000000e+00,3.15307266e-01,8.40134936e-02,1.68462670e-01,0.00000000e+00,-4.07310834e-03,2.12051555e-02
4.41406250e-01,4.49218750e-01,3.24396741e-01,-4.38687762e-01,2.12815323e-01,0.00000000e+00,3.14399235e-01,1.16467337e-01,1.50309715e-01,0.00000000e+00,-5.11613830e-03,-3.49140808e-03
4.41406250e-01,4.57031250e-01,3.19510870e-01,-3.91726393e-01,2.01269305e-01,0.00000000e+00,3.09571833e-01,1.50433811e-01,1.31345855e-01,0.00000000e+00,-6.57813274e-03,-1.94136027e-02
4.41406250e-01,4.64843750e-01,3.12105385e-01,-3.45622725e-01,1.90210280e-01,0.00000000e+00,3.01168240e-01,1.87389697e-01,1.11421475e-01,0.00000000e+00,-8.73264813e-03,-3.80212028e-02
4.41406250e-01,4.72656250e-01,3.02220205e-01,-3.04128634e-01,1.78444883e-01,0.00000000e+00,2.89245827e-01,2.28003251e-01,9.01467640e-02,0.00000000e+00,-1.19910519e-02,-2.05031148e-02
4.41406250e-01,4.80468750e-01,2.91153577e-01,-2.86631646e-01,1.65269266e-01,0.00000000e+00,2.75732192e-01,2.64958602e-01,6.73238344e-02,0.00000000e+00,-1.56569346e-02,5.25487028e-03
4.41406250e-01,4.88281250e-01,2.82486049e-01,-3.21189216e-01,1.50639927e-01,0.00000000e+00,2.66373718e-01,2.80679105e-01,4.35687606e-02,0.00000000e+00,-1.87046636e-02,2.11059340e-01
4.41406250e-01,4.96093750e-01,2.85002359e-01,-4.51921497e-01,1.33707910e-01,0.00000000e+00,2.77362231e-01,2.10277409e-01,2.31872976e-02,0.00000000e+00,-1.41235214e-02,1.18788466e+00
4.41406250e-01,5.03906250e-01,2.76462778e-01,-5.55268837e-01,1.04468562e-01,0.00000000e+00,2.85954756e-01,-9.04749540e-02,2.86896346e-02,0.00000000e+00,3.10486056e-02,-1.18271484e+00
4.41406250e-01,5.11718750e-01,2.38477451e-01,-4.57763884e-01,6.85282497e-02,0.00000000e+00,2.38944346e-01,-3.12702050e-01,5.88599579e-02,0.00000000e+00,3.51189351e-02,-5.03026715e-01
4.41406250e-01,5.19531250e-01,2.34347220e-01,-3.23523345e-01,4.12599777e-02,0.00000000e+00,2.23991455e-01,-3.55313995e-01,8.50426046e-02,0.00000000e+00,2.29120165e-02,1.45281571e-01
4.41406250e-01,5.27343750e-01,2.44122943e-01,-2.04563760e-01,2.03775245e-02,0.00000000e+00,2.33321583e-01,-3.30834069e-01,1.01915010e-01,0.00000000e+00,1.57058506e-02,1.02576100e-01
4.41406250e-01,5.35156250e-01,2.55658053e-01,-1.00332301e-01,4.74414775e-03,0.00000000e+00,2.47743294e-01,-2.88521633e-01,1.13748983e-01,0.00000000e+00,1.20408188e-02,4.44792031e-02
4.41406250e-01,5.42968750e-01,2.65506389e-01,-9.03952474e-03,-7.42889357e-03,0.00000000e+00,2.59710928e-01,-2.47489307e-01,1.23185535e-01,0.00000000e+00,1.00949083e-02,8.93333362e-03
4.41406250e-01,5.50781250e-01,2.72976368e-01,7.15131070e-02,-1.76482102e-02,0.00000000e+00,2.67963502e-01,-2.14431122e-01,1.31216528e-01,0.00000000e+00,8.79188963e-03,-7.01088421e-03
4.41406250e-01,5.58593750e-01,2.78373381e-01,1.43904435e-01,-2.66670330e-02,0.00000000e+00,2.73389592e-01,-1.90241752e-01,1.37923897e-01,0.00000000e+00,7.64073516e-03,-1.15463721e-02
4.41406250e-01,5.66406250e-01,2.82349555e-01,2.09832955e-01,-3.48452354e-02,0.00000000e+00,2.77206907e-01,-1.73181031e-01,1.42988233e-01,0.00000000e+00,6.48957134e-03,-9.48322021e-03
4.41406250e-01,5.74218750e-01,2.85567019e-01,2.69792231e-01,-4.25627831e-02,0.00000000e+00,2.80264882e-01,-1.60637226e-01,1.45987376e-01,0.00000000e+00,5.37418669e-03,-6.79831826e-03
4.41406250e-01,5.82031250e-01,2.88477680e-01,3.23797674e-01,-5.04017335e-02,0.00000000e+00,2.82963823e-01,-1.50232426e-01,1.46521387e-01,0.00000000e+00,4.31962161e-03,-7.97180426e-04
4.41406250e-01,5.89843750e-01,2.91140700e-01,3.71944938e-01,-6.01314560e-02,0.00000000e+00,2.85219135e-01,-1.40257143e-01,1.44593489e-01,0.00000000e+00,3.43366492e-03,6.52199221e-03
4.41406250e-01,5.97656250e-01,2.93375056e-01,4.14036644e-01,-7.34206593e-02,0.00000000e+00,2.86560889e-01,-1.29552022e-01,1.40222878e-01,0.00000000e+00,2.84453771e-03,9.49773425e-03
4.41406250e-01,6.05468750e-01,2.94789919e-01,4.49571756e-01,-9.21358938e-02,0.00000000e+00,2.86360705e-01,-1.17419634e-01,1.33540298e-01,0.00000000e+00,2.53439537e-03,1.14022890e-02
