i,j,x,y,Bx,By,Bz,psi,divB
61,13,0.480469,0.105469,0.999436,0.000209494,0,-5.11595e-05,0.00131707
62,13,0.488281,0.105469,0.999426,0.000126713,0,-3.08502e-05,0.000794303
63,13,0.496094,0.105469,0.999421,4.24085e-05,0,-1.03093e-05,0.000265449
64,13,0.503906,0.105469,0.999421,-4.24085e-05,0,1.03093e-05,-0.000265449
65,13,0.511719,0.105469,0.999426,-0.000126713,0,3.08502e-05,-0.000794303
66,13,0.519531,0.105469,0.999436,-0.000209494,0,5.11595e-05,-0.00131707
67,13,0.527344,0.105469,0.999452,-0.000289784,0,7.10885e-05,-0.00182986
68,13,0.535156,0.105469,0.999472,-0.000366681,0,9.04965e-05,-0.00232901
69,13,0.542969,0.105469,0.999496,-0.000439376,0,0.000109254,-0.00281116
70,13,0.550781,0.105469,0.999525,-0.000507169,0,0.000127244,-0.00327335
71,13,0.558594,0.105469,0.999556,-0.000569482,0,0.000144365,-0.00371302
72,13,0.566406,0.105469,0.999591,-0.000625864,0,0.000160531,-0.00412805
73,13,0.574219,0.105469,0.999628,-0.000676002,0,0.000175673,-0.00451678
74,13,0.582031,0.105469,0.999666,-0.000719709,0,0.000189737,-0.00487801
75,13,0.589844,0.105469,0.999706,-0.000756923,0,0.000202685,-0.00521093
76,13,0.597656,0.105469,0.999747,-0.000787693,0,0.000214494,-0.00551515
77,13,0.605469,0.105469,0.999788,-0.00081217,0,0.000225154,-0.00579059
78,13,0.613281,0.105469,0.999828,-0.000830587,0,0.000234667,-0.0060375
79,13,0.621094,0.105469,0.999868,-0.000843247,0,0.000243043,-0.00625634
80,13,0.628906,0.105469,0.999906,-0.000850504,0,0.000250303,-0.00644778
81,13,0.636719,0.105469,0.999943,-0.00085275,0,0.000256471,-0.00661264
82,13,0.644531,0.105469,0.999979,-0.000850399,0,0.00026158,-0.00675182
83,13,0.652344,0.105469,1.00001,-0.000843877,0,0.000265662,-0.00686631
84,13,0.660156,0.105469,1.00004,-0.000833611,0,0.000268757,-0.00695713
85,13,0.667969,0.105469,1.00007,-0.00082002,0,0.000270901,-0.00702531
86,13,0.675781,0.105469,1.0001,-0.000803506,0,0.000272135,-0.00707188
87,13,0.683594,0.105469,1.00012,-0.000784456,0,0.000272498,-0.00709785
88,13,0.691406,0.105469,1.00014,-0.000763231,0,0.00027203,-0.00710419
89,13,0.699219,0.105469,1.00016,-0.00074017,0,0.00027077,-0.00709186
90,13,0.707031,0.105469,1.00018,-0.000715586,0,0.000268757,-0.00706179
91,13,0.714844,0.105469,1.0002,-0.000689767,0,0.000266031,-0.00701485
92,13,0.722656,0.105469,1.00021,-0.000662978,0,0.000262629,-0.0069519
93,13,0.730469,0.105469,1.00022,-0.00063546,0,0.00025859,-0.00687379
94,13,0.738281,0.105469,1.00022,-0.000607432,0,0.000253951,-0.0067813
95,13,0.746094,0.105469,1.00023,-0.000579093,0,0.000248752,-0.00667523
96,13,0.753906,0.105469,1.00023,-0.000550623,0,0.00024303,-0.00655634
97,13,0.761719,0.105469,1.00024,-0.000522183,0,0.000236825,-0.00642538
98,13,0.769531,0.105469,1.00024,-0.000493921,0,0.000230175,-0.00628308
99,13,0.777344,0.105469,1.00023,-0.000465968,0,0.00022312,-0.00613018
100,13,0.785156,0.105469,1.00023,-0.00043844,0,0.0002157,-0.00596738
101,13,0.792969,0.105469,1.00023,-0.000411444,0,0.000207956,-0.00579539
102,13,0.800781,0.105469,1.00022,-0.000385071,0,0.000199929,-0.00561492
103,13,0.808594,0.105469,1.00022,-0.000359402,0,0.000191659,-0.00542666
104,13,0.816406,0.105469,1.00021,-0.000334509,0,0.000183188,-0.0052313
105,13,0.824219,0.105469,1.0002,-0.000310451,0,0.000174558,-0.00502955
106,13,0.832031,0.105469,1.00019,-0.000287279,0,0.000165809,-0.00482207
107,13,0.839844,0.105469,1.00019,-0.000265034,0,0.000156981,-0.00460956
108,13,0.847656,0.105469,1.00018,-0.000243748,0,0.000148115,-0.00439268
109,13,0.855469,0.105469,1.00017,-0.000223444,0,0.000139246,-0.00417209
110,13,0.863281,0.105469,1.00016,-0.000204135,0,0.000130412,-0.00394845
111,13,0.871094,0.105469,1.00015,-0.000185828,0,0.000121647,-0.00372236
112,13,0.878906,0.105469,1.00014,-0.00016852,0,0.000112979,-0.00349445
113,13,0.886719,0.105469,1.00013,-0.000152199,0,0.000104439,-0.00326526
114,13,0.894531,0.105469,1.00012,-0.000136846,0,9.60482e-05,-0.00303533
115,13,0.902344,0.105469,1.00011,-0.000122435,0,8.78276e-05,-0.00280514
116,13,0.910156,0.105469,1.0001,-0.000108931,0,7.97924e-05,-0.0025751
117,13,0.917969,0.105469,1.0001,-9.62922e-05,0,7.1953e-05,-0.00234559
118,13,0.925781,0.105469,1.00009,-8.44692e-05,0,6.43151e-05,-0.00211691
119,13,0.933594,0.105469,1.00008,-7.34068e-05,0,5.68793e-05,-0.00188928
120,13,0.941406,0.105469,1.00008,-6.30429e-05,0,4.9641e-05,-0.00166285
121,13,0.949219,0.105469,1.00007,-5.33099e-05,0,4.25909e-05,-0.00143771
122,13,0.957031,0.105469,1.00007,-4.4135e-05,0,3.57148e-05,-0.00121385
123,13,0.964844,0.105469,1.00006,-3.54404e-05,0,2.89941e-05,-0.000991224
124,13,0.972656,0.105469,1.00006,-2.71446e-05,0,2.24063e-05,-0.000769697
125,13,0.980469,0.105469,1.00006,-1.91626e-05,0,1.59256e-05,-0.000549087
126,13,0.988281,0.105469,1.00005,-1.14066e-05,0,9.52337e-06,-0.000329167
127,13,0.996094,0.105469,1.00005,-3.787e-06,0,3.16909e-06,-0.000109674
0,14,0.00390625,0.113281,1.00006,4.25381e-06,0,-3.52268e-06,0.000119767
1,14,0.0117188,0.113281,1.00006,1.28107e-05,0,-1.05836e-05,0.000359388
2,14,0.0195312,0.113281,1.00006,2.15148e-05,0,-1.76908e-05,0.000599267
3,14,0.0273438,0.113281,1.00007,3.0463e-05,0,-2.48738e-05,0.000839556
4,14,0.0351562,0.113281,1.00007,3.975e-05,0,-3.21599e-05,0.00108038
5,14,0.0429688,0.113281,1.00008,4.94675e-05,0,-3.95736e-05,0.00132181
6,14,0.0507812,0.113281,1.00008,5.97036e-05,0,-4.71361e-05,0.0015639
7,14,0.0585938,0.113281,1.00009,7.0542e-05,0,-5.48642e-05,0.0018066
8,14,0.0664062,0.113281,1.00009,8.20614e-05,0,-6.27706e-05,0.00204986
9,14,0.0742188,0.113281,1.0001,9.43346e-05,0,-7.08628e-05,0.00229351
10,14,0.0820312,0.113281,1.00011,0.000107429,0,-7.91435e-05,0.00253736
11,14,0.0898438,0.113281,1.00012,0.000121403,0,-8.76101e-05,0.00278112
12,14,0.0976562,0.113281,1.00013,0.000136311,0,-9.6255e-05,0.00302448
13,14,0.105469,0.113281,1.00014,0.000152199,0,-0.000105066,0.00326704
14,14,0.113281,0.113281,1.00015,0.000169103,0,-0.000114024,0.00350837
15,14,0.121094,0.113281,1.00016,0.000187053,0,-0.00012311,0.00374798
16,14,0.128906,0.113281,1.00017,0.00020607,0,-0.000132296,0.00398537
17,14,0.136719,0.113281,1.00018,0.000226167,0,-0.000141555,0.00421999
18,14,0.144531,0.113281,1.00019,0.000247349,0,-0.000150852,0.00445125
19,14,0.152344,0.113281,1.0002,0.00026961,0,-0.000160154,0.00467857
20,14,0.160156,0.113281,1.00021,0.000292936,0,-0.000169424,0.00490133
21,14,0.167969,0.113281,1.00022,0.000317305,0,-0.000178622,0.00511892
22,14,0.175781,0.113281,1.00022,0.000342684,0,-0.00018771,0.0053307
23,14,0.183594,0.113281,1.00023,0.000369031,0,-0.000196646,0.00553605
24,14,0.191406,0.113281,1.00024,0.000396293,0,-0.000205389,0.00573431
25,14,0.199219,0.113281,1.00025,0.000424408,0,-0.000213899,0.00592485
26,14,0.207031,0.113281,1.00025,0.000453303,0,-0.000222134,0.00610702
27,14,0.214844,0.113281,1.00026,0.000482893,0,-0.000230053,0.00628015
28,14,0.222656,0.113281,1.00026,0.000513079,0,-0.000237617,0.0064436
29,14,0.230469,0.113281,1.00026,0.000543753,0,-0.000244785,0.00659668
30,14,0.238281,0.113281,1.00026,0.000574789,0,-0.00025152,0.00673873
31,14,0.246094,0.113281,1.00026,0.000606049,0,-0.000257781,0.00686904
32,14,0.253906,0.113281,1.00025,0.000637376,0,-0.000263531,0.00698693
33,14,0.261719,0.113281,1.00025,0.000668597,0,-0.000268733,0.00709166
34,14,0.269531,0.113281,1.00024,0.000699519,0,-0.000273348,0.00718249
35,14,0.277344,0.113281,1.00023,0.000729927,0,-0.000277341,0.00725867
36,14,0.285156,0.113281,1.00021,0.000759584,0,-0.000280674,0.0073194
37,14,0.292969,0.113281,1.0002,0.000788228,0,-0.000283308,0.00736387
38,14,0.300781,0.113281,1.00018,0.000815569,0,-0.000285207,0.00739123
39,14,0.308594,0.113281,1.00016,0.000841293,0,-0.000286332,0.00740057
40,14,0.316406,0.113281,1.00014,0.000865052,0,-0.000286644,0.00739099
41,14,0.324219,0.113281,1.00011,0.000886472,0,-0.000286103,0.0073615
42,14,0.332031,0.113281,1.00008,0.00090515,0,-0.000284668,0.00731109
43,14,0.339844,0.113281,1.00005,0.000920654,0,-0.000282298,0.00723871
44,14,0.347656,0.113281,1.00001,0.000932532,0,-0.000278953,0.00714328
45,14,0.355469,0.113281,0.999976,0.00094031,0,-0.00027459,0.00702371
46,14,0.363281,0.113281,0.999936,0.000943504,0,-0.000269172,0.00687889
47,14,0.371094,0.113281,0.999895,0.00094163,0,-0.00026266,0.00670776
48,14,0.378906,0.113281,0.999853,0.000934211,0,-0.000255019,0.00650929
49,14,0.386719,0.113281,0.999809,0.000920796,0,-0.000246221,0.00628256
50,14,0.394531,0.113281,0.999764,0.000900973,0,-0.000236243,0.0060268
51,14,0.402344,0.113281,0.999719,0.000874388,0,-0.000225069,0.00574143
52,14,0.410156,0.113281,0.999674,0.000840763,0,-0.000212696,0.00542612
53,14,0.417969,0.113281,0.99963,0.000799915,0,-0.00019913,0.00508083
54,14,0.425781,0.113281,0.999587,0.000751772,0,-0.000184394,0.00470592
55,14,0.433594,0.113281,0.999546,0.000696391,0,-0.000168525,0.00430214
56,14,0.441406,0.113281,0.999507,0.00063397,0,-0.000151577,0.00387068
57,14,0.449219,0.113281,0.999472,0.000564855,0,-0.00013362,0.00341325
58,14,0.457031,0.113281,0.99944,0.000489544,0,-0.000114744,0.00293201
59,14,0.464844,0.113281,0.999413,0.000408685,0,-9.50563e-05,0.00242965
60,14,0.472656,0.113281,0.999391,0.000323067,0,-7.46784e-05,0.00190927
61,14,0.480469,0.113281,0.999374,0.000233604,0,-5.37476e-05,0.00137442
62,14,0.488281,0.113281,0.999362,0.000141316,0,-3.24128e-05,0.000828966
63,14,0.496094,0.113281,0.999356,4.72991e-05,0,-1.08318e-05,0.000277047
64,14,0.503906,0.113281,0.999356,-4.72991e-05,0,1.08318e-05,-0.000277047
65,14,0.511719,0.113281,0.999362,-0.000141316,0,3.24128e-05,-0.000828966
66,14,0.519531,0.113281,0.999374,-0.000233604,0,5.37476e-05,-0.00137442
67,14,0.527344,0.113281,0.999391,-0.000323067,0,7.46784e-05,-0.00190927
68,14,0.535156,0.113281,0.999413,-0.000408685,0,9.50563e-05,-0.00242965
69,14,0.542969,0.113281,0.99944,-0.000489544,0,0.000114744,-0.00293201
70,14,0.550781,0.113281,0.999472,-0.000564855,0,0.00013362,-0.00341325
71,14,0.558594,0.113281,0.999507,-0.00063397,0,0.000151577,-0.00387068
72,14,0.566406,0.113281,0.999546,-0.000696391,0,0.000168525,-0.00430214
73,14,0.574219,0.113281,0.999587,-0.000751772,0,0.000184394,-0.00470592
74,14,0.582031,0.113281,0.99963,-0.000799915,0,0.00019913,-0.00508083
75,14,0.589844,0.113281,0.999674,-0.000840763,0,0.000212696,-0.00542612
76,14,0.597656,0.113281,0.999719,-0.000874388,0,0.000225069,-0.00574143
77,14,0.605469,0.113281,0.999764,-0.000900973,0,0.000236243,-0.0060268
78,14,0.613281,0.113281,0.999809,-0.000920796,0,0.000246221,-0.00628256
79,14,0.621094,0.113281,0.999853,-0.000934211,0,0.000255019,-0.00650929
80,14,0.628906,0.113281,0.999895,-0.00094163,0,0.00026266,-0.00670776
81,14,0.636719,0.113281,0.999936,-0.000943504,0,0.000269172,-0.00687889
82,14,0.644531,0.113281,0.999976,-0.00094031,0,0.00027459,-0.00702371
83,14,0.652344,0.113281,1.00001,-0.000932532,0,0.000278953,-0.00714328
84,14,0.660156,0.113281,1.00005,-0.000920654,0,0.000282298,-0.00723871
85,14,0.667969,0.113281,1.00008,-0.00090515,0,0.000284668,-0.00731109
86,14,0.675781,0.113281,1.00011,-0.000886472,0,0.000286103,-0.0073615
87,14,0.683594,0.113281,1.00014,-0.000865052,0,0.000286644,-0.00739099
88,14,0.691406,0.113281,1.00016,-0.000841293,0,0.000286332,-0.00740057
89,14,0.699219,0.113281,1.00018,-0.000815569,0,0.000285207,-0.00739123
90,14,0.707031,0.113281,1.0002,-0.000788228,0,0.000283308,-0.00736387
91,14,0.714844,0.113281,1.00021,-0.000759584,0,0.000280674,-0.0073194
92,14,0.722656,0.113281,1.00023,-0.000729927,0,0.000277341,-0.00725867
93,14,0.730469,0.113281,1.00024,-0.000699519,0,0.000273348,-0.00718249
94,14,0.738281,0.113281,1.00025,-0.000668597,0,0.000268733,-0.00709166
95,14,0.746094,0.113281,1.00025,-0.000637376,0,0.000263531,-0.00698693
96,14,0.753906,0.113281,1.00026,-0.000606049,0,0.000257781,-0.00686904
97,14,0.761719,0.113281,1.00026,-0.000574789,0,0.00025152,-0.00673873
98,14,0.769531,0.113281,1.00026,-0.000543753,0,0.000244785,-0.00659668
99,14,0.777344,0.113281,1.00026,-0.000513079,0,0.000237617,-0.0064436
100,14,0.785156,0.113281,1.00026,-0.000482893,0,0.000230053,-0.00628015
101,14,0.792969,0.113281,1.00025,-0.000453303,0,0.000222134,-0.00610702
102,14,0.800781,0.113281,1.00025,-0.000424408,0,0.000213899,-0.00592485
103,14,0.808594,0.113281,1.00024,-0.000396293,0,0.000205389,-0.00573431
104,14,0.816406,0.113281,1.00023,-0.000369031,0,0.000196646,-0.00553605
105,14,0.824219,0.113281,1.00022,-0.000342684,0,0.00018771,-0.0053307
106,14,0.832031,0.113281,1.00022,-0.000317305,0,0.000178622,-0.00511892
107,14,0.839844,0.113281,1.00021,-0.000292936,0,0.000169424,-0.00490133
108,14,0.847656,0.113281,1.0002,-0.00026961,0,0.000160154,-0.00467857
109,14,0.855469,0.113281,1.00019,-0.000247349,0,0.000150852,-0.00445125
110,14,0.863281,0.113281,1.00018,-0.000226167,0,0.000141555,-0.00421999
111,14,0.871094,0.113281,1.00017,-0.00020607,0,0.000132296,-0.00398537
112,14,0.878906,0.113281,1.00016,-0.000187053,0,0.00012311,-0.00374798
113,14,0.886719,0.113281,1.00015,-0.000169103,0,0.000114024,-0.00350837
114,14,0.894531,0.113281,1.00014,-0.000152199,0,0.000105066,-0.00326704
115,14,0.902344,0.113281,1.00013,-0.000136311,0,9.6255e-05,-0.00302448
116,14,0.910156,0.113281,1.00012,-0.000121403,0,8.76101e-05,-0.00278112
117,14,0.917969,0.113281,1.00011,-0.000107429,0,7.91435e-05,-0.00253736
118,14,0.925781,0.113281,1.0001,-9.43346e-05,0,7.08628e-05,-0.00229351
119,14,0.933594,0.113281,1.00009,-8.20614e-05,0,6.27706e-05,-0.00204986
120,14,0.941406,0.113281,1.00009,-7.0542e-05,0,5.48642e-05,-0.0018066
121,14,0.949219,0.113281,1.00008,-5.97036e-05,0,4.71361e-05,-0.0015639
122,14,0.957031,0.113281,1.00008,-4.94675e-05,0,3.95736e-05,-0.00132181
123,14,0.964844,0.113281,1.00007,-3.975e-05,0,3.21599e-05,-0.00108038
124,14,0.972656,0.113281,1.00007,-3.0463e-05,0,2.48738e-05,-0.000839556
125,14,0.980469,0.113281,1.00006,-2.15148e-05,0,1.76908e-05,-0.000599267
126,14,0.988281,0.113281,1.00006,-1.28107e-05,0,1.05836e-05,-0.000359388
127,14,0.996094,0.113281,1.00006,-4.25381e-06,0,3.52268e-06,-0.000119767
0,15,0.00390625,0.121094,1.00007,4.75552e-06,0,-3.90304e-06,0.000130408
1,15,0.0117188,0.121094,1.00007,1.43195e-05,0,-1.17239e-05,0.000391251
2,15,0.0195312,0.121094,1.00007,2.40416e-05,0,-1.95888e-05,0.000652164
3,15,0.0273438,0.121094,1.00008,3.40261e-05,0,-2.75256e-05,0.00091318
4,15,0.0351562,0.121094,1.00008,4.43744e-05,0,-3.556e-05,0.0011743
5,15,0.0429688,0.121094,1.00009,5.51853e-05,0,-4.3715e-05,0.00143551
6,15,0.0507812,0.121094,1.00009,6.65532e-05,0,-5.20097e-05,0.00169673
7,15,0.0585938,0.121094,1.0001,7.85681e-05,0,-6.04595e-05,0.00195786
8,15,0.0664062,0.121094,1.00011,9.13145e-05,0,-6.90747e-05,0.00221873
9,15,0.0742188,0.121094,1.00011,0.000104871,0,-7.78613e-05,0.00247912
10,15,0.0820312,0.121094,1.00012,0.000119309,0,-8.68196e-05,0.00273879
11,15,0.0898438,0.121094,1.00013,0.000134693,0,-9.59452e-05,0.00299741
12,15,0.0976562,0.121094,1.00014,0.00015108,0,-0.000105228,0.00325463
13,15,0.105469,0.121094,1.00015,0.00016852,0,-0.000114654,0.00351004
14,15,0.113281,0.121094,1.00016,0.000187053,0,-0.000124204,0.00376321
15,15,0.121094,0.121094,1.00017,0.000206711,0,-0.000133854,0.00401365
16,15,0.128906,0.121094,1.00019,0.000227519,0,-0.000143577,0.00426087
17,15,0.136719,0.121094,1.0002,0.00024949,0,-0.000153342,0.00450434
18,15,0.144531,0.121094,1.00021,0.000272632,0,-0.000163116,0.00474352
19,15,0.152344,0.121094,1.00022,0.000296939,0,-0.000172861,0.00497784
20,15,0.160156,0.121094,1.00023,0.000322399,0,-0.000182542,0.00520675
21,15,0.167969,0.121094,1.00024,0.000348989,0,-0.000192118,0.00542965
22,15,0.175781,0.121094,1.00025,0.000376677,0,-0.000201548,0.00564598
23,15,0.183594,0.121094,1.00026,0.000405419,0,-0.000210793,0.00585513
24,15,0.191406,0.121094,1.00027,0.000435163,0,-0.000219812,0.00605651
25,15,0.199219,0.121094,1.00027,0.000465843,0,-0.000228563,0.00624953
26,15,0.207031,0.121094,1.00028,0.000497384,0,-0.000237005,0.00643357
27,15,0.214844,0.121094,1.00028,0.000529698,0,-0.0002451,0.00660802
28,15,0.222656,0.121094,1.00029,0.000562683,0,-0.000252807,0.00677226
29,15,0.230469,0.121094,1.00029,0.000596223,0,-0.000260088,0.00692565
30,15,0.238281,0.121094,1.00029,0.000630188,0,-0.000266905,0.00706756
31,15,0.246094,0.121094,1.00028,0.000664432,0,-0.000273219,0.00719733
32,15,0.253906,0.121094,1.00028,0.000698789,0,-0.000278996,0.00731427
33,15,0.261719,0.121094,1.00027,0.000733074,0,-0.000284197,0.0074177
34,15,0.269531,0.121094,1.00026,0.000767081,0,-0.000288787,0.00750689
35,15,0.277344,0.121094,1.00025,0.000800581,0,-0.00029273,0.00758112
36,15,0.285156,0.121094,1.00024,0.000833316,0,-0.000295989,0.00763961
37,15,0.292969,0.121094,1.00022,0.000865004,0,-0.000298528,0.00768155
38,15,0.300781,0.121094,1.0002,0.00089533,0,-0.000300309,0.00770609
39,15,0.308594,0.121094,1.00017,0.000923948,0,-0.000301294,0.00771236
40,15,0.316406,0.121094,1.00015,0.000950477,0,-0.000301444,0.00769941
41,15,0.324219,0.121094,1.00012,0.000974505,0,-0.000300719,0.00766626
42,15,0.332031,0.121094,1.00009,0.000995584,0,-0.000299077,0.00761185
43,15,0.339844,0.121094,1.00005,0.00101323,0,-0.000296476,0.00753511
44,15,0.347656,0.121094,1.00001,0.00102694,0,-0.000292872,0.0074349
45,15,0.355469,0.121094,0.999972,0.00103618,0,-0.000288222,0.00731005
46,15,0.363281,0.121094,0.999929,0.0010404,0,-0.000282485,0.00715937
47,15,0.371094,0.121094,0.999884,0.00103905,0,-0.000275618,0.00698171
48,15,0.378906,0.121094,0.999837,0.00103159,0,-0.000267584,0.00677592
49,15,0.386719,0.121094,0.999788,0.00101749,0,-0.00025835,0.00654099
50,15,0.394531,0.121094,0.999738,0.000996288,0,-0.000247889,0.006276
51,15,0.402344,0.121094,0.999688,0.000967558,0,-0.000236182,0.00598027
52,15,0.410156,0.121094,0.999638,0.000930974,0,-0.000223222,0.00565335
53,15,0.417969,0.121094,0.999589,0.000886314,0,-0.000209013,0.00529512
54,15,0.425781,0.121094,0.999542,0.000833481,0,-0.000193576,0.00490585
55,15,0.433594,0.121094,0.999496,0.000772522,0,-0.000176945,0.00448624
56,15,0.441406,0.121094,0.999453,0.000703646,0,-0.000159176,0.00403749
57,15,0.449219,0.121094,0.999414,0.000627231,0,-0.000140342,0.00356132
58,15,0.457031,0.121094,0.999379,0.000543829,0,-0.000120536,0.00305998
59,15,0.464844,0.121094,0.999349,0.000454164,0,-9.98677e-05,0.00253625
60,15,0.472656,0.121094,0.999324,0.000359122,0,-7.84675e-05,0.00199341
61,15,0.480469,0.121094,0.999305,0.000259732,0,-5.64798e-05,0.00143519
62,15,0.488281,0.121094,0.999292,0.000157144,0,-3.40626e-05,0.000865705
63,15,0.496094,0.121094,0.999285,5.26009e-05,0,-1.13835e-05,0.00028934
64,15,0.503906,0.121094,0.999285,-5.26009e-05,0,1.13835e-05,-0.00028934
65,15,0.511719,0.121094,0.999292,-0.000157144,0,3.40626e-05,-0.000865705
66,15,0.519531,0.121094,0.999305,-0.000259732,0,5.64798e-05,-0.00143519
67,15,0.527344,0.121094,0.999324,-0.000359122,0,7.84675e-05,-0.00199341
68,15,0.535156,0.121094,0.999349,-0.000454164,0,9.98677e-05,-0.00253625
69,15,0.542969,0.121094,0.999379,-0.000543829,0,0.000120536,-0.00305998
70,15,0.550781,0.121094,0.999414,-0.000627231,0,0.000140342,-0.00356132
71,15,0.558594,0.121094,0.999453,-0.000703646,0,0.000159176,-0.00403749
72,15,0.566406,0.121094,0.999496,-0.000772522,0,0.000176945,-0.00448624
73,15,0.574219,0.121094,0.999542,-0.000833481,0,0.000193576,-0.00490585
74,15,0.582031,0.121094,0.999589,-0.000886314,0,0.000209013,-0.00529512
75,15,0.589844,0.121094,0.999638,-0.000930974,0,0.000223222,-0.00565335
76,15,0.597656,0.121094,0.999688,-0.000967558,0,0.000236182,-0.00598027
77,15,0.605469,0.121094,0.999738,-0.000996288,0,0.000247889,-0.006276
78,15,0.613281,0.121094,0.999788,-0.00101749,0,0.00025835,-0.00654099
79,15,0.621094,0.121094,0.999837,-0.00103159,0,0.000267584,-0.00677592
80,15,0.628906,0.121094,0.999884,-0.00103905,0,0.000275618,-0.00698171
81,15,0.636719,0.121094,0.999929,-0.0010404,0,0.000282485,-0.00715937
82,15,0.644531,0.121094,0.999972,-0.00103618,0,0.000288222,-0.00731005
83,15,0.652344,0.121094,1.00001,-0.00102694,0,0.000292872,-0.0074349
84,15,0.660156,0.121094,1.00005,-0.00101323,0,0.000296476,-0.00753511
85,15,0.667969,0.121094,1.00009,-0.000995584,0,0.000299077,-0.00761185
86,15,0.675781,0.121094,1.00012,-0.000974505,0,0.000300719,-0.00766626
87,15,0.683594,0.121094,1.00015,-0.000950477,0,0.000301444,-0.00769941
88,15,0.691406,0.121094,1.00017,-0.000923948,0,0.000301294,-0.00771236
89,15,0.699219,0.121094,1.0002,-0.00089533,0,0.000300309,-0.00770609
90,15,0.707031,0.121094,1.00022,-0.000865004,0,0.000298528,-0.00768155
91,15,0.714844,0.121094,1.00024,-0.000833316,0,0.000295989,-0.00763961
92,15,0.722656,0.121094,1.00025,-0.000800581,0,0.00029273,-0.00758112
93,15,0.730469,0.121094,1.00026,-0.000767081,0,0.000288787,-0.00750689
94,15,0.738281,0.121094,1.00027,-0.000733074,0,0.000284197,-0.0074177
95,15,0.746094,0.121094,1.00028,-0.000698789,0,0.000278996,-0.00731427
96,15,0.753906,0.121094,1.00028,-0.000664432,0,0.000273219,-0.00719733
97,15,0.761719,0.121094,1.00029,-0.000630188,0,0.000266905,-0.00706756
98,15,0.769531,0.121094,1.00029,-0.000596223,0,0.000260088,-0.00692565
99,15,0.777344,0.121094,1.00029,-0.000562683,0,0.000252807,-0.00677226
100,15,0.785156,0.121094,1.00028,-0.000529698,0,0.0002451,-0.00660802
101,15,0.792969,0.121094,1.00028,-0.000497384,0,0.000237005,-0.00643357
102,15,0.800781,0.121094,1.00027,-0.000465843,0,0.000228563,-0.00624953
103,15,0.808594,0.121094,1.00027,-0.000435163,0,0.000219812,-0.00605651
104,15,0.816406,0.121094,1.00026,-0.000405419,0,0.000210793,-0.00585513
105,15,0.824219,0.121094,1.00025,-0.000376677,0,0.000201548,-0.00564598
106,15,0.832031,0.121094,1.00024,-0.000348989,0,0.000192118,-0.00542965
107,15,0.839844,0.121094,1.00023,-0.000322399,0,0.000182542,-0.00520675
108,15,0.847656,0.121094,1.00022,-0.000296939,0,0.000172861,-0.00497784
109,15,0.855469,0.121094,1.00021,-0.000272632,0,0.000163116,-0.00474352
