i,j,x,y,Bx,By,Bz,psi,divB_centered,normDivB_centered,divB_fv,normDivB_fv,divB_analytic_initial,Bmag
91,76,0.714844,0.597656,1.00038,0.000190627,0,0,-0.0203048,0.000158571,-0.022901,0.000178846,-0.0201052,1.00038
92,76,0.722656,0.597656,1.00027,0.000135439,0,0,-0.0148719,0.000116155,-0.016863,0.000131707,-0.0147079,1.00027
93,76,0.730469,0.597656,1.00019,9.50611e-05,0,0,-0.0107521,8.3985e-05,-0.0122564,9.57348e-05,-0.0106201,1.00019
94,76,0.738281,0.597656,1.00013,6.59112e-05,0,0,-0.00767366,5.99426e-05,-0.0087933,6.86886e-05,-0.00756949,1.00013
95,76,0.746094,0.597656,1.00009,4.51455e-05,0,0,-0.00540641,4.22338e-05,-0.00622764,4.8649e-05,-0.00532576,1.00009
96,76,0.753906,0.597656,1.00006,3.0547e-05,0,0,-0.00376037,2.93761e-05,-0.00435405,3.4014e-05,-0.00369905,1.00006
97,76,0.761719,0.597656,1.00004,2.04183e-05,0,0,-0.00258216,2.01723e-05,-0.00300523,2.34774e-05,-0.00253634,1.00004
98,76,0.769531,0.597656,1.00003,1.34825e-05,0,0,-0.00175057,1.3676e-05,-0.00204782,1.59982e-05,-0.00171692,1.00003
99,76,0.777344,0.597656,1.00002,8.79469e-06,0,0,-0.00117175,9.15414e-06,-0.00137768,1.07629e-05,-0.00114743,1.00002
100,76,0.785156,0.597656,1.00001,5.6672e-06,0,0,-0.000774393,6.04987e-06,-0.000915075,7.14894e-06,-0.000757103,1.00001
101,76,0.792969,0.597656,1.00001,3.60757e-06,0,0,-0.000505323,3.94781e-06,-0.000600112,4.68834e-06,-0.000493223,1.00001
102,76,0.800781,0.597656,1,2.26861e-06,0,0,-0.000325589,2.54365e-06,-0.000388584,3.0358e-06,-0.000317251,1
103,76,0.808594,0.597656,1,1.4093e-06,0,0,-0.000207144,1.61831e-06,-0.000248441,1.94094e-06,-0.000201486,1
104,76,0.816406,0.597656,1,8.6486e-07,0,0,-0.000130133,1.01666e-06,-0.000156841,1.22532e-06,-0.000126351,1
105,76,0.824219,0.597656,1,5.24308e-07,0,0,-8.07281e-05,6.30687e-07,-9.77686e-05,7.63816e-07,-7.82366e-05,1
106,76,0.832031,0.597656,1,3.13997e-07,0,0,-4.94527e-05,3.86349e-07,-6.01801e-05,4.70157e-07,-4.78355e-05,1
107,76,0.839844,0.597656,1,1.85765e-07,0,0,-2.99152e-05,2.33712e-07,-3.65786e-05,2.8577e-07,-2.88806e-05,1
108,76,0.847656,0.597656,1,1.08568e-07,0,0,-1.78705e-05,1.39613e-07,-2.19548e-05,1.71522e-07,-1.72181e-05,1
109,76,0.855469,0.597656,1,6.26809e-08,0,0,-1.05422e-05,8.23612e-08,-1.30127e-05,1.01662e-07,-1.01367e-05,1
110,76,0.863281,0.597656,1,3.57494e-08,0,0,-6.14166e-06,4.79817e-08,-7.61634e-06,5.95027e-08,-5.89306e-06,1
111,76,0.871094,0.597656,1,2.01419e-08,0,0,-3.53348e-06,2.76053e-08,-4.40224e-06,3.43925e-08,-3.38321e-06,1
112,76,0.878906,0.597656,1,1.12107e-08,0,0,-2.00765e-06,1.56847e-08,-2.51277e-06,1.9631e-08,-1.91807e-06,1
113,76,0.886719,0.597656,1,6.16396e-09,0,0,-1.12654e-06,8.80109e-09,-1.41642e-06,1.10658e-08,-1.07388e-06,1
114,76,0.894531,0.597656,1,3.34802e-09,0,0,-6.24288e-07,4.87725e-09,-7.88488e-07,6.16006e-09,-5.9375e-07,1
115,76,0.902344,0.597656,1,1.79645e-09,0,0,-3.41671e-07,2.6693e-09,-4.33478e-07,3.38655e-09,-3.24202e-07,1
116,76,0.910156,0.597656,1,9.52223e-10,0,0,-1.8468e-07,1.44281e-09,-2.35349e-07,1.83866e-09,-1.74822e-07,1
117,76,0.917969,0.597656,1,4.98611e-10,0,0,-9.85877e-08,7.70217e-10,-1.26193e-07,9.85883e-10,-9.31001e-08,1
118,76,0.925781,0.597656,1,2.57919e-10,0,0,-5.19786e-08,4.06083e-10,-6.68253e-08,5.22072e-10,-4.89644e-08,1
119,76,0.933594,0.597656,1,1.31797e-10,0,0,-2.70662e-08,2.11454e-10,-3.49488e-08,2.73037e-10,-2.54326e-08,1
120,76,0.941406,0.597656,1,6.65309e-11,0,0,-1.39198e-08,1.08749e-10,-1.80515e-08,1.41027e-10,-1.30463e-08,1
121,76,0.949219,0.597656,1,3.31773e-11,0,0,-7.07048e-09,5.52382e-11,-9.20845e-09,7.1941e-11,-6.60954e-09,1
122,76,0.957031,0.597656,1,1.6344e-11,0,0,-3.54713e-09,2.77119e-11,-4.63939e-09,3.62452e-11,-3.3071e-09,1
123,76,0.964844,0.597656,1,7.95375e-12,0,0,-1.75759e-09,1.37312e-11,-2.30849e-09,1.80351e-11,-1.63425e-09,1
124,76,0.972656,0.597656,1,3.82371e-12,0,0,-8.60163e-10,6.72002e-12,-1.1345e-09,8.86328e-12,-7.97602e-10,1
125,76,0.980469,0.597656,1,1.81592e-12,0,0,-4.1577e-10,3.24821e-12,-5.50675e-10,4.30215e-12,-3.84464e-10,1
126,76,0.988281,0.597656,1,8.51936e-13,0,0,-1.98501e-10,1.55079e-12,-2.6396e-10,2.06219e-12,-1.83033e-10,1
127,76,0.996094,0.597656,1,3.94835e-13,0,0,-6.62148e-11,5.17303e-13,-1.25013e-10,9.76668e-13,-8.60618e-11,1
0,77,0.00390625,0.605469,1,3.36897e-13,0,0,4.28417e-11,3.34701e-13,-7.4161e-12,5.79383e-14,5.97466e-11,1
1,77,0.0117188,0.605469,1,7.26923e-13,0,0,1.39902e-10,1.09298e-12,8.38722e-11,6.55251e-13,1.26644e-10,1
2,77,0.0195312,0.605469,1,1.54945e-12,0,0,2.9193e-10,2.2807e-12,1.7644e-10,1.37844e-12,2.65102e-10,1
3,77,0.0273438,0.605469,1,3.26262e-12,0,0,6.01642e-10,4.70033e-12,3.66756e-10,2.86528e-12,5.48018e-10,1
4,77,0.0351562,0.605469,1,6.78661e-12,0,0,1.2245e-09,9.56638e-12,7.5274e-10,5.88078e-12,1.11873e-09,1
5,77,0.0429688,0.605469,1,1.39456e-11,0,0,2.46114e-09,1.92277e-11,1.52573e-09,1.19198e-11,2.25527e-09,1
6,77,0.0507812,0.605469,1,2.83089e-11,0,0,4.88509e-09,3.81647e-11,3.05381e-09,2.38579e-11,4.48961e-09,1
7,77,0.0585938,0.605469,1,5.67681e-11,0,0,9.57539e-09,7.48077e-11,6.03596e-09,4.71559e-11,8.82567e-09,1
8,77,0.0664062,0.605469,1,1.12457e-10,0,0,1.85345e-08,1.44801e-10,1.17808e-08,9.20375e-11,1.71321e-08,1
9,77,0.0742188,0.605469,1,2.20072e-10,0,0,3.54277e-08,2.76779e-10,2.27051e-08,1.77384e-10,3.28389e-08,1
10,77,0.0820312,0.605469,1,4.25445e-10,0,0,6.68699e-08,5.22421e-10,4.32101e-08,3.37579e-10,6.21548e-08,1
11,77,0.0898438,0.605469,1,8.12494e-10,0,0,1.24634e-07,9.73706e-10,8.11991e-08,6.34368e-10,1.16161e-07,1
12,77,0.0976562,0.605469,1,1.53283e-09,0,0,2.2938e-07,1.79203e-09,1.50665e-07,1.17707e-09,2.14357e-07,1
13,77,0.105469,0.605469,1,2.85673e-09,0,0,4.16844e-07,3.2566e-09,2.76032e-07,2.1565e-09,3.90568e-07,1
14,77,0.113281,0.605469,1,5.25946e-09,0,0,7.47969e-07,5.84351e-09,4.99323e-07,3.90096e-09,7.02631e-07,1
15,77,0.121094,0.605469,1,9.5656e-09,0,0,1.32518e-06,1.03529e-08,8.91804e-07,6.96722e-09,1.24801e-06,1
16,77,0.128906,0.605469,1,1.71863e-08,0,0,2.3181e-06,1.81102e-08,1.57257e-06,1.22857e-08,2.18856e-06,1
17,77,0.136719,0.605469,1,3.05035e-08,0,0,4.00357e-06,3.12779e-08,2.73774e-06,2.13886e-08,3.78911e-06,1
18,77,0.144531,0.605469,1,5.3483e-08,0,0,6.82662e-06,5.3333e-08,4.70544e-06,3.67613e-08,6.47646e-06,1
19,77,0.152344,0.605469,1,9.26363e-08,0,0,1.14919e-05,8.97807e-08,7.98403e-06,6.23753e-08,1.09282e-05,1
20,77,0.160156,0.605469,1,1.58506e-07,0,0,1.90983e-05,1.49205e-07,1.33734e-05,1.0448e-07,1.82034e-05,1
21,77,0.167969,0.605469,1,2.67921e-07,0,0,3.13322e-05,2.44783e-07,2.21126e-05,1.72755e-07,2.99318e-05,1
22,77,0.175781,0.605469,1,4.47371e-07,0,0,5.07419e-05,3.96421e-07,3.60912e-05,2.81962e-07,4.85817e-05,1
23,77,0.183594,0.605469,1,7.3795e-07,0,0,8.11149e-05,6.33709e-07,5.81438e-05,4.54248e-07,7.78307e-05,1
24,77,0.191406,0.605469,1,1.2025e-06,0,0,0.000127989,9.99909e-07,9.24541e-05,7.22296e-07,0.000123068,1
25,77,0.199219,0.605469,1,1.93571e-06,0,0,0.000199322,1.5572e-06,0.000145092,1.13353e-06,0.000192059,1
26,77,0.207031,0.605469,1.00001,3.0782e-06,0,0,0.000306356,2.39339e-06,0.000224715,1.75558e-06,0.000295795,1.00001
27,77,0.214844,0.605469,1.00001,4.83559e-06,0,0,0.000464683,3.6303e-06,0.000343448,2.68316e-06,0.000449559,1.00001
28,77,0.222656,0.605469,1.00002,7.50416e-06,0,0,0.000695528,5.43373e-06,0.000517963,4.04653e-06,0.000674202,1.00002
29,77,0.230469,0.605469,1.00002,1.15041e-05,0,0,0.00102722,8.02498e-06,0.000770745,6.02131e-06,0.000997621,1.00002
30,77,0.238281,0.605469,1.00003,1.74221e-05,0,0,0.00149681,1.16935e-05,0.00113151,8.8396e-06,0.00145638,1.00003
31,77,0.246094,0.605469,1.00005,2.60645e-05,0,0,0.0021517,1.68093e-05,0.00163869,1.28016e-05,0.00209738,1.00005
32,77,0.253906,0.605469,1.00008,3.85208e-05,0,0,0.00305112,2.3835e-05,0.00234086,1.82866e-05,0.00297935,1.00008
33,77,0.261719,0.605469,1.00011,5.62394e-05,0,0,0.00426722,3.33339e-05,0.00329795,2.57624e-05,0.00417402,1.00011
34,77,0.269531,0.605469,1.00016,8.11118e-05,0,0,0.00588542,4.59723e-05,0.00458182,3.57897e-05,0.00576654,1.00016
35,77,0.277344,0.605469,1.00023,0.000115565,0,0,0.00800364,6.2514e-05,0.00627607,4.90205e-05,0.0078548,1.00023
36,77,0.285156,0.605469,1.00033,0.000162655,0,0,0.0107299,8.38001e-05,0.00847446,6.61852e-05,0.0105471,1.00033
37,77,0.292969,0.605469,1.00045,0.000226155,0,0,0.0141779,0.000110715,0.0112777,8.80669e-05,0.013958,1.00045
38,77,0.300781,0.605469,1.00062,0.00031063,0,0,0.0184599,0.000144129,0.0147878,0.000115458,0.018201,1.00062
39,77,0.308594,0.605469,1.00084,0.000421482,0,0,0.023677,0.000184821,0.0191001,0.000149094,0.0233791,1.00084
40,77,0.316406,0.605469,1.00113,0.000564955,0,0,0.0299061,0.000233378,0.0242927,0.000189573,0.0295719,1.00113
41,77,0.324219,0.605469,1.0015,0.000748078,0,0,0.0371841,0.000290067,0.0304122,0.00023724,0.0368195,1.0015
42,77,0.332031,0.605469,1.00196,0.000978541,0,0,0.0454899,0.000354696,0.0374578,0.000292067,0.0451046,1.00196
43,77,0.339844,0.605469,1.00253,0.00126447,0,0,0.054725,0.00042646,0.0453637,0.000353509,0.0543328,1.00253
44,77,0.347656,0.605469,1.00323,0.00161413,0,0,0.0646941,0.000503795,0.0539804,0.000420364,0.064313,1.00323
45,77,0.355469,0.605469,1.00407,0.00203547,0,0,0.0750886,0.00058425,0.0630577,0.00049064,0.0747401,1.00407
46,77,0.363281,0.605469,1.00507,0.00253566,0,0,0.0854739,0.000664393,0.072231,0.000561456,0.0851825,1.00507
47,77,0.371094,0.605469,1.00624,0.00312044,0,0,0.0952844,0.000739789,0.0810133,0.000628988,0.095076,1.00625
48,77,0.378906,0.605469,1.00759,0.00379349,0,0,0.103828,0.000805045,0.088795,0.000688483,0.103728,1.00759
49,77,0.386719,0.605469,1.00911,0.00455576,0,0,0.110304,0.000853958,0.094855,0.000734356,0.110335,1.00912
50,77,0.394531,0.605469,1.01081,0.00540482,0,0,0.113828,0.000879757,0.0983829,0.000760386,0.114008,1.01082
51,77,0.402344,0.605469,1.01267,0.00633432,0,0,0.113481,0.000875461,0.0985151,0.000760006,0.11382,1.01269
52,77,0.410156,0.605469,1.01467,0.00733361,0,0,0.10836,0.000834305,0.094382,0.000726682,0.108858,1.01469
53,77,0.417969,0.605469,1.01678,0.00838752,0,0,0.0976457,0.000750246,0.0851675,0.000654371,0.0982912,1.01681
54,77,0.425781,0.605469,1.01895,0.0094765,0,0,0.0806698,0.000618483,0.0701734,0.000538009,0.0814387,1.019
55,77,0.433594,0.605469,1.02115,0.010577,0,0,0.0569871,0.000435965,0.0488883,0.000374008,0.0578428,1.02121
56,77,0.441406,0.605469,1.02332,0.011662,0,0,0.026438,0.000201826,0.0210513,0.000160705,0.0273328,1.02339
57,77,0.449219,0.605469,1.0254,0.0127023,0,0,-0.0108011,8.22869e-05,-0.0132929,0.00010127,-0.00992368,1.02548
58,77,0.457031,0.605469,1.02734,0.0136676,0,0,-0.0541874,0.000412038,-0.0537565,0.000408762,-0.0533889,1.02743
59,77,0.464844,0.605469,1.02906,0.0145278,0,0,-0.102805,0.000780409,-0.0995912,0.000756013,-0.102148,1.02916
60,77,0.472656,0.605469,1.03051,0.0152547,0,0,-0.155387,0.00117789,-0.149698,0.00113477,-0.154931,1.03062
61,77,0.480469,0.605469,1.03165,0.0158237,0,0,-0.210365,0.00159287,-0.202663,0.00153455,-0.210159,1.03177
62,77,0.488281,0.605469,1.03243,0.0162148,0,0,-0.265942,0.00201216,-0.25682,0.00194315,-0.266024,1.03256
63,77,0.496094,0.605469,1.03283,0.0164139,0,0,-0.320194,0.0024217,-0.310338,0.00234716,-0.320585,1.03296
64,77,0.503906,0.605469,1.03283,0.0164139,0,0,-0.371175,0.00280729,-0.36132,0.00273274,-0.371878,1.03296
65,77,0.511719,0.605469,1.03243,0.0162148,0,0,-0.417039,0.00315539,-0.407917,0.00308637,-0.418038,1.03256
66,77,0.519531,0.605469,1.03165,0.0158237,0,0,-0.456144,0.0034539,-0.448442,0.00339558,-0.457405,1.03177
67,77,0.527344,0.605469,1.03051,0.0152547,0,0,-0.487155,0.00369281,-0.481466,0.00364969,-0.488628,1.03062
68,77,0.535156,0.605469,1.02906,0.0145278,0,0,-0.509116,0.00386478,-0.505902,0.00384038,-0.510741,1.02916
69,77,0.542969,0.605469,1.02734,0.0136676,0,0,-0.521502,0.00396548,-0.521071,0.0039622,-0.523212,1.02743
70,77,0.550781,0.605469,1.0254,0.0127023,0,0,-0.524231,0.00399378,-0.526723,0.00401276,-0.525955,1.02548
71,77,0.558594,0.605469,1.02332,0.011662,0,0,-0.517651,0.00395171,-0.523037,0.00399283,-0.519323,1.02339
72,77,0.566406,0.605469,1.02115,0.010577,0,0,-0.502498,0.00384423,-0.510596,0.00390619,-0.504058,1.02121
73,77,0.574219,0.605469,1.01895,0.0094765,0,0,-0.479828,0.00367877,-0.490324,0.00375924,-0.481228,1.019
74,77,0.582031,0.605469,1.01678,0.00838752,0,0,-0.450935,0.00346469,-0.463413,0.00356056,-0.45214,1.01681
75,77,0.589844,0.605469,1.01467,0.00733361,0,0,-0.417258,0.00321262,-0.431236,0.00332024,-0.418245,1.01469
76,77,0.597656,0.605469,1.01267,0.00633432,0,0,-0.380288,0.00293377,-0.395254,0.00304923,-0.381049,1.01269
77,77,0.605469,0.605469,1.01081,0.00540482,0,0,-0.341483,0.00263927,-0.356928,0.00275864,-0.342024,1.01082
78,77,0.613281,0.605469,1.00911,0.00455576,0,0,-0.302196,0.00233957,-0.317645,0.00245917,-0.302531,1.00912
79,77,0.621094,0.605469,1.00759,0.00379349,0,0,-0.263614,0.00204396,-0.278647,0.00216052,-0.263766,1.00759
80,77,0.628906,0.605469,1.00624,0.00312044,0,0,-0.22672,0.00176026,-0.240991,0.00187106,-0.22672,1.00625
81,77,0.636719,0.605469,1.00507,0.00253566,0,0,-0.192278,0.00149459,-0.205521,0.00159753,-0.192156,1.00507
82,77,0.644531,0.605469,1.00407,0.00203547,0,0,-0.160824,0.00125134,-0.172855,0.00134495,-0.160612,1.00407
83,77,0.652344,0.605469,1.00323,0.00161413,0,0,-0.132683,0.00103325,-0.143396,0.00111668,-0.132409,1.00323
84,77,0.660156,0.605469,1.00253,0.00126447,0,0,-0.107986,0.000841509,-0.117347,0.000914459,-0.107678,1.00253
85,77,0.667969,0.605469,1.00196,0.000978541,0,0,-0.0867069,0.000676074,-0.094739,0.000738703,-0.0863868,1.00196
86,77,0.675781,0.605469,1.0015,0.000748078,0,0,-0.0686938,0.000535869,-0.0754658,0.000588696,-0.068379,1.0015
87,77,0.683594,0.605469,1.00113,0.000564955,0,0,-0.0537025,0.000419077,-0.0593159,0.000462883,-0.0534059,1.00113
88,77,0.691406,0.605469,1.00084,0.000421482,0,0,-0.0414302,0.000323401,-0.0460071,0.000359128,-0.0411604,1.00084
89,77,0.699219,0.605469,1.00062,0.00031063,0,0,-0.0315439,0.000246284,-0.0352161,0.000274955,-0.0313056,1.00062
90,77,0.707031,0.605469,1.00045,0.000226155,0,0,-0.0237037,0.000185102,-0.026604,0.000207749,-0.0234989,1.00045
91,77,0.714844,0.605469,1.00033,0.000162655,0,0,-0.0175811,0.000137307,-0.0198365,0.000154922,-0.0174091,1.00033
92,77,0.722656,0.605469,1.00023,0.000115565,0,0,-0.0128713,0.000100534,-0.0145989,0.000114027,-0.0127302,1.00023
93,77,0.730469,0.605469,1.00016,8.11118e-05,0,0,-0.00930191,7.26594e-05,-0.0106055,8.28421e-05,-0.00918844,1.00016
94,77,0.738281,0.605469,1.00011,5.62394e-05,0,0,-0.00663607,5.18384e-05,-0.00760533,5.94099e-05,-0.00654661,1.00011
95,77,0.746094,0.605469,1.00008,3.85208e-05,0,0,-0.00467365,3.65101e-05,-0.0053839,4.20585e-05,-0.00460444,1.00008
96,77,0.753906,0.605469,1.00005,2.60645e-05,0,0,-0.00324956,2.53859e-05,-0.00376258,2.93936e-05,-0.00319697,1.00005
97,77,0.761719,0.605469,1.00003,1.74221e-05,0,0,-0.00223065,1.74263e-05,-0.00259596,2.02802e-05,-0.00219138,1.00003
98,77,0.769531,0.605469,1.00002,1.15041e-05,0,0,-0.00151178,1.18105e-05,-0.00176826,1.38142e-05,-0.00148295,1.00002
99,77,0.777344,0.605469,1.00002,7.50416e-06,0,0,-0.00101161,7.90308e-06,-0.00118917,9.29028e-06,-0.000990783,1.00002
100,77,0.785156,0.605469,1.00001,4.83559e-06,0,0,-0.000668362,5.22153e-06,-0.000789598,6.16867e-06,-0.000653561,1.00001
101,77,0.792969,0.605469,1.00001,3.0782e-06,0,0,-0.000436013,3.40633e-06,-0.000517654,4.04415e-06,-0.000425657,1.00001
102,77,0.800781,0.605469,1,1.93571e-06,0,0,-0.000280856,2.19418e-06,-0.000335086,2.61785e-06,-0.000273722,1
103,77,0.808594,0.605469,1,1.2025e-06,0,0,-0.000178639,1.39561e-06,-0.000214174,1.67323e-06,-0.000173799,1
104,77,0.816406,0.605469,1,7.3795e-07,0,0,-0.000112198,8.76546e-07,-0.000135169,1.05601e-06,-0.000108963,1
105,77,0.824219,0.605469,1,4.47371e-07,0,0,-6.95855e-05,5.43637e-07,-8.42363e-05,6.58095e-07,-6.74551e-05,1
106,77,0.832031,0.605469,1,2.67921e-07,0,0,-4.26173e-05,3.32947e-07,-5.18369e-05,4.04975e-07,-4.12347e-05,1
107,77,0.839844,0.605469,1,1.58506e-07,0,0,-2.57747e-05,2.01364e-07,-3.14995e-05,2.4609e-07,-2.48903e-05,1
108,77,0.847656,0.605469,1,9.26363e-08,0,0,-1.53939e-05,1.20264e-07,-1.89018e-05,1.4767e-07,-1.48363e-05,1
109,77,0.855469,0.605469,1,5.3483e-08,0,0,-9.07937e-06,7.09326e-08,-1.12006e-05,8.75043e-08,-8.73278e-06,1
110,77,0.863281,0.605469,1,3.05035e-08,0,0,-5.2884e-06,4.13156e-08,-6.55424e-06,5.1205e-08,-5.07597e-06,1
111,77,0.871094,0.605469,1,1.71863e-08,0,0,-3.042e-06,2.37656e-08,-3.78753e-06,2.95901e-08,-2.91361e-06,1
112,77,0.878906,0.605469,1,9.5656e-09,0,0,-1.72809e-06,1.35007e-08,-2.16146e-06,1.68864e-08,-1.65156e-06,1
113,77,0.886719,0.605469,1,5.25946e-09,0,0,-9.69502e-07,7.57423e-09,-1.21815e-06,9.51678e-09,-9.24515e-07,1
114,77,0.894531,0.605469,1,2.85673e-09,0,0,-5.37172e-07,4.19666e-09,-6.77985e-07,5.29676e-09,-5.11087e-07,1
115,77,0.902344,0.605469,1,1.53283e-09,0,0,-2.93944e-07,2.29644e-09,-3.72659e-07,2.9114e-09,-2.79024e-07,1
116,77,0.910156,0.605469,1,8.12494e-10,0,0,-1.58857e-07,1.24107e-09,-2.02293e-07,1.58041e-09,-1.50438e-07,1
117,77,0.917969,0.605469,1,4.25445e-10,0,0,-8.479e-08,6.62422e-10,-1.0845e-07,8.47264e-10,-8.01033e-08,1
118,77,0.925781,0.605469,1,2.20072e-10,0,0,-4.46973e-08,3.49198e-10,-5.74199e-08,4.48593e-10,-4.21232e-08,1
119,77,0.933594,0.605469,1,1.12457e-10,0,0,-2.32713e-08,1.81807e-10,-3.0025e-08,2.34571e-10,-2.18764e-08,1
120,77,0.941406,0.605469,1,5.67681e-11,0,0,-1.19665e-08,9.34883e-11,-1.55059e-08,1.2114e-10,-1.12206e-08,1
121,77,0.949219,0.605469,1,2.83089e-11,0,0,-6.07748e-09,4.74803e-11,-7.90875e-09,6.17871e-11,-5.68389e-09,1
122,77,0.957031,0.605469,1,1.39456e-11,0,0,-3.04855e-09,2.38168e-11,-3.98396e-09,3.11247e-11,-2.8436e-09,1
123,77,0.964844,0.605469,1,6.78661e-12,0,0,-1.51035e-09,1.17996e-11,-1.98211e-09,1.54852e-11,-1.40504e-09,1
124,77,0.972656,0.605469,1,3.26262e-12,0,0,-7.39067e-10,5.77396e-12,-9.73953e-10,7.60901e-12,-6.8566e-10,1
125,77,0.980469,0.605469,1,1.54945e-12,0,0,-3.57194e-10,2.79058e-12,-4.72683e-10,3.69284e-12,-3.30469e-10,1
126,77,0.988281,0.605469,1,7.26923e-13,0,0,-1.7052e-10,1.33219e-12,-2.2655e-10,1.76992e-12,-1.57311e-10,1
127,77,0.996094,0.605469,1,3.36897e-13,0,0,-5.70321e-11,4.45564e-13,-1.0729e-10,8.38203e-13,-7.39594e-11,1
0,78,0.00390625,0.613281,1,2.83973e-13,0,0,3.56503e-11,2.78518e-13,-6.77429e-12,5.29241e-14,4.99171e-11,1
1,78,0.0117188,0.613281,1,6.12729e-13,0,0,1.16955e-10,9.13713e-13,6.95398e-11,5.4328e-13,1.05791e-10,1
2,78,0.0195312,0.613281,1,1.30604e-12,0,0,2.44024e-10,1.90643e-12,1.46337e-10,1.14326e-12,2.21415e-10,1
3,78,0.0273438,0.613281,1,2.75008e-12,0,0,5.02801e-10,3.92813e-12,3.04077e-10,2.3756e-12,4.57631e-10,1
4,78,0.0351562,0.613281,1,5.72048e-12,0,0,1.02312e-09,7.99316e-12,6.23958e-10,4.87468e-12,9.34048e-10,1
5,78,0.0429688,0.613281,1,1.17549e-11,0,0,2.05598e-09,1.60624e-11,1.26439e-09,9.87803e-12,1.88262e-09,1
6,78,0.0507812,0.613281,1,2.38617e-11,0,0,4.08007e-09,3.18755e-11,2.5301e-09,1.97664e-11,3.74704e-09,1
7,78,0.0585938,0.613281,1,4.78503e-11,0,0,7.99576e-09,6.24668e-11,4.99959e-09,3.90593e-11,7.36446e-09,1
8,78,0.0664062,0.613281,1,9.47906e-11,0,0,1.54735e-08,1.20887e-10,9.75546e-09,7.62145e-11,1.42927e-08,1
9,78,0.0742188,0.613281,1,1.855e-10,0,0,2.95699e-08,2.31015e-10,1.87965e-08,1.46848e-10,2.73903e-08,1
10,78,0.0820312,0.613281,1,3.58611e-10,0,0,5.58e-08,4.35938e-10,3.57614e-08,2.79386e-10,5.18304e-08,1
11,78,0.0898438,0.613281,1,6.84857e-10,0,0,1.03976e-07,8.12313e-10,6.71815e-08,5.24856e-10,9.6843e-08,1
12,78,0.0976562,0.613281,1,1.29204e-09,0,0,1.9131e-07,1.49461e-09,1.24616e-07,9.73563e-10,1.78664e-07,1
13,78,0.105469,0.613281,1,2.40796e-09,0,0,3.47567e-07,2.71537e-09,2.28233e-07,1.78307e-09,3.2545e-07,1
14,78,0.113281,0.613281,1,4.43324e-09,0,0,6.23483e-07,4.87096e-09,4.12715e-07,3.22434e-09,5.85326e-07,1
15,78,0.121094,0.613281,1,8.06291e-09,0,0,1.1043e-06,8.62731e-09,7.36853e-07,5.75666e-09,1.03936e-06,1
16,78,0.128906,0.613281,1,1.44864e-08,0,0,1.93112e-06,1.50868e-08,1.29884e-06,1.01472e-08,1.82212e-06,1
17,78,0.136719,0.613281,1,2.57116e-08,0,0,3.33412e-06,2.60478e-08,2.26029e-06,1.76585e-08,3.15369e-06,1
18,78,0.144531,0.613281,1,4.50812e-08,0,0,5.68317e-06,4.43998e-08,3.88319e-06,3.03374e-08,5.38862e-06,1
19,78,0.152344,0.613281,1,7.80838e-08,0,0,9.5636e-06,7.47156e-08,6.58594e-06,5.14526e-08,9.08944e-06,1
20,78,0.160156,0.613281,1,1.33606e-07,0,0,1.58875e-05,1.24121e-07,1.10264e-05,8.61434e-08,1.5135e-05,1
21,78,0.167969,0.613281,1,2.25833e-07,0,0,2.60543e-05,2.03549e-07,1.82228e-05,1.42366e-07,2.48769e-05,1
22,78,0.175781,0.613281,1,3.77092e-07,0,0,4.21765e-05,3.29504e-07,2.97267e-05,2.3224e-07,4.03606e-05,1
23,78,0.183594,0.613281,1,6.22024e-07,0,0,6.73922e-05,5.26501e-07,4.78638e-05,3.73936e-07,6.46321e-05,1
24,78,0.191406,0.613281,1,1.0136e-06,0,0,0.000106285,8.30353e-07,7.60627e-05,5.94239e-07,0.000102151,1
25,78,0.199219,0.613281,1,1.63163e-06,0,0,0.000165439,1.29249e-06,0.000119293,9.31975e-07,0.000159339,1
26,78,0.207031,0.613281,1.00001,2.59463e-06,0,0,0.000254142,1.98547e-06,0.000184633,1.44244e-06,0.000245274,1.00001
27,78,0.214844,0.613281,1.00001,4.07596e-06,0,0,0.000385262,3.00984e-06,0.000281985,2.20299e-06,0.000372568,1.00001
28,78,0.222656,0.613281,1.00001,6.32531e-06,0,0,0.000576298,4.50227e-06,0.000424941,3.31981e-06,0.000558406,1.00001
29,78,0.230469,0.613281,1.00002,9.69688e-06,0,0,0.000850573,6.64497e-06,0.000631801,4.93585e-06,0.00082575,1.00002
30,78,0.238281,0.613281,1.00003,1.46853e-05,0,0,0.00123854,9.67577e-06,0.0009267,7.23963e-06,0.00120465,1.00003
31,78,0.246094,0.613281,1.00004,2.197e-05,0,0,0.00177907,1.38983e-05,0.00134078,1.04744e-05,0.00173357,1.00004
32,78,0.253906,0.613281,1.00006,3.24695e-05,0,0,0.00252065,1.96913e-05,0.00191331,1.49467e-05,0.00246058,1.00006
33,78,0.261719,0.613281,1.00009,4.74046e-05,0,0,0.00352217,2.75143e-05,0.00269253,2.10334e-05,0.00344424,1.00009
34,78,0.269531,0.613281,1.00014,6.83697e-05,0,0,0.00485313,3.79099e-05,0.00373608,2.91842e-05,0.00475383,1.00014
35,78,0.277344,0.613281,1.00019,9.74105e-05,0,0,0.00659283,5.14964e-05,0.00511067,3.99193e-05,0.00646866,1.00019
