i,j,x,y,Bx,By,Bz,psi,divB_centered,normDivB_centered,divB_fv,normDivB_fv,divB_analytic_initial,Bmag
37,13,0.292969,0.105469,1.00044,0.00133186,0,0,0.0107641,8.40576e-05,0.0105546,8.24213e-05,1.9331e-08,1.00044
38,13,0.300781,0.105469,1.00042,0.00138278,0,0,0.0109388,8.54235e-05,0.0107055,8.36011e-05,2.60385e-08,1.00042
39,13,0.308594,0.105469,1.0004,0.00143243,0,0,0.0110971,8.66613e-05,0.0108378,8.46363e-05,3.46346e-08,1.0004
40,13,0.316406,0.105469,1.00038,0.00148045,0,0,0.011238,8.77636e-05,0.0109507,8.55199e-05,4.54911e-08,1.00038
41,13,0.324219,0.105469,1.00035,0.00152648,0,0,0.0113605,8.87231e-05,0.0110432,8.62451e-05,5.90008e-08,1.00035
42,13,0.332031,0.105469,1.00032,0.00157015,0,0,0.0114638,8.95325e-05,0.0111147,8.68059e-05,7.55611e-08,1.00032
43,13,0.339844,0.105469,1.00029,0.0016111,0,0,0.011547,9.0185e-05,0.0111644,8.71969e-05,9.55516e-08,1.00029
44,13,0.347656,0.105469,1.00025,0.00164894,0,0,0.0116092,9.0674e-05,0.0111917,8.74134e-05,1.19308e-07,1.00025
45,13,0.355469,0.105469,1.00021,0.0016833,0,0,0.0116496,9.09933e-05,0.0111962,8.74515e-05,1.47089e-07,1.00021
46,13,0.363281,0.105469,1.00017,0.00171383,0,0,0.0116676,9.11371e-05,0.0111774,8.7308e-05,1.79046e-07,1.00017
47,13,0.371094,0.105469,1.00013,0.00174017,0,0,0.0116623,9.10998e-05,0.011135,8.69807e-05,2.15184e-07,1.00013
48,13,0.378906,0.105469,1.00008,0.00176199,0,0,0.0116332,9.08767e-05,0.0110689,8.6468e-05,2.55332e-07,1.00009
49,13,0.386719,0.105469,1.00004,0.00177899,0,0,0.0115798,9.04634e-05,0.0109789,8.57695e-05,2.99113e-07,1.00004
50,13,0.394531,0.105469,0.999989,0.0017909,0,0,0.0115015,8.98563e-05,0.0108653,8.48856e-05,3.45932e-07,0.999991
51,13,0.402344,0.105469,0.99994,0.00179747,0,0,0.011398,8.90523e-05,0.010728,8.38177e-05,3.94961e-07,0.999941
52,13,0.410156,0.105469,0.999889,0.00179851,0,0,0.0112691,8.80494e-05,0.0105676,8.2568e-05,4.45156e-07,0.999891
53,13,0.417969,0.105469,0.999839,0.00179385,0,0,0.0111146,8.68465e-05,0.0103842,8.11398e-05,4.95276e-07,0.999841
54,13,0.425781,0.105469,0.999789,0.0017834,0,0,0.0109345,8.54433e-05,0.0101786,7.95373e-05,5.43927e-07,0.99979
55,13,0.433594,0.105469,0.999739,0.00176711,0,0,0.0107288,8.38408e-05,0.00995142,7.77657e-05,5.8962e-07,0.99974
56,13,0.441406,0.105469,0.99969,0.00174497,0,0,0.010498,8.20411e-05,0.00970335,7.58308e-05,6.30843e-07,0.999691
57,13,0.449219,0.105469,0.999642,0.00171704,0,0,0.0102424,8.00477e-05,0.00943533,7.37398e-05,6.66138e-07,0.999644
58,13,0.457031,0.105469,0.999596,0.00168345,0,0,0.00996273,7.78652e-05,0.00914834,7.15002e-05,6.94183e-07,0.999598
59,13,0.464844,0.105469,0.999553,0.00164437,0,0,0.00965966,7.54998e-05,0.0088435,6.91207e-05,7.13877e-07,0.999554
60,13,0.472656,0.105469,0.999511,0.00160004,0,0,0.0093342,7.2959e-05,0.00852198,6.66104e-05,7.24402e-07,0.999513
61,13,0.480469,0.105469,0.999473,0.00155074,0,0,0.00898752,7.02519e-05,0.00818506,6.39794e-05,7.25286e-07,0.999474
62,13,0.488281,0.105469,0.999438,0.0014968,0,0,0.00862094,6.73888e-05,0.0078341,6.12382e-05,7.16429e-07,0.999439
63,13,0.496094,0.105469,0.999407,0.00143863,0,0,0.00823596,6.43816e-05,0.00747051,5.83979e-05,6.98116e-07,0.999408
64,13,0.503906,0.105469,0.999379,0.00137664,0,0,0.00783427,6.12432e-05,0.00709577,5.54701e-05,6.71005e-07,0.99938
65,13,0.511719,0.105469,0.999356,0.00131129,0,0,0.00741767,5.79879e-05,0.00671143,5.24668e-05,6.36082e-07,0.999356
66,13,0.519531,0.105469,0.999336,0.00124308,0,0,0.00698811,5.46309e-05,0.00631904,4.94003e-05,5.94604e-07,0.999337
67,13,0.527344,0.105469,0.999321,0.00117252,0,0,0.00654767,5.11884e-05,0.00592021,4.62831e-05,5.48026e-07,0.999321
68,13,0.535156,0.105469,0.99931,0.00110014,0,0,0.0060985,4.76774e-05,0.00551656,4.31278e-05,4.97914e-07,0.99931
69,13,0.542969,0.105469,0.999303,0.00102646,0,0,0.00564283,4.41153e-05,0.0051097,3.99473e-05,4.45857e-07,0.999304
70,13,0.550781,0.105469,0.999301,0.000952029,0,0,0.00518291,4.05198e-05,0.00470125,3.67542e-05,3.93388e-07,0.999301
71,13,0.558594,0.105469,0.999302,0.00087736,0,0,0.00472104,3.69089e-05,0.00429284,3.35612e-05,3.41907e-07,0.999303
72,13,0.566406,0.105469,0.999308,0.000802962,0,0,0.00425949,3.33003e-05,0.00388603,3.03806e-05,2.92626e-07,0.999308
73,13,0.574219,0.105469,0.999318,0.000729322,0,0,0.00380048,2.97115e-05,0.00348237,2.72246e-05,2.46528e-07,0.999318
74,13,0.582031,0.105469,0.999331,0.000656898,0,0,0.0033462,2.61597e-05,0.00308338,2.4105e-05,2.04345e-07,0.999331
75,13,0.589844,0.105469,0.999347,0.000586114,0,0,0.00289874,2.26612e-05,0.0026905,2.10332e-05,1.66555e-07,0.999347
76,13,0.597656,0.105469,0.999367,0.00051736,0,0,0.00246008,1.92316e-05,0.00230512,1.80202e-05,1.33398e-07,0.999367
77,13,0.605469,0.105469,0.999389,0.000450984,0,0,0.00203209,1.58854e-05,0.00192857,1.50762e-05,1.04896e-07,0.999389
78,13,0.613281,0.105469,0.999414,0.000387292,0,0,0.0016165,1.26363e-05,0.0015621,1.2211e-05,8.08923e-08,0.999414
79,13,0.621094,0.105469,0.999441,0.000326547,0,0,0.00121489,9.49667e-06,0.00120686,9.43389e-06,6.10916e-08,0.999441
80,13,0.628906,0.105469,0.99947,0.000268967,0,0,0.000828691,6.47758e-06,0.000863945,6.75315e-06,4.50985e-08,0.99947
81,13,0.636719,0.105469,0.9995,0.000214724,0,0,0.000459153,3.58892e-06,0.000534331,4.17655e-06,3.24587e-08,0.9995
82,13,0.644531,0.105469,0.999531,0.00016395,0,0,0.000107375,8.39261e-07,0.00021891,1.71104e-06,2.26938e-08,0.999531
83,13,0.652344,0.105469,0.999564,0.000116733,0,0,-0.000225714,1.76416e-06,-8.15253e-05,6.37195e-07,1.53301e-08,0.999564
84,13,0.660156,0.105469,0.999596,7.31214e-05,0,0,-0.00053935,4.21537e-06,-0.000366283,2.86274e-06,9.92066e-09,0.999596
85,13,0.667969,0.105469,0.999629,3.31284e-05,0,0,-0.000832931,6.50969e-06,-0.000634773,4.961e-06,6.06105e-09,0.999629
86,13,0.675781,0.105469,0.999662,-3.26874e-06,0,0,-0.00110601,8.64363e-06,-0.000886504,6.92816e-06,3.39795e-09,0.999662
87,13,0.683594,0.105469,0.999694,-3.61228e-05,0,0,-0.00135829,1.06149e-05,-0.00112109,8.76117e-06,1.63301e-09,0.999694
88,13,0.691406,0.105469,0.999726,-6.5514e-05,0,0,-0.00158961,1.24222e-05,-0.00133823,1.04578e-05,5.22129e-10,0.999726
89,13,0.699219,0.105469,0.999758,-9.15466e-05,0,0,-0.00179994,1.40654e-05,-0.00153774,1.20165e-05,-1.28269e-10,0.999758
90,13,0.707031,0.105469,0.999788,-0.000114345,0,0,-0.00198938,1.55453e-05,-0.00171952,1.34366e-05,-4.66931e-10,0.999788
91,13,0.714844,0.105469,0.999817,-0.000134051,0,0,-0.00215812,1.68634e-05,-0.00188354,1.47178e-05,-6.04486e-10,0.999817
92,13,0.722656,0.105469,0.999845,-0.00015082,0,0,-0.00230647,1.80221e-05,-0.00202988,1.58609e-05,-6.20364e-10,0.999845
93,13,0.730469,0.105469,0.999872,-0.000164817,0,0,-0.00243482,1.90245e-05,-0.0021587,1.6867e-05,-5.69391e-10,0.999872
94,13,0.738281,0.105469,0.999897,-0.000176215,0,0,-0.00254365,1.98743e-05,-0.00227022,1.77379e-05,-4.87683e-10,0.999897
95,13,0.746094,0.105469,0.999921,-0.000185192,0,0,-0.00263348,2.05757e-05,-0.00236472,1.84758e-05,-3.97661e-10,0.999921
96,13,0.753906,0.105469,0.999943,-0.000191927,0,0,-0.00270493,2.11334e-05,-0.00244257,1.90837e-05,-3.12122e-10,0.999943
97,13,0.761719,0.105469,0.999963,-0.000196598,0,0,-0.00275862,2.15525e-05,-0.00250417,1.95645e-05,-2.37407e-10,0.999963
98,13,0.769531,0.105469,0.999983,-0.000199384,0,0,-0.00279524,2.18382e-05,-0.00254997,1.9922e-05,-1.75765e-10,0.999983
99,13,0.777344,0.105469,1,-0.000200457,0,0,-0.00281551,2.19962e-05,-0.00258049,2.016e-05,-1.27047e-10,1
100,13,0.785156,0.105469,1.00002,-0.000199984,0,0,-0.00282016,2.20321e-05,-0.00259624,2.02828e-05,-8.98545e-11,1.00002
101,13,0.792969,0.105469,1.00003,-0.000198125,0,0,-0.00280993,2.19519e-05,-0.00259778,2.02945e-05,-6.22831e-11,1.00003
102,13,0.800781,0.105469,1.00004,-0.000195032,0,0,-0.00278557,2.17613e-05,-0.0025857,2.01999e-05,-4.23638e-11,1.00004
103,13,0.808594,0.105469,1.00006,-0.000190849,0,0,-0.00274784,2.14663e-05,-0.00256059,2.00035e-05,-2.83033e-11,1.00006
104,13,0.816406,0.105469,1.00007,-0.00018571,0,0,-0.00269747,2.10726e-05,-0.00252304,1.97099e-05,-1.85881e-11,1.00007
105,13,0.824219,0.105469,1.00008,-0.000179737,0,0,-0.00263518,2.05858e-05,-0.00247365,1.93239e-05,-1.20077e-11,1.00008
106,13,0.832031,0.105469,1.00008,-0.000173046,0,0,-0.00256169,2.00115e-05,-0.00241303,1.88502e-05,-7.63368e-12,1.00008
107,13,0.839844,0.105469,1.00009,-0.000165738,0,0,-0.00247766,1.9355e-05,-0.00234174,1.82932e-05,-4.77799e-12,1.00009
108,13,0.847656,0.105469,1.0001,-0.000157906,0,0,-0.00238376,1.86213e-05,-0.00226036,1.76573e-05,-2.94544e-12,1.0001
109,13,0.855469,0.105469,1.0001,-0.000149632,0,0,-0.00228059,1.78152e-05,-0.00216943,1.69469e-05,-1.78887e-12,1.0001
110,13,0.863281,0.105469,1.00011,-0.000140986,0,0,-0.00216873,1.69414e-05,-0.00206948,1.61661e-05,-1.07065e-12,1.00011
111,13,0.871094,0.105469,1.00011,-0.000132031,0,0,-0.00204874,1.60039e-05,-0.001961,1.53186e-05,-6.3161e-13,1.00011
112,13,0.878906,0.105469,1.00012,-0.000122817,0,0,-0.00192109,1.50068e-05,-0.00184444,1.4408e-05,-3.67344e-13,1.00012
113,13,0.886719,0.105469,1.00012,-0.000113385,0,0,-0.00178625,1.39534e-05,-0.00172024,1.34377e-05,-2.10664e-13,1.00012
114,13,0.894531,0.105469,1.00012,-0.000103768,0,0,-0.00164464,1.28472e-05,-0.00158878,1.24108e-05,-1.19143e-13,1.00012
115,13,0.902344,0.105469,1.00013,-9.39894e-05,0,0,-0.00149661,1.16908e-05,-0.00145042,1.13299e-05,-6.64603e-14,1.00013
116,13,0.910156,0.105469,1.00013,-8.40631e-05,0,0,-0.00134249,1.04869e-05,-0.00130546,1.01976e-05,-3.65699e-14,1.00013
117,13,0.917969,0.105469,1.00013,-7.39959e-05,0,0,-0.00118256,9.23752e-06,-0.0011542,9.01601e-06,-1.98518e-14,1.00013
118,13,0.925781,0.105469,1.00013,-6.37869e-05,0,0,-0.00101704,7.9446e-06,-0.000996857,7.78691e-06,-1.06323e-14,1.00013
119,13,0.933594,0.105469,1.00014,-5.34274e-05,0,0,-0.000846147,6.60963e-06,-0.000833636,6.5119e-06,-5.61887e-15,1.00014
120,13,0.941406,0.105469,1.00014,-4.29023e-05,0,0,-0.000670019,5.2338e-06,-0.000664699,5.19224e-06,-2.93017e-15,1.00014
121,13,0.949219,0.105469,1.00014,-3.21897e-05,0,0,-0.000488778,3.81804e-06,-0.000490173,3.82894e-06,-1.50796e-15,1.00014
122,13,0.957031,0.105469,1.00014,-2.12618e-05,0,0,-0.000302506,2.36299e-06,-0.000310154,2.42273e-06,-7.65892e-16,1.00014
123,13,0.964844,0.105469,1.00015,-1.0085e-05,0,0,-0.000111257,8.69069e-07,-0.000124707,9.74133e-07,-3.83929e-16,1.00015
124,13,0.972656,0.105469,1.00015,1.37951e-06,0,0,8.49438e-05,6.63523e-07,6.61273e-05,5.16541e-07,-1.8996e-16,1.00015
125,13,0.980469,0.105469,1.00016,1.31754e-05,0,0,0.000286095,2.23477e-06,0.000262334,2.04916e-06,-9.27734e-17,1.00016
126,13,0.988281,0.105469,1.00016,2.53511e-05,0,0,0.000492213,3.8448e-06,0.000463914,3.62374e-06,-4.47252e-17,1.00016
127,13,0.996094,0.105469,1.00017,3.79588e-05,0,0,0.000703331,5.49386e-06,0.000670886,5.24042e-06,-2.12846e-17,1.00017
0,14,0.00390625,0.113281,1.00019,5.19306e-05,0,0,0.000989193,7.72663e-06,0.000950248,7.42243e-06,9.04111e-17,1.00019
1,14,0.0117188,0.113281,1.00019,6.67182e-05,0,0,0.00122274,9.55078e-06,0.00118023,9.2188e-06,1.9287e-16,1.00019
2,14,0.0195312,0.113281,1.0002,8.21388e-05,0,0,0.00146179,1.14179e-05,0.00141612,1.10612e-05,4.06394e-16,1.0002
3,14,0.0273438,0.113281,1.00021,9.82644e-05,0,0,0.0017064,1.33285e-05,0.00165794,1.295e-05,8.45806e-16,1.00021
4,14,0.0351562,0.113281,1.00022,0.000115169,0,0,0.00195661,1.52826e-05,0.00190572,1.48852e-05,1.73873e-15,1.00022
5,14,0.0429688,0.113281,1.00023,0.000132929,0,0,0.00221242,1.72806e-05,0.00215946,1.68669e-05,3.53047e-15,1.00023
6,14,0.0507812,0.113281,1.00024,0.000151622,0,0,0.00247385,1.93224e-05,0.00241914,1.8895e-05,7.08057e-15,1.00024
7,14,0.0585938,0.113281,1.00025,0.000171327,0,0,0.00274087,2.14077e-05,0.00268474,2.09693e-05,1.40261e-14,1.00025
8,14,0.0664062,0.113281,1.00026,0.000192121,0,0,0.00301343,2.35362e-05,0.00295617,2.3089e-05,2.74436e-14,1.00026
9,14,0.0742188,0.113281,1.00028,0.000214084,0,0,0.00329142,2.57072e-05,0.00323334,2.52535e-05,5.30364e-14,1.00028
10,14,0.0820312,0.113281,1.00029,0.000237294,0,0,0.00357474,2.79196e-05,0.0035161,2.74616e-05,1.01237e-13,1.00029
11,14,0.0898438,0.113281,1.0003,0.000261825,0,0,0.00386321,3.01722e-05,0.00380426,2.97118e-05,1.90866e-13,1.0003
12,14,0.0976562,0.113281,1.00032,0.000287752,0,0,0.00415662,3.24633e-05,0.00409757,3.20021e-05,3.55423e-13,1.00032
13,14,0.105469,0.113281,1.00033,0.000315145,0,0,0.0044547,3.47908e-05,0.00439575,3.43304e-05,6.5371e-13,1.00033
14,14,0.113281,0.113281,1.00035,0.00034407,0,0,0.00475714,3.71523e-05,0.00469845,3.66939e-05,1.18754e-12,1.00035
15,14,0.121094,0.113281,1.00036,0.00037459,0,0,0.00506358,3.95448e-05,0.00500526,3.90894e-05,2.13074e-12,1.00036
16,14,0.128906,0.113281,1.00038,0.00040676,0,0,0.00537359,4.19653e-05,0.00531572,4.15133e-05,3.77598e-12,1.00038
17,14,0.136719,0.113281,1.00039,0.000440628,0,0,0.0056867,4.44098e-05,0.00562929,4.39615e-05,6.60913e-12,1.00039
18,14,0.144531,0.113281,1.00041,0.000476235,0,0,0.00600237,4.68743e-05,0.00594538,4.64293e-05,1.14254e-11,1.00041
19,14,0.152344,0.113281,1.00043,0.000513613,0,0,0.00632003,4.93542e-05,0.00626334,4.89115e-05,1.95079e-11,1.00043
20,14,0.160156,0.113281,1.00044,0.000552781,0,0,0.00663902,5.18445e-05,0.00658244,5.14026e-05,3.28971e-11,1.00044
21,14,0.167969,0.113281,1.00046,0.00059375,0,0,0.00695865,5.43397e-05,0.00690189,5.38965e-05,5.4791e-11,1.00046
22,14,0.175781,0.113281,1.00047,0.000636515,0,0,0.00727818,5.68341e-05,0.00722086,5.63865e-05,9.01288e-11,1.00047
23,14,0.183594,0.113281,1.00048,0.000681057,0,0,0.0075968,5.93213e-05,0.00753844,5.88656e-05,1.46426e-10,1.00048
24,14,0.191406,0.113281,1.0005,0.000727342,0,0,0.00791368,6.1795e-05,0.00785366,6.13263e-05,2.34946e-10,1.0005
25,14,0.199219,0.113281,1.00051,0.000775319,0,0,0.00822792,6.4248e-05,0.00816551,6.37607e-05,3.72316e-10,1.00051
26,14,0.207031,0.113281,1.00052,0.000824917,0,0,0.00853861,6.66733e-05,0.00847293,6.61605e-05,5.82701e-10,1.00052
27,14,0.214844,0.113281,1.00053,0.000876046,0,0,0.00884477,6.90634e-05,0.00877482,6.85172e-05,9.0067e-10,1.00053
28,14,0.222656,0.113281,1.00053,0.000928597,0,0,0.00914542,7.14105e-05,0.00907002,7.08218e-05,1.37489e-09,1.00053
29,14,0.230469,0.113281,1.00054,0.000982435,0,0,0.00943954,7.37067e-05,0.00935737,7.30651e-05,2.07277e-09,1.00054
30,14,0.238281,0.113281,1.00054,0.0010374,0,0,0.0097261,7.5944e-05,0.00963567,7.52379e-05,3.08608e-09,1.00054
31,14,0.246094,0.113281,1.00054,0.00109332,0,0,0.010004,7.8114e-05,0.0099037,7.73307e-05,4.53769e-09,1.00054
32,14,0.253906,0.113281,1.00054,0.00114999,0,0,0.0102723,8.02085e-05,0.0101602,7.93339e-05,6.58913e-09,1.00054
33,14,0.261719,0.113281,1.00054,0.00120718,0,0,0.0105297,8.22191e-05,0.0104041,8.12381e-05,9.44893e-09,1.00054
34,14,0.269531,0.113281,1.00053,0.00126462,0,0,0.0107753,8.41375e-05,0.0106339,8.30337e-05,1.33812e-08,1.00053
35,14,0.277344,0.113281,1.00052,0.00132205,0,0,0.011008,8.59551e-05,0.0108487,8.47113e-05,1.87135e-08,1.00052
36,14,0.285156,0.113281,1.00051,0.00137916,0,0,0.0112267,8.76637e-05,0.0110471,8.6262e-05,2.58442e-08,1.00051
37,14,0.292969,0.113281,1.00049,0.00143561,0,0,0.0114303,8.92549e-05,0.0112281,8.76767e-05,3.52459e-08,1.00049
38,14,0.300781,0.113281,1.00047,0.00149108,0,0,0.0116177,9.07207e-05,0.0113906,8.89469e-05,4.74667e-08,1.00047
39,14,0.308594,0.113281,1.00045,0.00154517,0,0,0.0117881,9.20528e-05,0.0115335,9.00646e-05,6.31241e-08,1.00045
40,14,0.316406,0.113281,1.00042,0.00159752,0,0,0.0119402,9.32434e-05,0.0116558,9.1022e-05,8.28936e-08,1.00042
41,14,0.324219,0.113281,1.00039,0.00164771,0,0,0.0120732,9.42848e-05,0.0117566,9.18122e-05,1.07488e-07,1.0004
42,14,0.332031,0.113281,1.00036,0.00169535,0,0,0.0121861,9.51694e-05,0.0118351,9.24286e-05,1.37626e-07,1.00036
43,14,0.339844,0.113281,1.00033,0.00174,0,0,0.0122779,9.58899e-05,0.0118907,9.28655e-05,1.73995e-07,1.00033
44,14,0.347656,0.113281,1.00029,0.00178126,0,0,0.0123478,9.64394e-05,0.0119225,9.31178e-05,2.17201e-07,1.00029
45,14,0.355469,0.113281,1.00024,0.00181871,0,0,0.0123948,9.6811e-05,0.0119301,9.31813e-05,2.67708e-07,1.00025
46,14,0.363281,0.113281,1.0002,0.00185194,0,0,0.0124183,9.69985e-05,0.0119131,9.30526e-05,3.25783e-07,1.0002
47,14,0.371094,0.113281,1.00015,0.00188056,0,0,0.0124174,9.69958e-05,0.0118712,9.27292e-05,3.91426e-07,1.00015
48,14,0.378906,0.113281,1.0001,0.00190419,0,0,0.0123914,9.67976e-05,0.011804,9.22095e-05,4.64318e-07,1.0001
49,14,0.386719,0.113281,1.00005,0.00192249,0,0,0.0123397,9.63989e-05,0.0117117,9.14929e-05,5.43764e-07,1.00005
50,14,0.394531,0.113281,0.999996,0.00193515,0,0,0.0122618,9.57954e-05,0.0115942,9.05797e-05,6.2867e-07,0.999997
51,14,0.402344,0.113281,0.999941,0.00194189,0,0,0.0121572,9.49836e-05,0.0114517,8.94713e-05,7.17524e-07,0.999942
52,14,0.410156,0.113281,0.999885,0.0019425,0,0,0.0120256,9.39608e-05,0.0112845,8.817e-05,8.08417e-07,0.999887
53,14,0.417969,0.113281,0.999828,0.00193678,0,0,0.0118668,9.27252e-05,0.0110931,8.66792e-05,8.99089e-07,0.99983
54,14,0.425781,0.113281,0.999772,0.00192462,0,0,0.0116807,9.12761e-05,0.010878,8.50033e-05,9.87003e-07,0.999774
55,14,0.433594,0.113281,0.999716,0.00190596,0,0,0.0114674,8.9614e-05,0.0106399,8.31475e-05,1.06945e-06,0.999718
56,14,0.441406,0.113281,0.999662,0.0018808,0,0,0.011227,8.77405e-05,0.0103796,8.11182e-05,1.1437e-06,0.999664
57,14,0.449219,0.113281,0.999608,0.00184921,0,0,0.0109601,8.56588e-05,0.0100982,7.89227e-05,1.2071e-06,0.99961
58,14,0.457031,0.113281,0.999557,0.00181132,0,0,0.0106671,8.33735e-05,0.0097965,7.6569e-05,1.25726e-06,0.999559
59,14,0.464844,0.113281,0.999508,0.00176733,0,0,0.0103489,8.08906e-05,0.0094758,7.4066e-05,1.29221e-06,0.99951
60,14,0.472656,0.113281,0.999462,0.00171751,0,0,0.0100065,7.82179e-05,0.00913732,7.14236e-05,1.31049e-06,0.999464
61,14,0.480469,0.113281,0.999419,0.00166218,0,0,0.00964108,7.53646e-05,0.0087824,6.86523e-05,1.31125e-06,0.999421
62,14,0.488281,0.113281,0.99938,0.00160172,0,0,0.00925401,7.23417e-05,0.00841246,6.5763e-05,1.29435e-06,0.999381
63,14,0.496094,0.113281,0.999345,0.00153659,0,0,0.00884688,6.91615e-05,0.008029,6.27676e-05,1.26033e-06,0.999346
64,14,0.503906,0.113281,0.999314,0.00146727,0,0,0.00842148,6.58379e-05,0.00763359,5.96783e-05,1.21042e-06,0.999315
65,14,0.511719,0.113281,0.999287,0.00139428,0,0,0.00797976,6.23862e-05,0.00722784,5.65077e-05,1.14642e-06,0.999288
66,14,0.519531,0.113281,0.999265,0.00131818,0,0,0.0075238,5.88229e-05,0.0068134,5.32688e-05,1.07065e-06,0.999266
67,14,0.527344,0.113281,0.999248,0.00123956,0,0,0.00705586,5.51653e-05,0.00639197,4.99748e-05,9.85765e-07,0.999249
68,14,0.535156,0.113281,0.999236,0.00115902,0,0,0.00657825,5.14318e-05,0.00596525,4.66391e-05,8.94609e-07,0.999237
69,14,0.542969,0.113281,0.999229,0.00107715,0,0,0.0060934,4.76414e-05,0.00553496,4.32752e-05,8.00077e-07,0.999229
70,14,0.550781,0.113281,0.999226,0.000994573,0,0,0.00560377,4.38134e-05,0.00510281,3.98966e-05,7.04945e-07,0.999226
71,14,0.558594,0.113281,0.999228,0.000911867,0,0,0.00511184,3.99671e-05,0.00467051,3.65166e-05,6.11747e-07,0.999228
72,14,0.566406,0.113281,0.999234,0.000829607,0,0,0.00462009,3.61221e-05,0.00423973,3.31483e-05,5.22666e-07,0.999235
73,14,0.574219,0.113281,0.999245,0.00074834,0,0,0.00413094,3.22974e-05,0.00381211,2.98046e-05,4.39468e-07,0.999245
74,14,0.582031,0.113281,0.99926,0.000668578,0,0,0.00364676,2.85114e-05,0.00338924,2.64981e-05,3.63461e-07,0.99926
75,14,0.589844,0.113281,0.999279,0.000590794,0,0,0.00316982,2.47821e-05,0.00297267,2.32408e-05,2.9549e-07,0.999279
76,14,0.597656,0.113281,0.999301,0.00051542,0,0,0.00270226,2.11262e-05,0.00256387,2.00443e-05,2.35964e-07,0.999301
77,14,0.605469,0.113281,0.999326,0.000442838,0,0,0.00224611,1.75596e-05,0.00216424,1.69196e-05,1.84903e-07,0.999326
78,14,0.613281,0.113281,0.999353,0.000373384,0,0,0.00180322,1.40968e-05,0.00177511,1.3877e-05,1.42002e-07,0.999353
79,14,0.621094,0.113281,0.999383,0.000307341,0,0,0.00137529,1.07511e-05,0.00139772,1.09264e-05,1.06707e-07,0.999384
80,14,0.628906,0.113281,0.999416,0.000244941,0,0,0.000963854,7.53451e-06,0.00103321,8.0767e-06,7.82853e-08,0.999416
81,14,0.636719,0.113281,0.999449,0.000186365,0,0,0.000570242,4.45747e-06,0.000682639,5.33606e-06,5.59036e-08,0.999449
82,14,0.644531,0.113281,0.999484,0.000131745,0,0,0.000195618,1.52905e-06,0.000346948,2.71193e-06,3.86862e-08,0.999484
83,14,0.652344,0.113281,0.99952,8.11653e-05,0,0,-0.000159042,1.24311e-06,2.69853e-05,2.10924e-07,2.57696e-08,0.99952
84,14,0.660156,0.113281,0.999556,3.46662e-05,0,0,-0.00049294,3.8528e-06,-0.000276508,2.16118e-06,1.63421e-08,0.999556
85,14,0.667969,0.113281,0.999593,-7.75449e-06,0,0,-0.000805453,6.29517e-06,-0.000562898,4.39944e-06,9.67102e-09,0.999593
86,14,0.675781,0.113281,0.999629,-4.61364e-05,0,0,-0.00109613,8.56668e-06,-0.000831659,6.49974e-06,5.11846e-09,0.999629
87,14,0.683594,0.113281,0.999665,-8.05534e-05,0,0,-0.00136467,1.0665e-05,-0.00108237,8.45883e-06,2.1475e-09,0.999665
88,14,0.691406,0.113281,0.9997,-0.000111109,0,0,-0.00161092,1.25891e-05,-0.00131471,1.02742e-05,3.20427e-10,0.9997
89,14,0.699219,0.113281,0.999735,-0.000137934,0,0,-0.00183489,1.43389e-05,-0.00152846,1.19443e-05,-7.08458e-10,0.999735
90,14,0.707031,0.113281,0.999768,-0.00016118,0,0,-0.00203668,1.59153e-05,-0.00172351,1.34681e-05,-1.20352e-09,0.999768
91,14,0.714844,0.113281,0.9998,-0.000181015,0,0,-0.00221654,1.73202e-05,-0.00189984,1.48455e-05,-1.36022e-09,0.9998
92,14,0.722656,0.113281,0.999831,-0.000197625,0,0,-0.00237479,1.85562e-05,-0.00205751,1.6077e-05,-1.31785e-09,0.999831
93,14,0.730469,0.113281,0.99986,-0.000211202,0,0,-0.00251188,1.96268e-05,-0.00219666,1.71638e-05,-1.17162e-09,0.99986
94,14,0.738281,0.113281,0.999888,-0.000221948,0,0,-0.00262831,2.0536e-05,-0.00231754,1.81078e-05,-9.83373e-10,0.999888
95,14,0.746094,0.113281,0.999914,-0.000230068,0,0,-0.00272467,2.12883e-05,-0.00242044,1.89113e-05,-7.90696e-10,0.999914
96,14,0.753906,0.113281,0.999938,-0.000235768,0,0,-0.00280159,2.18888e-05,-0.00250572,1.95771e-05,-6.14272e-10,0.999938
97,14,0.761719,0.113281,0.999961,-0.000239251,0,0,-0.00285977,2.23428e-05,-0.0025738,2.01086e-05,-4.63575e-10,0.999961
98,14,0.769531,0.113281,0.999982,-0.00024072,0,0,-0.00289993,2.26561e-05,-0.00262517,2.05095e-05,-3.41088e-10,0.999982
99,14,0.777344,0.113281,1,-0.000240369,0,0,-0.00292282,2.28345e-05,-0.00266034,2.07839e-05,-2.45313e-10,1
100,14,0.785156,0.113281,1.00002,-0.000238385,0,0,-0.00292923,2.28842e-05,-0.00267987,2.09361e-05,-1.72782e-10,1.00002
101,14,0.792969,0.113281,1.00003,-0.000234949,0,0,-0.00291994,2.28113e-05,-0.00268434,2.09707e-05,-1.19348e-10,1.00003
102,14,0.800781,0.113281,1.00005,-0.00023023,0,0,-0.00289574,2.26219e-05,-0.00267435,2.08924e-05,-8.09383e-11,1.00005
103,14,0.808594,0.113281,1.00006,-0.000224387,0,0,-0.00285743,2.23223e-05,-0.00265053,2.0706e-05,-5.3937e-11,1.00006
