i,j,x,y,Bx,By,Bz,psi,divB,normDivB,Bmag
64,39,0.503906,0.308594,0.990032,0.00645661,0,0.00056631,0.00565614,4.46326e-05,0.990053
65,39,0.511719,0.308594,0.989624,0.00543184,0,0.000512227,0.00507639,4.00745e-05,0.989639
66,39,0.519531,0.308594,0.989282,0.00433816,0,0.0004619,0.004502,3.55526e-05,0.989291
67,39,0.527344,0.308594,0.989013,0.00319805,0,0.000414587,0.00393116,3.10532e-05,0.989018
68,39,0.535156,0.308594,0.988819,0.00203521,0,0.000369449,0.00336235,2.65653e-05,0.988821
69,39,0.542969,0.308594,0.988703,0.000873532,0,0.000325584,0.00279417,2.20788e-05,0.988703
70,39,0.550781,0.308594,0.988663,-0.000263902,0,0.000282065,0.0022251,1.75829e-05,0.988663
71,39,0.558594,0.308594,0.988699,-0.00135577,0,0.000237972,0.00165338,1.30647e-05,0.9887
72,39,0.566406,0.308594,0.988805,-0.00238332,0,0.000192426,0.00107685,8.50811e-06,0.988808
73,39,0.574219,0.308594,0.988976,-0.00333094,0,0.000144616,0.0004929,3.89369e-06,0.988981
74,39,0.582031,0.308594,0.989204,-0.00418661,0,9.38178e-05,-0.000101513,8.01717e-07,0.989213
75,39,0.589844,0.308594,0.989483,-0.00494206,0,3.94021e-05,-0.000709778,5.604e-06,0.989496
76,39,0.597656,0.308594,0.989804,-0.00559274,0,-1.91584e-05,-0.00133544,1.05404e-05,0.98982
77,39,0.605469,0.308594,0.990158,-0.0061376,0,-8.2296e-05,-0.00198191,1.56373e-05,0.990177
78,39,0.613281,0.308594,0.990536,-0.00657873,0,-0.000150358,-0.00265215,2.09175e-05,0.990558
79,39,0.621094,0.308594,0.99093,-0.00692082,0,-0.00022362,-0.00334816,2.63963e-05,0.990954
80,39,0.628906,0.308594,0.991332,-0.00717068,0,-0.000302304,-0.0040705,3.2078e-05,0.991358
81,39,0.636719,0.308594,0.991735,-0.00733662,0,-0.000386592,-0.00481765,3.79505e-05,0.991762
82,39,0.644531,0.308594,0.992133,-0.00742789,0,-0.000476643,-0.00558539,4.39806e-05,0.99216
83,39,0.652344,0.308594,0.992519,-0.00745418,0,-0.000572601,-0.00636598,5.01077e-05,0.992547
84,39,0.660156,0.308594,0.992891,-0.0074252,0,-0.000674599,-0.00714747,5.62379e-05,0.992919
85,39,0.667969,0.308594,0.993244,-0.00735029,0,-0.000782759,-0.00791278,6.22374e-05,0.993271
86,39,0.675781,0.308594,0.993575,-0.00723821,0,-0.000897185,-0.0086389,6.7926e-05,0.993602
87,39,0.683594,0.308594,0.993884,-0.00709689,0,-0.00101795,-0.00929606,7.30705e-05,0.993909
88,39,0.691406,0.308594,0.994169,-0.00693341,0,-0.00114507,-0.00984695,7.73787e-05,0.994193
89,39,0.699219,0.308594,0.99443,-0.00675393,0,-0.00127849,-0.0102461,8.04939e-05,0.994453
90,39,0.707031,0.308594,0.994668,-0.00656375,0,-0.00141805,-0.0104393,8.19922e-05,0.99469
91,39,0.714844,0.308594,0.994886,-0.00636731,0,-0.00156347,-0.0103635,8.13798e-05,0.994906
92,39,0.722656,0.308594,0.995084,-0.00616833,0,-0.0017143,-0.00994719,7.80949e-05,0.995103
93,39,0.730469,0.308594,0.995267,-0.00596991,0,-0.00186992,-0.00911042,7.15124e-05,0.995284
94,39,0.738281,0.308594,0.995437,-0.00577457,0,-0.00202951,-0.0077665,6.09529e-05,0.995454
95,39,0.746094,0.308594,0.995601,-0.0055844,0,-0.00219203,-0.00582357,4.56969e-05,0.995616
96,39,0.753906,0.308594,0.995762,-0.0054011,0,-0.00235624,-0.00318708,2.50047e-05,0.995777
97,39,0.761719,0.308594,0.995927,-0.00522606,0,-0.0025207,0.000236912,1.85842e-06,0.995941
98,39,0.769531,0.308594,0.996104,-0.00506036,0,-0.0026838,0.00453782,3.55899e-05,0.996116
99,39,0.777344,0.308594,0.996298,-0.00490484,0,-0.00284378,0.00979579,7.6813e-05,0.99631
100,39,0.785156,0.308594,0.996518,-0.00476006,0,-0.00299881,0.0160764,0.000126034,0.996529
101,39,0.792969,0.308594,0.996773,-0.00462632,0,-0.00314704,0.0234249,0.000183598,0.996783
102,39,0.800781,0.308594,0.99707,-0.00450363,0,-0.00328667,0.0318601,0.000249636,0.99708
103,39,0.808594,0.308594,0.997419,-0.00439167,0,-0.00341605,0.0413685,0.000324025,0.997429
104,39,0.816406,0.308594,0.997828,-0.00428978,0,-0.00353377,0.0518984,0.000406335,0.997838
105,39,0.824219,0.308594,0.998306,-0.00419693,0,-0.00363873,0.0633551,0.000495797,0.998315
106,39,0.832031,0.308594,0.998859,-0.00411169,0,-0.00373022,0.075597,0.000591271,0.998868
107,39,0.839844,0.308594,0.999494,-0.00403223,0,-0.00380798,0.0884333,0.000691229,0.999503
108,39,0.847656,0.308594,1.00022,-0.00395635,0,-0.00387227,0.101623,0.000793755,1.00022
109,39,0.855469,0.308594,1.00103,-0.0038815,0,-0.00392384,0.114879,0.000896565,1.00104
110,39,0.863281,0.308594,1.00193,-0.00380483,0,-0.00396393,0.127868,0.000997038,1.00194
111,39,0.871094,0.308594,1.00292,-0.0037233,0,-0.00399421,0.140221,0.00109228,1.00293
112,39,0.878906,0.308594,1.004,-0.00363371,0,-0.00401669,0.151542,0.0011792,1.004
113,39,0.886719,0.308594,1.00515,-0.00353292,0,-0.00403359,0.161418,0.00125461,1.00516
114,39,0.894531,0.308594,1.00637,-0.0034179,0,-0.00404718,0.169436,0.00131533,1.00638
115,39,0.902344,0.308594,1.00765,-0.00328592,0,-0.00405958,0.175194,0.00135831,1.00765
116,39,0.910156,0.308594,1.00896,-0.0031347,0,-0.0040726,0.178323,0.00138077,1.00896
117,39,0.917969,0.308594,1.01029,-0.00296255,0,-0.0040875,0.1785,0.00138032,1.0103
118,39,0.925781,0.308594,1.01162,-0.00276849,0,-0.00410487,0.175467,0.00135508,1.01163
119,39,0.933594,0.308594,1.01293,-0.00255238,0,-0.00412441,0.169044,0.00130379,1.01293
120,39,0.941406,0.308594,1.01419,-0.00231498,0,-0.00414486,0.159142,0.00122589,1.0142
121,39,0.949219,0.308594,1.01538,-0.002058,0,-0.0041639,0.145773,0.0011216,1.01539
122,39,0.957031,0.308594,1.01648,-0.0017841,0,-0.00417823,0.129058,0.000991914,1.01648
123,39,0.964844,0.308594,1.01746,-0.00149685,0,-0.00418355,0.109223,0.000838658,1.01746
124,39,0.972656,0.308594,1.0183,-0.00120061,0,-0.00417479,0.0866012,0.000664413,1.0183
125,39,0.980469,0.308594,1.01898,-0.000900398,0,-0.00414623,0.0616244,0.000472471,1.01898
126,39,0.988281,0.308594,1.0195,-0.000601743,0,-0.00409186,0.0348083,0.000266739,1.0195
127,39,0.996094,0.308594,1.01983,-0.000310437,0,-0.00400562,0.00673819,5.16187e-05,1.01983
0,40,0.00390625,0.316406,1.02022,-0.000246436,0,-0.00368306,-0.0242306,0.000185551,1.02022
1,40,0.0117188,0.316406,1.02014,-1.79426e-05,0,-0.00343418,-0.0532499,0.000407801,1.02014
2,40,0.0195312,0.316406,1.01987,0.000188105,0,-0.00314144,-0.0814619,0.000624021,1.01987
3,40,0.0273438,0.316406,1.01941,0.00036778,0,-0.00280369,-0.1082,0.000829214,1.01941
4,40,0.0351562,0.316406,1.01878,0.000517963,0,-0.00242117,-0.132845,0.00101873,1.01878
5,40,0.0429688,0.316406,1.01798,0.000636481,0,-0.00199563,-0.15485,0.0011884,1.01798
6,40,0.0507812,0.316406,1.01704,0.000722211,0,-0.00153037,-0.173756,0.00133473,1.01704
7,40,0.0585938,0.316406,1.01598,0.000775128,0,-0.00103017,-0.189207,0.00145493,1.01598
8,40,0.0664062,0.316406,1.01482,0.000796306,0,-0.000501221,-0.20096,0.00154708,1.01482
9,40,0.0742188,0.316406,1.01359,0.000787872,0,4.90903e-05,-0.208893,0.0016101,1.01359
10,40,0.0820312,0.316406,1.01231,0.000752912,0,0.000612445,-0.212998,0.00164381,1.01231
11,40,0.0898438,0.316406,1.01101,0.00069534,0,0.00117988,-0.21338,0.00164887,1.01101
12,40,0.0976562,0.316406,1.00972,0.00061973,0,0.00174211,-0.210248,0.00162675,1.00972
13,40,0.105469,0.316406,1.00845,0.000531137,0,0.00228991,-0.203897,0.0015796,1.00845
14,40,0.113281,0.316406,1.00723,0.000434896,0,0.00281439,-0.194697,0.00151016,1.00723
15,40,0.121094,0.316406,1.00607,0.000336429,0,0.00330735,-0.18307,0.00142161,1.00607
16,40,0.128906,0.316406,1.00498,0.000241054,0,0.00376155,-0.169474,0.00131746,1.00498
17,40,0.136719,0.316406,1.00399,0.00015382,0,0.00417092,-0.154385,0.00120134,1.00399
18,40,0.144531,0.316406,1.00309,7.93568e-05,0,0.00453069,-0.138274,0.00107694,1.00309
19,40,0.152344,0.316406,1.00229,2.17603e-05,0,0.00483753,-0.121597,0.000947809,1.00229
20,40,0.160156,0.316406,1.00159,-1.54878e-05,0,0.00508955,-0.104778,0.000817274,1.00159
21,40,0.167969,0.316406,1.001,-2.9571e-05,0,0.00528628,-0.0881968,0.000688347,1.001
22,40,0.175781,0.316406,1.00051,-1.83537e-05,0,0.00542857,-0.0721841,0.000563651,1.00051
23,40,0.183594,0.316406,1.00011,1.96341e-05,0,0.00551846,-0.0570139,0.000445372,1.00011
24,40,0.191406,0.316406,0.9998,8.52373e-05,0,0.005559,-0.0429026,0.000335243,0.9998
25,40,0.199219,0.316406,0.999568,0.00017874,0,0.00555409,-0.0300084,0.000234542,0.999568
26,40,0.207031,0.316406,0.999407,0.000299945,0,0.00550824,-0.0184349,0.000144108,0.999407
27,40,0.214844,0.316406,0.999308,0.000448267,0,0.00542637,-0.00823458,6.43772e-05,0.999308
28,40,0.222656,0.316406,0.999262,0.00062283,0,0.00531365,0.000584646,4.57092e-06,0.999262
29,40,0.230469,0.316406,0.999258,0.000822565,0,0.00517526,0.00805323,6.29625e-05,0.999259
30,40,0.238281,0.316406,0.999289,0.00104631,0,0.00501627,0.0142327,0.000111272,0.99929
31,40,0.246094,0.316406,0.999346,0.0012929,0,0.0048415,0.0192086,0.000150165,0.999347
32,40,0.253906,0.316406,0.99942,0.00156124,0,0.0046554,0.0230834,0.000180443,0.999421
33,40,0.261719,0.316406,0.999505,0.00185038,0,0.00446199,0.0259704,0.000202994,0.999507
34,40,0.269531,0.316406,0.999594,0.00215956,0,0.0042648,0.0279882,0.000218746,0.999596
35,40,0.277344,0.316406,0.999681,0.00248823,0,0.00406684,0.0292555,0.000228631,0.999684
36,40,0.285156,0.316406,0.999761,0.00283608,0,0.0038706,0.0298877,0.000233553,0.999765
37,40,0.292969,0.316406,0.999828,0.00320303,0,0.00367807,0.0299938,0.000234365,0.999834
38,40,0.300781,0.316406,0.99988,0.00358915,0,0.00349074,0.029674,0.000231854,0.999886
39,40,0.308594,0.316406,0.999912,0.00399463,0,0.00330968,0.0290188,0.000226728,0.99992
40,40,0.316406,0.316406,0.99992,0.00441965,0,0.00313555,0.0281081,0.00021961,0.99993
41,40,0.324219,0.316406,0.999901,0.00486427,0,0.00296868,0.027011,0.000211041,0.999913
42,40,0.332031,0.316406,0.999853,0.0053282,0,0.00280911,0.0257861,0.00020148,0.999867
43,40,0.339844,0.316406,0.999772,0.00581066,0,0.00265663,0.0244822,0.000191308,0.999789
44,40,0.347656,0.316406,0.999656,0.0063101,0,0.00251089,0.0231393,0.000180835,0.999676
45,40,0.355469,0.316406,0.999502,0.00682401,0,0.00237138,0.0217891,0.000170308,0.999525
46,40,0.363281,0.316406,0.999307,0.00734858,0,0.00223755,0.0204564,0.000159922,0.999334
47,40,0.371094,0.316406,0.99907,0.00787858,0,0.00210882,0.0191597,0.00014982,0.999101
48,40,0.378906,0.316406,0.998788,0.00840707,0,0.00198461,0.0179125,0.000140106,0.998824
49,40,0.386719,0.316406,0.998461,0.00892533,0,0.00186444,0.0167241,0.000130853,0.998501
50,40,0.394531,0.316406,0.998088,0.00942283,0,0.00174788,0.0155998,0.000122102,0.998132
51,40,0.402344,0.316406,0.997668,0.00988724,0,0.00163463,0.0145424,0.000113873,0.997717
52,40,0.410156,0.316406,0.997202,0.0103047,0,0.00152452,0.013552,0.000106166,0.997256
53,40,0.417969,0.316406,0.996694,0.0106603,0,0.0014175,0.0126268,9.89683e-05,0.996751
54,40,0.425781,0.316406,0.996146,0.0109382,0,0.00131365,0.0117634,9.22519e-05,0.996206
55,40,0.433594,0.316406,0.995563,0.0111227,0,0.00121317,0.0109574,8.59811e-05,0.995625
56,40,0.441406,0.316406,0.994951,0.0111987,0,0.00111634,0.0102033,8.01131e-05,0.995014
57,40,0.449219,0.316406,0.994318,0.0111528,0,0.00102349,0.00949519,7.46004e-05,0.994381
58,40,0.457031,0.316406,0.993672,0.0109738,0,0.000934996,0.00882666,6.93932e-05,0.993733
59,40,0.464844,0.316406,0.993024,0.0106537,0,0.000851185,0.00819145,6.44416e-05,0.993081
60,40,0.472656,0.316406,0.992384,0.0101885,0,0.000772339,0.00758346,5.96973e-05,0.992436
61,40,0.480469,0.316406,0.991762,0.0095783,0,0.000698643,0.00699699,5.51154e-05,0.991808
62,40,0.488281,0.316406,0.991171,0.00882824,0,0.00063015,0.00642696,5.06559e-05,0.991211
63,40,0.496094,0.316406,0.990622,0.00794806,0,0.000566765,0.005869,4.62842e-05,0.990653
64,40,0.503906,0.316406,0.990124,0.00695212,0,0.00050823,0.00531947,4.19719e-05,0.990148
65,40,0.511719,0.316406,0.989687,0.00585887,0,0.000454123,0.00477549,3.76966e-05,0.989704
66,40,0.519531,0.316406,0.989318,0.00469013,0,0.000403867,0.00423481,3.34413e-05,0.989329
67,40,0.527344,0.316406,0.989024,0.0034702,0,0.000356752,0.0036957,2.91929e-05,0.989031
68,40,0.535156,0.316406,0.98881,0.00222474,0,0.000311963,0.00315676,2.49412e-05,0.988812
69,40,0.542969,0.316406,0.988675,0.000979705,0,0.000268613,0.00261671,2.06772e-05,0.988676
70,40,0.550781,0.316406,0.988622,-0.000239808,0,0.000225784,0.0020742,1.63912e-05,0.988622
71,40,0.558594,0.316406,0.988646,-0.00141058,0,0.000182559,0.00152758,1.20713e-05,0.988647
72,40,0.566406,0.316406,0.988745,-0.00251216,0,0.000138058,0.000974827,7.7025e-06,0.988749
73,40,0.574219,0.316406,0.988913,-0.00352751,0,9.14634e-05,0.000413405,3.26591e-06,0.988919
74,40,0.582031,0.316406,0.989142,-0.00444349,0,4.2043e-05,-0.00015971,1.26142e-06,0.989152
75,40,0.589844,0.316406,0.989424,-0.00525106,0,-1.08401e-05,-0.000747959,5.9058e-06,0.989438
76,40,0.597656,0.316406,0.989751,-0.00594523,0,-6.77246e-05,-0.00135503,1.06956e-05,0.989769
77,40,0.605469,0.316406,0.990114,-0.00652483,0,-0.000129055,-0.00198459,1.56591e-05,0.990135
78,40,0.613281,0.316406,0.990502,-0.00699214,0,-0.000195191,-0.00263995,2.08218e-05,0.990527
79,40,0.621094,0.316406,0.990909,-0.0073523,0,-0.000266427,-0.00332362,2.62033e-05,0.990936
80,40,0.628906,0.316406,0.991324,-0.00761272,0,-0.000343004,-0.0040368,3.18126e-05,0.991353
81,40,0.636719,0.316406,0.991741,-0.0077825,0,-0.000425133,-0.00477876,3.76438e-05,0.991772
82,40,0.644531,0.316406,0.992154,-0.00787174,0,-0.000513007,-0.00554619,4.36709e-05,0.992185
83,40,0.652344,0.316406,0.992555,-0.00789104,0,-0.000606813,-0.00633245,4.98417e-05,0.992587
84,40,0.660156,0.316406,0.992941,-0.00785098,0,-0.000706744,-0.00712672,5.60716e-05,0.992972
85,40,0.667969,0.316406,0.993308,-0.00776176,0,-0.000812991,-0.00791323,6.22367e-05,0.993338
86,40,0.675781,0.316406,0.993653,-0.00763289,0,-0.000925746,-0.00867026,6.81671e-05,0.993682
87,40,0.683594,0.316406,0.993974,-0.00747299,0,-0.00104518,-0.00936937,7.36399e-05,0.994002
88,40,0.691406,0.316406,0.994269,-0.00728973,0,-0.00117145,-0.00997444,7.83723e-05,0.994296
89,40,0.699219,0.316406,0.994541,-0.00708973,0,-0.00130463,-0.010441,8.20161e-05,0.994566
90,40,0.707031,0.316406,0.994788,-0.00687867,0,-0.00144473,-0.0107157,8.4153e-05,0.994811
91,40,0.714844,0.316406,0.995012,-0.00666126,0,-0.00159164,-0.0107358,8.42918e-05,0.995034
92,40,0.722656,0.316406,0.995216,-0.00644143,0,-0.00174512,-0.0104294,8.18695e-05,0.995237
93,40,0.730469,0.316406,0.995403,-0.00622238,0,-0.00190475,-0.00971583,7.6254e-05,0.995422
94,40,0.738281,0.316406,0.995576,-0.00600671,0,-0.00206992,-0.00850675,6.67531e-05,0.995595
95,40,0.746094,0.316406,0.995741,-0.00579653,0,-0.00223983,-0.00670774,5.26275e-05,0.995758
96,40,0.753906,0.316406,0.995903,-0.00559352,0,-0.00241342,-0.0042208,3.31101e-05,0.995918
97,40,0.761719,0.316406,0.996067,-0.00539903,0,-0.00258947,-0.000947525,7.43166e-06,0.996081
98,40,0.769531,0.316406,0.99624,-0.00521411,0,-0.00276651,0.00320682,2.51475e-05,0.996254
99,40,0.777344,0.316406,0.996431,-0.00503956,0,-0.00294291,0.00832854,6.5299e-05,0.996443
100,40,0.785156,0.316406,0.996646,-0.00487592,0,-0.00311691,0.01449,0.000113583,0.996658
101,40,0.792969,0.316406,0.996896,-0.0047235,0,-0.00328666,0.0217435,0.000170398,0.996907
102,40,0.800781,0.316406,0.997187,-0.00458231,0,-0.00345027,0.0301151,0.000235935,0.997198
103,40,0.808594,0.316406,0.997531,-0.00445211,0,-0.00360593,0.0395978,0.00031012,0.997541
104,40,0.816406,0.316406,0.997935,-0.00433233,0,-0.00375194,0.0501458,0.000392571,0.997944
105,40,0.824219,0.316406,0.998408,-0.00422206,0,-0.00388681,0.0616689,0.000482553,0.998417
106,40,0.832031,0.316406,0.998957,-0.00412005,0,-0.00400933,0.0740281,0.000578944,0.998966
107,40,0.839844,0.316406,0.99959,-0.0040247,0,-0.00411862,0.0870329,0.000680218,0.999598
108,40,0.847656,0.316406,1.00031,-0.00393404,0,-0.0042142,0.10044,0.000784439,1.00032
109,40,0.855469,0.316406,1.00112,-0.00384579,0,-0.00429599,0.113957,0.00088928,1.00113
110,40,0.863281,0.316406,1.00203,-0.0037574,0,-0.0043643,0.127241,0.000992053,1.00204
111,40,0.871094,0.316406,1.00303,-0.00366613,0,-0.00441984,0.139915,0.00108978,1.00303
112,40,0.878906,0.316406,1.00411,-0.0035691,0,-0.0044636,0.151566,0.00117925,1.00412
113,40,0.886719,0.316406,1.00528,-0.00346345,0,-0.00449676,0.161767,0.00125716,1.00528
114,40,0.894531,0.316406,1.00651,-0.00334644,0,-0.00452061,0.170086,0.00132019,1.00652
115,40,0.902344,0.316406,1.0078,-0.00321558,0,-0.00453636,0.176106,0.00136517,1.00781
116,40,0.910156,0.316406,1.00913,-0.00306878,0,-0.004545,0.179439,0.00138918,1.00914
117,40,0.917969,0.316406,1.01048,-0.00290449,0,-0.00454714,0.179749,0.00138971,1.01049
118,40,0.925781,0.316406,1.01183,-0.00272179,0,-0.00454289,0.176763,0.00136481,1.01184
119,40,0.933594,0.316406,1.01316,-0.00252052,0,-0.00453168,0.170294,0.00131313,1.01316
120,40,0.941406,0.316406,1.01444,-0.00230136,0,-0.00451223,0.160248,0.00123411,1.01444
121,40,0.949219,0.316406,1.01564,-0.00206581,0,-0.00448249,0.14664,0.00112797,1.01565
122,40,0.957031,0.316406,1.01675,-0.00181628,0,-0.00443962,0.129595,0.000995778,1.01675
123,40,0.964844,0.316406,1.01774,-0.00155595,0,-0.00438013,0.109355,0.000839443,1.01774
124,40,0.972656,0.316406,1.01858,-0.00128873,0,-0.00429994,0.08627,0.000661687,1.01858
125,40,0.980469,0.316406,1.01927,-0.00101914,0,-0.00419462,0.0607936,0.000465971,1.01927
126,40,0.988281,0.316406,1.01977,-0.000752118,0,-0.0040596,0.0334675,0.000256395,1.01977
127,40,0.996094,0.316406,1.02009,-0.000492821,0,-0.00389042,0.00490505,3.75659e-05,1.02009
0,41,0.00390625,0.324219,1.02044,-0.000459431,0,-0.00347825,-0.0261899,0.000200511,1.02044
1,41,0.0117188,0.324219,1.02034,-0.000260107,0,-0.00314851,-0.0554644,0.000424677,1.02034
2,41,0.0195312,0.324219,1.02005,-8.15001e-05,0,-0.00277819,-0.0838424,0.000642143,1.02005
3,41,0.0273438,0.324219,1.01957,7.30838e-05,0,-0.00236786,-0.11064,0.000847789,1.01957
4,41,0.0351562,0.324219,1.0189,0.000201094,0,-0.00191935,-0.135228,0.00103687,1.0189
5,41,0.0429688,0.324219,1.01808,0.000300857,0,-0.00143579,-0.15705,0.00120517,1.01808
6,41,0.0507812,0.324219,1.01711,0.000371662,0,-0.000921631,-0.17565,0.00134918,1.01711
7,41,0.0585938,0.324219,1.01602,0.000413798,0,-0.000382576,-0.190677,0.00146618,1.01602
8,41,0.0664062,0.324219,1.01484,0.000428548,0,0.000174595,-0.201902,0.0015543,1.01484
9,41,0.0742188,0.324219,1.01358,0.000418136,0,0.000742205,-0.209218,0.00161261,1.01358
10,41,0.0820312,0.324219,1.01229,0.000385633,0,0.00131194,-0.212641,0.00164109,1.01229
11,41,0.0898438,0.324219,1.01097,0.000334828,0,0.00187514,-0.2123,0.00164059,1.01097
12,41,0.0976562,0.324219,1.00967,0.000270072,0,0.0024231,-0.208431,0.00161277,1.00967
13,41,0.105469,0.324219,1.00839,0.000196103,0,0.00294739,-0.201356,0.00156,1.00839
14,41,0.113281,0.324219,1.00717,0.000117868,0,0.00344014,-0.191471,0.00148522,1.00717
15,41,0.121094,0.324219,1.00601,4.03366e-05,0,0.00389433,-0.179221,0.00139179,1.00601
16,41,0.128906,0.324219,1.00494,-3.16662e-05,0,0.00430398,-0.165084,0.00128338,1.00494
17,41,0.136719,0.324219,1.00396,-9.36113e-05,0,0.00466434,-0.149552,0.00116377,1.00396
18,41,0.144531,0.324219,1.00308,-0.000141394,0,0.00497199,-0.133108,0.00103672,1.00308
19,41,0.152344,0.324219,1.0023,-0.000171432,0,0.00522492,-0.116214,0.000905842,1.0023
20,41,0.160156,0.324219,1.00163,-0.000180732,0,0.00542245,-0.0992948,0.000774479,1.00163
21,41,0.167969,0.324219,1.00106,-0.000166927,0,0.00556526,-0.0827274,0.000645622,1.00106
22,41,0.175781,0.324219,1.00059,-0.000128278,0,0.00565519,-0.066835,0.000521838,1.00059
23,41,0.183594,0.324219,1.00022,-6.36532e-05,0,0.00569513,-0.0518814,0.000405233,1.00022
24,41,0.191406,0.324219,0.99994,2.75195e-05,0,0.00568883,-0.0380696,0.000297436,0.99994
25,41,0.199219,0.324219,0.999736,0.00014532,0,0.00564073,-0.025543,0.000199607,0.999736
26,41,0.207031,0.324219,0.999602,0.000289417,0,0.00555572,-0.0143892,0.00011246,0.999602
27,41,0.214844,0.324219,0.999528,0.000459156,0,0.00543895,-0.0046449,3.63054e-05,0.999528
28,41,0.222656,0.324219,0.999506,0.000653658,0,0.00529568,0.00369744,2.89005e-05,0.999506
29,41,0.230469,0.324219,0.999526,0.000871912,0,0.00513107,0.0106826,8.34972e-05,0.999526
30,41,0.238281,0.324219,0.999578,0.00111287,0,0.00495006,0.0163848,0.00012806,0.999579
31,41,0.246094,0.324219,0.999655,0.00137551,0,0.00475727,0.0209004,0.00016334,0.999656
32,41,0.253906,0.324219,0.999748,0.00165895,0,0.00455688,0.0243409,0.000190211,0.999749
33,41,0.261719,0.324219,0.99985,0.00196247,0,0.00435259,0.0268263,0.000209612,0.999852
34,41,0.269531,0.324219,0.999955,0.00228558,0,0.00414759,0.0284799,0.000222509,0.999957
35,41,0.277344,0.324219,1.00006,0.00262801,0,0.00394455,0.0294235,0.000229857,1.00006
36,41,0.285156,0.324219,1.00015,0.00298978,0,0.00374558,0.0297735,0.00023257,1.00015
37,41,0.292969,0.324219,1.00023,0.00337111,0,0.00355233,0.0296388,0.000231499,1.00024
38,41,0.300781,0.324219,1.00029,0.00377242,0,0.00336597,0.0291183,0.000227418,1.0003
39,41,0.308594,0.324219,1.00034,0.00419423,0,0.00318725,0.0283,0.000221017,1.00035
40,41,0.316406,0.324219,1.00036,0.00463707,0,0.00301654,0.027261,0.000212899,1.00037
41,41,0.324219,0.324219,1.00035,0.00510128,0,0.00285393,0.0260669,0.000203575,1.00036
42,41,0.332031,0.324219,1.00031,0.00558689,0,0.00269922,0.0247729,0.000193476,1.00032
43,41,0.339844,0.324219,1.00024,0.00609336,0,0.002552,0.0234242,0.000182955,1.00025
44,41,0.347656,0.324219,1.00013,0.00661932,0,0.00241174,0.0220569,0.000172294,1.00015
45,41,0.355469,0.324219,0.999981,0.00716233,0,0.00227778,0.0206997,0.000161715,1.00001
46,41,0.363281,0.324219,0.999793,0.00771859,0,0.00214944,0.0193741,0.000151387,0.999823
47,41,0.371094,0.324219,0.999561,0.00828271,0,0.00202602,0.018096,0.000141432,0.999595
