i,j,x,y,Bx,By,Bz,psi,divB,normDivB,Bmag
16,78,0.128906,0.613281,1.00219,-0.00123868,0,-0.000605954,0.0141242,0.000110104,1.00219
17,78,0.136719,0.613281,1.00229,-0.0013624,0,-0.00063215,0.0147459,0.000114939,1.00229
18,78,0.144531,0.613281,1.0024,-0.00149537,0,-0.00065628,0.0153138,0.000119353,1.0024
19,78,0.152344,0.613281,1.00251,-0.00163826,0,-0.000678314,0.0158267,0.000123337,1.00251
20,78,0.160156,0.613281,1.00261,-0.00179175,0,-0.000698225,0.0162838,0.000126886,1.00262
21,78,0.167969,0.613281,1.00272,-0.00195656,0,-0.000715983,0.0166845,0.000129993,1.00272
22,78,0.175781,0.613281,1.00283,-0.00213342,0,-0.000731561,0.017028,0.000132656,1.00283
23,78,0.183594,0.613281,1.00293,-0.00232307,0,-0.000744933,0.0173142,0.000134871,1.00294
24,78,0.191406,0.613281,1.00304,-0.00252624,0,-0.000756073,0.0175428,0.000136637,1.00304
25,78,0.199219,0.613281,1.00313,-0.00274367,0,-0.00076496,0.0177137,0.000137955,1.00314
26,78,0.207031,0.613281,1.00323,-0.00297606,0,-0.000771574,0.0178272,0.000138826,1.00323
27,78,0.214844,0.613281,1.00331,-0.00322405,0,-0.0007759,0.0178835,0.000139253,1.00332
28,78,0.222656,0.613281,1.00339,-0.00348816,0,-0.000777927,0.0178833,0.000139241,1.00339
29,78,0.230469,0.613281,1.00346,-0.00376878,0,-0.000777651,0.0178273,0.000138795,1.00346
30,78,0.238281,0.613281,1.00351,-0.00406607,0,-0.000775072,0.0177165,0.000137924,1.00352
31,78,0.246094,0.613281,1.00356,-0.00437985,0,-0.0007702,0.0175518,0.000136636,1.00357
32,78,0.253906,0.613281,1.00359,-0.00470956,0,-0.000763048,0.0173346,0.000134941,1.0036
33,78,0.261719,0.613281,1.00361,-0.00505402,0,-0.000753632,0.0170663,0.00013285,1.00362
34,78,0.269531,0.613281,1.00361,-0.00541137,0,-0.000741975,0.0167484,0.000130374,1.00362
35,78,0.277344,0.613281,1.00359,-0.00577881,0,-0.000728098,0.0163822,0.000127525,1.00361
36,78,0.285156,0.613281,1.00356,-0.00615244,0,-0.00071202,0.015969,0.000124313,1.00358
37,78,0.292969,0.613281,1.00351,-0.00652703,0,-0.000693754,0.0155101,0.000120746,1.00353
38,78,0.300781,0.613281,1.00344,-0.0068958,0,-0.000673304,0.0150061,0.000116831,1.00346
39,78,0.308594,0.613281,1.00335,-0.00725025,0,-0.00065066,0.0144574,0.000112568,1.00338
40,78,0.316406,0.613281,1.00325,-0.00758,0,-0.000625796,0.0138639,0.000107958,1.00328
41,78,0.324219,0.613281,1.00313,-0.00787268,0,-0.000598669,0.0132245,0.000102991,1.00316
42,78,0.332031,0.613281,1.00299,-0.00811399,0,-0.000569217,0.0125379,9.76569e-05,1.00303
43,78,0.339844,0.613281,1.00285,-0.00828778,0,-0.000537361,0.0118018,9.19364e-05,1.00288
44,78,0.347656,0.613281,1.0027,-0.00837639,0,-0.000503012,0.0110134,8.58079e-05,1.00273
45,78,0.355469,0.613281,1.00254,-0.00836105,0,-0.000466073,0.0101697,7.92464e-05,1.00258
46,78,0.363281,0.613281,1.00239,-0.00822254,0,-0.000426456,0.00926737,7.22262e-05,1.00242
47,78,0.371094,0.613281,1.00225,-0.00794202,0,-0.000384092,0.00830357,6.4724e-05,1.00228
48,78,0.378906,0.613281,1.00213,-0.00750197,0,-0.000338947,0.0072761,5.67223e-05,1.00215
49,78,0.386719,0.613281,1.00203,-0.00688734,0,-0.000291038,0.00618406,4.82141e-05,1.00205
50,78,0.394531,0.613281,1.00196,-0.00608665,0,-0.000240451,0.00502831,3.92061e-05,1.00198
51,78,0.402344,0.613281,1.00193,-0.00509317,0,-0.000187358,0.00381202,2.97236e-05,1.00195
52,78,0.410156,0.613281,1.00196,-0.003906,0,-0.000132023,0.00254105,1.98131e-05,1.00196
53,78,0.417969,0.613281,1.00203,-0.0025309,0,-7.48148e-05,0.00122421,9.54475e-06,1.00204
54,78,0.425781,0.613281,1.00217,-0.000980885,0,-1.62044e-05,-0.000126663,9.87408e-07,1.00217
55,78,0.433594,0.613281,1.00238,0.000723533,0,4.32445e-05,-0.0014969,1.16668e-05,1.00238
56,78,0.441406,0.613281,1.00265,0.00255458,0,0.00010289,-0.00286939,2.23578e-05,1.00265
57,78,0.449219,0.613281,1.00299,0.00447786,0,0.000162036,-0.00422532,3.29115e-05,1.003
58,78,0.457031,0.613281,1.00341,0.00645347,0,0.000219967,-0.00554504,4.31726e-05,1.00343
59,78,0.464844,0.613281,1.00389,0.00843753,0,0.000275981,-0.00680917,5.29888e-05,1.00392
60,78,0.472656,0.613281,1.00443,0.010384,0,0.000329429,-0.00799979,6.22197e-05,1.00448
61,78,0.480469,0.613281,1.00502,0.0122469,0,0.000379757,-0.00910161,7.07462e-05,1.00509
62,78,0.488281,0.613281,1.00565,0.013982,0,0.000426536,-0.010103,7.84788e-05,1.00575
63,78,0.496094,0.613281,1.00631,0.0155495,0,0.000469493,-0.010997,8.53644e-05,1.00643
64,78,0.503906,0.613281,1.007,0.0169155,0,0.000508528,-0.0117815,9.13904e-05,1.00714
65,78,0.511719,0.613281,1.00769,0.0180535,0,0.000543721,-0.01246,9.65859e-05,1.00785
66,78,0.519531,0.613281,1.00837,0.0189455,0,0.000575326,-0.0130411,0.00010102,1.00854
67,78,0.527344,0.613281,1.00902,0.0195825,0,0.000603752,-0.0135378,0.000104799,1.00921
68,78,0.535156,0.613281,1.00965,0.0199646,0,0.000629539,-0.0139672,0.000108055,1.00985
69,78,0.542969,0.613281,1.01023,0.0201004,0,0.000653315,-0.0143487,0.000110942,1.01043
70,78,0.550781,0.613281,1.01076,0.0200059,0,0.000675758,-0.0147032,0.000113624,1.01096
71,78,0.558594,0.613281,1.01122,0.0197032,0,0.000697551,-0.0150515,0.000116262,1.01142
72,78,0.566406,0.613281,1.01162,0.0192192,0,0.000719336,-0.015413,0.000119009,1.01181
73,78,0.574219,0.613281,1.01195,0.0185836,0,0.00074168,-0.0158048,0.000121996,1.01212
74,78,0.582031,0.613281,1.01221,0.0178273,0,0.000765042,-0.0162405,0.000125328,1.01237
75,78,0.589844,0.613281,1.0124,0.0169812,0,0.000789751,-0.0167298,0.000129082,1.01254
76,78,0.597656,0.613281,1.01252,0.0160745,0,0.000815994,-0.0172781,0.000133299,1.01265
77,78,0.605469,0.613281,1.01257,0.0151336,0,0.000843813,-0.0178865,0.000137988,1.01268
78,78,0.613281,0.613281,1.01256,0.0141819,0,0.000873114,-0.0185522,0.000143127,1.01266
79,78,0.621094,0.613281,1.0125,0.0132389,0,0.00090368,-0.0192686,0.000148665,1.01258
80,78,0.628906,0.613281,1.01238,0.0123201,0,0.000935191,-0.0200264,0.000154532,1.01246
81,78,0.636719,0.613281,1.01222,0.0114374,0,0.000967251,-0.0208142,0.000160637,1.01229
82,78,0.644531,0.613281,1.01202,0.0105989,0,0.000999408,-0.021619,0.000166883,1.01208
83,78,0.652344,0.613281,1.01179,0.00980976,0,0.00103118,-0.0224274,0.000173165,1.01184
84,78,0.660156,0.613281,1.01153,0.00907249,0,0.0010621,-0.0232258,0.000179376,1.01157
85,78,0.667969,0.613281,1.01124,0.00838749,0,0.00109168,-0.0240011,0.000185417,1.01128
86,78,0.675781,0.613281,1.01094,0.00775356,0,0.0011195,-0.0247414,0.000191195,1.01097
87,78,0.683594,0.613281,1.01062,0.00716841,0,0.00114517,-0.0254361,0.000196626,1.01065
88,78,0.691406,0.613281,1.01029,0.00662904,0,0.00116834,-0.0260757,0.000201637,1.01031
89,78,0.699219,0.613281,1.00995,0.00613206,0,0.00118873,-0.0266527,0.000206168,1.00997
90,78,0.707031,0.613281,1.00961,0.00567395,0,0.00120612,-0.0271609,0.000210172,1.00963
91,78,0.714844,0.613281,1.00926,0.00525128,0,0.00122035,-0.0275956,0.00021361,1.00928
92,78,0.722656,0.613281,1.00891,0.00486081,0,0.00123129,-0.0279536,0.000216455,1.00893
93,78,0.730469,0.613281,1.00856,0.00449954,0,0.00123889,-0.0282325,0.000218691,1.00857
94,78,0.738281,0.613281,1.00822,0.00416481,0,0.0012431,-0.0284314,0.000220308,1.00823
95,78,0.746094,0.613281,1.00787,0.00385422,0,0.00124396,-0.02855,0.000221303,1.00788
96,78,0.753906,0.613281,1.00753,0.00356568,0,0.0012415,-0.0285889,0.000221679,1.00754
97,78,0.761719,0.613281,1.0072,0.00329736,0,0.00123578,-0.028549,0.000221444,1.0072
98,78,0.769531,0.613281,1.00686,0.00304765,0,0.0012269,-0.0284318,0.000220608,1.00687
99,78,0.777344,0.613281,1.00654,0.00281514,0,0.00121497,-0.0282394,0.000219186,1.00654
100,78,0.785156,0.613281,1.00622,0.00259856,0,0.00120008,-0.0279737,0.000217192,1.00623
101,78,0.792969,0.613281,1.00591,0.0023968,0,0.00118237,-0.0276371,0.000214645,1.00592
102,78,0.800781,0.613281,1.00561,0.00220885,0,0.00116196,-0.027232,0.000211563,1.00561
103,78,0.808594,0.613281,1.00532,0.00203376,0,0.00113897,-0.026761,0.000207964,1.00532
104,78,0.816406,0.613281,1.00503,0.00187069,0,0.00111354,-0.0262266,0.000203869,1.00503
105,78,0.824219,0.613281,1.00476,0.00171883,0,0.00108579,-0.0256315,0.000199298,1.00476
106,78,0.832031,0.613281,1.00449,0.00157744,0,0.00105583,-0.0249784,0.000194271,1.00449
107,78,0.839844,0.613281,1.00423,0.00144581,0,0.00102379,-0.0242699,0.000188809,1.00423
108,78,0.847656,0.613281,1.00399,0.00132326,0,0.000989781,-0.0235087,0.000182932,1.00399
109,78,0.855469,0.613281,1.00375,0.00120915,0,0.000953903,-0.0226974,0.000176661,1.00375
110,78,0.863281,0.613281,1.00352,0.00110286,0,0.000916262,-0.0218389,0.000170017,1.00353
111,78,0.871094,0.613281,1.00331,0.00100382,0,0.000876954,-0.0209358,0.000163021,1.00331
112,78,0.878906,0.613281,1.00311,0.000911442,0,0.000836074,-0.0199909,0.000155695,1.00311
113,78,0.886719,0.613281,1.00291,0.000825197,0,0.000793715,-0.019007,0.000148061,1.00291
114,78,0.894531,0.613281,1.00273,0.000744558,0,0.000749967,-0.0179868,0.000140139,1.00273
115,78,0.902344,0.613281,1.00256,0.00066902,0,0.000704922,-0.0169333,0.000131954,1.00256
116,78,0.910156,0.613281,1.0024,0.000598096,0,0.000658672,-0.0158494,0.000123527,1.0024
117,78,0.917969,0.613281,1.00225,0.000531314,0,0.000611316,-0.014738,0.000114882,1.00225
118,78,0.925781,0.613281,1.00212,0.000468217,0,0.000562955,-0.0136021,0.000106042,1.00212
119,78,0.933594,0.613281,1.00199,0.000408361,0,0.000513696,-0.0124447,9.70307e-05,1.00199
120,78,0.941406,0.613281,1.00188,0.000351314,0,0.000463655,-0.0112689,8.78732e-05,1.00188
121,78,0.949219,0.613281,1.00178,0.000296654,0,0.000412954,-0.0100779,7.85939e-05,1.00178
122,78,0.957031,0.613281,1.00169,0.00024397,0,0.000361723,-0.00887481,6.92177e-05,1.00169
123,78,0.964844,0.613281,1.00161,0.000192857,0,0.000310102,-0.00766287,5.97701e-05,1.00161
124,78,0.972656,0.613281,1.00154,0.000142915,0,0.000258235,-0.00644533,5.02768e-05,1.00154
125,78,0.980469,0.613281,1.00148,9.37522e-05,0,0.000206276,-0.00522546,4.07635e-05,1.00148
126,78,0.988281,0.613281,1.00144,4.49761e-05,0,0.000154381,-0.00400658,3.12565e-05,1.00144
127,78,0.996094,0.613281,1.0014,-3.80275e-06,0,0.000102712,-0.00279201,2.17821e-05,1.0014
0,79,0.00390625,0.621094,1.00131,-4.59779e-05,0,5.46972e-05,-0.00168045,1.31113e-05,1.00131
1,79,0.0117188,0.621094,1.0013,-9.67839e-05,0,5.29723e-06,-0.000513241,4.00449e-06,1.0013
2,79,0.0195312,0.621094,1.00129,-0.000148648,0,-4.33782e-05,0.000639247,4.98766e-06,1.00129
3,79,0.0273438,0.621094,1.0013,-0.000201972,0,-9.11768e-05,0.00177367,1.38389e-05,1.0013
4,79,0.0351562,0.621094,1.00131,-0.000257159,0,-0.000137953,0.00288675,2.25232e-05,1.00131
5,79,0.0429688,0.621094,1.00133,-0.000314625,0,-0.000183571,0.00397524,3.10152e-05,1.00133
6,79,0.0507812,0.621094,1.00136,-0.000374792,0,-0.000227903,0.00503601,3.92903e-05,1.00136
7,79,0.0585938,0.621094,1.0014,-0.000438091,0,-0.000270832,0.00606603,4.73245e-05,1.0014
8,79,0.0664062,0.621094,1.00145,-0.000504966,0,-0.000312255,0.00706238,5.50951e-05,1.00145
9,79,0.0742188,0.621094,1.0015,-0.000575873,0,-0.000352078,0.0080223,6.25803e-05,1.0015
10,79,0.0820312,0.621094,1.00156,-0.000651281,0,-0.00039022,0.00894318,6.97596e-05,1.00156
11,79,0.0898438,0.621094,1.00163,-0.000731674,0,-0.000426609,0.00982256,7.66139e-05,1.00163
12,79,0.0976562,0.621094,1.0017,-0.000817551,0,-0.000461184,0.0106582,8.31256e-05,1.0017
13,79,0.105469,0.621094,1.00178,-0.000909427,0,-0.000493892,0.011448,8.92785e-05,1.00178
14,79,0.113281,0.621094,1.00186,-0.00100783,0,-0.000524688,0.01219,9.50578e-05,1.00186
15,79,0.121094,0.621094,1.00195,-0.00111332,0,-0.000553533,0.0128827,0.00010045,1.00195
16,79,0.128906,0.621094,1.00204,-0.00122646,0,-0.000580392,0.0135244,0.000105445,1.00204
17,79,0.136719,0.621094,1.00213,-0.00134784,0,-0.000605235,0.0141139,0.000110031,1.00213
18,79,0.144531,0.621094,1.00222,-0.00147806,0,-0.000628033,0.01465,0.0001142,1.00222
19,79,0.152344,0.621094,1.00231,-0.00161776,0,-0.000648758,0.0151318,0.000117944,1.00231
20,79,0.160156,0.621094,1.00241,-0.00176757,0,-0.000667386,0.0155585,0.000121259,1.00241
21,79,0.167969,0.621094,1.0025,-0.00192816,0,-0.000683892,0.0159295,0.000124139,1.0025
22,79,0.175781,0.621094,1.00259,-0.0021002,0,-0.00069825,0.0162444,0.000126581,1.00259
23,79,0.183594,0.621094,1.00268,-0.00228439,0,-0.000710439,0.0165028,0.000128584,1.00268
24,79,0.191406,0.621094,1.00276,-0.0024814,0,-0.000720438,0.0167048,0.000130147,1.00276
25,79,0.199219,0.621094,1.00283,-0.00269191,0,-0.000728229,0.0168503,0.000131271,1.00284
26,79,0.207031,0.621094,1.0029,-0.00291656,0,-0.000733796,0.0169397,0.000131958,1.00291
27,79,0.214844,0.621094,1.00296,-0.00315592,0,-0.000737129,0.0169734,0.000132212,1.00297
28,79,0.222656,0.621094,1.00302,-0.0034105,0,-0.000738224,0.0169522,0.00013204,1.00302
29,79,0.230469,0.621094,1.00306,-0.00368063,0,-0.000737082,0.0168768,0.000131447,1.00306
30,79,0.238281,0.621094,1.00308,-0.00396644,0,-0.000733709,0.0167483,0.000130442,1.00309
31,79,0.246094,0.621094,1.0031,-0.00426777,0,-0.00072812,0.016568,0.000129036,1.00311
32,79,0.253906,0.621094,1.0031,-0.00458406,0,-0.000720336,0.0163372,0.000127239,1.00311
33,79,0.261719,0.621094,1.00308,-0.00491422,0,-0.00071038,0.0160576,0.000125064,1.00309
34,79,0.269531,0.621094,1.00304,-0.00525648,0,-0.000698281,0.0157308,0.000122522,1.00306
35,79,0.277344,0.621094,1.00299,-0.00560821,0,-0.000684066,0.0153582,0.000119627,1.003
36,79,0.285156,0.621094,1.00291,-0.00596574,0,-0.000667761,0.0149414,0.000116389,1.00293
37,79,0.292969,0.621094,1.00281,-0.00632415,0,-0.000649386,0.0144816,0.000112818,1.00283
38,79,0.300781,0.621094,1.0027,-0.00667706,0,-0.000628947,0.0139798,0.000108921,1.00272
39,79,0.308594,0.621094,1.00256,-0.00701647,0,-0.000606439,0.0134363,0.000104701,1.00258
40,79,0.316406,0.621094,1.0024,-0.00733257,0,-0.000581838,0.012851,0.000100155,1.00243
41,79,0.324219,0.621094,1.00222,-0.00761373,0,-0.0005551,0.012223,9.52778e-05,1.00225
42,79,0.332031,0.621094,1.00203,-0.00784639,0,-0.00052616,0.0115507,9.00546e-05,1.00206
43,79,0.339844,0.621094,1.00182,-0.0080153,0,-0.000494933,0.0108318,8.44669e-05,1.00185
44,79,0.347656,0.621094,1.0016,-0.0081037,0,-0.000461319,0.0100632,7.84904e-05,1.00163
45,79,0.355469,0.621094,1.00138,-0.00809375,0,-0.000425211,0.00924148,7.20974e-05,1.00141
46,79,0.363281,0.621094,1.00115,-0.00796717,0,-0.000386505,0.00836301,6.52588e-05,1.00118
47,79,0.371094,0.621094,1.00094,-0.00770593,0,-0.000345109,0.00742433,5.79467e-05,1.00096
48,79,0.378906,0.621094,1.00073,-0.00729323,0,-0.000300969,0.00642263,5.01388e-05,1.00076
49,79,0.386719,0.621094,1.00055,-0.00671451,0,-0.000254076,0.00535631,4.18221e-05,1.00057
50,79,0.394531,0.621094,1.0004,-0.00595854,0,-0.00020449,0.00422549,3.29978e-05,1.00042
51,79,0.402344,0.621094,1.00029,-0.00501852,0,-0.000152356,0.00303257,2.36848e-05,1.0003
52,79,0.410156,0.621094,1.00023,-0.00389312,0,-9.79127e-05,0.00178269,1.3924e-05,1.00024
53,79,0.417969,0.621094,1.00022,-0.00258726,0,-4.1507e-05,0.000483996,3.78037e-06,1.00022
54,79,0.425781,0.621094,1.00028,-0.00111274,0,1.64094e-05,-0.000852227,6.65617e-06,1.00028
55,79,0.433594,0.621094,1.0004,0.000511537,0,7.52845e-05,-0.00221167,1.72717e-05,1.0004
56,79,0.441406,0.621094,1.0006,0.00225975,0,0.000134481,-0.00357739,2.79316e-05,1.0006
57,79,0.449219,0.621094,1.00087,0.00409972,0,0.000193302,-0.00493049,3.84857e-05,1.00088
58,79,0.457031,0.621094,1.00122,0.00599397,0,0.000251016,-0.00625098,4.87755e-05,1.00123
59,79,0.464844,0.621094,1.00164,0.00790108,0,0.000306901,-0.00751886,5.86433e-05,1.00167
60,79,0.472656,0.621094,1.00212,0.00977746,0,0.000360278,-0.00871533,6.7941e-05,1.00217
61,79,0.480469,0.621094,1.00267,0.0115792,0,0.000410555,-0.00982401,7.65405e-05,1.00274
62,79,0.488281,0.621094,1.00327,0.0132644,0,0.00045726,-0.010832,8.43416e-05,1.00336
63,79,0.496094,0.621094,1.00391,0.0147944,0,0.000500071,-0.0117308,9.128e-05,1.00402
64,79,0.503906,0.621094,1.00459,0.0161365,0,0.000538842,-0.0125172,9.73315e-05,1.00471
65,79,0.511719,0.621094,1.00527,0.0172648,0,0.000573603,-0.013193,0.000102514,1.00542
66,79,0.519531,0.621094,1.00596,0.0181611,0,0.000604567,-0.0137655,0.000106888,1.00613
67,79,0.527344,0.621094,1.00664,0.018816,0,0.000632107,-0.0142469,0.00011055,1.00682
68,79,0.535156,0.621094,1.0073,0.0192283,0,0.000656734,-0.0146532,0.000113628,1.00748
69,79,0.542969,0.621094,1.00792,0.0194053,0,0.000679061,-0.0150035,0.000116272,1.00811
70,79,0.550781,0.621094,1.0085,0.0193609,0,0.00069976,-0.0153184,0.000118644,1.00869
71,79,0.558594,0.621094,1.00903,0.0191155,0,0.000719519,-0.0156188,0.000120909,1.00921
72,79,0.566406,0.621094,1.00949,0.0186936,0,0.000739002,-0.0159248,0.000123222,1.00967
73,79,0.574219,0.621094,1.00989,0.0181229,0,0.000758801,-0.0162542,0.000125722,1.01006
74,79,0.582031,0.621094,1.01023,0.0174325,0,0.000779415,-0.0166217,0.000128523,1.01038
75,79,0.589844,0.621094,1.0105,0.0166511,0,0.000801215,-0.0170382,0.00013171,1.01064
76,79,0.597656,0.621094,1.0107,0.0158066,0,0.000824438,-0.0175105,0.000135336,1.01083
77,79,0.605469,0.621094,1.01084,0.0149242,0,0.000849177,-0.0180412,0.000139419,1.01095
78,79,0.613281,0.621094,1.01092,0.0140264,0,0.000875389,-0.0186287,0.00014395,1.01102
79,79,0.621094,0.621094,1.01094,0.0131319,0,0.000902907,-0.0192679,0.000148888,1.01103
80,79,0.628906,0.621094,1.01092,0.012256,0,0.000931456,-0.0199508,0.000154171,1.01099
81,79,0.636719,0.621094,1.01084,0.0114104,0,0.000960679,-0.020667,0.000159719,1.01091
82,79,0.644531,0.621094,1.01072,0.0106035,0,0.00099016,-0.0214044,0.000165438,1.01078
83,79,0.652344,0.621094,1.01057,0.00984068,0,0.00101945,-0.0221503,0.000171231,1.01062
84,79,0.660156,0.621094,1.01039,0.00912485,0,0.00104808,-0.0228916,0.000176995,1.01043
85,79,0.667969,0.621094,1.01018,0.00845688,0,0.00107561,-0.0236157,0.000182632,1.01021
86,79,0.675781,0.621094,1.00995,0.00783612,0,0.0011016,-0.0243108,0.000188051,1.00998
87,79,0.683594,0.621094,1.0097,0.00726079,0,0.00112566,-0.024966,0.000193169,1.00972
88,79,0.691406,0.621094,1.00943,0.00672838,0,0.00114746,-0.0255722,0.000197912,1.00945
89,79,0.699219,0.621094,1.00915,0.00623598,0,0.00116671,-0.0261214,0.000202218,1.00917
90,79,0.707031,0.621094,1.00887,0.0057805,0,0.00118317,-0.0266071,0.000206038,1.00888
91,79,0.714844,0.621094,1.00857,0.00535887,0,0.00119665,-0.0270244,0.00020933,1.00859
92,79,0.722656,0.621094,1.00828,0.00496815,0,0.00120704,-0.0273694,0.000212066,1.00829
93,79,0.730469,0.621094,1.00797,0.00460564,0,0.00121425,-0.0276398,0.000214225,1.00798
94,79,0.738281,0.621094,1.00767,0.00426888,0,0.00121824,-0.0278339,0.000215795,1.00768
95,79,0.746094,0.621094,1.00737,0.00395565,0,0.00121901,-0.0279513,0.000216771,1.00737
96,79,0.753906,0.621094,1.00706,0.00366402,0,0.00121658,-0.0279919,0.000217152,1.00707
97,79,0.761719,0.621094,1.00676,0.00339226,0,0.00121102,-0.0279566,0.000216943,1.00677
98,79,0.769531,0.621094,1.00647,0.00313887,0,0.00120239,-0.0278466,0.000216153,1.00647
99,79,0.777344,0.621094,1.00617,0.0029025,0,0.00119078,-0.0276634,0.000214794,1.00618
100,79,0.785156,0.621094,1.00588,0.00268195,0,0.00117631,-0.0274089,0.000212879,1.00589
101,79,0.792969,0.621094,1.0056,0.00247616,0,0.00115909,-0.0270853,0.000210425,1.0056
102,79,0.800781,0.621094,1.00532,0.00228414,0,0.00113922,-0.0266948,0.000207448,1.00532
103,79,0.808594,0.621094,1.00505,0.002105,0,0.00111684,-0.0262397,0.000203967,1.00505
104,79,0.816406,0.621094,1.00479,0.00193791,0,0.00109206,-0.0257225,0.000199999,1.00479
105,79,0.824219,0.621094,1.00453,0.0017821,0,0.001065,-0.0251458,0.000195565,1.00453
106,79,0.832031,0.621094,1.00428,0.00163682,0,0.00103578,-0.024512,0.000190684,1.00428
107,79,0.839844,0.621094,1.00404,0.0015014,0,0.00100451,-0.0238239,0.000185375,1.00404
108,79,0.847656,0.621094,1.00381,0.00137516,0,0.000971305,-0.0230839,0.000179658,1.00381
109,79,0.855469,0.621094,1.00359,0.00125748,0,0.000936263,-0.0222948,0.000173555,1.00359
110,79,0.863281,0.621094,1.00337,0.00114776,0,0.000899487,-0.021459,0.000167085,1.00338
111,79,0.871094,0.621094,1.00317,0.0010454,0,0.000861074,-0.0205794,0.000160268,1.00317
112,79,0.878906,0.621094,1.00298,0.000949858,0,0.000821117,-0.0196586,0.000153127,1.00298
113,79,0.886719,0.621094,1.0028,0.000860587,0,0.000779707,-0.0186993,0.000145681,1.0028
114,79,0.894531,0.621094,1.00262,0.000777067,0,0.000736935,-0.0177043,0.000137953,1.00262
115,79,0.902344,0.621094,1.00246,0.000698796,0,0.000692892,-0.0166764,0.000129965,1.00246
116,79,0.910156,0.621094,1.00231,0.000625286,0,0.00064767,-0.0156183,0.000121737,1.00231
117,79,0.917969,0.621094,1.00217,0.000556065,0,0.000601368,-0.0145331,0.000113294,1.00217
118,79,0.925781,0.621094,1.00203,0.000490674,0,0.000554086,-0.0134236,0.000104659,1.00204
119,79,0.933594,0.621094,1.00191,0.000428668,0,0.000505932,-0.0122928,9.58542e-05,1.00191
120,79,0.941406,0.621094,1.00181,0.000369612,0,0.000457021,-0.0111439,8.69045e-05,1.00181
121,79,0.949219,0.621094,1.00171,0.000313083,0,0.000407475,-0.00997979,7.78342e-05,1.00171
122,79,0.957031,0.621094,1.00162,0.000258665,0,0.000357424,-0.00880379,6.86684e-05,1.00162
123,79,0.964844,0.621094,1.00154,0.00020595,0,0.000307007,-0.00761907,5.94324e-05,1.00154
124,79,0.972656,0.621094,1.00148,0.000154538,0,0.000256368,-0.00642891,5.01519e-05,1.00148
125,79,0.980469,0.621094,1.00142,0.000104032,0,0.00020566,-0.00523661,4.0853e-05,1.00142
126,79,0.988281,0.621094,1.00137,5.40378e-05,0,0.000155039,-0.00404552,3.15622e-05,1.00137
127,79,0.996094,0.621094,1.00134,4.16508e-06,0,0.000104665,-0.002859,2.23061e-05,1.00134
0,80,0.00390625,0.628906,1.00125,-3.90101e-05,0,5.75593e-05,-0.00176513,1.37729e-05,1.00125
1,80,0.0117188,0.628906,1.00124,-9.03485e-05,0,9.52103e-06,-0.000626966,4.89213e-06,1.00124
2,80,0.0195312,0.628906,1.00123,-0.000142622,0,-3.77776e-05,0.000496127,3.87123e-06,1.00123
3,80,0.0273438,0.628906,1.00123,-0.000196225,0,-8.41867e-05,0.00160078,1.24907e-05,1.00123
4,80,0.0351562,0.628906,1.00124,-0.000251559,0,-0.000129563,0.00268367,2.09402e-05,1.00124
5,80,0.0429688,0.628906,1.00126,-0.000309031,0,-0.000173773,0.00374159,2.91944e-05,1.00126
6,80,0.0507812,0.628906,1.00129,-0.000369055,0,-0.000216692,0.0047714,3.72286e-05,1.00129
7,80,0.0585938,0.628906,1.00132,-0.000432052,0,-0.000258206,0.00577009,4.50193e-05,1.00132
8,80,0.0664062,0.628906,1.00136,-0.000498453,0,-0.000298214,0.00673479,5.25439e-05,1.00136
9,80,0.0742188,0.628906,1.00141,-0.000568701,0,-0.000336625,0.00766281,5.97813e-05,1.00141
10,80,0.0820312,0.628906,1.00147,-0.000643248,0,-0.00037336,0.0085516,6.67116e-05,1.00147
11,80,0.0898438,0.628906,1.00153,-0.000722559,0,-0.000408352,0.00939881,7.33163e-05,1.00153
12,80,0.0976562,0.628906,1.00159,-0.00080711,0,-0.000441541,0.0102023,7.95786e-05,1.00159
13,80,0.105469,0.628906,1.00166,-0.000897393,0,-0.000472878,0.01096,8.54831e-05,1.00166
14,80,0.113281,0.628906,1.00173,-0.000993911,0,-0.000502321,0.0116703,9.10162e-05,1.00173
15,80,0.121094,0.628906,1.00181,-0.00109718,0,-0.000529833,0.0123315,9.61655e-05,1.00181
16,80,0.128906,0.628906,1.00189,-0.00120774,0,-0.000555383,0.0129422,0.000100921,1.00189
17,80,0.136719,0.628906,1.00197,-0.00132614,0,-0.000578942,0.0135014,0.000105272,1.00197
18,80,0.144531,0.628906,1.00205,-0.00145294,0,-0.000600486,0.0140078,0.000109212,1.00205
19,80,0.152344,0.628906,1.00213,-0.00158873,0,-0.000619991,0.0144608,0.000112735,1.00213
20,80,0.160156,0.628906,1.00221,-0.00173409,0,-0.000637433,0.0148596,0.000115835,1.00221
21,80,0.167969,0.628906,1.00229,-0.00188964,0,-0.000652792,0.0152038,0.000118508,1.00229
22,80,0.175781,0.628906,1.00236,-0.002056,0,-0.000666046,0.015493,0.000120754,1.00237
23,80,0.183594,0.628906,1.00243,-0.00223379,0,-0.000677177,0.0157271,0.000122569,1.00244
24,80,0.191406,0.628906,1.0025,-0.00242364,0,-0.000686168,0.015906,0.000123955,1.0025
25,80,0.199219,0.628906,1.00256,-0.00262615,0,-0.000693004,0.0160299,0.000124914,1.00256
26,80,0.207031,0.628906,1.0026,-0.00284191,0,-0.000697675,0.0160993,0.000125448,1.00261
