i,j,x,y,Bx,By,Bz,psi,divB_centered,normDivB_centered,divB_fv,normDivB_fv,divB_analytic_initial,Bmag
63,80,0.496094,0.628906,1.00231,0.0140499,0,0.000511181,-0.0120991,9.42972e-05,-0.0157162,0.000122488,-0.229509,1.00241
64,80,0.503906,0.628906,1.00299,0.0153329,0,0.000551903,-0.0129378,0.000100763,-0.0151813,0.000118237,-0.259123,1.00311
65,80,0.511719,0.628906,1.00369,0.0164161,0,0.000588376,-0.0136545,0.000106269,-0.0144762,0.000112665,-0.285234,1.00383
66,80,0.519531,0.628906,1.0044,0.0172832,0,0.000620729,-0.0142552,0.000110864,-0.0136523,0.000106176,-0.306904,1.00455
67,80,0.527344,0.628906,1.00511,0.0179258,0,0.000649277,-0.0147517,0.000114644,-0.0127653,9.92065e-05,-0.32339,1.00527
68,80,0.535156,0.628906,1.0058,0.0183433,0,0.000674498,-0.0151606,0.00011774,-0.011872,9.22e-05,-0.33419,1.00597
69,80,0.542969,0.628906,1.00646,0.0185423,0,0.000697,-0.0155019,0.000120311,-0.011027,8.55813e-05,-0.339062,1.00663
70,80,0.550781,0.628906,1.00708,0.0185358,0,0.000717481,-0.0157979,0.000122533,-0.0102801,7.97355e-05,-0.338033,1.00725
71,80,0.558594,0.628906,1.00765,0.0183424,0,0.00073668,-0.0160717,0.000124587,-0.00967368,7.49897e-05,-0.331389,1.00781
72,80,0.566406,0.628906,1.00816,0.0179844,0,0.00075533,-0.0163455,0.000126645,-0.00924097,7.15993e-05,-0.31964,1.00832
73,80,0.574219,0.628906,1.00862,0.0174869,0,0.000774113,-0.0166392,0.000128864,-0.00900497,6.97399e-05,-0.303481,1.00877
74,80,0.582031,0.628906,1.00901,0.0168764,0,0.000793618,-0.0169697,0.000131374,-0.00897808,6.95054e-05,-0.283739,1.00915
75,80,0.589844,0.628906,1.00933,0.0161791,0,0.000814315,-0.0173498,0.000134275,-0.00916243,7.09104e-05,-0.261318,1.00946
76,80,0.597656,0.628906,1.0096,0.0154201,0,0.000836529,-0.0177879,0.000137631,-0.00955086,7.38982e-05,-0.237139,1.00972
77,80,0.605469,0.628906,1.0098,0.0146224,0,0.000860434,-0.018288,0.000141474,-0.0101283,7.83513e-05,-0.212093,1.0099
78,80,0.613281,0.628906,1.00994,0.0138065,0,0.000886051,-0.0188495,0.000145799,-0.0108735,8.41051e-05,-0.186994,1.01003
79,80,0.621094,0.628906,1.01003,0.0129896,0,0.000913261,-0.0194681,0.000150572,-0.0117607,9.09611e-05,-0.16255,1.01011
80,80,0.628906,0.628906,1.01006,0.0121855,0,0.000941823,-0.0201362,0.000155736,-0.0127618,9.87014e-05,-0.13934,1.01013
81,80,0.636719,0.628906,1.01005,0.0114053,0,0.000971395,-0.0208438,0.000161212,-0.0138476,0.000107101,-0.117802,1.01011
82,80,0.644531,0.628906,1.01,0.0106566,0,0.00100156,-0.0215789,0.000166908,-0.0149893,0.000115939,-0.0982369,1.01005
83,80,0.652344,0.628906,1.0099,0.00994469,0,0.00103185,-0.0223287,0.000172724,-0.01616,0.000125005,-0.0808139,1.00995
84,80,0.660156,0.628906,1.00978,0.00927245,0,0.00106179,-0.0230798,0.000178557,-0.0173347,0.00013411,-0.0655892,1.00982
85,80,0.667969,0.628906,1.00963,0.00864101,0,0.00109088,-0.0238194,0.000184308,-0.0184918,0.000143084,-0.0525232,1.00967
86,80,0.675781,0.628906,1.00945,0.00805011,0,0.00111866,-0.0245351,0.000189879,-0.0196124,0.000151782,-0.0415028,1.00948
87,80,0.683594,0.628906,1.00925,0.00749846,0,0.0011447,-0.0252156,0.000195185,-0.020681,0.000160085,-0.0323625,1.00928
88,80,0.691406,0.628906,1.00904,0.00698412,0,0.00116859,-0.025851,0.000200147,-0.021685,0.000167893,-0.0249044,1.00906
89,80,0.699219,0.628906,1.00881,0.00650477,0,0.00119002,-0.0264327,0.000204699,-0.0226146,0.00017513,-0.0189148,1.00883
90,80,0.707031,0.628906,1.00857,0.00605793,0,0.00120869,-0.0269536,0.000208783,-0.0234622,0.000181739,-0.014179,1.00858
91,80,0.714844,0.628906,1.00831,0.00564109,0,0.00122439,-0.0274077,0.000212354,-0.0242227,0.000187677,-0.0104913,1.00833
92,80,0.722656,0.628906,1.00805,0.00525187,0,0.00123694,-0.0277907,0.000215377,-0.0248923,0.000192915,-0.00766246,1.00807
93,80,0.730469,0.628906,1.00779,0.00488806,0,0.00124621,-0.0280992,0.000217827,-0.0254689,0.000197436,-0.00552441,1.0078
94,80,0.738281,0.628906,1.00751,0.00454766,0,0.00125215,-0.0283311,0.000219684,-0.0259515,0.000201232,-0.00393185,1.00752
95,80,0.746094,0.628906,1.00724,0.00422885,0,0.0012547,-0.028485,0.000220938,-0.0263401,0.000204301,-0.0027626,1.00725
96,80,0.753906,0.628906,1.00696,0.00393006,0,0.00125389,-0.0285605,0.000221584,-0.0266351,0.000206646,-0.00191629,1.00697
97,80,0.761719,0.628906,1.00669,0.00364989,0,0.00124973,-0.0285577,0.000221624,-0.0268379,0.000208277,-0.00131233,1.00669
98,80,0.769531,0.628906,1.00641,0.00338709,0,0.0012423,-0.0284774,0.000221062,-0.02695,0.000209205,-0.000887306,1.00642
99,80,0.777344,0.628906,1.00613,0.00314057,0,0.00123166,-0.0283208,0.000219906,-0.0269735,0.000209445,-0.000592332,1.00614
100,80,0.785156,0.628906,1.00586,0.00290934,0,0.00121793,-0.0280893,0.000218168,-0.0269106,0.000209013,-0.000390416,1.00587
101,80,0.792969,0.628906,1.00559,0.00269249,0,0.0012012,-0.027785,0.000215862,-0.0267637,0.000207928,-0.000254081,1.0056
102,80,0.800781,0.628906,1.00533,0.0024892,0,0.00118159,-0.0274098,0.000213004,-0.0265357,0.000206211,-0.000163271,1.00533
103,80,0.808594,0.628906,1.00507,0.00229872,0,0.00115924,-0.0269661,0.00020961,-0.0262291,0.000203882,-0.000103596,1.00507
104,80,0.816406,0.628906,1.00481,0.00212031,0,0.00113426,-0.0264562,0.000205699,-0.0258471,0.000200963,-6.49063e-05,1.00481
105,80,0.824219,0.628906,1.00456,0.00195329,0,0.00110679,-0.0258828,0.000201291,-0.0253926,0.000197478,-4.01556e-05,1.00456
106,80,0.832031,0.628906,1.00432,0.00179701,0,0.00107697,-0.0252486,0.000196406,-0.0248686,0.00019345,-2.45317e-05,1.00432
107,80,0.839844,0.628906,1.00408,0.00165083,0,0.00104491,-0.0245561,0.000191064,-0.0242783,0.000188903,-1.47993e-05,1.00409
108,80,0.847656,0.628906,1.00386,0.00151414,0,0.00101074,-0.0238083,0.000185288,-0.0236251,0.000183861,-8.81635e-06,1.00386
109,80,0.855469,0.628906,1.00364,0.00138635,0,0.000974598,-0.023008,0.000179099,-0.022912,0.000178351,-5.18656e-06,1.00364
110,80,0.863281,0.628906,1.00343,0.00126689,0,0.000936592,-0.0221581,0.000172519,-0.0221424,0.000172397,-3.01314e-06,1.00343
111,80,0.871094,0.628906,1.00323,0.00115519,0,0.000896841,-0.0212616,0.000165572,-0.0213197,0.000166025,-1.72867e-06,1.00323
112,80,0.878906,0.628906,1.00303,0.00105071,0,0.000855458,-0.0203215,0.000158281,-0.0204472,0.000159261,-9.79406e-07,1.00303
113,80,0.886719,0.628906,1.00285,0.000952909,0,0.000812556,-0.0193407,0.00015067,-0.0195284,0.000152132,-5.47997e-07,1.00285
114,80,0.894531,0.628906,1.00268,0.000861269,0,0.000768242,-0.0183225,0.000142763,-0.0185667,0.000144665,-3.02804e-07,1.00268
115,80,0.902344,0.628906,1.00251,0.000775282,0,0.000722626,-0.01727,0.000134584,-0.0175655,0.000136886,-1.65241e-07,1.00251
116,80,0.910156,0.628906,1.00236,0.00069445,0,0.000675817,-0.0161864,0.000126158,-0.0165283,0.000128823,-8.90535e-08,1.00236
117,80,0.917969,0.628906,1.00222,0.000618289,0,0.000627926,-0.0150748,0.000117511,-0.0154588,0.000120504,-4.73986e-08,1.00222
118,80,0.925781,0.628906,1.00209,0.000546323,0,0.000579065,-0.0139386,0.000108669,-0.0143603,0.000111957,-2.49152e-08,1.00209
119,80,0.933594,0.628906,1.00196,0.000478087,0,0.000529353,-0.0127811,9.96562e-05,-0.0132366,0.000103208,-1.29345e-08,1.00196
120,80,0.941406,0.628906,1.00185,0.000413127,0,0.000478912,-0.0116054,9.04996e-05,-0.012091,9.42862e-05,-6.63177e-09,1.00185
121,80,0.949219,0.628906,1.00175,0.000350997,0,0.00042787,-0.010415,8.1225e-05,-0.0109272,8.52193e-05,-3.35817e-09,1.00175
122,80,0.957031,0.628906,1.00166,0.000291257,0,0.00037636,-0.00921322,7.18588e-05,-0.00974872,7.60354e-05,-1.67948e-09,1.00166
123,80,0.964844,0.628906,1.00158,0.000233476,0,0.000324523,-0.00800334,6.24272e-05,-0.00855908,6.67621e-05,-8.29559e-10,1.00158
124,80,0.972656,0.628906,1.00152,0.000177229,0,0.000272504,-0.00678872,5.29566e-05,-0.00736183,5.74272e-05,-4.04691e-10,1.00152
125,80,0.980469,0.628906,1.00146,0.000122095,0,0.000220455,-0.00557271,4.34735e-05,-0.00616047,4.80586e-05,-1.94988e-10,1.00146
126,80,0.988281,0.628906,1.00141,6.76588e-05,0,0.000168529,-0.00435866,3.40041e-05,-0.00495849,3.86837e-05,-9.27897e-11,1.00141
127,80,0.996094,0.628906,1.00137,1.35047e-05,0,0.000116886,-0.00314991,2.4575e-05,-0.00375938,2.93299e-05,-4.36118e-11,1.00137
0,81,0.00390625,0.636719,1.00128,-3.31505e-05,0,6.82421e-05,-0.00202572,1.58057e-05,-0.00260234,2.03048e-05,2.70422e-11,1.00128
1,81,0.0117188,0.636719,1.00126,-8.82078e-05,0,1.9118e-05,-0.000869009,6.7806e-06,-0.00144945,1.13096e-05,5.72832e-11,1.00126
2,81,0.0195312,0.636719,1.00125,-0.000144091,0,-2.92408e-05,0.000272158,2.12358e-06,-0.000309767,2.41704e-06,1.19829e-10,1.00125
3,81,0.0273438,0.636719,1.00125,-0.000201211,0,-7.66863e-05,0.00139447,1.08807e-05,0.000813346,6.34635e-06,2.47535e-10,1.00125
4,81,0.0351562,0.636719,1.00125,-0.000259979,0,-0.000123077,0.00249467,1.94652e-05,0.00191656,1.49544e-05,5.04951e-10,1.00125
5,81,0.0429688,0.636719,1.00127,-0.000320813,0,-0.000168278,0.00356955,2.78517e-05,0.00299663,2.33815e-05,1.01717e-09,1.00127
6,81,0.0507812,0.636719,1.00129,-0.000384136,0,-0.000212167,0.00461598,3.60158e-05,0.00405038,3.16027e-05,2.02329e-09,1.00129
7,81,0.0585938,0.636719,1.00132,-0.000450373,0,-0.000254628,0.00563095,4.39336e-05,0.00507476,3.95941e-05,3.9741e-09,1.00132
8,81,0.0664062,0.636719,1.00136,-0.000519959,0,-0.000295559,0.00661154,5.15824e-05,0.00606682,4.73326e-05,7.70775e-09,1.00136
9,81,0.0742188,0.636719,1.00141,-0.000593335,0,-0.000334868,0.00755501,5.89406e-05,0.0070238,5.47964e-05,1.4761e-08,1.00141
10,81,0.0820312,0.636719,1.00146,-0.000670949,0,-0.000372471,0.00845873,6.59878e-05,0.00794306,6.1965e-05,2.79124e-08,1.00146
11,81,0.0898438,0.636719,1.00151,-0.000753258,0,-0.000408299,0.00932029,7.2705e-05,0.00882217,6.88193e-05,5.21145e-08,1.00151
12,81,0.0976562,0.636719,1.00157,-0.000840725,0,-0.000442288,0.0101374,7.90746e-05,0.0096589,7.53419e-05,9.60709e-08,1.00157
13,81,0.105469,0.636719,1.00163,-0.000933825,0,-0.000474385,0.0109081,8.50807e-05,0.0104512,8.1517e-05,1.74858e-07,1.00163
14,81,0.113281,0.636719,1.0017,-0.00103304,0,-0.000504543,0.0116305,9.07089e-05,0.0111973,8.73306e-05,3.14217e-07,1.0017
15,81,0.121094,0.636719,1.00177,-0.00113885,0,-0.000532722,0.0123029,9.59466e-05,0.0118956,9.27702e-05,5.57455e-07,1.00177
16,81,0.128906,0.636719,1.00184,-0.00125177,0,-0.000558884,0.0129239,0.000100782,0.0125447,9.78253e-05,9.76368e-07,1.00184
17,81,0.136719,0.636719,1.00191,-0.0013723,0,-0.000582997,0.0134923,0.000105207,0.0131435,0.000102487,1.68821e-06,1.00191
18,81,0.144531,0.636719,1.00198,-0.00150095,0,-0.000605032,0.014007,0.000109213,0.0136909,0.000106748,2.8816e-06,1.00199
19,81,0.152344,0.636719,1.00206,-0.00163825,0,-0.000624961,0.0144671,0.000112792,0.0141863,0.000110603,4.85532e-06,1.00206
20,81,0.160156,0.636719,1.00212,-0.00178474,0,-0.000642759,0.0148721,0.000115941,0.0146292,0.000114048,8.07532e-06,1.00213
21,81,0.167969,0.636719,1.00219,-0.00194094,0,-0.000658401,0.0152213,0.000118656,0.015019,0.000117079,1.32569e-05,1.00219
22,81,0.175781,0.636719,1.00225,-0.00210739,0,-0.000671865,0.0155146,0.000120935,0.0153556,0.000119695,2.14803e-05,1.00226
23,81,0.183594,0.636719,1.00231,-0.00228464,0,-0.000683132,0.0157517,0.000122776,0.0156389,0.000121897,3.43503e-05,1.00231
24,81,0.191406,0.636719,1.00236,-0.0024732,0,-0.000692185,0.0159328,0.000124182,0.0158689,0.000123683,5.42114e-05,1.00236
25,81,0.199219,0.636719,1.0024,-0.00267357,0,-0.00069901,0.0160581,0.000125153,0.0160457,0.000125056,8.44284e-05,1.00241
26,81,0.207031,0.636719,1.00244,-0.00288624,0,-0.0007036,0.0161281,0.000125694,0.0161695,0.000126017,0.000129746,1.00244
27,81,0.214844,0.636719,1.00246,-0.00311159,0,-0.000705953,0.0161435,0.000125811,0.0162406,0.000126568,0.000196731,1.00246
28,81,0.222656,0.636719,1.00247,-0.00334996,0,-0.000706074,0.0161051,0.00012551,0.0162591,0.00012671,0.000294297,1.00247
29,81,0.230469,0.636719,1.00247,-0.00360151,0,-0.000703973,0.016014,0.000124801,0.016225,0.000126445,0.0004343,1.00247
30,81,0.238281,0.636719,1.00245,-0.00386623,0,-0.000699672,0.0158715,0.000123693,0.0161383,0.000125772,0.000632175,1.00245
31,81,0.246094,0.636719,1.00241,-0.00414386,0,-0.000693196,0.0156792,0.000122198,0.0159987,0.000124688,0.000907556,1.00242
32,81,0.253906,0.636719,1.00236,-0.00443377,0,-0.000684582,0.0154388,0.000120331,0.0158052,0.000123187,0.00128481,1.00237
33,81,0.261719,0.636719,1.00228,-0.00473486,0,-0.000673868,0.0151522,0.000118105,0.0155568,0.000121259,0.00179333,1.0023
34,81,0.269531,0.636719,1.00219,-0.00504545,0,-0.000661099,0.0148211,0.000115536,0.0152513,0.000118889,0.00246753,1.0022
35,81,0.277344,0.636719,1.00207,-0.0053631,0,-0.00064632,0.0144476,0.000112637,0.0148862,0.000116056,0.00334621,1.00209
36,81,0.285156,0.636719,1.00193,-0.00568444,0,-0.000629573,0.0140335,0.000109423,0.0144576,0.00011273,0.00447124,1.00195
37,81,0.292969,0.636719,1.00177,-0.00600504,0,-0.000610895,0.0135803,0.000105907,0.0139609,0.000108876,0.00588524,1.00178
38,81,0.300781,0.636719,1.00158,-0.00631918,0,-0.000590309,0.0130892,0.000102097,0.0133905,0.000104446,0.00762813,1.0016
39,81,0.308594,0.636719,1.00136,-0.00661969,0,-0.000567826,0.0125611,9.79979e-05,0.0127395,9.93896e-05,0.0097324,1.00138
40,81,0.316406,0.636719,1.00112,-0.00689785,0,-0.000543434,0.0119959,9.36105e-05,0.0120003,9.36451e-05,0.012217,1.00114
41,81,0.324219,0.636719,1.00086,-0.0071433,0,-0.0005171,0.0113929,8.89282e-05,0.0111648,8.71479e-05,0.0150803,1.00088
42,81,0.332031,0.636719,1.00058,-0.00734401,0,-0.000488765,0.0107506,8.39381e-05,0.0102247,7.98321e-05,0.0182915,1.0006
43,81,0.339844,0.636719,1.00027,-0.00748643,0,-0.000458345,0.0100664,7.86201e-05,0.00917203,7.16348e-05,0.0217825,1.0003
44,81,0.347656,0.636719,0.999959,-0.00755567,0,-0.000425735,0.00933712,7.29471e-05,0.00800022,6.25025e-05,0.0254394,0.999988
45,81,0.355469,0.636719,0.999635,-0.00753589,0,-0.000390811,0.00855857,6.68863e-05,0.00670466,5.23978e-05,0.0290958,0.999664
46,81,0.363281,0.636719,0.999307,-0.00741083,0,-0.000353445,0.00772615,6.04007e-05,0.00528382,4.13073e-05,0.0325282,0.999335
47,81,0.371094,0.636719,0.998983,-0.00716446,0,-0.000313513,0.00683506,5.34519e-05,0.00374024,2.92496e-05,0.0354551,0.999009
48,81,0.378906,0.636719,0.998671,-0.00678182,0,-0.000270909,0.00588079,4.60037e-05,0.00208151,1.6283e-05,0.0375408,0.998694
49,81,0.386719,0.636719,0.998379,-0.00624993,0,-0.000225569,0.00485959,3.80264e-05,0.000320986,2.51172e-06,0.0384051,0.998398
50,81,0.394531,0.636719,0.998116,-0.00555879,0,-0.000177483,0.00376918,2.95018e-05,-0.00152156,1.19094e-05,0.0376388,0.998132
51,81,0.402344,0.636719,0.997893,-0.00470235,0,-0.000126718,0.00260934,2.04283e-05,-0.00341981,2.67734e-05,0.0348251,0.997904
52,81,0.410156,0.636719,0.997717,-0.0036794,0,-7.3432e-05,0.00138253,1.08256e-05,-0.00534119,4.18232e-05,0.0295672,0.997724
53,81,0.417969,0.636719,0.9976,-0.00249435,0,-1.78904e-05,9.44534e-05,7.3969e-07,-0.00724759,5.67578e-05,0.0215195,0.997603
54,81,0.425781,0.636719,0.997548,-0.00115774,0,3.95292e-05,-0.00124561,9.7552e-06,-0.00909678,7.12432e-05,0.01042,0.997549
55,81,0.433594,0.636719,0.99757,0.000313612,0,9.83363e-05,-0.00262465,2.0555e-05,-0.0108442,8.49266e-05,-0.00387669,0.99757
56,81,0.441406,0.636719,0.99767,0.00189672,0,0.000157935,-0.00402614,3.15276e-05,-0.0124452,9.74554e-05,-0.0213719,0.997671
57,81,0.449219,0.636719,0.997851,0.00356303,0,0.000217643,-0.00543051,4.25169e-05,-0.0138579,0.000108498,-0.0419011,0.997858
58,81,0.457031,0.636719,0.998116,0.00527932,0,0.000276717,-0.006816,5.33498e-05,-0.0150455,0.000117763,-0.0651231,0.99813
59,81,0.464844,0.636719,0.998463,0.00700902,0,0.000334388,-0.00815985,6.38454e-05,-0.015979,0.000125025,-0.0905207,0.998487
60,81,0.472656,0.636719,0.998888,0.00871371,0,0.000389901,-0.00943964,7.38265e-05,-0.0166396,0.000130137,-0.117415,0.998926
61,81,0.480469,0.636719,0.999385,0.0103549,0,0.000442558,-0.0106347,8.31306e-05,-0.0170198,0.000133042,-0.144994,0.999439
62,81,0.488281,0.636719,0.999946,0.0118956,0,0.000491761,-0.0117278,9.16219e-05,-0.0171251,0.000133787,-0.172349,1.00002
63,81,0.496094,0.636719,1.00056,0.0133023,0,0.000537046,-0.012706,9.92011e-05,-0.0169731,0.000132516,-0.198531,1.00065
64,81,0.503906,0.636719,1.00122,0.0145461,0,0.000578119,-0.0135619,0.000105812,-0.0165934,0.000129465,-0.222595,1.00132
65,81,0.511719,0.636719,1.0019,0.0156042,0,0.00061487,-0.014294,0.000111446,-0.0160257,0.000124948,-0.243666,1.00203
66,81,0.519531,0.636719,1.00261,0.0164606,0,0.000647383,-0.0149072,0.000116144,-0.0153175,0.00011934,-0.260989,1.00274
67,81,0.527344,0.636719,1.00331,0.0171065,0,0.000675926,-0.0154116,0.000119988,-0.0145211,0.000113055,-0.273969,1.00346
68,81,0.535156,0.636719,1.00401,0.0175403,0,0.000700935,-0.0158225,0.000123101,-0.0136913,0.00010652,-0.282212,1.00416
69,81,0.542969,0.636719,1.00468,0.0177674,0,0.000722982,-0.0161591,0.000125635,-0.0128813,0.000100151,-0.28554,1.00484
70,81,0.550781,0.636719,1.00533,0.0177991,0,0.000742736,-0.0164427,0.000127758,-0.0121409,9.43337e-05,-0.283996,1.00548
71,81,0.558594,0.636719,1.00593,0.017652,0,0.000760917,-0.0166958,0.000129648,-0.0115132,8.94032e-05,-0.277835,1.00608
72,81,0.566406,0.636719,1.00648,0.0173465,0,0.000778247,-0.0169404,0.000131475,-0.0110331,8.56285e-05,-0.267492,1.00663
73,81,0.574219,0.636719,1.00698,0.0169058,0,0.000795411,-0.0171966,0.000133399,-0.010726,8.3205e-05,-0.253554,1.00712
74,81,0.582031,0.636719,1.00741,0.0163543,0,0.000813012,-0.0174816,0.000135552,-0.0106075,8.22501e-05,-0.236714,1.00755
75,81,0.589844,0.636719,1.00779,0.0157164,0,0.000831541,-0.0178091,0.000138041,-0.010683,8.28052e-05,-0.217722,1.00792
76,81,0.597656,0.636719,1.00811,0.0150157,0,0.000851355,-0.0181883,0.000140937,-0.010949,8.48414e-05,-0.197342,1.00822
77,81,0.605469,0.636719,1.00837,0.014274,0,0.000872667,-0.0186244,0.000144281,-0.0113942,8.82694e-05,-0.176308,1.00847
78,81,0.613281,0.636719,1.00857,0.0135107,0,0.000895543,-0.0191182,0.000148078,-0.0120008,9.29512e-05,-0.15529,1.00866
79,81,0.621094,0.636719,1.00872,0.0127423,0,0.000919912,-0.0196666,0.000152304,-0.0127465,9.87134e-05,-0.134869,1.0088
80,81,0.628906,0.636719,1.00882,0.0119824,0,0.000945579,-0.0202634,0.000156913,-0.013606,0.00010536,-0.115515,1.00889
81,81,0.636719,0.636719,1.00887,0.0112415,0,0.000972251,-0.0208997,0.000161833,-0.0145525,0.000112685,-0.0975846,1.00893
82,81,0.644531,0.636719,1.00888,0.0105276,0,0.000999555,-0.0215647,0.000166983,-0.0155596,0.000120483,-0.0813191,1.00893
83,81,0.652344,0.636719,1.00885,0.00984585,0,0.00102707,-0.0222467,0.00017227,-0.0166016,0.000128557,-0.0668524,1.00889
84,81,0.660156,0.636719,1.00878,0.00919954,0,0.00105433,-0.0229331,0.000177598,-0.0176551,0.000136725,-0.0542245,1.00882
85,81,0.667969,0.636719,1.00868,0.00859015,0,0.0010809,-0.0236117,0.000182872,-0.0186991,0.000144824,-0.0433975,1.00872
86,81,0.675781,0.636719,1.00856,0.00801779,0,0.00110632,-0.0242707,0.000187999,-0.0197153,0.000152713,-0.0342734,1.0086
87,81,0.683594,0.636719,1.00842,0.00748159,0,0.00113018,-0.0248992,0.000192896,-0.0206883,0.000160274,-0.0267118,1.00845
88,81,0.691406,0.636719,1.00825,0.00698001,0,0.0011521,-0.0254875,0.000197486,-0.0216056,0.000167408,-0.0205462,1.00828
89,81,0.699219,0.636719,1.00807,0.00651112,0,0.00117175,-0.0260269,0.000201703,-0.0224571,0.000174038,-0.0155978,1.00809
90,81,0.707031,0.636719,1.00788,0.00607276,0,0.00118886,-0.0265105,0.000205491,-0.0232352,0.000180103,-0.0116876,1.00789
91,81,0.714844,0.636719,1.00767,0.00566275,0,0.00120319,-0.0269323,0.000208804,-0.023934,0.000185559,-0.0086444,1.00768
92,81,0.722656,0.636719,1.00745,0.00527897,0,0.00121457,-0.0272876,0.000211605,-0.0245496,0.000190374,-0.00631121,1.00746
93,81,0.730469,0.636719,1.00722,0.00491942,0,0.00122287,-0.027573,0.000213867,-0.0250795,0.000194526,-0.00454858,1.00723
94,81,0.738281,0.636719,1.00699,0.00458229,0,0.00122801,-0.0277862,0.000215571,-0.025522,0.000198005,-0.00323624,1.007
95,81,0.746094,0.636719,1.00675,0.00426593,0,0.00122995,-0.0279254,0.000216703,-0.0258766,0.000200804,-0.00227312,1.00676
96,81,0.753906,0.636719,1.0065,0.0039689,0,0.00122868,-0.0279901,0.000217257,-0.0261436,0.000202926,-0.00157628,1.00651
97,81,0.761719,0.636719,1.00626,0.00368989,0,0.00122422,-0.02798,0.000217233,-0.0263238,0.000204374,-0.00107917,1.00627
98,81,0.769531,0.636719,1.00601,0.00342775,0,0.00121663,-0.0278958,0.000216632,-0.0264183,0.000205158,-0.000729456,1.00602
99,81,0.777344,0.636719,1.00576,0.00318146,0,0.00120597,-0.0277384,0.000215463,-0.0264287,0.00020529,-0.000486828,1.00577
100,81,0.785156,0.636719,1.00552,0.00295009,0,0.00119232,-0.027509,0.000213734,-0.0263571,0.000204784,-0.000320796,1.00552
101,81,0.792969,0.636719,1.00527,0.0027328,0,0.00117579,-0.0272095,0.000211458,-0.0262055,0.000203656,-0.000208722,1.00528
102,81,0.800781,0.636719,1.00503,0.0025288,0,0.00115649,-0.0268416,0.00020865,-0.0259764,0.000201924,-0.000134092,1.00503
103,81,0.808594,0.636719,1.00479,0.00233737,0,0.00113454,-0.0264075,0.000205324,-0.0256722,0.000199607,-8.50634e-05,1.00479
104,81,0.816406,0.636719,1.00456,0.00215784,0,0.00111005,-0.0259094,0.000201499,-0.0252956,0.000196725,-5.32836e-05,1.00456
105,81,0.824219,0.636719,1.00433,0.00198953,0,0.00108315,-0.0253499,0.000197193,-0.0248493,0.000193299,-3.29583e-05,1.00433
106,81,0.832031,0.636719,1.0041,0.00183184,0,0.00105396,-0.0247313,0.000192424,-0.0243363,0.000189351,-2.01308e-05,1.0041
107,81,0.839844,0.636719,1.00388,0.00168416,0,0.00102261,-0.0240562,0.000187212,-0.0237595,0.000184903,-1.2142e-05,1.00388
108,81,0.847656,0.636719,1.00367,0.00154589,0,0.000989213,-0.0233275,0.000181579,-0.0231219,0.000179979,-7.23205e-06,1.00367
109,81,0.855469,0.636719,1.00346,0.00141648,0,0.000953897,-0.0225477,0.000175545,-0.0224265,0.000174602,-4.25379e-06,1.00346
110,81,0.863281,0.636719,1.00327,0.00129536,0,0.000916774,-0.0217197,0.000169132,-0.0216765,0.000168796,-2.47083e-06,1.00327
111,81,0.871094,0.636719,1.00308,0.001182,0,0.000877957,-0.0208463,0.000162362,-0.0208751,0.000162586,-1.41731e-06,1.00308
112,81,0.878906,0.636719,1.00289,0.00107586,0,0.000837558,-0.0199304,0.000155257,-0.0200254,0.000155997,-8.02875e-07,1.0029
113,81,0.886719,0.636719,1.00272,0.00097642,0,0.000795682,-0.018975,0.00014784,-0.0191307,0.000149053,-4.49156e-07,1.00272
114,81,0.894531,0.636719,1.00256,0.000883178,0,0.000752439,-0.0179831,0.000140134,-0.0181942,0.00014178,-2.48152e-07,1.00256
115,81,0.902344,0.636719,1.0024,0.000795636,0,0.000707934,-0.0169576,0.000132164,-0.0172194,0.000134204,-1.35398e-07,1.0024
116,81,0.910156,0.636719,1.00226,0.000713306,0,0.000662273,-0.0159018,0.000123953,-0.0162094,0.000126351,-7.29603e-08,1.00226
117,81,0.917969,0.636719,1.00212,0.000635711,0,0.000615566,-0.0148186,0.000115525,-0.0151678,0.000118248,-3.88278e-08,1.00212
118,81,0.925781,0.636719,1.00199,0.000562385,0,0.000567925,-0.0137112,0.000106906,-0.0140979,0.000109921,-2.04073e-08,1.002
119,81,0.933594,0.636719,1.00188,0.000492869,0,0.000519465,-0.012583,9.812e-05,-0.0130031,0.000101397,-1.0593e-08,1.00188
120,81,0.941406,0.636719,1.00177,0.000426714,0,0.000470306,-0.0114369,8.9193e-05,-0.011887,9.27026e-05,-5.43057e-09,1.00177
121,81,0.949219,0.636719,1.00168,0.000363478,0,0.000420575,-0.0102764,8.01503e-05,-0.0107528,8.38657e-05,-2.74959e-09,1.00168
122,81,0.957031,0.636719,1.00159,0.000302728,0,0.000370405,-0.00910474,7.10179e-05,-0.00960413,7.49132e-05,-1.37496e-09,1.00159
123,81,0.964844,0.636719,1.00151,0.000244036,0,0.000319933,-0.00792516,6.18218e-05,-0.00844445,6.58726e-05,-6.79072e-10,1.00151
124,81,0.972656,0.636719,1.00145,0.000186981,0,0.000269303,-0.00674101,5.25881e-05,-0.00727721,5.67711e-05,-3.31243e-10,1.00145
125,81,0.980469,0.636719,1.00139,0.000131146,0,0.000218665,-0.00555564,4.33432e-05,-0.00610591,4.76362e-05,-1.59582e-10,1.00139
