step,time,L1,L2,Linf
215,0.215,0.199938,0.420742,1.21133
216,0.216,0.199938,0.420742,1.21133
217,0.217,0.199938,0.420742,1.21133
218,0.218,0.199938,0.420742,1.21133
219,0.219,0.199938,0.420742,1.21133
220,0.22,0.199938,0.420742,1.21133
221,0.221,0.199938,0.420742,1.21133
222,0.222,0.199938,0.420742,1.21133
223,0.223,0.199938,0.420742,1.21133
224,0.224,0.199938,0.420742,1.21133
225,0.225,0.199938,0.420742,1.21133
226,0.226,0.199938,0.420742,1.21133
227,0.227,0.199938,0.420742,1.21133
228,0.228,0.199938,0.420742,1.21133
229,0.229,0.199938,0.420742,1.21133
230,0.23,0.199938,0.420742,1.21133
231,0.231,0.199938,0.420742,1.21133
232,0.232,0.199938,0.420742,1.21133
233,0.233,0.199938,0.420742,1.21133
234,0.234,0.199938,0.420742,1.21133
235,0.235,0.199938,0.420742,1.21133
236,0.236,0.199938,0.420742,1.21133
237,0.237,0.199938,0.420742,1.21133
238,0.238,0.199938,0.420742,1.21133
239,0.239,0.199938,0.420742,1.21133
240,0.24,0.199938,0.420742,1.21133
241,0.241,0.199938,0.420742,1.21133
242,0.242,0.199938,0.420742,1.21133
243,0.243,0.199938,0.420742,1.21133
244,0.244,0.199938,0.420742,1.21133
245,0.245,0.199938,0.420742,1.21133
246,0.246,0.199938,0.420742,1.21133
247,0.247,0.199938,0.420742,1.21133
248,0.248,0.199938,0.420742,1.21133
249,0.249,0.199938,0.420742,1.21133
250,0.25,0.199938,0.420742,1.21133
251,0.251,0.199938,0.420742,1.21133
252,0.252,0.199938,0.420742,1.21133
253,0.253,0.199938,0.420742,1.21133
254,0.254,0.199938,0.420742,1.21133
255,0.255,0.199938,0.420742,1.21133
256,0.256,0.199938,0.420742,1.21133
257,0.257,0.199938,0.420742,1.21133
258,0.258,0.199938,0.420742,1.21133
259,0.259,0.199938,0.420742,1.21133
260,0.26,0.199938,0.420742,1.21133
261,0.261,0.199938,0.420742,1.21133
262,0.262,0.199938,0.420742,1.21133
263,0.263,0.199938,0.420742,1.21133
264,0.264,0.199938,0.420742,1.21133
265,0.265,0.199938,0.420742,1.21133
266,0.266,0.199938,0.420742,1.21133
267,0.267,0.199938,0.420742,1.21133
268,0.268,0.199938,0.420742,1.21133
269,0.269,0.199938,0.420742,1.21133
270,0.27,0.199938,0.420742,1.21133
271,0.271,0.199938,0.420742,1.21133
272,0.272,0.199938,0.420742,1.21133
273,0.273,0.199938,0.420742,1.21133
274,0.274,0.199938,0.420742,1.21133
275,0.275,0.199938,0.420742,1.21133
276,0.276,0.199938,0.420742,1.21133
277,0.277,0.199938,0.420742,1.21133
278,0.278,0.199938,0.420742,1.21133
279,0.279,0.199938,0.420742,1.21133
280,0.28,0.199938,0.420742,1.21133
281,0.281,0.199938,0.420742,1.21133
282,0.282,0.199938,0.420742,1.21133
283,0.283,0.199938,0.420742,1.21133
284,0.284,0.199938,0.420742,1.21133
285,0.285,0.199938,0.420742,1.21133
286,0.286,0.199938,0.420742,1.21133
287,0.287,0.199938,0.420742,1.21133
288,0.288,0.199938,0.420742,1.21133
289,0.289,0.199938,0.420742,1.21133
290,0.29,0.199938,0.420742,1.21133
291,0.291,0.199938,0.420742,1.21133
292,0.292,0.199938,0.420742,1.21133
293,0.293,0.199938,0.420742,1.21133
294,0.294,0.199938,0.420742,1.21133
295,0.295,0.199938,0.420742,1.21133
296,0.296,0.199938,0.420742,1.21133
297,0.297,0.199938,0.420742,1.21133
298,0.298,0.199938,0.420742,1.21133
299,0.299,0.199938,0.420742,1.21133
300,0.3,0.199938,0.420742,1.21133
301,0.301,0.199938,0.420742,1.21133
302,0.302,0.199938,0.420742,1.21133
303,0.303,0.199938,0.420742,1.21133
304,0.304,0.199938,0.420742,1.21133
305,0.305,0.199938,0.420742,1.21133
306,0.306,0.199938,0.420742,1.21133
307,0.307,0.199938,0.420742,1.21133
308,0.308,0.199938,0.420742,1.21133
309,0.309,0.199938,0.420742,1.21133
310,0.31,0.199938,0.420742,1.21133
311,0.311,0.199938,0.420742,1.21133
312,0.312,0.199938,0.420742,1.21133
313,0.313,0.199938,0.420742,1.21133
314,0.314,0.199938,0.420742,1.21133
315,0.315,0.199938,0.420742,1.21133
316,0.316,0.199938,0.420742,1.21133
317,0.317,0.199938,0.420742,1.21133
318,0.318,0.199938,0.420742,1.21133
319,0.319,0.199938,0.420742,1.21133
320,0.32,0.199938,0.420742,1.21133
321,0.321,0.199938,0.420742,1.21133
322,0.322,0.199938,0.420742,1.21133
323,0.323,0.199938,0.420742,1.21133
324,0.324,0.199938,0.420742,1.21133
325,0.325,0.199938,0.420742,1.21133
326,0.326,0.199938,0.420742,1.21133
327,0.327,0.199938,0.420742,1.21133
328,0.328,0.199938,0.420742,1.21133
329,0.329,0.199938,0.420742,1.21133
330,0.33,0.199938,0.420742,1.21133
331,0.331,0.199938,0.420742,1.21133
332,0.332,0.199938,0.420742,1.21133
333,0.333,0.199938,0.420742,1.21133
334,0.334,0.199938,0.420742,1.21133
335,0.335,0.199938,0.420742,1.21133
336,0.336,0.199938,0.420742,1.21133
337,0.337,0.199938,0.420742,1.21133
338,0.338,0.199938,0.420742,1.21133
339,0.339,0.199938,0.420742,1.21133
340,0.34,0.199938,0.420742,1.21133
341,0.341,0.199938,0.420742,1.21133
342,0.342,0.199938,0.420742,1.21133
343,0.343,0.199938,0.420742,1.21133
344,0.344,0.199938,0.420742,1.21133
345,0.345,0.199938,0.420742,1.21133
346,0.346,0.199938,0.420742,1.21133
347,0.347,0.199938,0.420742,1.21133
348,0.348,0.199938,0.420742,1.21133
349,0.349,0.199938,0.420742,1.21133
350,0.35,0.199938,0.420742,1.21133
351,0.351,0.199938,0.420742,1.21133
352,0.352,0.199938,0.420742,1.21133
353,0.353,0.199938,0.420742,1.21133
354,0.354,0.199938,0.420742,1.21133
355,0.355,0.199938,0.420742,1.21133
356,0.356,0.199938,0.420742,1.21133
357,0.357,0.199938,0.420742,1.21133
358,0.358,0.199938,0.420742,1.21133
359,0.359,0.199938,0.420742,1.21133
360,0.36,0.199938,0.420742,1.21133
361,0.361,0.199938,0.420742,1.21133
362,0.362,0.199938,0.420742,1.21133
