step,time,L1,L2,Linf
2377,0.0742766,0.108825,0.168973,0.359113
2378,0.0743079,0.108809,0.168935,0.359006
2379,0.0743391,0.108793,0.168898,0.358899
2380,0.0743704,0.108776,0.16886,0.358792
2381,0.0744016,0.10876,0.168823,0.358685
2382,0.0744328,0.108744,0.168785,0.358578
2383,0.0744641,0.108728,0.168748,0.358471
2384,0.0744953,0.108712,0.16871,0.358365
2385,0.0745266,0.108696,0.168673,0.358258
2386,0.0745578,0.10868,0.168636,0.358151
2387,0.0745891,0.108664,0.168598,0.358045
2388,0.0746203,0.108648,0.168561,0.357938
2389,0.0746516,0.108632,0.168524,0.357832
2390,0.0746828,0.108616,0.168486,0.357725
2391,0.0747141,0.1086,0.168449,0.357619
2392,0.0747453,0.108584,0.168412,0.357512
2393,0.0747766,0.108568,0.168375,0.357406
2394,0.0748078,0.108552,0.168338,0.3573
2395,0.0748391,0.108536,0.1683,0.357194
2396,0.0748703,0.10852,0.168263,0.357087
2397,0.0749016,0.108504,0.168226,0.356981
2398,0.0749328,0.108488,0.168189,0.356875
2399,0.0749641,0.108472,0.168152,0.356769
2400,0.0749953,0.108456,0.168115,0.356663
2401,0.0750266,0.10844,0.168078,0.356557
2402,0.0750578,0.108424,0.168041,0.356451
2403,0.0750891,0.108408,0.168004,0.356346
2404,0.0751203,0.108392,0.167967,0.35624
2405,0.0751516,0.108377,0.16793,0.356134
2406,0.0751828,0.108361,0.167893,0.356028
2407,0.075214,0.108345,0.167856,0.355923
2408,0.0752453,0.108329,0.167819,0.355817
2409,0.0752765,0.108313,0.167782,0.355711
2410,0.0753078,0.108297,0.167745,0.355606
2411,0.075339,0.108281,0.167708,0.355501
2412,0.0753703,0.108265,0.167671,0.355395
2413,0.0754015,0.108249,0.167634,0.35529
2414,0.0754328,0.108234,0.167598,0.355184
2415,0.075464,0.108218,0.167561,0.355079
2416,0.0754953,0.108202,0.167524,0.354974
2417,0.0755265,0.108186,0.167487,0.354869
2418,0.0755578,0.10817,0.16745,0.354764
2419,0.075589,0.108154,0.167414,0.354659
2420,0.0756203,0.108139,0.167377,0.354554
2421,0.0756515,0.108123,0.16734,0.354449
2422,0.0756828,0.108107,0.167304,0.354345
2423,0.075714,0.108091,0.167267,0.354243
2424,0.0757453,0.108075,0.16723,0.354141
2425,0.0757765,0.10806,0.167194,0.354039
2426,0.0758078,0.108044,0.167157,0.353937
2427,0.075839,0.108028,0.167121,0.353835
2428,0.0758703,0.108012,0.167084,0.353733
2429,0.0759015,0.107997,0.167048,0.353632
2430,0.0759328,0.107981,0.167011,0.35353
2431,0.075964,0.107965,0.166975,0.353428
2432,0.0759953,0.107949,0.166938,0.353326
2433,0.0760265,0.107934,0.166902,0.353225
2434,0.0760577,0.107918,0.166865,0.353123
2435,0.076089,0.107902,0.166829,0.353022
2436,0.0761202,0.107887,0.166792,0.35292
2437,0.0761515,0.107871,0.166756,0.352818
2438,0.0761827,0.107855,0.16672,0.352717
2439,0.076214,0.10784,0.166683,0.352616
2440,0.0762452,0.107824,0.166647,0.352514
2441,0.0762765,0.107808,0.166611,0.352413
2442,0.0763077,0.107793,0.166574,0.352312
2443,0.076339,0.107777,0.166538,0.35221
2444,0.0763702,0.107761,0.166502,0.352109
2445,0.0764015,0.107746,0.166465,0.352008
2446,0.0764327,0.10773,0.166429,0.351907
2447,0.076464,0.107714,0.166393,0.351806
2448,0.0764952,0.107699,0.166357,0.351705
2449,0.0765265,0.107683,0.166321,0.351604
2450,0.0765577,0.107668,0.166285,0.351503
2451,0.076589,0.107652,0.166248,0.351402
2452,0.0766202,0.107636,0.166212,0.351301
2453,0.0766515,0.107621,0.166176,0.351201
2454,0.0766827,0.107605,0.16614,0.3511
2455,0.076714,0.10759,0.166104,0.350999
2456,0.0767452,0.107574,0.166068,0.350898
2457,0.0767765,0.107558,0.166032,0.350798
2458,0.0768077,0.107543,0.165996,0.350697
2459,0.0768389,0.107527,0.16596,0.350597
2460,0.0768702,0.107512,0.165924,0.350496
2461,0.0769014,0.107496,0.165888,0.350396
2462,0.0769327,0.107481,0.165852,0.350295
2463,0.0769639,0.107465,0.165816,0.350195
2464,0.0769952,0.10745,0.16578,0.350095
2465,0.0770264,0.107434,0.165745,0.349994
2466,0.0770577,0.107419,0.165709,0.349894
2467,0.0770889,0.107403,0.165673,0.349794
2468,0.0771202,0.107388,0.165637,0.349694
2469,0.0771514,0.107372,0.165601,0.349594
2470,0.0771827,0.107357,0.165565,0.349494
2471,0.0772139,0.107341,0.16553,0.349394
2472,0.0772452,0.107326,0.165494,0.349294
2473,0.0772764,0.10731,0.165458,0.349194
2474,0.0773077,0.107295,0.165422,0.349094
2475,0.0773389,0.10728,0.165387,0.348994
2476,0.0773702,0.107264,0.165351,0.348894
2477,0.0774014,0.107249,0.165315,0.348794
2478,0.0774327,0.107233,0.16528,0.348695
2479,0.0774639,0.107218,0.165244,0.348595
2480,0.0774952,0.107203,0.165209,0.348495
2481,0.0775264,0.107187,0.165173,0.348396
2482,0.0775577,0.107172,0.165137,0.348296
2483,0.0775889,0.107156,0.165102,0.348197
2484,0.0776201,0.107141,0.165066,0.348097
2485,0.0776514,0.107126,0.165031,0.347998
2486,0.0776826,0.10711,0.164995,0.347898
2487,0.0777139,0.107095,0.16496,0.347799
2488,0.0777451,0.10708,0.164924,0.3477
2489,0.0777764,0.107064,0.164889,0.347601
2490,0.0778076,0.107049,0.164854,0.347501
2491,0.0778389,0.107034,0.164818,0.347402
2492,0.0778701,0.107018,0.164783,0.347303
2493,0.0779014,0.107003,0.164747,0.347204
2494,0.0779326,0.106988,0.164712,0.347105
2495,0.0779639,0.106972,0.164677,0.347006
2496,0.0779951,0.106957,0.164641,0.346907
2497,0.0780264,0.106942,0.164606,0.346808
2498,0.0780576,0.106926,0.164571,0.346709
2499,0.0780889,0.106911,0.164535,0.34661
2500,0.0781201,0.106896,0.1645,0.346512
2501,0.0781514,0.106881,0.164465,0.346413
2502,0.0781826,0.106865,0.16443,0.346314
2503,0.0782139,0.10685,0.164395,0.346215
2504,0.0782451,0.106835,0.164359,0.346117
2505,0.0782764,0.10682,0.164324,0.346018
2506,0.0783076,0.106804,0.164289,0.34592
2507,0.0783389,0.106789,0.164254,0.345821
2508,0.0783701,0.106774,0.164219,0.345723
2509,0.0784013,0.106759,0.164184,0.345624
2510,0.0784326,0.106743,0.164149,0.345526
2511,0.0784638,0.106728,0.164114,0.345428
2512,0.0784951,0.106713,0.164079,0.345329
2513,0.0785263,0.106698,0.164044,0.345231
2514,0.0785576,0.106683,0.164009,0.345133
2515,0.0785888,0.106668,0.163974,0.345035
2516,0.0786201,0.106652,0.163939,0.344937
2517,0.0786513,0.106637,0.163904,0.344839
2518,0.0786826,0.106622,0.163869,0.344741
2519,0.0787138,0.106607,0.163834,0.344643
2520,0.0787451,0.106592,0.163799,0.344545
2521,0.0787763,0.106577,0.163764,0.344447
2522,0.0788076,0.106562,0.163729,0.344349
2523,0.0788388,0.106546,0.163694,0.344251
2524,0.0788701,0.106531,0.163659,0.344153
2525,0.0789013,0.106516,0.163625,0.344055
2526,0.0789326,0.106501,0.16359,0.343958
2527,0.0789638,0.106486,0.163555,0.34386
2528,0.0789951,0.106471,0.16352,0.343762
2529,0.0790263,0.106456,0.163486,0.343665
2530,0.0790576,0.106441,0.163451,0.343567
2531,0.0790888,0.106426,0.163416,0.34347
2532,0.0791201,0.106411,0.163381,0.343372
2533,0.0791513,0.106396,0.163347,0.343275
2534,0.0791826,0.10638,0.163312,0.343178
2535,0.0792138,0.106365,0.163278,0.34308
2536,0.079245,0.10635,0.163243,0.342983
2537,0.0792763,0.106335,0.163208,0.342886
2538,0.0793075,0.10632,0.163174,0.342789
2539,0.0793388,0.106305,0.163139,0.342691
2540,0.07937,0.10629,0.163105,0.342594
2541,0.0794013,0.106275,0.16307,0.342497
2542,0.0794325,0.10626,0.163035,0.3424
2543,0.0794638,0.106245,0.163001,0.342303
2544,0.079495,0.10623,0.162967,0.342206
2545,0.0795263,0.106215,0.162932,0.342109
2546,0.0795575,0.1062,0.162898,0.342012
2547,0.0795888,0.106185,0.162863,0.341916
2548,0.07962,0.10617,0.162829,0.341819
2549,0.0796513,0.106155,0.162794,0.341722
2550,0.0796825,0.106141,0.16276,0.341625
2551,0.0797138,0.106126,0.162726,0.341529
2552,0.079745,0.106111,0.162691,0.341432
2553,0.0797763,0.106096,0.162657,0.341336
2554,0.0798075,0.106081,0.162623,0.341239
2555,0.0798388,0.106066,0.162588,0.341143
2556,0.07987,0.106051,0.162554,0.341046
2557,0.0799013,0.106036,0.16252,0.34095
2558,0.0799325,0.106021,0.162485,0.340853
2559,0.0799638,0.106006,0.162451,0.340757
2560,0.079995,0.105991,0.162417,0.340661
2561,0.0800262,0.105976,0.162383,0.340564
2562,0.0800575,0.105962,0.162349,0.340468
2563,0.0800887,0.105947,0.162314,0.340372
2564,0.08012,0.105932,0.16228,0.340276
2565,0.0801512,0.105917,0.162246,0.34018
2566,0.0801825,0.105902,0.162212,0.340084
2567,0.0802137,0.105887,0.162178,0.339988
2568,0.080245,0.105872,0.162144,0.339892
2569,0.0802762,0.105858,0.16211,0.339796
2570,0.0803075,0.105843,0.162076,0.3397
2571,0.0803387,0.105828,0.162042,0.339604
2572,0.08037,0.105813,0.162008,0.339508
2573,0.0804012,0.105798,0.161974,0.339413
2574,0.0804325,0.105784,0.16194,0.339317
2575,0.0804637,0.105769,0.161906,0.339221
2576,0.080495,0.105754,0.161872,0.339125
2577,0.0805262,0.105739,0.161838,0.33903
2578,0.0805575,0.105724,0.161804,0.338934
2579,0.0805887,0.10571,0.16177,0.338839
2580,0.08062,0.105695,0.161736,0.338743
2581,0.0806512,0.10568,0.161702,0.338648
2582,0.0806825,0.105665,0.161668,0.338552
2583,0.0807137,0.105651,0.161635,0.338457
2584,0.080745,0.105636,0.161601,0.338362
2585,0.0807762,0.105621,0.161567,0.338267
2586,0.0808074,0.105606,0.161533,0.338171
2587,0.0808387,0.105592,0.161499,0.338076
2588,0.0808699,0.105577,0.161466,0.337981
2589,0.0809012,0.105562,0.161432,0.337886
2590,0.0809324,0.105548,0.161398,0.337791
2591,0.0809637,0.105533,0.161365,0.337696
2592,0.0809949,0.105518,0.161331,0.337601
2593,0.0810262,0.105504,0.161297,0.337506
2594,0.0810574,0.105489,0.161264,0.337411
2595,0.0810887,0.105474,0.16123,0.337316
2596,0.0811199,0.10546,0.161196,0.337221
2597,0.0811512,0.105445,0.161163,0.337126
2598,0.0811824,0.10543,0.161129,0.337032
2599,0.0812137,0.105416,0.161096,0.336937
2600,0.0812449,0.105401,0.161062,0.336842
2601,0.0812762,0.105386,0.161028,0.336748
2602,0.0813074,0.105372,0.160995,0.336653
2603,0.0813387,0.105357,0.160961,0.336558
2604,0.0813699,0.105342,0.160928,0.336464
2605,0.0814012,0.105328,0.160894,0.336369
2606,0.0814324,0.105313,0.160861,0.336275
2607,0.0814637,0.105299,0.160828,0.336181
2608,0.0814949,0.105284,0.160794,0.336086
2609,0.0815262,0.105269,0.160761,0.335992
2610,0.0815574,0.105255,0.160727,0.3359
2611,0.0815887,0.10524,0.160694,0.335809
2612,0.0816199,0.105226,0.160661,0.335717
2613,0.0816511,0.105211,0.160627,0.335625
2614,0.0816824,0.105197,0.160594,0.335534
2615,0.0817136,0.105182,0.160561,0.335442
2616,0.0817449,0.105168,0.160527,0.33535
2617,0.0817761,0.105153,0.160494,0.335259
2618,0.0818074,0.105138,0.160461,0.335167
2619,0.0818386,0.105124,0.160428,0.335076
2620,0.0818699,0.105109,0.160394,0.334984
2621,0.0819011,0.105095,0.160361,0.334893
2622,0.0819324,0.10508,0.160328,0.334802
2623,0.0819636,0.105066,0.160295,0.33471
2624,0.0819949,0.105051,0.160262,0.334619
2625,0.0820261,0.105037,0.160228,0.334528
2626,0.0820574,0.105022,0.160195,0.334436
2627,0.0820886,0.105008,0.160162,0.334345
2628,0.0821199,0.104994,0.160129,0.334254
2629,0.0821511,0.104979,0.160096,0.334163
2630,0.0821824,0.104965,0.160063,0.334072
2631,0.0822136,0.10495,0.16003,0.333981
2632,0.0822449,0.104936,0.159997,0.33389
2633,0.0822761,0.104921,0.159964,0.333799
2634,0.0823074,0.104907,0.159931,0.333708
2635,0.0823386,0.104892,0.159898,0.333617
2636,0.0823699,0.104878,0.159865,0.333526
2637,0.0824011,0.104864,0.159832,0.333435
2638,0.0824323,0.104849,0.159799,0.333345
2639,0.0824636,0.104835,0.159766,0.333254
2640,0.0824948,0.10482,0.159733,0.333163
2641,0.0825261,0.104806,0.1597,0.333072
2642,0.0825573,0.104792,0.159667,0.332982
2643,0.0825886,0.104777,0.159634,0.332891
2644,0.0826198,0.104763,0.159602,0.332801
2645,0.0826511,0.104748,0.159569,0.33271
2646,0.0826823,0.104734,0.159536,0.33262
2647,0.0827136,0.10472,0.159503,0.332529
2648,0.0827448,0.104705,0.15947,0.332439
2649,0.0827761,0.104691,0.159438,0.332348
2650,0.0828073,0.104677,0.159405,0.332258
2651,0.0828386,0.104662,0.159372,0.332168
2652,0.0828698,0.104648,0.159339,0.332077
2653,0.0829011,0.104634,0.159307,0.331987
2654,0.0829323,0.104619,0.159274,0.331897
2655,0.0829636,0.104605,0.159241,0.331807
2656,0.0829948,0.104591,0.159209,0.331717
2657,0.0830261,0.104576,0.159176,0.331627
2658,0.0830573,0.104562,0.159143,0.331537
2659,0.0830886,0.104548,0.159111,0.331447
2660,0.0831198,0.104534,0.159078,0.331357
2661,0.0831511,0.104519,0.159046,0.331267
2662,0.0831823,0.104505,0.159013,0.331177
2663,0.0832135,0.104491,0.15898,0.331087
2664,0.0832448,0.104477,0.158948,0.330997
2665,0.083276,0.104462,0.158915,0.330907
2666,0.0833073,0.104448,0.158883,0.330818
2667,0.0833385,0.104434,0.15885,0.330728
2668,0.0833698,0.10442,0.158818,0.330638
2669,0.083401,0.104405,0.158785,0.330548
2670,0.0834323,0.104391,0.158753,0.330459
2671,0.0834635,0.104377,0.158721,0.330369
2672,0.0834948,0.104363,0.158688,0.33028
2673,0.083526,0.104348,0.158656,0.33019
2674,0.0835573,0.104334,0.158623,0.330101
2675,0.0835885,0.10432,0.158591,0.330011
2676,0.0836198,0.104306,0.158559,0.329922
2677,0.083651,0.104292,0.158526,0.329833
2678,0.0836823,0.104278,0.158494,0.329743
2679,0.0837135,0.104263,0.158462,0.329654
2680,0.0837448,0.104249,0.158429,0.329565
2681,0.083776,0.104235,0.158397,0.329476
2682,0.0838073,0.104221,0.158365,0.329386
2683,0.0838385,0.104207,0.158333,0.329297
2684,0.0838698,0.104193,0.1583,0.329208
2685,0.083901,0.104178,0.158268,0.329119
2686,0.0839323,0.104164,0.158236,0.32903
2687,0.0839635,0.10415,0.158204,0.328941
2688,0.0839948,0.104136,0.158172,0.328852
2689,0.084026,0.104122,0.15814,0.328763
2690,0.0840572,0.104108,0.158107,0.328674
2691,0.0840885,0.104094,0.158075,0.328585
2692,0.0841197,0.10408,0.158043,0.328497
2693,0.084151,0.104066,0.158011,0.328408
2694,0.0841822,0.104051,0.157979,0.328319
2695,0.0842135,0.104037,0.157947,0.32823
2696,0.0842447,0.104023,0.157915,0.328142
2697,0.084276,0.104009,0.157883,0.328053
2698,0.0843072,0.103995,0.157851,0.327964
2699,0.0843385,0.103981,0.157819,0.327876
2700,0.0843697,0.103967,0.157787,0.327787
2701,0.084401,0.103953,0.157755,0.327699
2702,0.0844322,0.103939,0.157723,0.32761
2703,0.0844635,0.103925,0.157691,0.327522
2704,0.0844947,0.103911,0.157659,0.327434
2705,0.084526,0.103897,0.157627,0.327345
2706,0.0845572,0.103883,0.157595,0.327257
2707,0.0845885,0.103869,0.157563,0.327169
2708,0.0846197,0.103855,0.157532,0.32708
2709,0.084651,0.103841,0.1575,0.326992
2710,0.0846822,0.103827,0.157468,0.326904
2711,0.0847135,0.103813,0.157436,0.326816
2712,0.0847447,0.103799,0.157404,0.326728
2713,0.084776,0.103785,0.157373,0.32664
2714,0.0848072,0.103771,0.157341,0.326552
2715,0.0848384,0.103757,0.157309,0.326464
2716,0.0848697,0.103743,0.157277,0.326376
2717,0.0849009,0.103729,0.157246,0.326288
2718,0.0849322,0.103715,0.157214,0.3262
2719,0.0849634,0.103701,0.157182,0.326112
2720,0.0849947,0.103687,0.15715,0.326024
2721,0.0850259,0.103673,0.157119,0.325936
2722,0.0850572,0.103659,0.157087,0.325849
2723,0.0850884,0.103645,0.157055,0.325761
2724,0.0851197,0.103632,0.157024,0.325673
2725,0.0851509,0.103618,0.156992,0.325586
2726,0.0851822,0.103604,0.156961,0.325498
2727,0.0852134,0.10359,0.156929,0.325411
2728,0.0852447,0.103576,0.156897,0.325323
2729,0.0852759,0.103562,0.156866,0.325235
2730,0.0853072,0.103548,0.156834,0.325148
2731,0.0853384,0.103534,0.156803,0.325061
2732,0.0853697,0.10352,0.156771,0.324973
2733,0.0854009,0.103507,0.15674,0.324886
2734,0.0854322,0.103493,0.156708,0.324799
2735,0.0854634,0.103479,0.156677,0.324711
2736,0.0854947,0.103465,0.156646,0.324624
2737,0.0855259,0.103451,0.156614,0.324537
2738,0.0855572,0.103437,0.156583,0.32445
2739,0.0855884,0.103424,0.156551,0.324362
2740,0.0856196,0.10341,0.15652,0.324275
2741,0.0856509,0.103396,0.156488,0.324188
2742,0.0856821,0.103382,0.156457,0.324101
2743,0.0857134,0.103368,0.156426,0.324014
2744,0.0857446,0.103354,0.156394,0.323927
2745,0.0857759,0.103341,0.156363,0.32384
2746,0.0858071,0.103327,0.156332,0.323753
2747,0.0858384,0.103313,0.156301,0.323667
2748,0.0858696,0.103299,0.156269,0.32358
2749,0.0859009,0.103285,0.156238,0.323493
2750,0.0859321,0.103272,0.156207,0.323406
2751,0.0859634,0.103258,0.156176,0.323319
2752,0.0859946,0.103244,0.156144,0.323233
2753,0.0860259,0.10323,0.156113,0.323146
2754,0.0860571,0.103217,0.156082,0.32306
2755,0.0860884,0.103203,0.156051,0.322973
2756,0.0861196,0.103189,0.15602,0.322886
2757,0.0861509,0.103175,0.155989,0.3228
2758,0.0861821,0.103162,0.155957,0.322713
2759,0.0862134,0.103148,0.155926,0.322627
2760,0.0862446,0.103134,0.155895,0.322541
2761,0.0862759,0.103121,0.155864,0.322454
2762,0.0863071,0.103107,0.155833,0.322368
2763,0.0863384,0.103093,0.155802,0.322282
2764,0.0863696,0.10308,0.155771,0.322195
2765,0.0864008,0.103066,0.15574,0.322109
2766,0.0864321,0.103052,0.155709,0.322023
2767,0.0864633,0.103038,0.155678,0.321937
2768,0.0864946,0.103025,0.155647,0.321851
2769,0.0865258,0.103011,0.155616,0.321764
2770,0.0865571,0.102997,0.155585,0.321678
2771,0.0865883,0.102984,0.155554,0.321592
2772,0.0866196,0.10297,0.155523,0.321506
2773,0.0866508,0.102957,0.155492,0.32142
2774,0.0866821,0.102943,0.155461,0.321334
2775,0.0867133,0.102929,0.15543,0.321249
2776,0.0867446,0.102916,0.1554,0.321163
2777,0.0867758,0.102902,0.155369,0.321077
2778,0.0868071,0.102888,0.155338,0.320991
2779,0.0868383,0.102875,0.155307,0.320905
2780,0.0868696,0.102861,0.155276,0.32082
2781,0.0869008,0.102848,0.155246,0.320734
2782,0.0869321,0.102834,0.155215,0.320648
2783,0.0869633,0.10282,0.155184,0.320563
2784,0.0869946,0.102807,0.155153,0.320477
2785,0.0870258,0.102793,0.155122,0.320392
2786,0.0870571,0.10278,0.155092,0.320306
2787,0.0870883,0.102766,0.155061,0.320221
2788,0.0871196,0.102752,0.15503,0.320135
2789,0.0871508,0.102739,0.155,0.32005
2790,0.0871821,0.102725,0.154969,0.319964
2791,0.0872133,0.102712,0.154938,0.319879
2792,0.0872445,0.102698,0.154908,0.319794
2793,0.0872758,0.102685,0.154877,0.319709
2794,0.087307,0.102671,0.154846,0.319623
2795,0.0873383,0.102658,0.154816,0.319538
2796,0.0873695,0.102644,0.154785,0.319453
2797,0.0874008,0.102631,0.154755,0.319368
2798,0.087432,0.102617,0.154724,0.319283
2799,0.0874633,0.102604,0.154694,0.319198
2800,0.0874945,0.10259,0.154663,0.319113
2801,0.0875258,0.102577,0.154633,0.319028
2802,0.087557,0.102563,0.154602,0.318944
2803,0.0875883,0.10255,0.154572,0.318861
2804,0.0876195,0.102536,0.154541,0.318778
2805,0.0876508,0.102523,0.154511,0.318696
2806,0.087682,0.102509,0.15448,0.318613
2807,0.0877133,0.102496,0.15445,0.31853
2808,0.0877445,0.102482,0.154419,0.318448
2809,0.0877758,0.102469,0.154389,0.318365
2810,0.087807,0.102455,0.154359,0.318283
2811,0.0878383,0.102442,0.154328,0.3182
2812,0.0878695,0.102429,0.154298,0.318118
2813,0.0879008,0.102415,0.154268,0.318035
2814,0.087932,0.102402,0.154237,0.317953
2815,0.0879633,0.102388,0.154207,0.31787
2816,0.0879945,0.102375,0.154177,0.317788
2817,0.0880257,0.102361,0.154146,0.317706
2818,0.088057,0.102348,0.154116,0.317623
2819,0.0880882,0.102335,0.154086,0.317541
2820,0.0881195,0.102321,0.154056,0.317459
2821,0.0881507,0.102308,0.154025,0.317377
2822,0.088182,0.102294,0.153995,0.317295
2823,0.0882132,0.102281,0.153965,0.317212
2824,0.0882445,0.102268,0.153935,0.31713
2825,0.0882757,0.102254,0.153905,0.317048
2826,0.088307,0.102241,0.153874,0.316966
2827,0.0883382,0.102228,0.153844,0.316884
2828,0.0883695,0.102214,0.153814,0.316802
2829,0.0884007,0.102201,0.153784,0.31672
2830,0.088432,0.102188,0.153754,0.316638
2831,0.0884632,0.102174,0.153724,0.316556
2832,0.0884945,0.102161,0.153694,0.316475
2833,0.0885257,0.102148,0.153664,0.316393
2834,0.088557,0.102134,0.153634,0.316311
2835,0.0885882,0.102121,0.153604,0.316229
2836,0.0886195,0.102108,0.153573,0.316148
2837,0.0886507,0.102094,0.153543,0.316066
2838,0.088682,0.102081,0.153513,0.315984
2839,0.0887132,0.102068,0.153484,0.315903
2840,0.0887445,0.102054,0.153454,0.315821
2841,0.0887757,0.102041,0.153424,0.315739
2842,0.0888069,0.102028,0.153394,0.315658
2843,0.0888382,0.102015,0.153364,0.315576
2844,0.0888694,0.102001,0.153334,0.315495
2845,0.0889007,0.101988,0.153304,0.315413
2846,0.0889319,0.101975,0.153274,0.315332
2847,0.0889632,0.101962,0.153244,0.315251
2848,0.0889944,0.101948,0.153214,0.315169
2849,0.0890257,0.101935,0.153184,0.315088
2850,0.0890569,0.101922,0.153155,0.315007
2851,0.0890882,0.101909,0.153125,0.314925
2852,0.0891194,0.101895,0.153095,0.314844
2853,0.0891507,0.101882,0.153065,0.314763
2854,0.0891819,0.101869,0.153035,0.314682
2855,0.0892132,0.101856,0.153006,0.314601
2856,0.0892444,0.101843,0.152976,0.31452
2857,0.0892757,0.101829,0.152946,0.314439
2858,0.0893069,0.101816,0.152916,0.314357
2859,0.0893382,0.101803,0.152887,0.314276
2860,0.0893694,0.10179,0.152857,0.314196
2861,0.0894007,0.101777,0.152827,0.314115
2862,0.0894319,0.101763,0.152798,0.314034
2863,0.0894632,0.10175,0.152768,0.313953
2864,0.0894944,0.101737,0.152738,0.313872
2865,0.0895257,0.101724,0.152709,0.313791
2866,0.0895569,0.101711,0.152679,0.31371
2867,0.0895882,0.101698,0.152649,0.31363
2868,0.0896194,0.101684,0.15262,0.313549
2869,0.0896506,0.101671,0.15259,0.313468
2870,0.0896819,0.101658,0.152561,0.313387
2871,0.0897131,0.101645,0.152531,0.313307
2872,0.0897444,0.101632,0.152502,0.313226
2873,0.0897756,0.101619,0.152472,0.313146
2874,0.0898069,0.101606,0.152443,0.313065
2875,0.0898381,0.101593,0.152413,0.312985
2876,0.0898694,0.101579,0.152384,0.312904
2877,0.0899006,0.101566,0.152354,0.312824
2878,0.0899319,0.101553,0.152325,0.312743
2879,0.0899631,0.10154,0.152295,0.312663
2880,0.0899944,0.101527,0.152266,0.312583
2881,0.0900256,0.101514,0.152236,0.312502
2882,0.0900569,0.101501,0.152207,0.312422
2883,0.0900881,0.101488,0.152178,0.312342
2884,0.0901194,0.101475,0.152148,0.312261
2885,0.0901506,0.101462,0.152119,0.312181
2886,0.0901819,0.101449,0.152089,0.312101
2887,0.0902131,0.101436,0.15206,0.312021
2888,0.0902444,0.101423,0.152031,0.311941
2889,0.0902756,0.10141,0.152001,0.311861
2890,0.0903069,0.101396,0.151972,0.311781
2891,0.0903381,0.101383,0.151943,0.311701
2892,0.0903694,0.10137,0.151914,0.311621
2893,0.0904006,0.101357,0.151884,0.311541
2894,0.0904318,0.101344,0.151855,0.311461
2895,0.0904631,0.101331,0.151826,0.311381
2896,0.0904943,0.101318,0.151797,0.311301
2897,0.0905256,0.101305,0.151767,0.311221
2898,0.0905568,0.101292,0.151738,0.311141
2899,0.0905881,0.101279,0.151709,0.311062
2900,0.0906193,0.101266,0.15168,0.310982
2901,0.0906506,0.101253,0.151651,0.310902
2902,0.0906818,0.10124,0.151622,0.310823
2903,0.0907131,0.101227,0.151592,0.310743
2904,0.0907443,0.101215,0.151563,0.310663
2905,0.0907756,0.101202,0.151534,0.310584
2906,0.0908068,0.101189,0.151505,0.310504
2907,0.0908381,0.101176,0.151476,0.310425
2908,0.0908693,0.101163,0.151447,0.310345
2909,0.0909006,0.10115,0.151418,0.310266
2910,0.0909318,0.101137,0.151389,0.310186
2911,0.0909631,0.101124,0.15136,0.310107
2912,0.0909943,0.101111,0.151331,0.310027
2913,0.0910256,0.101098,0.151302,0.309948
2914,0.0910568,0.101085,0.151273,0.309869
2915,0.0910881,0.101072,0.151244,0.30979
2916,0.0911193,0.101059,0.151215,0.30971
2917,0.0911506,0.101046,0.151186,0.309631
2918,0.0911818,0.101034,0.151157,0.309552
2919,0.091213,0.101021,0.151128,0.309473
2920,0.0912443,0.101008,0.151099,0.309394
2921,0.0912755,0.100995,0.15107,0.309315
2922,0.0913068,0.100982,0.151042,0.309235
2923,0.091338,0.100969,0.151013,0.309156
2924,0.0913693,0.100956,0.150984,0.309077
2925,0.0914005,0.100943,0.150955,0.308998
2926,0.0914318,0.100931,0.150926,0.30892
2927,0.091463,0.100918,0.150897,0.308841
2928,0.0914943,0.100905,0.150868,0.308762
2929,0.0915255,0.100892,0.15084,0.308683
2930,0.0915568,0.100879,0.150811,0.308604
2931,0.091588,0.100866,0.150782,0.308525
2932,0.0916193,0.100854,0.150753,0.308446
2933,0.0916505,0.100841,0.150725,0.308368
2934,0.0916818,0.100828,0.150696,0.308289
2935,0.091713,0.100815,0.150667,0.30821
2936,0.0917443,0.100802,0.150638,0.308132
2937,0.0917755,0.100789,0.15061,0.308053
2938,0.0918068,0.100777,0.150581,0.307975
2939,0.091838,0.100764,0.150552,0.307896
2940,0.0918693,0.100751,0.150524,0.307817
2941,0.0919005,0.100738,0.150495,0.307739
2942,0.0919318,0.100726,0.150467,0.307661
2943,0.091963,0.100713,0.150438,0.307582
2944,0.0919943,0.1007,0.150409,0.307504
2945,0.0920255,0.100687,0.150381,0.307425
2946,0.0920567,0.100674,0.150352,0.307347
2947,0.092088,0.100662,0.150324,0.307269
2948,0.0921192,0.100649,0.150295,0.30719
2949,0.0921505,0.100636,0.150267,0.307112
2950,0.0921817,0.100623,0.150238,0.307034
2951,0.092213,0.100611,0.150209,0.306956
2952,0.0922442,0.100598,0.150181,0.306878
2953,0.0922755,0.100585,0.150152,0.306799
2954,0.0923067,0.100573,0.150124,0.306721
2955,0.092338,0.10056,0.150096,0.306643
2956,0.0923692,0.100547,0.150067,0.306565
2957,0.0924005,0.100534,0.150039,0.306487
2958,0.0924317,0.100522,0.15001,0.306409
2959,0.092463,0.100509,0.149982,0.306331
2960,0.0924942,0.100496,0.149953,0.306253
2961,0.0925255,0.100484,0.149925,0.306175
