step,time,dt,L1,L2,Linf,L1_norm,L2_norm,Linf_norm
199,0.388672,0.00195312,0.0486045,0.0677869,0.195347,0.000378056,0.000526698,0.00151397
200,0.390625,0.00195312,0.048778,0.0678629,0.194473,0.000379406,0.000527286,0.00150692
201,0.392578,0.00195312,0.0489649,0.067965,0.193757,0.000380858,0.000528075,0.00150207
202,0.394531,0.00195312,0.049165,0.0680936,0.193044,0.000382412,0.000529066,0.001496
203,0.396484,0.00195312,0.0493847,0.0682484,0.19222,0.000384117,0.000530258,0.00149006
204,0.398438,0.00195312,0.0496121,0.0684295,0.191559,0.000385881,0.000531652,0.00148491
205,0.400391,0.00195312,0.04985,0.0686363,0.190879,0.000387726,0.000533243,0.00147934
206,0.402344,0.00195312,0.0500987,0.0688684,0.190211,0.000389653,0.000535027,0.00147436
207,0.404297,0.00195312,0.0503556,0.0691249,0.189602,0.000391644,0.000536999,0.00146908
208,0.40625,0.00195312,0.0506211,0.0694051,0.189003,0.000393701,0.000539152,0.00146444
209,0.408203,0.00195312,0.050892,0.0697077,0.188466,0.000395799,0.000541476,0.00146049
210,0.410156,0.00195312,0.0511636,0.0700315,0.188772,0.000397902,0.000543963,0.0014585
211,0.412109,0.00195312,0.0514461,0.070375,0.189607,0.000400088,0.000546601,0.00146422
212,0.414062,0.00195312,0.0517307,0.0707367,0.190693,0.000402291,0.000549377,0.00147297
213,0.416016,0.00195312,0.0520114,0.0711147,0.192153,0.000404463,0.000552278,0.00148337
214,0.417969,0.00195312,0.0522996,0.0715072,0.193669,0.000406692,0.000555291,0.00149523
215,0.419922,0.00195312,0.0525838,0.0719122,0.195491,0.00040889,0.000558399,0.00150828
216,0.421875,0.00195312,0.0528684,0.0723276,0.197331,0.000411091,0.000561586,0.00152261
217,0.423828,0.00195312,0.0531544,0.0727512,0.199147,0.000413303,0.000564836,0.00153617
218,0.425781,0.00195312,0.0534316,0.0731807,0.201331,0.000415445,0.000568131,0.00155255
219,0.427734,0.00195312,0.0537066,0.0736138,0.203376,0.000417571,0.000571454,0.00156842
220,0.429688,0.00195312,0.0539796,0.0740481,0.205221,0.00041968,0.000574785,0.00158292
221,0.431641,0.00195312,0.0542438,0.0744813,0.207397,0.000421722,0.000578108,0.00159807
222,0.433594,0.00195312,0.0545034,0.0749108,0.209476,0.000423728,0.000581402,0.00161433
223,0.435547,0.00195312,0.0547541,0.0753344,0.211324,0.000425665,0.000584651,0.0016288
224,0.4375,0.00195312,0.0549921,0.0757495,0.21302,0.000427503,0.000587835,0.00164197
225,0.439453,0.00195312,0.0552263,0.0761538,0.214565,0.000429312,0.000590936,0.00165355
226,0.441406,0.00195312,0.0554491,0.0765451,0.216334,0.000431032,0.000593937,0.00166579
227,0.443359,0.00195312,0.0556566,0.0769209,0.217849,0.000432634,0.00059682,0.00167766
228,0.445312,0.00195312,0.0558553,0.0772791,0.21919,0.000434168,0.000599567,0.00168809
229,0.447266,0.00195312,0.0560367,0.0776176,0.22029,0.000435568,0.000602163,0.00169677
230,0.449219,0.00195312,0.0562028,0.0779342,0.221221,0.000436849,0.000604592,0.00170406
231,0.451172,0.00195312,0.0563593,0.0782271,0.221933,0.000438056,0.000606838,0.00170969
232,0.453125,0.00195312,0.0564923,0.0784943,0.222509,0.000439082,0.000608887,0.00171434
233,0.455078,0.00195312,0.0566159,0.0787341,0.222923,0.000440035,0.000610725,0.0017177
234,0.457031,0.00195312,0.0567161,0.0789447,0.223187,0.000440806,0.000612341,0.00171992
235,0.458984,0.00195312,0.0567994,0.0791248,0.223319,0.000441447,0.000613721,0.00172113
236,0.460938,0.00195312,0.0568607,0.0792728,0.22339,0.000441919,0.000614855,0.00172177
237,0.462891,0.00195312,0.056903,0.0793875,0.223405,0.000442242,0.000615734,0.0017217
238,0.464844,0.00195312,0.0569235,0.0794677,0.22331,0.000442398,0.000616347,0.00172095
239,0.466797,0.00195312,0.0569219,0.0795125,0.22312,0.000442382,0.000616688,0.00171956
240,0.46875,0.00195312,0.0568975,0.0795209,0.222846,0.00044219,0.00061675,0.00171753
241,0.470703,0.00195312,0.0568518,0.0794921,0.222492,0.000441832,0.000616527,0.00171552
242,0.472656,0.00195312,0.0567812,0.0794257,0.222073,0.000441283,0.000616013,0.00171304
243,0.474609,0.00195312,0.0566888,0.0793211,0.221652,0.000440565,0.000615206,0.00171001
244,0.476562,0.00195312,0.0565713,0.079178,0.221169,0.000439653,0.000614104,0.00170649
245,0.478516,0.00195312,0.0564277,0.0789963,0.220725,0.000438539,0.000612703,0.0017033
246,0.480469,0.00195312,0.0562614,0.0787758,0.22021,0.000437249,0.000611006,0.00169954
247,0.482422,0.00195312,0.0560664,0.0785168,0.219606,0.000435737,0.000609011,0.00169508
248,0.484375,0.00195312,0.0558465,0.0782195,0.219088,0.000434032,0.000606721,0.00169131
249,0.486328,0.00195312,0.0556002,0.0778843,0.218489,0.000432123,0.00060414,0.00168688
250,0.488281,0.00195312,0.0553267,0.0775116,0.217816,0.000430003,0.000601269,0.00168192
251,0.490234,0.00195312,0.0550286,0.0771022,0.217235,0.000427693,0.000598116,0.00167761
252,0.492188,0.00195312,0.0547044,0.0766569,0.216537,0.00042518,0.000594686,0.0016724
253,0.494141,0.00195312,0.0543554,0.0761765,0.21587,0.000422476,0.000590985,0.00166748
254,0.496094,0.00195312,0.053979,0.0756621,0.21519,0.000419559,0.000587022,0.00166239
255,0.498047,0.00195312,0.0535805,0.0751149,0.214416,0.000416471,0.000582806,0.00165664
256,0.5,0.00195312,0.053155,0.0745362,0.213758,0.000413173,0.000578347,0.00165171
