step,time,dt,L1_centered,L2_centered,Linf_centered,L1_norm_centered,L2_norm_centered,Linf_norm_centered,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv
327,0.319336,0.000976562,0.0152947,0.0218225,0.0553455,0.000118721,0.00016912,0.000425836,0.015425,0.0221402,0.0593303,0.000119707,0.000171501,0.000455776
328,0.320312,0.000976562,0.0152699,0.0217625,0.0551682,0.00011853,0.000168657,0.00042447,0.0154005,0.0220806,0.0591599,0.000119519,0.000171041,0.000454463
329,0.321289,0.000976562,0.0152451,0.0217028,0.0549922,0.000118339,0.000168197,0.000423114,0.0153761,0.0220213,0.0589905,0.00011933,0.000170583,0.000453158
330,0.322266,0.000976562,0.0152203,0.0216435,0.0548177,0.000118147,0.000167739,0.000421769,0.0153516,0.0219624,0.0588222,0.000119142,0.000170128,0.000451863
331,0.323242,0.000976562,0.0151955,0.0215844,0.0546445,0.000117956,0.000167283,0.000420435,0.0153272,0.0219037,0.0586548,0.000118953,0.000169675,0.000450575
332,0.324219,0.000976562,0.0151707,0.0215257,0.0544727,0.000117765,0.00016683,0.000419111,0.0153027,0.0218454,0.0584884,0.000118765,0.000169225,0.000449296
333,0.325195,0.000976562,0.015146,0.0214673,0.0543022,0.000117574,0.000166379,0.000417797,0.0152783,0.0217873,0.058323,0.000118577,0.000168777,0.000448025
334,0.326172,0.000976562,0.0151212,0.0214092,0.0541329,0.000117384,0.00016593,0.000416493,0.0152539,0.0217296,0.0581585,0.000118388,0.000168331,0.000446762
335,0.327148,0.000976562,0.0150965,0.0213514,0.0539649,0.000117193,0.000165484,0.000415199,0.0152295,0.0216721,0.0579949,0.0001182,0.000167887,0.000445507
336,0.328125,0.000976562,0.0150717,0.0212939,0.0537981,0.000117002,0.00016504,0.000413914,0.0152051,0.0216149,0.0578321,0.000118012,0.000167446,0.000444259
337,0.329102,0.000976562,0.015047,0.0212366,0.0536325,0.000116811,0.000164598,0.000412638,0.0151807,0.0215581,0.0576703,0.000117824,0.000167007,0.000443018
338,0.330078,0.000976562,0.0150223,0.0211797,0.053468,0.000116621,0.000164159,0.000411371,0.0151564,0.0215015,0.0575093,0.000117636,0.000166571,0.000441785
339,0.331055,0.000976562,0.0149976,0.0211231,0.0533047,0.00011643,0.000163721,0.000410113,0.015132,0.0214452,0.0573492,0.000117448,0.000166136,0.000440559
340,0.332031,0.000976562,0.0149729,0.0210667,0.0531425,0.00011624,0.000163286,0.000408863,0.0151076,0.0213892,0.0571899,0.00011726,0.000165704,0.00043934
341,0.333008,0.000976562,0.0149482,0.0210106,0.0529814,0.000116049,0.000162853,0.000407622,0.0150833,0.0213335,0.0570314,0.000117072,0.000165273,0.000438128
342,0.333984,0.000976562,0.0149236,0.0209548,0.0528214,0.000115859,0.000162422,0.000406389,0.015059,0.021278,0.0568737,0.000116885,0.000164845,0.000436922
343,0.334961,0.000976562,0.0148989,0.0208993,0.0526624,0.000115669,0.000161994,0.000405164,0.0150346,0.0212229,0.0567168,0.000116697,0.000164419,0.000435723
344,0.335938,0.000976562,0.0148742,0.020844,0.0525044,0.000115478,0.000161567,0.000403947,0.0150103,0.0211679,0.0565607,0.000116509,0.000163995,0.000434531
345,0.336914,0.000976562,0.0148496,0.020789,0.0523475,0.000115288,0.000161142,0.000402738,0.014986,0.0211133,0.0564053,0.000116322,0.000163574,0.000433345
346,0.337891,0.000976562,0.0148249,0.0207343,0.0521915,0.000115098,0.00016072,0.000401536,0.0149617,0.0210589,0.0562507,0.000116134,0.000163154,0.000432165
347,0.338867,0.000976562,0.0148003,0.0206798,0.0520365,0.000114908,0.000160299,0.000400342,0.0149374,0.0210048,0.0560969,0.000115947,0.000162736,0.000430991
348,0.339844,0.000976562,0.0147756,0.0206256,0.0518824,0.000114718,0.00015988,0.000399155,0.0149131,0.0209509,0.0559437,0.000115759,0.00016232,0.000429823
349,0.34082,0.000976562,0.014751,0.0205716,0.0517292,0.000114528,0.000159464,0.000397975,0.0148888,0.0208973,0.0557913,0.000115572,0.000161906,0.000428662
350,0.341797,0.000976562,0.0147264,0.0205179,0.051577,0.000114337,0.000159049,0.000396802,0.0148645,0.020844,0.0556396,0.000115384,0.000161494,0.000427506
351,0.342773,0.000976562,0.0147018,0.0204645,0.0514256,0.000114147,0.000158636,0.000395636,0.0148402,0.0207909,0.0554886,0.000115197,0.000161084,0.000426356
352,0.34375,0.000976562,0.0146771,0.0204112,0.0512751,0.000113957,0.000158226,0.000394477,0.014816,0.020738,0.0553383,0.000115009,0.000160676,0.000425211
353,0.344727,0.000976562,0.0146525,0.0203583,0.0511255,0.000113767,0.000157817,0.000393324,0.0147917,0.0206854,0.0551887,0.000114822,0.00016027,0.000424072
354,0.345703,0.000976562,0.0146279,0.0203056,0.0509767,0.000113578,0.00015741,0.000392178,0.0147674,0.020633,0.0550405,0.000114635,0.000159865,0.000422939
355,0.34668,0.000976562,0.0146033,0.0202531,0.0508288,0.000113388,0.000157004,0.000391038,0.0147432,0.0205809,0.0548956,0.000114447,0.000159463,0.00042181
356,0.347656,0.000976562,0.0145787,0.0202009,0.0506816,0.000113198,0.000156601,0.000389904,0.0147189,0.020529,0.0547512,0.00011426,0.000159062,0.000420688
357,0.348633,0.000976562,0.0145541,0.0201488,0.0505353,0.000113008,0.000156199,0.000388777,0.0146947,0.0204774,0.0546076,0.000114073,0.000158663,0.00041957
358,0.349609,0.000976562,0.0145296,0.0200971,0.0503897,0.000112818,0.000155799,0.000387656,0.0146705,0.0204259,0.0544645,0.000113886,0.000158266,0.000418458
359,0.350586,0.000976562,0.014505,0.0200455,0.0502449,0.000112628,0.000155401,0.00038654,0.0146462,0.0203747,0.0543221,0.000113699,0.000157871,0.000417351
360,0.351562,0.000976562,0.0144804,0.0199942,0.0501009,0.000112438,0.000155005,0.000385431,0.014622,0.0203238,0.0541803,0.000113512,0.000157477,0.000416249
361,0.352539,0.000976562,0.0144558,0.0199431,0.0499576,0.000112249,0.000154611,0.000384327,0.0145978,0.020273,0.0540391,0.000113324,0.000157085,0.000415151
362,0.353516,0.000976562,0.0144313,0.0198923,0.049815,0.000112059,0.000154218,0.000383229,0.0145736,0.0202225,0.0538985,0.000113137,0.000156695,0.000414059
363,0.354492,0.000976562,0.0144067,0.0198416,0.0496732,0.000111869,0.000153827,0.000382136,0.0145493,0.0201722,0.0537585,0.00011295,0.000156307,0.000412972
364,0.355469,0.000976562,0.0143821,0.0197912,0.0495321,0.000111679,0.000153437,0.000381049,0.0145251,0.0201221,0.0536191,0.000112763,0.00015592,0.00041189
365,0.356445,0.000976562,0.0143576,0.019741,0.0493916,0.00011149,0.000153049,0.000379967,0.0145009,0.0200723,0.0534803,0.000112576,0.000155535,0.000410812
366,0.357422,0.000976562,0.0143331,0.019691,0.0492519,0.0001113,0.000152663,0.000378891,0.0144767,0.0200226,0.0533421,0.000112389,0.000155151,0.000409739
367,0.358398,0.000976562,0.0143085,0.0196412,0.0491128,0.000111111,0.000152279,0.000377819,0.0144525,0.0199732,0.0532045,0.000112202,0.000154769,0.000408671
368,0.359375,0.000976562,0.014284,0.0195916,0.0489745,0.000110921,0.000151896,0.000376753,0.0144283,0.0199239,0.0530675,0.000112015,0.000154389,0.000407607
369,0.360352,0.000976562,0.0142594,0.0195423,0.0488367,0.000110731,0.000151514,0.000375693,0.0144041,0.0198749,0.052931,0.000111828,0.00015401,0.000406548
370,0.361328,0.000976562,0.0142349,0.0194931,0.0486997,0.000110542,0.000151135,0.000374637,0.01438,0.0198261,0.0527951,0.000111641,0.000153633,0.000405493
371,0.362305,0.000976562,0.0142104,0.0194442,0.0485633,0.000110352,0.000150756,0.000373586,0.0143558,0.0197775,0.0526598,0.000111455,0.000153258,0.00040445
372,0.363281,0.000976562,0.0141859,0.0193954,0.0484275,0.000110163,0.00015038,0.00037254,0.0143316,0.0197291,0.052525,0.000111268,0.000152884,0.000403414
373,0.364258,0.000976562,0.0141614,0.0193469,0.0482923,0.000109973,0.000150005,0.000371499,0.0143074,0.0196809,0.0523908,0.000111081,0.000152511,0.000402382
374,0.365234,0.000976562,0.0141369,0.0192985,0.0481578,0.000109784,0.000149631,0.000370463,0.0142832,0.0196329,0.0522571,0.000110894,0.00015214,0.000401354
375,0.366211,0.000976562,0.0141124,0.0192504,0.0480239,0.000109595,0.000149259,0.000369431,0.0142591,0.019585,0.052124,0.000110707,0.000151771,0.000400331
376,0.367188,0.000976562,0.0140879,0.0192024,0.0478906,0.000109405,0.000148889,0.000368404,0.0142349,0.0195374,0.0519914,0.000110521,0.000151403,0.000399312
377,0.368164,0.000976562,0.0140634,0.0191546,0.0477578,0.000109216,0.000148519,0.000367382,0.0142108,0.01949,0.0518594,0.000110334,0.000151036,0.000398297
378,0.369141,0.000976562,0.0140389,0.0191071,0.0476257,0.000109027,0.000148152,0.000366364,0.0141867,0.0194427,0.0517279,0.000110147,0.000150671,0.000397286
379,0.370117,0.000976562,0.0140144,0.0190597,0.0474942,0.000108838,0.000147786,0.000365351,0.0141625,0.0193957,0.051597,0.000109961,0.000150308,0.00039628
380,0.371094,0.000976562,0.01399,0.0190125,0.0473633,0.000108649,0.000147421,0.000364343,0.0141384,0.0193488,0.0514666,0.000109774,0.000149946,0.000395277
381,0.37207,0.000976562,0.0139655,0.0189654,0.0472329,0.00010846,0.000147058,0.000363338,0.0141143,0.0193021,0.0513367,0.000109588,0.000149585,0.000394279
382,0.373047,0.000976562,0.0139411,0.0189186,0.0471031,0.000108271,0.000146696,0.000362339,0.0140902,0.0192556,0.0512074,0.000109402,0.000149226,0.00039329
383,0.374023,0.000976562,0.0139166,0.018872,0.0469738,0.000108082,0.000146335,0.000361343,0.0140661,0.0192093,0.0510785,0.000109215,0.000148868,0.000392314
384,0.375,0.000976562,0.0138922,0.0188255,0.0468452,0.000107893,0.000145976,0.000360352,0.014042,0.0191632,0.0509502,0.000109029,0.000148512,0.000391341
385,0.375977,0.000976562,0.0138678,0.0187792,0.0467171,0.000107704,0.000145619,0.000359365,0.0140179,0.0191172,0.0508225,0.000108843,0.000148156,0.000390372
386,0.376953,0.000976562,0.0138434,0.0187331,0.0465895,0.000107515,0.000145262,0.000358388,0.0139939,0.0190715,0.0506952,0.000108656,0.000147803,0.000389407
387,0.37793,0.000976562,0.013819,0.0186872,0.0464625,0.000107326,0.000144907,0.000357426,0.0139698,0.0190259,0.0505685,0.00010847,0.00014745,0.000388446
388,0.378906,0.000976562,0.0137946,0.0186414,0.046336,0.000107138,0.000144554,0.000356468,0.0139457,0.0189805,0.0504423,0.000108284,0.000147099,0.000387489
389,0.379883,0.000976562,0.0137702,0.0185958,0.04621,0.000106949,0.000144201,0.000355515,0.0139217,0.0189352,0.0503166,0.000108098,0.00014675,0.000386536
390,0.380859,0.000976562,0.0137458,0.0185504,0.0460846,0.000106761,0.000143851,0.000354565,0.0138976,0.0188901,0.0501914,0.000107912,0.000146401,0.000385587
391,0.381836,0.000976562,0.0137215,0.0185052,0.0459597,0.000106572,0.000143501,0.00035362,0.0138736,0.0188452,0.0500667,0.000107726,0.000146054,0.000384642
392,0.382812,0.000976562,0.0136971,0.0184601,0.0458353,0.000106384,0.000143153,0.000352678,0.0138496,0.0188005,0.0499426,0.00010754,0.000145708,0.0003837
393,0.383789,0.000976562,0.0136728,0.0184152,0.0457115,0.000106196,0.000142805,0.000351741,0.0138256,0.0187559,0.0498189,0.000107355,0.000145364,0.000382762
394,0.384766,0.000976562,0.0136485,0.0183705,0.0455882,0.000106007,0.00014246,0.000350807,0.0138016,0.0187115,0.0496957,0.000107169,0.000145021,0.000381828
395,0.385742,0.000976562,0.0136241,0.0183259,0.0454654,0.000105819,0.000142115,0.000349878,0.0137776,0.0186673,0.0495731,0.000106983,0.000144679,0.000380898
396,0.386719,0.000976562,0.0135998,0.0182815,0.045343,0.000105631,0.000141772,0.000348952,0.0137536,0.0186232,0.0494509,0.000106798,0.000144338,0.000379972
397,0.387695,0.000976562,0.0135755,0.0182372,0.0452212,0.000105443,0.00014143,0.00034803,0.0137296,0.0185793,0.0493292,0.000106612,0.000143999,0.000379049
398,0.388672,0.000976562,0.0135513,0.0181932,0.0450999,0.000105255,0.000141089,0.000347112,0.0137057,0.0185355,0.0492081,0.000106427,0.00014366,0.00037813
399,0.389648,0.000976562,0.013527,0.0181492,0.0449791,0.000105068,0.00014075,0.000346198,0.0136817,0.0184919,0.0490874,0.000106242,0.000143323,0.000377215
400,0.390625,0.000976562,0.0135027,0.0181055,0.0448588,0.00010488,0.000140411,0.000345288,0.0136578,0.0184485,0.0489672,0.000106057,0.000142988,0.000376303
401,0.391602,0.000976562,0.0134785,0.0180619,0.044739,0.000104693,0.000140074,0.000344381,0.0136339,0.0184052,0.0488475,0.000105872,0.000142653,0.000375395
402,0.392578,0.000976562,0.0134543,0.0180184,0.0446197,0.000104505,0.000139738,0.000343478,0.01361,0.0183621,0.0487283,0.000105687,0.00014232,0.000374491
403,0.393555,0.000976562,0.0134301,0.0179751,0.0445009,0.000104318,0.000139403,0.000342579,0.0135862,0.0183191,0.0486096,0.000105502,0.000141988,0.00037359
404,0.394531,0.000976562,0.0134059,0.017932,0.0443826,0.000104131,0.00013907,0.000341683,0.0135623,0.0182763,0.0484913,0.000105318,0.000141657,0.000372694
405,0.395508,0.000976562,0.0133817,0.017889,0.0442647,0.000103944,0.000138738,0.000340792,0.0135385,0.0182336,0.0483736,0.000105133,0.000141327,0.0003718
406,0.396484,0.000976562,0.0133576,0.0178462,0.0441473,0.000103757,0.000138406,0.000339903,0.0135147,0.0181911,0.0482563,0.000104949,0.000140998,0.00037091
407,0.397461,0.000976562,0.0133335,0.0178035,0.0440321,0.00010357,0.000138076,0.000339019,0.0134909,0.0181488,0.0481395,0.000104765,0.000140671,0.000370024
408,0.398438,0.000976562,0.0133093,0.0177609,0.0439178,0.000103383,0.000137748,0.000338137,0.0134671,0.0181066,0.0480232,0.00010458,0.000140344,0.000369142
409,0.399414,0.000976562,0.0132852,0.0177186,0.043804,0.000103197,0.00013742,0.00033726,0.0134433,0.0180645,0.0479074,0.000104396,0.000140019,0.000368263
410,0.400391,0.000976562,0.0132612,0.0176763,0.0436907,0.00010301,0.000137093,0.000336386,0.0134196,0.0180226,0.047792,0.000104213,0.000139695,0.000367387
411,0.401367,0.000976562,0.0132371,0.0176342,0.0435778,0.000102824,0.000136768,0.000335515,0.0133958,0.0179808,0.0476771,0.000104029,0.000139372,0.000366515
412,0.402344,0.000976562,0.0132131,0.0175923,0.0434653,0.000102638,0.000136443,0.000334648,0.0133721,0.0179392,0.0475627,0.000103845,0.000139051,0.000365647
413,0.40332,0.000976562,0.013189,0.0175505,0.0433533,0.000102452,0.00013612,0.000333785,0.0133484,0.0178978,0.0474492,0.000103662,0.00013873,0.000364782
414,0.404297,0.000976562,0.013165,0.0175088,0.0432418,0.000102266,0.000135798,0.000332925,0.0133248,0.0178564,0.0473372,0.000103478,0.00013841,0.00036392
415,0.405273,0.000976562,0.013141,0.0174673,0.0431307,0.00010208,0.000135477,0.000332068,0.0133011,0.0178152,0.0472258,0.000103295,0.000138092,0.000363062
416,0.40625,0.000976562,0.0131171,0.017426,0.04302,0.000101895,0.000135157,0.000331215,0.0132775,0.0177742,0.0471147,0.000103112,0.000137774,0.000362208
417,0.407227,0.000976562,0.0130931,0.0173847,0.0429098,0.00010171,0.000134838,0.000330365,0.0132539,0.0177333,0.0470041,0.00010293,0.000137458,0.000361356
418,0.408203,0.000976562,0.0130692,0.0173436,0.0428,0.000101524,0.000134521,0.000329518,0.0132303,0.0176925,0.046894,0.000102747,0.000137143,0.000360509
419,0.40918,0.000976562,0.0130453,0.0173027,0.0426906,0.000101339,0.000134204,0.000328675,0.0132067,0.0176519,0.0467843,0.000102564,0.000136829,0.000359664
420,0.410156,0.000976562,0.0130215,0.0172619,0.0425817,0.000101155,0.000133888,0.000327835,0.0131832,0.0176114,0.0466751,0.000102382,0.000136516,0.000358824
421,0.411133,0.000976562,0.0129976,0.0172212,0.0424732,0.00010097,0.000133574,0.000326999,0.0131596,0.0175711,0.0465662,0.0001022,0.000136204,0.000357986
422,0.412109,0.000976562,0.0129738,0.0171807,0.0423652,0.000100785,0.00013326,0.000326166,0.0131361,0.0175309,0.0464579,0.000102018,0.000135893,0.000357152
423,0.413086,0.000976562,0.01295,0.0171403,0.0422575,0.000100601,0.000132948,0.000325336,0.0131126,0.0174908,0.0463499,0.000101836,0.000135583,0.000356321
424,0.414062,0.000976562,0.0129262,0.0171,0.0421503,0.000100417,0.000132636,0.000324509,0.0130892,0.0174509,0.0462424,0.000101654,0.000135274,0.000355494
425,0.415039,0.000976562,0.0129024,0.0170599,0.0420435,0.000100233,0.000132326,0.000323686,0.0130657,0.0174111,0.0461353,0.000101473,0.000134966,0.00035467
426,0.416016,0.000976562,0.0128787,0.0170199,0.0419372,0.000100049,0.000132017,0.000322866,0.0130423,0.0173714,0.0460287,0.000101291,0.000134659,0.000353849
427,0.416992,0.000976562,0.012855,0.01698,0.0418312,9.98653e-05,0.000131708,0.000322049,0.0130189,0.0173319,0.0459225,0.00010111,0.000134353,0.000353032
428,0.417969,0.000976562,0.0128313,0.0169403,0.0417257,9.96819e-05,0.000131401,0.000321236,0.0129955,0.0172925,0.0458167,0.000100929,0.000134049,0.000352218
429,0.418945,0.000976562,0.0128076,0.0169007,0.0416206,9.94987e-05,0.000131095,0.000320425,0.0129722,0.0172532,0.0457114,0.000100748,0.000133745,0.000351407
430,0.419922,0.000976562,0.012784,0.0168612,0.0415158,9.93157e-05,0.000130789,0.000319618,0.0129489,0.017214,0.0456064,0.000100568,0.000133442,0.000350599
431,0.420898,0.000976562,0.0127604,0.0168219,0.0414116,9.91329e-05,0.000130485,0.000318814,0.0129256,0.017175,0.0455019,0.000100387,0.00013314,0.000349795
432,0.421875,0.000976562,0.0127368,0.0167827,0.0413077,9.89502e-05,0.000130182,0.000318013,0.0129024,0.0171361,0.0453978,0.000100207,0.000132839,0.000348994
433,0.422852,0.000976562,0.0127133,0.0167436,0.0412042,9.87678e-05,0.000129879,0.000317215,0.0128791,0.0170974,0.0452941,0.000100027,0.00013254,0.000348196
434,0.423828,0.000976562,0.0126898,0.0167046,0.0411011,9.85857e-05,0.000129578,0.00031642,0.012856,0.0170588,0.0451909,9.98476e-05,0.000132241,0.000347401
435,0.424805,0.000976562,0.0126663,0.0166658,0.0409984,9.84037e-05,0.000129278,0.000315629,0.0128328,0.0170202,0.0450881,9.96681e-05,0.000131943,0.00034661
436,0.425781,0.000976562,0.0126428,0.0166271,0.0408962,9.82219e-05,0.000128978,0.00031484,0.0128096,0.0169819,0.0449856,9.94888e-05,0.000131646,0.000345821
437,0.426758,0.000976562,0.0126194,0.0165885,0.0407943,9.80403e-05,0.00012868,0.000314055,0.0127865,0.0169436,0.0448836,9.93097e-05,0.00013135,0.000345036
438,0.427734,0.000976562,0.012596,0.0165501,0.0406928,9.7859e-05,0.000128382,0.000313273,0.0127634,0.0169055,0.044782,9.91308e-05,0.000131055,0.000344254
439,0.428711,0.000976562,0.0125726,0.0165118,0.0405917,9.76779e-05,0.000128086,0.000312494,0.0127404,0.0168675,0.0446808,9.89522e-05,0.000130761,0.000343476
440,0.429688,0.000976562,0.0125493,0.0164736,0.040491,9.74971e-05,0.00012779,0.000311717,0.0127174,0.0168296,0.04458,9.87738e-05,0.000130468,0.0003427
441,0.430664,0.000976562,0.0125259,0.0164355,0.0403908,9.73165e-05,0.000127495,0.000310944,0.0126944,0.0167919,0.0444796,9.85957e-05,0.000130176,0.000341927
442,0.431641,0.000976562,0.0125027,0.0163975,0.0402908,9.71362e-05,0.000127202,0.000310174,0.0126714,0.0167542,0.0443797,9.84179e-05,0.000129885,0.000341158
443,0.432617,0.000976562,0.0124794,0.0163597,0.0401913,9.69561e-05,0.000126909,0.000309407,0.0126485,0.0167167,0.0442801,9.82403e-05,0.000129594,0.000340392
444,0.433594,0.000976562,0.0124562,0.016322,0.0400922,9.67764e-05,0.000126617,0.000308643,0.0126256,0.0166793,0.0441809,9.8063e-05,0.000129305,0.000339628
445,0.43457,0.000976562,0.0124331,0.0162844,0.0399935,9.65968e-05,0.000126326,0.000307882,0.0126028,0.016642,0.0440821,9.78859e-05,0.000129017,0.000338868
446,0.435547,0.000976562,0.0124099,0.0162469,0.0398951,9.64175e-05,0.000126036,0.000307123,0.01258,0.0166049,0.0439837,9.77091e-05,0.000128729,0.000338111
447,0.436523,0.000976562,0.0123868,0.0162095,0.0397971,9.62384e-05,0.000125747,0.000306368,0.0125572,0.0165679,0.0438857,9.75326e-05,0.000128443,0.000337357
448,0.4375,0.000976562,0.0123637,0.0161723,0.0396995,9.60595e-05,0.000125459,0.000305616,0.0125344,0.0165309,0.0437881,9.73562e-05,0.000128157,0.000336606
449,0.438477,0.000976562,0.0123407,0.0161352,0.0396023,9.58809e-05,0.000125172,0.000304872,0.0125117,0.0164942,0.0436909,9.71801e-05,0.000127872,0.000335857
450,0.439453,0.000976562,0.0123177,0.0160982,0.0395055,9.57026e-05,0.000124885,0.000304138,0.012489,0.0164575,0.0435941,9.70043e-05,0.000127588,0.000335112
451,0.44043,0.000976562,0.0122947,0.0160613,0.039409,9.55245e-05,0.0001246,0.000303407,0.0124664,0.0164209,0.0434976,9.68287e-05,0.000127305,0.00033437
452,0.441406,0.000976562,0.0122717,0.0160245,0.0393129,9.53467e-05,0.000124315,0.000302679,0.0124438,0.0163845,0.0434016,9.66535e-05,0.000127023,0.000333631
453,0.442383,0.000976562,0.0122488,0.0159879,0.0392172,9.51691e-05,0.000124032,0.000301953,0.0124212,0.0163481,0.0433059,9.64785e-05,0.000126742,0.000332895
454,0.443359,0.000976562,0.012226,0.0159513,0.0391218,9.49918e-05,0.000123749,0.00030123,0.0123986,0.0163119,0.0432106,9.63037e-05,0.000126462,0.000332161
455,0.444336,0.000976562,0.0122031,0.0159149,0.0390279,9.48148e-05,0.000123467,0.00030051,0.0123761,0.0162758,0.0431157,9.61293e-05,0.000126183,0.000331431
456,0.445312,0.000976562,0.0121803,0.0158786,0.0389343,9.46381e-05,0.000123186,0.000299793,0.0123536,0.0162398,0.0430211,9.5955e-05,0.000125904,0.000330703
457,0.446289,0.000976562,0.0121575,0.0158424,0.0388411,9.44617e-05,0.000122906,0.000299078,0.0123312,0.0162039,0.042927,9.57811e-05,0.000125626,0.000329979
458,0.447266,0.000976562,0.0121348,0.0158063,0.0387482,9.42857e-05,0.000122627,0.000298366,0.0123088,0.0161682,0.0428332,9.56075e-05,0.00012535,0.000329257
459,0.448242,0.000976562,0.0121122,0.0157703,0.0386557,9.41099e-05,0.000122348,0.000297656,0.0122864,0.0161325,0.0427397,9.54341e-05,0.000125074,0.000328538
460,0.449219,0.000976562,0.0120895,0.0157345,0.0385636,9.39344e-05,0.00012207,0.000296949,0.0122641,0.016097,0.0426467,9.5261e-05,0.000124799,0.000327822
461,0.450195,0.000976562,0.0120669,0.0156987,0.0384718,9.37592e-05,0.000121794,0.000296245,0.0122418,0.0160616,0.042554,9.50882e-05,0.000124524,0.000327109
462,0.451172,0.000976562,0.0120443,0.0156631,0.0383803,9.35842e-05,0.000121518,0.000295544,0.0122196,0.0160263,0.0424617,9.49157e-05,0.000124251,0.000326398
463,0.452148,0.000976562,0.0120218,0.0156276,0.0382893,9.34095e-05,0.000121243,0.000294845,0.0121974,0.015991,0.0423697,9.47435e-05,0.000123979,0.000325691
464,0.453125,0.000976562,0.0119993,0.0155921,0.0381985,9.32351e-05,0.000120969,0.000294148,0.0121752,0.0159559,0.0422781,9.45715e-05,0.000123707,0.000324986
465,0.454102,0.000976562,0.0119768,0.0155568,0.0381081,9.3061e-05,0.000120695,0.000293454,0.012153,0.015921,0.0421869,9.43999e-05,0.000123436,0.000324284
466,0.455078,0.000976562,0.0119544,0.0155216,0.0380181,9.28872e-05,0.000120423,0.000292763,0.0121309,0.0158861,0.042096,9.42285e-05,0.000123166,0.000323584
467,0.456055,0.000976562,0.011932,0.0154865,0.0379284,9.27138e-05,0.000120151,0.000292074,0.0121089,0.0158513,0.0420055,9.40574e-05,0.000122897,0.000322888
468,0.457031,0.000976562,0.0119097,0.0154515,0.037839,9.25406e-05,0.00011988,0.000291388,0.0120868,0.0158166,0.0419153,9.38866e-05,0.000122628,0.000322194
469,0.458008,0.000976562,0.0118874,0.0154167,0.03775,9.23677e-05,0.00011961,0.000290704,0.0120648,0.0157821,0.0418255,9.37162e-05,0.000122361,0.000321503
470,0.458984,0.000976562,0.0118651,0.0153819,0.0376613,9.21951e-05,0.000119341,0.000290023,0.0120429,0.0157476,0.041736,9.3546e-05,0.000122094,0.000320814
471,0.459961,0.000976562,0.0118429,0.0153472,0.0375729,9.20229e-05,0.000119073,0.000289344,0.012021,0.0157133,0.0416469,9.33761e-05,0.000121828,0.000320128
472,0.460938,0.000976562,0.0118207,0.0153127,0.0374849,9.18509e-05,0.000118805,0.000288668,0.0119991,0.015679,0.0415581,9.32066e-05,0.000121563,0.000319445
473,0.461914,0.000976562,0.0117986,0.0152782,0.0373972,9.16793e-05,0.000118538,0.000287994,0.0119773,0.0156449,0.0414697,9.30375e-05,0.000121299,0.000318765
474,0.462891,0.000976562,0.0117765,0.0152438,0.0373099,9.15079e-05,0.000118272,0.000287323,0.0119555,0.0156109,0.0413816,9.28686e-05,0.000121036,0.000318087
475,0.463867,0.000976562,0.0117544,0.0152096,0.0372228,9.13369e-05,0.000118007,0.000286654,0.0119338,0.0155769,0.0412938,9.27e-05,0.000120773,0.000317412
476,0.464844,0.000976562,0.0117324,0.0151754,0.0371361,9.11661e-05,0.000117743,0.000285989,0.0119121,0.0155431,0.0412064,9.25317e-05,0.000120511,0.000316739
477,0.46582,0.000976562,0.0117104,0.0151414,0.0370497,9.09957e-05,0.000117479,0.000285332,0.0118904,0.0155094,0.0411193,9.23638e-05,0.00012025,0.000316069
478,0.466797,0.000976562,0.0116885,0.0151075,0.0369637,9.08256e-05,0.000117217,0.000284678,0.0118688,0.0154758,0.0410326,9.21961e-05,0.00011999,0.000315401
479,0.467773,0.000976562,0.0116666,0.0150736,0.036878,9.06558e-05,0.000116955,0.000284025,0.0118472,0.0154423,0.0409462,9.20288e-05,0.00011973,0.000314737
480,0.46875,0.000976562,0.0116447,0.0150399,0.0367925,9.04864e-05,0.000116693,0.000283376,0.0118257,0.0154089,0.0408601,9.18617e-05,0.000119472,0.000314074
481,0.469727,0.000976562,0.0116229,0.0150063,0.0367074,9.03172e-05,0.000116433,0.000282728,0.0118042,0.0153755,0.0407743,9.16949e-05,0.000119214,0.000313414
482,0.470703,0.000976562,0.0116011,0.0149727,0.0366227,9.01484e-05,0.000116173,0.000282083,0.0117827,0.0153423,0.0406889,9.15284e-05,0.000118957,0.000312757
483,0.47168,0.000976562,0.0115794,0.0149393,0.0365382,8.99798e-05,0.000115914,0.000281441,0.0117613,0.0153092,0.0406038,9.13622e-05,0.0001187,0.000312102
484,0.472656,0.000976562,0.0115577,0.014906,0.036454,8.98116e-05,0.000115656,0.0002808,0.0117399,0.0152762,0.040519,9.11963e-05,0.000118445,0.00031145
485,0.473633,0.000976562,0.0115361,0.0148727,0.0363702,8.96437e-05,0.000115399,0.000280162,0.0117185,0.0152433,0.0404346,9.10308e-05,0.00011819,0.0003108
486,0.474609,0.000976562,0.0115144,0.0148396,0.0362867,8.94761e-05,0.000115142,0.000279526,0.0116972,0.0152105,0.0403504,9.08656e-05,0.000117936,0.000310153
487,0.475586,0.000976562,0.0114929,0.0148066,0.0362034,8.93088e-05,0.000114887,0.000278892,0.011676,0.0151778,0.0402666,9.07007e-05,0.000117682,0.000309508
