step,time,dt,L1_centered,L2_centered,Linf_centered,L1_norm_centered,L2_norm_centered,Linf_norm_centered,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv
328,0.320312,0.000976562,0.0157113,0.0224785,0.058321,0.000121917,0.000174127,0.000448375,0.015842,0.022798,0.0619104,0.000122905,0.000176517,0.000475522
329,0.321289,0.000976562,0.0156869,0.0224186,0.0581447,0.000121729,0.000173665,0.000447007,0.0158179,0.0227385,0.0617368,0.00012272,0.000176058,0.000474186
330,0.322266,0.000976562,0.0156625,0.0223591,0.0579695,0.000121541,0.000173206,0.000445648,0.0157938,0.0226793,0.0615643,0.000122534,0.000175602,0.000472858
331,0.323242,0.000976562,0.0156381,0.0222999,0.0577954,0.000121353,0.000172749,0.000444299,0.0157697,0.0226204,0.0613927,0.000122349,0.000175147,0.000471538
332,0.324219,0.000976562,0.0156136,0.022241,0.0576223,0.000121165,0.000172295,0.000442959,0.0157456,0.0225619,0.061222,0.000122163,0.000174696,0.000470225
333,0.325195,0.000976562,0.0155892,0.0221824,0.0574502,0.000120977,0.000171843,0.000441627,0.0157216,0.0225036,0.0610523,0.000121978,0.000174246,0.000468919
334,0.326172,0.000976562,0.0155648,0.0221241,0.0572792,0.000120789,0.000171393,0.000440304,0.0156975,0.0224456,0.0608836,0.000121792,0.000173799,0.00046762
335,0.327148,0.000976562,0.0155405,0.022066,0.0571091,0.000120601,0.000170945,0.000439002,0.0156735,0.022388,0.0607157,0.000121607,0.000173354,0.000466328
336,0.328125,0.000976562,0.0155161,0.0220083,0.05694,0.000120413,0.0001705,0.00043771,0.0156494,0.0223306,0.0605487,0.000121421,0.000172911,0.000465044
337,0.329102,0.000976562,0.0154917,0.0219509,0.0567718,0.000120225,0.000170057,0.000436425,0.0156253,0.0222735,0.0603826,0.000121236,0.000172471,0.000463765
338,0.330078,0.000976562,0.0154673,0.0218938,0.0566045,0.000120037,0.000169616,0.000435148,0.0156013,0.0222167,0.0602173,0.000121051,0.000172033,0.000462494
339,0.331055,0.000976562,0.015443,0.0218369,0.0564382,0.000119849,0.000169177,0.000433879,0.0155773,0.0221602,0.0600529,0.000120865,0.000171597,0.000461228
340,0.332031,0.000976562,0.0154186,0.0217804,0.0562744,0.000119661,0.000168741,0.000432617,0.0155532,0.0221039,0.0598893,0.00012068,0.000171163,0.00045997
341,0.333008,0.000976562,0.0153943,0.0217241,0.0561115,0.000119474,0.000168306,0.000431362,0.0155292,0.022048,0.0597266,0.000120495,0.000170731,0.000458717
342,0.333984,0.000976562,0.0153699,0.021668,0.0559496,0.000119286,0.000167874,0.000430115,0.0155052,0.0219923,0.0595646,0.000120309,0.000170301,0.000457471
343,0.334961,0.000976562,0.0153456,0.0216123,0.0557885,0.000119098,0.000167444,0.000428874,0.0154811,0.0219369,0.0594034,0.000120124,0.000169874,0.000456231
344,0.335938,0.000976562,0.0153212,0.0215568,0.0556284,0.000118911,0.000167016,0.00042764,0.0154571,0.0218817,0.059243,0.000119939,0.000169448,0.000454997
345,0.336914,0.000976562,0.0152969,0.0215016,0.0554691,0.000118723,0.00016659,0.000426413,0.0154331,0.0218268,0.0590834,0.000119754,0.000169024,0.000453768
346,0.337891,0.000976562,0.0152725,0.0214467,0.0553106,0.000118535,0.000166166,0.000425193,0.0154091,0.0217722,0.0589245,0.000119569,0.000168603,0.000452546
347,0.338867,0.000976562,0.0152482,0.021392,0.0551531,0.000118347,0.000165744,0.000423979,0.0153851,0.0217179,0.0587664,0.000119384,0.000168183,0.000451329
348,0.339844,0.000976562,0.0152239,0.0213375,0.0549963,0.00011816,0.000165324,0.000422772,0.0153611,0.0216638,0.058609,0.000119198,0.000167766,0.000450118
349,0.34082,0.000976562,0.0151995,0.0212833,0.0548404,0.000117972,0.000164905,0.000421571,0.0153371,0.0216099,0.0584524,0.000119013,0.00016735,0.000448913
350,0.341797,0.000976562,0.0151752,0.0212294,0.0546852,0.000117784,0.000164489,0.000420375,0.0153131,0.0215563,0.0582965,0.000118828,0.000166937,0.000447713
351,0.342773,0.000976562,0.0151509,0.0211757,0.0545309,0.000117597,0.000164075,0.000419187,0.0152891,0.0215029,0.0581412,0.000118643,0.000166525,0.000446519
352,0.34375,0.000976562,0.0151265,0.0211223,0.0543773,0.000117409,0.000163663,0.000418004,0.0152651,0.0214498,0.0579867,0.000118458,0.000166115,0.00044533
353,0.344727,0.000976562,0.0151022,0.0210691,0.0542245,0.000117221,0.000163252,0.000416827,0.0152412,0.021397,0.0578329,0.000118273,0.000165707,0.000444146
354,0.345703,0.000976562,0.0150779,0.0210162,0.0540724,0.000117034,0.000162843,0.000415655,0.0152172,0.0213443,0.0576798,0.000118088,0.000165301,0.000442968
355,0.34668,0.000976562,0.0150536,0.0209634,0.0539211,0.000116846,0.000162436,0.00041449,0.0151932,0.021292,0.0575273,0.000117903,0.000164896,0.000441795
356,0.347656,0.000976562,0.0150292,0.020911,0.0537705,0.000116658,0.000162031,0.00041333,0.0151692,0.0212398,0.0573755,0.000117718,0.000164494,0.000440627
357,0.348633,0.000976562,0.0150049,0.0208587,0.0536207,0.00011647,0.000161628,0.000412176,0.0151452,0.0211879,0.0572244,0.000117532,0.000164093,0.000439464
358,0.349609,0.000976562,0.0149806,0.0208067,0.0534715,0.000116283,0.000161227,0.000411027,0.0151212,0.0211362,0.0570739,0.000117347,0.000163694,0.000438306
359,0.350586,0.000976562,0.0149563,0.0207549,0.053323,0.000116095,0.000160827,0.000409883,0.0150972,0.0210847,0.0569241,0.000117162,0.000163297,0.000437154
360,0.351562,0.000976562,0.0149319,0.0207033,0.0531753,0.000115907,0.000160429,0.000408745,0.0150733,0.0210335,0.0567749,0.000116977,0.000162901,0.000436006
361,0.352539,0.000976562,0.0149076,0.020652,0.0530282,0.000115719,0.000160032,0.000407612,0.0150493,0.0209824,0.0566264,0.000116792,0.000162507,0.000434882
362,0.353516,0.000976562,0.0148833,0.0206009,0.0528818,0.000115532,0.000159638,0.000406485,0.0150253,0.0209316,0.0564785,0.000116607,0.000162115,0.000433771
363,0.354492,0.000976562,0.014859,0.02055,0.052736,0.000115344,0.000159245,0.000405362,0.0150013,0.0208811,0.0563312,0.000116422,0.000161725,0.000432665
364,0.355469,0.000976562,0.0148347,0.0204993,0.052591,0.000115156,0.000158854,0.000404245,0.0149774,0.0208307,0.0561846,0.000116237,0.000161336,0.000431563
365,0.356445,0.000976562,0.0148103,0.0204488,0.0524465,0.000114968,0.000158464,0.000403132,0.0149534,0.0207806,0.0560386,0.000116052,0.000160949,0.000430466
366,0.357422,0.000976562,0.014786,0.0203986,0.0523027,0.000114781,0.000158076,0.000402025,0.0149294,0.0207306,0.0558932,0.000115867,0.000160563,0.000429373
367,0.358398,0.000976562,0.0147617,0.0203485,0.0521596,0.000114593,0.00015769,0.000400923,0.0149055,0.0206809,0.0557503,0.000115681,0.000160179,0.000428286
368,0.359375,0.000976562,0.0147374,0.0202987,0.0520171,0.000114405,0.000157305,0.000399825,0.0148815,0.0206314,0.0556095,0.000115496,0.000159797,0.000427202
369,0.360352,0.000976562,0.0147131,0.0202491,0.0518752,0.000114217,0.000156922,0.000398732,0.0148575,0.020582,0.0554693,0.000115311,0.000159416,0.000426124
370,0.361328,0.000976562,0.0146888,0.0201996,0.0517339,0.000114029,0.00015654,0.000397644,0.0148336,0.0205329,0.0553298,0.000115126,0.000159037,0.000425049
371,0.362305,0.000976562,0.0146644,0.0201504,0.0515932,0.000113842,0.00015616,0.000396561,0.0148096,0.020484,0.0551908,0.000114941,0.000158659,0.00042398
372,0.363281,0.000976562,0.0146401,0.0201014,0.0514532,0.000113654,0.000155781,0.000395482,0.0147856,0.0204353,0.0550523,0.000114756,0.000158283,0.000422914
373,0.364258,0.000976562,0.0146158,0.0200525,0.0513137,0.000113466,0.000155404,0.000394408,0.0147616,0.0203868,0.0549145,0.000114571,0.000157909,0.000421853
374,0.365234,0.000976562,0.0145915,0.0200039,0.0511749,0.000113278,0.000155029,0.000393339,0.0147377,0.0203385,0.0547772,0.000114385,0.000157536,0.000420796
375,0.366211,0.000976562,0.0145672,0.0199555,0.0510366,0.000113091,0.000154654,0.000392274,0.0147137,0.0202903,0.0546404,0.0001142,0.000157164,0.000419744
376,0.367188,0.000976562,0.0145429,0.0199072,0.0508989,0.000112903,0.000154282,0.000391214,0.0146898,0.0202424,0.0545043,0.000114015,0.000156794,0.000418696
377,0.368164,0.000976562,0.0145186,0.0198592,0.0507618,0.000112715,0.000153911,0.000390158,0.0146658,0.0201947,0.0543686,0.00011383,0.000156425,0.000417652
378,0.369141,0.000976562,0.0144943,0.0198113,0.0506253,0.000112527,0.000153541,0.000389106,0.0146419,0.0201471,0.0542336,0.000113645,0.000156058,0.000416613
379,0.370117,0.000976562,0.01447,0.0197636,0.0504893,0.00011234,0.000153173,0.000388059,0.014618,0.0200997,0.0540991,0.00011346,0.000155692,0.000415578
380,0.371094,0.000976562,0.0144457,0.0197161,0.050354,0.000112152,0.000152806,0.000387017,0.014594,0.0200525,0.0539651,0.000113275,0.000155328,0.000414547
381,0.37207,0.000976562,0.0144215,0.0196688,0.0502191,0.000111964,0.000152441,0.000385979,0.0145701,0.0200055,0.0538317,0.00011309,0.000154965,0.00041352
382,0.373047,0.000976562,0.0143972,0.0196217,0.0500849,0.000111777,0.000152077,0.000384945,0.0145462,0.0199587,0.0536988,0.000112905,0.000154603,0.000412497
383,0.374023,0.000976562,0.0143729,0.0195747,0.0499512,0.000111589,0.000151714,0.000383915,0.0145222,0.0199121,0.0535664,0.00011272,0.000154243,0.000411479
384,0.375,0.000976562,0.0143486,0.0195279,0.049818,0.000111401,0.000151353,0.00038291,0.0144983,0.0198656,0.0534346,0.000112535,0.000153884,0.000410465
385,0.375977,0.000976562,0.0143244,0.0194813,0.0496854,0.000111214,0.000150993,0.000381908,0.0144744,0.0198193,0.0533034,0.000112351,0.000153526,0.000409454
386,0.376953,0.000976562,0.0143001,0.0194349,0.0495534,0.000111026,0.000150634,0.000380911,0.0144505,0.0197732,0.0531726,0.000112166,0.00015317,0.000408448
387,0.37793,0.000976562,0.0142759,0.0193887,0.0494218,0.000110839,0.000150277,0.000379918,0.0144266,0.0197273,0.0530424,0.000111981,0.000152816,0.000407446
388,0.378906,0.000976562,0.0142516,0.0193426,0.0492909,0.000110651,0.000149921,0.000378929,0.0144027,0.0196815,0.0529127,0.000111796,0.000152462,0.000406448
389,0.379883,0.000976562,0.0142274,0.0192967,0.0491604,0.000110464,0.000149567,0.000377945,0.0143788,0.0196359,0.0527835,0.000111611,0.00015211,0.000405454
390,0.380859,0.000976562,0.0142031,0.019251,0.0490305,0.000110277,0.000149213,0.000376964,0.0143549,0.0195905,0.0526549,0.000111426,0.000151759,0.000404464
391,0.381836,0.000976562,0.0141789,0.0192054,0.0489011,0.000110089,0.000148861,0.000375987,0.014331,0.0195453,0.0525268,0.000111242,0.000151409,0.000403478
392,0.382812,0.000976562,0.0141547,0.01916,0.0487723,0.000109902,0.000148511,0.000375014,0.0143071,0.0195002,0.0523991,0.000111057,0.000151061,0.000402496
393,0.383789,0.000976562,0.0141305,0.0191148,0.048644,0.000109715,0.000148161,0.000374045,0.0142832,0.0194552,0.052272,0.000110872,0.000150714,0.000401518
394,0.384766,0.000976562,0.0141062,0.0190697,0.0485162,0.000109527,0.000147813,0.00037308,0.0142593,0.0194105,0.0521455,0.000110688,0.000150368,0.000400544
395,0.385742,0.000976562,0.014082,0.0190248,0.0483889,0.00010934,0.000147466,0.000372119,0.0142355,0.0193659,0.0520194,0.000110503,0.000150024,0.000399574
396,0.386719,0.000976562,0.0140579,0.0189801,0.0482621,0.000109153,0.00014712,0.000371162,0.0142116,0.0193215,0.0518938,0.000110319,0.000149681,0.000398608
397,0.387695,0.000976562,0.0140337,0.0189355,0.0481359,0.000108966,0.000146776,0.000370208,0.0141877,0.0192772,0.0517687,0.000110134,0.000149338,0.000397645
398,0.388672,0.000976562,0.0140095,0.0188911,0.0480101,0.00010878,0.000146433,0.000369259,0.0141639,0.0192331,0.0516442,0.00010995,0.000148998,0.000396687
399,0.389648,0.000976562,0.0139854,0.0188468,0.0478849,0.000108593,0.000146091,0.000368313,0.0141401,0.0191891,0.0515201,0.000109765,0.000148658,0.000395732
400,0.390625,0.000976562,0.0139612,0.0188027,0.0477601,0.000108406,0.00014575,0.000367371,0.0141163,0.0191453,0.0513965,0.000109581,0.00014832,0.000394781
401,0.391602,0.000976562,0.0139371,0.0187588,0.0476359,0.000108219,0.00014541,0.000366433,0.0140924,0.0191017,0.0512735,0.000109397,0.000147982,0.000393834
402,0.392578,0.000976562,0.013913,0.018715,0.0475122,0.000108033,0.000145072,0.000365498,0.0140686,0.0190582,0.0511509,0.000109213,0.000147646,0.000392891
403,0.393555,0.000976562,0.0138889,0.0186713,0.0473893,0.000107846,0.000144735,0.000364568,0.0140449,0.0190148,0.0510288,0.000109029,0.000147311,0.000391952
404,0.394531,0.000976562,0.0138648,0.0186278,0.047269,0.00010766,0.000144399,0.000363641,0.0140211,0.0189717,0.0509072,0.000108845,0.000146978,0.000391016
405,0.395508,0.000976562,0.0138407,0.0185845,0.0471493,0.000107474,0.000144064,0.000362717,0.0139973,0.0189286,0.0507861,0.000108661,0.000146645,0.000390085
406,0.396484,0.000976562,0.0138166,0.0185413,0.04703,0.000107287,0.00014373,0.000361798,0.0139736,0.0188857,0.0506655,0.000108477,0.000146314,0.000389156
407,0.397461,0.000976562,0.0137926,0.0184983,0.0469111,0.000107101,0.000143397,0.000360882,0.0139499,0.018843,0.0505454,0.000108294,0.000145984,0.000388246
408,0.398438,0.000976562,0.0137685,0.0184554,0.0467928,0.000106915,0.000143066,0.000359969,0.0139262,0.0188004,0.0504258,0.00010811,0.000145655,0.000387341
409,0.399414,0.000976562,0.0137445,0.0184126,0.0466749,0.000106729,0.000142736,0.00035906,0.0139024,0.018758,0.0503066,0.000107927,0.000145327,0.000386439
410,0.400391,0.000976562,0.0137205,0.01837,0.0465575,0.000106543,0.000142406,0.000358155,0.0138788,0.0187157,0.0501879,0.000107744,0.000145,0.000385541
411,0.401367,0.000976562,0.0136965,0.0183276,0.0464405,0.000106358,0.000142078,0.000357253,0.0138551,0.0186735,0.0500697,0.00010756,0.000144674,0.000384646
412,0.402344,0.000976562,0.0136725,0.0182853,0.046324,0.000106172,0.000141751,0.000356355,0.0138314,0.0186315,0.049952,0.000107377,0.000144349,0.000383755
413,0.40332,0.000976562,0.0136485,0.0182431,0.0462079,0.000105987,0.000141425,0.000355461,0.0138078,0.0185897,0.0498347,0.000107194,0.000144026,0.000382868
414,0.404297,0.000976562,0.0136246,0.0182011,0.0460924,0.000105802,0.0001411,0.00035457,0.0137842,0.0185479,0.0497179,0.000107011,0.000143703,0.000381984
415,0.405273,0.000976562,0.0136007,0.0181592,0.0459772,0.000105616,0.000140777,0.000353682,0.0137606,0.0185064,0.0496016,0.000106829,0.000143382,0.000381103
416,0.40625,0.000976562,0.0135768,0.0181174,0.0458625,0.000105431,0.000140454,0.000352798,0.013737,0.0184649,0.0494858,0.000106646,0.000143062,0.000380226
417,0.407227,0.000976562,0.0135529,0.0180758,0.0457483,0.000105246,0.000140132,0.000351918,0.0137134,0.0184236,0.0493704,0.000106464,0.000142742,0.000379353
418,0.408203,0.000976562,0.013529,0.0180344,0.0456345,0.000105062,0.000139812,0.00035104,0.0136899,0.0183825,0.0492555,0.000106281,0.000142424,0.000378483
419,0.40918,0.000976562,0.0135052,0.0179931,0.0455212,0.000104877,0.000139492,0.000350167,0.0136663,0.0183414,0.049141,0.000106099,0.000142107,0.000377616
420,0.410156,0.000976562,0.0134813,0.0179519,0.0454083,0.000104692,0.000139174,0.000349297,0.0136428,0.0183006,0.049027,0.000105917,0.000141791,0.000376753
421,0.411133,0.000976562,0.0134575,0.0179108,0.0452958,0.000104508,0.000138857,0.00034843,0.0136193,0.0182598,0.0489135,0.000105735,0.000141476,0.000375893
422,0.412109,0.000976562,0.0134337,0.0178699,0.0451838,0.000104324,0.00013854,0.000347566,0.0135958,0.0182192,0.0488004,0.000105554,0.000141162,0.000375036
423,0.413086,0.000976562,0.01341,0.0178291,0.0450723,0.00010414,0.000138225,0.000346707,0.0135724,0.0181787,0.0486878,0.000105372,0.000140849,0.000374183
424,0.414062,0.000976562,0.0133862,0.0177885,0.0449611,0.000103956,0.000137911,0.00034585,0.013549,0.0181384,0.0485756,0.000105191,0.000140537,0.000373333
425,0.415039,0.000976562,0.0133625,0.0177479,0.0448504,0.000103773,0.000137598,0.000344997,0.0135255,0.0180981,0.0484639,0.000105009,0.000140226,0.000372487
426,0.416016,0.000976562,0.0133388,0.0177076,0.0447401,0.000103589,0.000137285,0.000344147,0.0135022,0.0180581,0.0483526,0.000104828,0.000139916,0.000371644
427,0.416992,0.000976562,0.0133151,0.0176673,0.0446303,0.000103406,0.000136974,0.0003433,0.0134788,0.0180181,0.0482417,0.000104647,0.000139607,0.000370804
428,0.417969,0.000976562,0.0132915,0.0176272,0.0445209,0.000103223,0.000136664,0.000342457,0.0134555,0.0179783,0.0481313,0.000104467,0.0001393,0.000369968
429,0.418945,0.000976562,0.0132679,0.0175872,0.0444119,0.00010304,0.000136355,0.000341617,0.0134322,0.0179386,0.0480214,0.000104286,0.000138993,0.000369134
430,0.419922,0.000976562,0.0132442,0.0175473,0.0443034,0.000102857,0.000136046,0.00034078,0.0134089,0.017899,0.0479119,0.000104106,0.000138687,0.000368305
431,0.420898,0.000976562,0.0132207,0.0175076,0.0441952,0.000102675,0.000135739,0.000339947,0.0133856,0.0178596,0.0478028,0.000103926,0.000138382,0.000367478
432,0.421875,0.000976562,0.0131971,0.017468,0.0440875,0.000102492,0.000135433,0.000339117,0.0133624,0.0178203,0.0476942,0.000103746,0.000138078,0.000366655
433,0.422852,0.000976562,0.0131736,0.0174285,0.0439802,0.00010231,0.000135127,0.00033829,0.0133392,0.0177811,0.047586,0.000103566,0.000137775,0.000365834
434,0.423828,0.000976562,0.0131501,0.0173891,0.0438734,0.000102128,0.000134823,0.000337466,0.013316,0.017742,0.0474788,0.000103387,0.000137473,0.000365017
435,0.424805,0.000976562,0.0131266,0.0173499,0.0437669,0.000101946,0.00013452,0.000336646,0.0132928,0.0177031,0.0473732,0.000103207,0.000137172,0.000364204
436,0.425781,0.000976562,0.0131031,0.0173108,0.0436609,0.000101764,0.000134217,0.000335829,0.0132697,0.0176643,0.0472679,0.000103028,0.000136872,0.000363393
437,0.426758,0.000976562,0.0130797,0.0172718,0.0435553,0.000101583,0.000133916,0.000335015,0.0132466,0.0176256,0.0471631,0.000102849,0.000136573,0.000362586
438,0.427734,0.000976562,0.0130563,0.0172329,0.04345,0.000101402,0.000133615,0.000334204,0.0132235,0.0175871,0.0470587,0.00010267,0.000136275,0.000361781
439,0.428711,0.000976562,0.013033,0.0171942,0.0433452,0.000101221,0.000133316,0.000333396,0.0132005,0.0175486,0.0469547,0.000102492,0.000135977,0.00036098
440,0.429688,0.000976562,0.0130096,0.0171556,0.0432408,0.00010104,0.000133017,0.000332591,0.0131775,0.0175103,0.0468511,0.000102314,0.000135681,0.000360182
441,0.430664,0.000976562,0.0129863,0.0171171,0.0431369,0.00010086,0.000132719,0.00033179,0.0131545,0.0174721,0.0467479,0.000102136,0.000135386,0.000359388
442,0.431641,0.000976562,0.012963,0.0170787,0.0430333,0.00010068,0.000132423,0.000330992,0.0131315,0.017434,0.0466451,0.000101958,0.000135091,0.000358596
443,0.432617,0.000976562,0.0129398,0.0170405,0.0429301,0.000100499,0.000132127,0.000330202,0.0131086,0.0173961,0.0465428,0.00010178,0.000134798,0.000357807
444,0.433594,0.000976562,0.0129166,0.0170023,0.0428273,0.00010032,0.000131832,0.000329424,0.0130857,0.0173583,0.0464408,0.000101603,0.000134505,0.000357022
445,0.43457,0.000976562,0.0128934,0.0169643,0.0427249,0.00010014,0.000131538,0.00032865,0.0130628,0.0173205,0.0463392,0.000101426,0.000134213,0.000356239
446,0.435547,0.000976562,0.0128702,0.0169264,0.0426229,9.99606e-05,0.000131245,0.000327878,0.01304,0.0172829,0.046238,0.000101249,0.000133923,0.00035546
447,0.436523,0.000976562,0.0128471,0.0168886,0.0425213,9.97815e-05,0.000130952,0.000327109,0.0130172,0.0172455,0.0461372,0.000101072,0.000133633,0.000354683
448,0.4375,0.000976562,0.012824,0.016851,0.0424201,9.96027e-05,0.000130661,0.000326343,0.0129944,0.0172081,0.0460368,0.000100896,0.000133344,0.00035391
449,0.438477,0.000976562,0.012801,0.0168134,0.0423193,9.94241e-05,0.000130371,0.00032558,0.0129717,0.0171709,0.0459367,0.00010072,0.000133056,0.000353139
450,0.439453,0.000976562,0.012778,0.016776,0.0422189,9.92459e-05,0.000130081,0.00032482,0.012949,0.0171337,0.0458371,0.000100544,0.000132768,0.000352372
451,0.44043,0.000976562,0.012755,0.0167387,0.0421188,9.90679e-05,0.000129792,0.000324063,0.0129263,0.0170967,0.0457378,0.000100368,0.000132482,0.000351607
452,0.441406,0.000976562,0.012732,0.0167015,0.0420192,9.88901e-05,0.000129505,0.000323308,0.0129037,0.0170598,0.0456389,0.000100193,0.000132197,0.000350846
453,0.442383,0.000976562,0.0127091,0.0166644,0.0419199,9.87127e-05,0.000129218,0.000322557,0.0128811,0.017023,0.0455405,0.000100018,0.000131912,0.000350087
454,0.443359,0.000976562,0.0126862,0.0166274,0.041821,9.85354e-05,0.000128932,0.000321808,0.0128586,0.0169864,0.0454423,9.98434e-05,0.000131628,0.000349331
455,0.444336,0.000976562,0.0126634,0.0165906,0.0417225,9.83584e-05,0.000128647,0.000321062,0.0128361,0.0169498,0.0453446,9.96689e-05,0.000131346,0.000348579
456,0.445312,0.000976562,0.0126406,0.0165538,0.0416244,9.81817e-05,0.000128362,0.000320318,0.0128136,0.0169134,0.0452472,9.94947e-05,0.000131064,0.000347829
457,0.446289,0.000976562,0.0126178,0.0165172,0.0415266,9.80052e-05,0.000128079,0.000319578,0.0127911,0.016877,0.0451502,9.93208e-05,0.000130783,0.000347082
458,0.447266,0.000976562,0.0125951,0.0164807,0.0414292,9.7829e-05,0.000127796,0.00031884,0.0127687,0.0168408,0.0450536,9.91471e-05,0.000130502,0.000346337
459,0.448242,0.000976562,0.0125724,0.0164443,0.0413322,9.7653e-05,0.000127515,0.000318105,0.0127463,0.0168047,0.0449574,9.89737e-05,0.000130223,0.000345596
460,0.449219,0.000976562,0.0125497,0.016408,0.0412356,9.74773e-05,0.000127234,0.000317373,0.012724,0.0167687,0.0448615,9.88005e-05,0.000129944,0.000344858
461,0.450195,0.000976562,0.012527,0.0163718,0.0411393,9.73019e-05,0.000126954,0.000316643,0.0127017,0.0167328,0.044766,9.86275e-05,0.000129667,0.000344122
462,0.451172,0.000976562,0.0125044,0.0163357,0.0410434,9.71268e-05,0.000126675,0.000315916,0.0126794,0.016697,0.0446708,9.84548e-05,0.00012939,0.000343389
463,0.452148,0.000976562,0.0124819,0.0162997,0.0409479,9.69519e-05,0.000126396,0.000315192,0.0126571,0.0166613,0.044576,9.82824e-05,0.000129114,0.000342659
464,0.453125,0.000976562,0.0124593,0.0162638,0.0408527,9.67774e-05,0.000126119,0.00031447,0.0126349,0.0166258,0.0444816,9.81102e-05,0.000128839,0.000341932
465,0.454102,0.000976562,0.0124369,0.0162281,0.0407579,9.66032e-05,0.000125842,0.000313751,0.0126127,0.0165903,0.0443875,9.79384e-05,0.000128564,0.000341207
466,0.455078,0.000976562,0.0124144,0.0161924,0.0406642,9.64292e-05,0.000125566,0.000313035,0.0125906,0.0165549,0.0442938,9.77668e-05,0.000128291,0.000340485
467,0.456055,0.000976562,0.012392,0.0161569,0.0405717,9.62555e-05,0.000125291,0.000312321,0.0125685,0.0165197,0.0442004,9.75956e-05,0.000128018,0.000339766
468,0.457031,0.000976562,0.0123696,0.0161214,0.0404795,9.60821e-05,0.000125017,0.00031161,0.0125464,0.0164846,0.0441074,9.74246e-05,0.000127746,0.00033905
469,0.458008,0.000976562,0.0123473,0.0160861,0.0403876,9.5909e-05,0.000124743,0.000310901,0.0125244,0.0164495,0.0440147,9.72539e-05,0.000127475,0.000338336
470,0.458984,0.000976562,0.012325,0.0160509,0.0402961,9.57362e-05,0.000124471,0.000310196,0.0125024,0.0164146,0.0439224,9.70834e-05,0.000127205,0.000337625
471,0.459961,0.000976562,0.0123027,0.0160158,0.0402049,9.55637e-05,0.000124199,0.000309492,0.0124805,0.0163798,0.0438305,9.69132e-05,0.000126935,0.000336917
472,0.460938,0.000976562,0.0122805,0.0159807,0.0401141,9.53915e-05,0.000123928,0.000308791,0.0124585,0.0163451,0.0437388,9.67433e-05,0.000126667,0.000336211
473,0.461914,0.000976562,0.0122583,0.0159458,0.0400236,9.52196e-05,0.000123658,0.000308093,0.0124367,0.0163104,0.0436475,9.65737e-05,0.000126399,0.000335508
474,0.462891,0.000976562,0.0122362,0.015911,0.0399334,9.50481e-05,0.000123389,0.000307397,0.0124148,0.0162759,0.0435566,9.64043e-05,0.000126132,0.000334808
475,0.463867,0.000976562,0.0122141,0.0158763,0.0398435,9.48768e-05,0.00012312,0.000306704,0.012393,0.0162415,0.043466,9.62353e-05,0.000125866,0.00033411
476,0.464844,0.000976562,0.012192,0.0158417,0.039754,9.47058e-05,0.000122852,0.000306013,0.0123712,0.0162072,0.0433757,9.60666e-05,0.0001256,0.000333415
477,0.46582,0.000976562,0.01217,0.0158072,0.0396647,9.45352e-05,0.000122585,0.000305325,0.0123495,0.016173,0.0432858,9.58981e-05,0.000125335,0.000332723
478,0.466797,0.000976562,0.012148,0.0157728,0.0395758,9.43648e-05,0.000122319,0.000304639,0.0123278,0.0161389,0.0431962,9.573e-05,0.000125071,0.000332033
479,0.467773,0.000976562,0.0121261,0.0157385,0.0394872,9.41947e-05,0.000122053,0.000303956,0.0123062,0.0161049,0.0431069,9.55622e-05,0.000124808,0.000331345
480,0.46875,0.000976562,0.0121042,0.0157043,0.039399,9.4025e-05,0.000121789,0.000303275,0.0122846,0.016071,0.043018,9.53947e-05,0.000124546,0.00033066
481,0.469727,0.000976562,0.0120823,0.0156702,0.039311,9.38555e-05,0.000121525,0.000302597,0.012263,0.0160372,0.0429294,9.52276e-05,0.000124284,0.000329978
482,0.470703,0.000976562,0.0120605,0.0156362,0.0392234,9.36864e-05,0.000121262,0.000301921,0.0122415,0.0160035,0.0428411,9.50607e-05,0.000124024,0.000329298
483,0.47168,0.000976562,0.0120387,0.0156023,0.039136,9.35176e-05,0.000120999,0.000301247,0.01222,0.0159699,0.0427531,9.48942e-05,0.000123763,0.00032862
484,0.472656,0.000976562,0.012017,0.0155685,0.039049,9.3349e-05,0.000120738,0.000300576,0.0121986,0.0159364,0.0426655,9.4728e-05,0.000123504,0.000327945
485,0.473633,0.000976562,0.0119953,0.0155348,0.0389623,9.31808e-05,0.000120477,0.000299907,0.0121771,0.015903,0.0425781,9.4562e-05,0.000123246,0.000327273
486,0.474609,0.000976562,0.0119736,0.0155012,0.0388759,9.30128e-05,0.000120217,0.000299241,0.0121558,0.0158697,0.0424911,9.43965e-05,0.000122988,0.000326603
487,0.475586,0.000976562,0.011952,0.0154677,0.0387898,9.28452e-05,0.000119957,0.000298576,0.0121345,0.0158365,0.0424044,9.42312e-05,0.000122731,0.000325935
488,0.476562,0.000976562,0.0119304,0.0154343,0.038704,9.26778e-05,0.000119699,0.000297915,0.0121132,0.0158034,0.0423181,9.40662e-05,0.000122475,0.00032527
489,0.477539,0.000976562,0.0119088,0.0154009,0.0386185,9.25107e-05,0.000119441,0.000297255,0.012092,0.0157703,0.042232,9.39016e-05,0.000122219,0.000324607
