x,rho,u,v,w,p,Bx,By,Bz
2.5375000000e-01,1.1116463056e-01,-5.8466818267e-01,2.6958739912e-01,0.0000000000e+00,6.0177924975e-02,7.4764467746e-01,-8.9472994281e-01,0.0000000000e+00
2.5625000000e-01,1.1051596199e-01,-5.8320458427e-01,2.7040754459e-01,0.0000000000e+00,5.9619513422e-02,7.4607704521e-01,-8.9564516284e-01,0.0000000000e+00
2.5875000000e-01,1.0988465223e-01,-5.8119373121e-01,2.7092996680e-01,0.0000000000e+00,5.9113393089e-02,7.4451328445e-01,-8.9661463339e-01,0.0000000000e+00
2.6125000000e-01,1.0927124668e-01,-5.7862812283e-01,2.7115989624e-01,0.0000000000e+00,5.8658297744e-02,7.4295493840e-01,-8.9764186759e-01,0.0000000000e+00
2.6375000000e-01,1.0867624699e-01,-5.7550081394e-01,2.7110294113e-01,0.0000000000e+00,5.8252902927e-02,7.4140354499e-01,-8.9873036686e-01,0.0000000000e+00
2.6625000000e-01,1.0810010750e-01,-5.7180560666e-01,2.7076489401e-01,0.0000000000e+00,5.7895831063e-02,7.3986063523e-01,-8.9988352920e-01,0.0000000000e+00
2.6875000000e-01,1.0754323160e-01,-5.6753725629e-01,2.7015153052e-01,0.0000000000e+00,5.7585655639e-02,7.3832773181e-01,-9.0110455396e-01,0.0000000000e+00
2.7125000000e-01,1.0700596836e-01,-5.6269168167e-01,2.6926840922e-01,0.0000000000e+00,5.7320904642e-02,7.3680634750e-01,-9.0239634699e-01,0.0000000000e+00
2.7375000000e-01,1.0648860949e-01,-5.5726617002e-01,2.6812068156e-01,0.0000000000e+00,5.7100063433e-02,7.3529798374e-01,-9.0376143058e-01,0.0000000000e+00
2.7625000000e-01,1.0599138697e-01,-5.5125956642e-01,2.6671292073e-01,0.0000000000e+00,5.6921577259e-02,7.3380412909e-01,-9.0520186197e-01,0.0000000000e+00
2.7875000000e-01,1.0551447139e-01,-5.4467243899e-01,2.6504897675e-01,0.0000000000e+00,5.6783853590e-02,7.3232625781e-01,-9.0671916403e-01,0.0000000000e+00
2.8125000000e-01,1.0505797129e-01,-5.3750721244e-01,2.6313186345e-01,0.0000000000e+00,5.6685264488e-02,7.3086582838e-01,-9.0831427070e-01,0.0000000000e+00
2.8375000000e-01,1.0462193353e-01,-5.2976826441e-01,2.6096368077e-01,0.0000000000e+00,5.6624149134e-02,7.2942428207e-01,-9.0998748896e-01,0.0000000000e+00
2.8625000000e-01,1.0420634484e-01,-5.2146198150e-01,2.5854557414e-01,0.0000000000e+00,5.6598816585e-02,7.2800304151e-01,-9.1173847794e-01,0.0000000000e+00
2.8875000000e-01,1.0381113419e-01,-5.1259677430e-01,2.5587773045e-01,0.0000000000e+00,5.6607548748e-02,7.2660350929e-01,-9.1356624484e-01,0.0000000000e+00
2.9125000000e-01,1.0343617616e-01,-5.0318305378e-01,2.5295940861e-01,0.0000000000e+00,5.6648603561e-02,7.2522706658e-01,-9.1546915660e-01,0.0000000000e+00
2.9375000000e-01,1.0308129492e-01,-4.9323317328e-01,2.4978900207e-01,0.0000000000e+00,5.6720218435e-02,7.2387507176e-01,-9.1744496536e-01,0.0000000000e+00
2.9625000000e-01,1.0274626870e-01,-4.8276133350e-01,2.4636412816e-01,0.0000000000e+00,5.6820613637e-02,7.2254885910e-01,-9.1949084867e-01,0.0000000000e+00
2.9875000000e-01,1.0243083483e-01,-4.7178339544e-01,2.4268177653e-01,0.0000000000e+00,5.6947995938e-02,7.2124973740e-01,-9.2160348524e-01,0.0000000000e+00
3.0125000000e-01,1.0213467957e-01,-4.6031711667e-01,2.3873849791e-01,0.0000000000e+00,5.7100545067e-02,7.1997898873e-01,-9.2377903529e-01,0.0000000000e+00
3.0375000000e-01,1.0185747621e-01,-4.4838154632e-01,2.3453016257e-01,0.0000000000e+00,5.7276453834e-02,7.1873786718e-01,-9.2601321966e-01,0.0000000000e+00
3.0625000000e-01,1.0159887072e-01,-4.3599701350e-01,2.3005237297e-01,0.0000000000e+00,5.7473909925e-02,7.1752759758e-01,-9.2830140374e-01,0.0000000000e+00
3.0875000000e-01,1.0135848542e-01,-4.2318506719e-01,2.2530059665e-01,0.0000000000e+00,5.7691097908e-02,7.1634937432e-01,-9.3063864204e-01,0.0000000000e+00
3.1125000000e-01,1.0113592484e-01,-4.0996831534e-01,2.2027025870e-01,0.0000000000e+00,5.7926203718e-02,7.1520436017e-01,-9.3301972671e-01,0.0000000000e+00
3.1375000000e-01,1.0093078000e-01,-3.9637028854e-01,2.1495684519e-01,0.0000000000e+00,5.8177417752e-02,7.1409368511e-01,-9.3543923405e-01,0.0000000000e+00
3.1625000000e-01,1.0074263197e-01,-3.8241532009e-01,2.0935600034e-01,0.0000000000e+00,5.8442937353e-02,7.1301844525e-01,-9.3789156593e-01,0.0000000000e+00
3.1875000000e-01,1.0057105476e-01,-3.6812843939e-01,2.0346361365e-01,0.0000000000e+00,5.8720968997e-02,7.1197970172e-01,-9.4037098596e-01,0.0000000000e+00
3.2125000000e-01,1.0041561778e-01,-3.5353527806e-01,1.9727589593e-01,0.0000000000e+00,5.9009730278e-02,7.1097847963e-01,-9.4287165036e-01,0.0000000000e+00
3.2375000000e-01,1.0027588783e-01,-3.3866198788e-01,1.9078944383e-01,0.0000000000e+00,5.9307451796e-02,7.1001576708e-01,-9.4538763371e-01,0.0000000000e+00
3.2625000000e-01,1.0015143076e-01,-3.2353516940e-01,1.8400129390e-01,0.0000000000e+00,5.9612379011e-02,7.0909251413e-01,-9.4791295007e-01,0.0000000000e+00
3.2875000000e-01,1.0004181275e-01,-3.0818180908e-01,1.7690896725e-01,0.0000000000e+00,5.9922774157e-02,7.0820963193e-01,-9.5044157034e-01,0.0000000000e+00
3.3125000000e-01,9.9946601499e-02,-2.9262922304e-01,1.6951050662e-01,0.0000000000e+00,6.0236918299e-02,7.0736799178e-01,-9.5296743671e-01,0.0000000000e+00
3.3375000000e-01,9.9865367102e-02,-2.7690500451e-01,1.6180450731e-01,0.0000000000e+00,6.0553113619e-02,7.0656842428e-01,-9.5548447514e-01,0.0000000000e+00
3.3625000000e-01,9.9797682995e-02,-2.6103697263e-01,1.5379014409e-01,0.0000000000e+00,6.0869686007e-02,7.0581171850e-01,-9.5798660701e-01,0.0000000000e+00
3.3875000000e-01,9.9743126808e-02,-2.4505311969e-01,1.4546719581e-01,0.0000000000e+00,6.1184988059e-02,7.0509862121e-01,-9.6046776090e-01,0.0000000000e+00
3.4125000000e-01,9.9701281331e-02,-2.2898155413e-01,1.3683606945e-01,0.0000000000e+00,6.1497402551e-02,7.0442983617e-01,-9.6292188560e-01,0.0000000000e+00
3.4375000000e-01,9.9671735598e-02,-2.1285043674e-01,1.2789782547e-01,0.0000000000e+00,6.1805346457e-02,7.0380602337e-01,-9.6534296527e-01,0.0000000000e+00
3.4625000000e-01,9.9654086180e-02,-1.9668790762e-01,1.1865420573e-01,0.0000000000e+00,6.2107275599e-02,7.0322779846e-01,-9.6772503772e-01,0.0000000000e+00
3.4875000000e-01,9.9647938731e-02,-1.8052200171e-01,1.0910766544e-01,0.0000000000e+00,6.2401689963e-02,7.0269573206e-01,-9.7006221654e-01,0.0000000000e+00
3.5125000000e-01,9.9652909833e-02,-1.6438055125e-01,9.9261410166e-02,0.0000000000e+00,6.2687139744e-02,7.0221034926e-01,-9.7234871781e-01,0.0000000000e+00
3.5375000000e-01,9.9668629186e-02,-1.4829107376e-01,8.9119438558e-02,0.0000000000e+00,6.2962232127e-02,7.0177212908e-01,-9.7457889188e-01,0.0000000000e+00
3.5625000000e-01,9.9694742156e-02,-1.3228064477e-01,7.8686591518e-02,0.0000000000e+00,6.3225638824e-02,7.0138150398e-01,-9.7674726051e-01,0.0000000000e+00
3.5875000000e-01,9.9730912722e-02,-1.1637575552e-01,6.7968607927e-02,0.0000000000e+00,6.3476104348e-02,7.0103885947e-01,-9.7884855943e-01,0.0000000000e+00
3.6125000000e-01,9.9776826800e-02,-1.0060215644e-01,5.6972187142e-02,0.0000000000e+00,6.3712454997e-02,7.0074453369e-01,-9.8087778609e-01,0.0000000000e+00
3.6375000000e-01,9.9832195763e-02,-8.4984688739e-02,4.5705058194e-02,0.0000000000e+00,6.3933608542e-02,7.0049881711e-01,-9.8283025200e-01,0.0000000000e+00
3.6625000000e-01,9.9896756118e-02,-6.9547106973e-02,3.4176055058e-02,0.0000000000e+00,6.4138584596e-02,7.0030195223e-01,-9.8470163874e-01,0.0000000000e+00
3.6875000000e-01,9.9970204338e-02,-5.4311893636e-02,2.2395191341e-02,0.0000000000e+00,6.4326516602e-02,7.0015413331e-01,-9.8648805509e-01,0.0000000000e+00
3.7125000000e-01,1.0005152839e-01,-3.9300039300e-02,1.0373661313e-02,0.0000000000e+00,6.4496679153e-02,7.0005550625e-01,-9.8818607726e-01,0.0000000000e+00
3.7375000000e-01,1.0014432234e-01,-2.4531049766e-02,-1.8756513333e-03,0.0000000000e+00,6.4648381022e-02,7.0000616838e-01,-9.8979291889e-01,0.0000000000e+00
3.7625000000e-01,1.0024769517e-01,-1.0023037581e-02,-1.4337937746e-02,0.0000000000e+00,6.4781046583e-02,7.0000616838e-01,-9.9130641478e-01,0.0000000000e+00
3.7875000000e-01,1.0036030662e-01,4.2077293241e-03,-2.6996943322e-02,0.0000000000e+00,6.4894323364e-02,7.0005550625e-01,-9.9272498089e-01,0.0000000000e+00
3.8125000000e-01,1.0048148738e-01,1.8147466021e-02,-3.9835509037e-02,0.0000000000e+00,6.4988364838e-02,7.0015413331e-01,-9.9404757022e-01,0.0000000000e+00
3.8375000000e-01,1.0061128231e-01,3.1784902285e-02,-5.2835276577e-02,0.0000000000e+00,6.5063259586e-02,7.0030195223e-01,-9.9527395297e-01,0.0000000000e+00
3.8625000000e-01,1.0074985907e-01,4.5110895832e-02,-6.5976204360e-02,0.0000000000e+00,6.5119255660e-02,7.0049881711e-01,-9.9640464009e-01,0.0000000000e+00
3.8875000000e-01,1.0089744900e-01,5.8118439715e-02,-7.9236608296e-02,0.0000000000e+00,6.5156792885e-02,7.0074453369e-01,-9.9744087597e-01,0.0000000000e+00
3.9125000000e-01,1.0105436057e-01,7.0802597753e-02,-9.2593180609e-02,0.0000000000e+00,6.5176505343e-02,7.0103885947e-01,-9.9838461600e-01,0.0000000000e+00
3.9375000000e-01,1.0122098560e-01,8.3160360673e-02,-1.0602101249e-01,0.0000000000e+00,6.5179229460e-02,7.0138150398e-01,-9.9923848275e-01,0.0000000000e+00
3.9625000000e-01,1.0139780622e-01,9.5190431293e-02,-1.1949361996e-01,0.0000000000e+00,6.5166012126e-02,7.0177212908e-01,-1.0000057018e+00,0.0000000000e+00
3.9875000000e-01,1.0158540299e-01,1.0689294009e-01,-1.3298296970e-01,0.0000000000e+00,6.5138119587e-02,7.0221034926e-01,-1.0006900179e+00,0.0000000000e+00
4.0125000000e-01,1.0178446471e-01,1.1826909633e-01,-1.4645950070e-01,0.0000000000e+00,6.5097047867e-02,7.0269573206e-01,-1.0012955926e+00,0.0000000000e+00
4.0375000000e-01,1.0199580007e-01,1.2932078342e-01,-1.5989213733e-01,0.0000000000e+00,6.5044535445e-02,7.0322779846e-01,-1.0018268863e+00,0.0000000000e+00
4.0625000000e-01,1.0222035183e-01,1.4005011026e-01,-1.7324828964e-01,0.0000000000e+00,6.4982578787e-02,7.0380602337e-01,-1.0022885287e+00,0.0000000000e+00
4.0875000000e-01,1.0245921311e-01,1.5045893400e-01,-1.8649383900e-01,0.0000000000e+00,6.4913451093e-02,7.0442983617e-01,-1.0026851814e+00,0.0000000000e+00
4.1125000000e-01,1.0271364587e-01,1.6054837259e-01,-1.9959311020e-01,0.0000000000e+00,6.4839724270e-02,7.0509862121e-01,-1.0030213984e+00,0.0000000000e+00
4.1375000000e-01,1.0298510056e-01,1.7031832837e-01,-2.1250883578e-01,0.0000000000e+00,6.4764293629e-02,7.0581171850e-01,-1.0033014892e+00,0.0000000000e+00
4.1625000000e-01,1.0327523570e-01,1.7976704619e-01,-2.2520212390e-01,0.0000000000e+00,6.4690404193e-02,7.0656842428e-01,-1.0035293917e+00,0.0000000000e+00
4.1875000000e-01,1.0358593544e-01,1.8889073110e-01,-2.3763244698e-01,0.0000000000e+00,6.4621676774e-02,7.0736799178e-01,-1.0037085579e+00,0.0000000000e+00
4.2125000000e-01,1.0391932236e-01,1.9768325117e-01,-2.4975767411e-01,0.0000000000e+00,6.4562131254e-02,7.0820963193e-01,-1.0038418595e+00,0.0000000000e+00
4.2375000000e-01,1.0427776248e-01,2.0613595023e-01,-2.6153417515e-01,0.0000000000e+00,6.4516203797e-02,7.0909251413e-01,-1.0039315164e+00,0.0000000000e+00
4.2625000000e-01,1.0466385871e-01,2.1423759343e-01,-2.7291702767e-01,0.0000000000e+00,6.4488754151e-02,7.1001576708e-01,-1.0039790524e+00,0.0000000000e+00
4.2875000000e-01,1.0508042985e-01,2.2197445084e-01,-2.8386034167e-01,0.0000000000e+00,6.4485059727e-02,7.1097847963e-01,-1.0039852799e+00,0.0000000000e+00
4.3125000000e-01,1.0553056136e-01,2.2932992992e-01,-2.9431712158e-01,0.0000000000e+00,6.4510903069e-02,7.1197970172e-01,-1.0039503132e+00,0.0000000000e+00
4.3375000000e-01,1.0601732908e-01,2.3628665517e-01,-3.0424138414e-01,0.0000000000e+00,6.4572263326e-02,7.1301844525e-01,-1.0038735750e+00,0.0000000000e+00
4.3625000000e-01,1.0654384124e-01,2.4282595397e-01,-3.1358837621e-01,0.0000000000e+00,6.4675398597e-02,7.1409368511e-01,-1.0037539822e+00,0.0000000000e+00
4.3875000000e-01,1.0711310831e-01,2.4892885544e-01,-3.2231560773e-01,0.0000000000e+00,6.4826720529e-02,7.1520436017e-01,-1.0035900001e+00,0.0000000000e+00
4.4125000000e-01,1.0772790316e-01,2.5457703309e-01,-3.3038410087e-01,0.0000000000e+00,6.5032655195e-02,7.1634937432e-01,-1.0033797771e+00,0.0000000000e+00
4.4375000000e-01,1.0839060508e-01,2.5975381612e-01,-3.3775970424e-01,0.0000000000e+00,6.5299478693e-02,7.1752759758e-01,-1.0031212967e+00,0.0000000000e+00
4.4625000000e-01,1.0910303692e-01,2.6444520530e-01,-3.4441438510e-01,0.0000000000e+00,6.5633134378e-02,7.1873786718e-01,-1.0028125389e+00,0.0000000000e+00
4.4875000000e-01,1.0986630739e-01,2.6864081737e-01,-3.5032739488e-01,0.0000000000e+00,6.6039041404e-02,7.1997898873e-01,-1.0024516414e+00,0.0000000000e+00
4.5125000000e-01,1.1068067236e-01,2.7233467738e-01,-3.5548619501e-01,0.0000000000e+00,6.6521907518e-02,7.2124973740e-01,-1.0020370486e+00,0.0000000000e+00
4.5375000000e-01,1.1154543012e-01,2.7552578419e-01,-3.5988703905e-01,0.0000000000e+00,6.7085560975e-02,7.2254885910e-01,-1.0015676398e+00,0.0000000000e+00
4.5625000000e-01,1.1245886353e-01,2.7821839307e-01,-3.6353513484e-01,0.0000000000e+00,6.7732816503e-02,7.2387507176e-01,-1.0010428261e+00,0.0000000000e+00
4.5875000000e-01,1.1341823809e-01,2.8042198789e-01,-3.6644435386e-01,0.0000000000e+00,6.8465387981e-02,7.2522706658e-01,-1.0004626104e+00,0.0000000000e+00
4.6125000000e-01,1.1441985911e-01,2.8215095185e-01,-3.6863650858e-01,0.0000000000e+00,6.9283855861e-02,7.2660350929e-01,-9.9982760860e-01,0.0000000000e+00
4.6375000000e-01,1.1545918384e-01,2.8342398189e-01,-3.7014027279e-01,0.0000000000e+00,7.0187690807e-02,7.2800304151e-01,-9.9913903300e-01,0.0000000000e+00
4.6625000000e-01,1.1653097722e-01,2.8426332238e-01,-3.7098986319e-01,0.0000000000e+00,7.1175327670e-02,7.2942428207e-01,-9.9839864645e-01,0.0000000000e+00
4.6875000000e-01,1.1762949473e-01,2.8469391051e-01,-3.7122362364e-01,0.0000000000e+00,7.2244277362e-02,7.3086582838e-01,-9.9760869556e-01,0.0000000000e+00
4.7125000000e-01,1.1874867299e-01,2.8474252667e-01,-3.7088265160e-01,0.0000000000e+00,7.3391259789e-02,7.3232625781e-01,-9.9677183505e-01,0.0000000000e+00
4.7375000000e-01,1.1988231006e-01,2.8443702709e-01,-3.7000957969e-01,0.0000000000e+00,7.4612340081e-02,7.3380412909e-01,-9.9589105368e-01,0.0000000000e+00
4.7625000000e-01,1.2102422126e-01,2.8380570895e-01,-3.6864758242e-01,0.0000000000e+00,7.5903052903e-02,7.3529798374e-01,-9.9496960967e-01,0.0000000000e+00
4.7875000000e-01,1.2216836275e-01,2.8287682634e-01,-3.6683962931e-01,0.0000000000e+00,7.7258504972e-02,7.3680634750e-01,-9.9401097972e-01,0.0000000000e+00
4.8125000000e-01,1.2330892160e-01,2.8167824708e-01,-3.6462796334e-01,0.0000000000e+00,7.8673452500e-02,7.3832773181e-01,-9.9301882192e-01,0.0000000000e+00
4.8375000000e-01,1.2444037648e-01,2.8023722149e-01,-3.6205375583e-01,0.0000000000e+00,8.0142356248e-02,7.3986063523e-01,-9.9199694957e-01,0.0000000000e+00
4.8625000000e-01,1.2555753614e-01,2.7858022658e-01,-3.5915687950e-01,0.0000000000e+00,8.1659420891e-02,7.4140354499e-01,-9.9094931151e-01,0.0000000000e+00
4.8875000000e-01,1.2665556353e-01,2.7673285258e-01,-3.5597574752e-01,0.0000000000e+00,8.3218626712e-02,7.4295493840e-01,-9.8987997432e-01,0.0000000000e+00
4.9125000000e-01,1.2772999165e-01,2.7471970844e-01,-3.5254718274e-01,0.0000000000e+00,8.4813760540e-02,7.4451328445e-01,-9.8879310302e-01,0.0000000000e+00
4.9375000000e-01,1.2877673502e-01,2.7256433551e-01,-3.4890630010e-01,0.0000000000e+00,8.6438450185e-02,7.4607704521e-01,-9.8769293864e-01,0.0000000000e+00
4.9625000000e-01,1.2979189659e-01,2.7028857026e-01,-3.4508605426e-01,0.0000000000e+00,8.8085917370e-02,7.4764467746e-01,-9.8658380044e-01,0.0000000000e+00
4.9875000000e-01,1.2973684837e-01,2.6833185354e-01,-3.4098628633e-01,0.0000000000e+00,8.9826278947e-02,7.4921463413e-01,-9.8559053583e-01,0.0000000000e+00
