x,rho,u,v,w,p,Bx,By,Bz
-1.2625000000e-01,8.2599949583e-01,3.2037117436e-01,-1.1027669844e-01,0.0000000000e+00,6.3829835057e-01,7.8438793840e-01,7.9522350902e-01,0.0000000000e+00
-1.2375000000e-01,8.1859148743e-01,3.3401951654e-01,-1.1532443104e-01,0.0000000000e+00,6.2670490743e-01,7.8438793840e-01,7.8568231867e-01,0.0000000000e+00
-1.2125000000e-01,8.1117558716e-01,3.4775605571e-01,-1.2045282265e-01,0.0000000000e+00,6.1523177519e-01,7.8435400166e-01,7.7610546488e-01,0.0000000000e+00
-1.1875000000e-01,8.0376002192e-01,3.6156668501e-01,-1.2565858805e-01,0.0000000000e+00,6.0389014497e-01,7.8428616166e-01,7.6650280801e-01,0.0000000000e+00
-1.1625000000e-01,7.9635307578e-01,3.7543688576e-01,-1.3093817648e-01,0.0000000000e+00,5.9269091417e-01,7.8418448536e-01,7.5688429172e-01,0.0000000000e+00
-1.1375000000e-01,7.8896321213e-01,3.8935146795e-01,-1.3628763226e-01,0.0000000000e+00,5.8164486259e-01,7.8404907311e-01,7.4726012918e-01,0.0000000000e+00
-1.1125000000e-01,7.8159921302e-01,4.0329426949e-01,-1.4170242710e-01,0.0000000000e+00,5.7076284435e-01,7.8388005852e-01,7.3764101830e-01,0.0000000000e+00
-1.0875000000e-01,7.7427034068e-01,4.1724780452e-01,-1.4717725794e-01,0.0000000000e+00,5.6005600013e-01,7.8367760841e-01,7.2803839295e-01,0.0000000000e+00
-1.0625000000e-01,7.6698652610e-01,4.3119284929e-01,-1.5270580252e-01,0.0000000000e+00,5.4953599550e-01,7.8344192257e-01,7.1846471795e-01,0.0000000000e+00
-1.0375000000e-01,7.5975859025e-01,4.4510795211e-01,-1.5828042346e-01,0.0000000000e+00,5.3921529171e-01,7.8317323359e-01,7.0893383727e-01,0.0000000000e+00
-1.0125000000e-01,7.5259850358e-01,4.5896885267e-01,-1.6389181081e-01,0.0000000000e+00,5.2910745573e-01,7.8287180663e-01,6.9946138566e-01,0.0000000000e+00
-9.8750000000e-02,7.4551969020e-01,4.7274779549e-01,-1.6952855191e-01,0.0000000000e+00,5.1922751646e-01,7.8253793917e-01,6.9006527429e-01,0.0000000000e+00
-9.6250000000e-02,7.3853738207e-01,4.8641272371e-01,-1.7517661829e-01,0.0000000000e+00,5.0959237292e-01,7.8217196068e-01,6.8076625968e-01,0.0000000000e+00
-9.3750000000e-02,7.3166902609e-01,4.9992634462e-01,-1.8081876186e-01,0.0000000000e+00,5.0022125731e-01,7.8177423236e-01,6.7158860153e-01,0.0000000000e+00
-9.1250000000e-02,7.2493474196e-01,5.1324506982e-01,-1.8643381974e-01,0.0000000000e+00,4.9113625005e-01,7.8134514671e-01,6.6256080653e-01,0.0000000000e+00
-8.8750000000e-02,7.1835781862e-01,5.2631785417e-01,-1.9199594051e-01,0.0000000000e+00,4.8236283263e-01,7.8088512718e-01,6.5371643922e-01,0.0000000000e+00
-8.6250000000e-02,7.1196522074e-01,5.3908499564e-01,-1.9747376878e-01,0.0000000000e+00,4.7393044615e-01,7.8039462776e-01,6.4509495381e-01,0.0000000000e+00
-8.3750000000e-02,7.0578804996e-01,5.5147701775e-01,-2.0282966451e-01,0.0000000000e+00,4.6587299327e-01,7.7987413251e-01,6.3674245700e-01,0.0000000000e+00
-8.1250000000e-02,6.9986186692e-01,5.6341384668e-01,-2.0801909336e-01,0.0000000000e+00,4.5822917837e-01,7.7932415510e-01,6.2871224643e-01,0.0000000000e+00
-7.8750000000e-02,6.9422672631e-01,5.7480461863e-01,-2.1299040688e-01,0.0000000000e+00,4.5104252062e-01,7.7874523829e-01,6.2106488069e-01,0.0000000000e+00
-7.6250000000e-02,6.8892671370e-01,5.8554860370e-01,-2.1768533338e-01,0.0000000000e+00,4.4436080221e-01,7.7813795339e-01,6.1386742905e-01,0.0000000000e+00
-7.3750000000e-02,6.8400871127e-01,5.9553788016e-01,-2.2204059917e-01,0.0000000000e+00,4.3823464286e-01,7.7750289974e-01,6.0719144677e-01,0.0000000000e+00
-7.1250000000e-02,6.7952009240e-01,6.0466246661e-01,-2.2599115046e-01,0.0000000000e+00,4.3271485618e-01,7.7684070404e-01,6.0110917455e-01,0.0000000000e+00
-6.8750000000e-02,6.7550510420e-01,6.1281849796e-01,-2.2947536650e-01,0.0000000000e+00,4.2784830281e-01,7.7615201981e-01,5.9568755705e-01,0.0000000000e+00
-6.6250000000e-02,6.7199991305e-01,6.1991955136e-01,-2.3244234721e-01,0.0000000000e+00,4.2367219281e-01,7.7543752670e-01,5.9098002199e-01,0.0000000000e+00
-6.3750000000e-02,6.6902671891e-01,6.2591026040e-01,-2.3486076876e-01,0.0000000000e+00,4.2020727955e-01,7.7469792981e-01,5.8701662741e-01,0.0000000000e+00
-6.1250000000e-02,6.6658797991e-01,6.3077993893e-01,-2.3672804870e-01,0.0000000000e+00,4.1745113322e-01,7.7393395905e-01,5.8379406950e-01,0.0000000000e+00
-5.8750000000e-02,6.6466251289e-01,6.3457241986e-01,-2.3807814346e-01,0.0000000000e+00,4.1537356717e-01,7.7314636837e-01,5.8126769962e-01,0.0000000000e+00
-5.6250000000e-02,6.6320592620e-01,6.3738725382e-01,-2.3898738984e-01,0.0000000000e+00,4.1391718741e-01,7.7233593501e-01,5.7934711843e-01,0.0000000000e+00
-5.3750000000e-02,6.6215889708e-01,6.3936680019e-01,-2.3958306831e-01,0.0000000000e+00,4.1300744787e-01,7.7150345878e-01,5.7789307782e-01,0.0000000000e+00
-5.1250000000e-02,6.6147069018e-01,6.4066091727e-01,-2.4007610629e-01,0.0000000000e+00,4.1258158821e-01,7.7064976123e-01,5.7670139035e-01,0.0000000000e+00
-4.8750000000e-02,6.6116071653e-01,6.4134571379e-01,-2.4089072960e-01,0.0000000000e+00,4.1266549009e-01,7.6977568486e-01,5.7542402642e-01,0.0000000000e+00
-4.6250000000e-02,6.6149370097e-01,6.4121561639e-01,-2.4312351991e-01,0.0000000000e+00,4.1359681152e-01,7.6888209228e-01,5.7326884245e-01,0.0000000000e+00
-4.3750000000e-02,6.6349496751e-01,6.3920181469e-01,-2.5003221054e-01,0.0000000000e+00,4.1671362066e-01,7.6796986536e-01,5.6799331540e-01,0.0000000000e+00
-4.1250000000e-02,6.7028721809e-01,6.3189456275e-01,-2.7126987939e-01,0.0000000000e+00,4.2640697304e-01,7.6703990434e-01,5.5291136441e-01,0.0000000000e+00
-3.8750000000e-02,6.8903580051e-01,6.1140451070e-01,-3.3103845781e-01,0.0000000000e+00,4.5471387628e-01,7.6609312700e-01,5.1029987251e-01,0.0000000000e+00
-3.6250000000e-02,7.2777799468e-01,5.6835179932e-01,-4.6582212496e-01,0.0000000000e+00,5.2077655284e-01,7.6513046768e-01,4.0913993548e-01,0.0000000000e+00
-3.3750000000e-02,7.7872036450e-01,5.0888953405e-01,-6.7484217480e-01,0.0000000000e+00,6.1669370241e-01,7.6415287642e-01,2.3933974685e-01,0.0000000000e+00
-3.1250000000e-02,8.1357089267e-01,4.6285972825e-01,-8.8859465853e-01,0.0000000000e+00,6.8764191906e-01,7.6316131798e-01,5.2182207694e-02,0.0000000000e+00
-2.8750000000e-02,8.1969916489e-01,4.4730502300e-01,-1.0538119483e+00,0.0000000000e+00,7.0619898439e-01,7.6215677090e-01,-9.7797727643e-02,0.0000000000e+00
-2.6250000000e-02,8.0837170409e-01,4.5317934724e-01,-1.1713403788e+00,0.0000000000e+00,6.9222757895e-01,7.6114022657e-01,-2.0375762122e-01,0.0000000000e+00
-2.3750000000e-02,7.9122263069e-01,4.6748122221e-01,-1.2581803777e+00,0.0000000000e+00,6.6741237988e-01,7.6011268817e-01,-2.7982819572e-01,0.0000000000e+00
-2.1250000000e-02,7.7324332876e-01,4.8377634179e-01,-1.3264931758e+00,0.0000000000e+00,6.4108925633e-01,7.5907516977e-01,-3.3769494035e-01,0.0000000000e+00
-1.8750000000e-02,7.5593499015e-01,4.9992947438e-01,-1.3828545776e+00,0.0000000000e+00,6.1604280892e-01,7.5802869527e-01,-3.8390278493e-01,0.0000000000e+00
-1.6250000000e-02,7.3971089843e-01,5.1528827432e-01,-1.4307258296e+00,0.0000000000e+00,5.9299993260e-01,7.5697429742e-01,-4.2195829692e-01,0.0000000000e+00
-1.3750000000e-02,7.2472267024e-01,5.2959287242e-01,-1.4719696977e+00,0.0000000000e+00,5.7217107618e-01,7.5591301678e-01,-4.5381619023e-01,0.0000000000e+00
-1.1250000000e-02,7.1107720894e-01,5.4266902096e-01,-1.5075960702e+00,0.0000000000e+00,5.5366010849e-01,7.5484590071e-01,-4.8061914008e-01,0.0000000000e+00
-8.7500000000e-03,6.9888311321e-01,5.5435316050e-01,-1.5381420406e+00,0.0000000000e+00,5.3755962029e-01,7.5377400232e-01,-5.0306615085e-01,0.0000000000e+00
-6.2500000000e-03,6.8824833119e-01,5.6448600611e-01,-1.5638918237e+00,0.0000000000e+00,5.2395829114e-01,7.5269837944e-01,-5.2161404097e-01,0.0000000000e+00
-3.7500000000e-03,6.7926003309e-01,5.7293156932e-01,-1.5850280127e+00,0.0000000000e+00,5.1291828293e-01,7.5162009359e-01,-5.3660329678e-01,0.0000000000e+00
-1.2500000000e-03,6.7195713267e-01,5.7960745431e-01,-1.6017494694e+00,0.0000000000e+00,5.0444073903e-01,7.5054020890e-01,-5.4834564012e-01,0.0000000000e+00
1.2500000000e-03,6.6630418377e-01,5.8451587914e-01,-1.6143590048e+00,0.0000000000e+00,4.9843183857e-01,7.4945979110e-01,-5.5718328093e-01,0.0000000000e+00
3.7500000000e-03,6.6217730459e-01,5.8776272494e-01,-1.6233065672e+00,0.0000000000e+00,4.9468394222e-01,7.4837990641e-01,-5.6351635925e-01,0.0000000000e+00
6.2500000000e-03,6.5937123927e-01,5.8955292886e-01,-1.6291739340e+00,0.0000000000e+00,4.9288486956e-01,7.4730162056e-01,-5.6779393075e-01,0.0000000000e+00
8.7500000000e-03,6.5762870304e-01,5.9015898090e-01,-1.6326056367e+00,0.0000000000e+00,4.9265812653e-01,7.4622599768e-01,-5.7047385227e-01,0.0000000000e+00
1.1250000000e-02,6.5668199027e-01,5.8987234200e-01,-1.6342156797e+00,0.0000000000e+00,4.9362145569e-01,7.4515409929e-01,-5.7197032473e-01,0.0000000000e+00
1.3750000000e-02,6.5629031081e-01,5.8895635601e-01,-1.6345099548e+00,0.0000000000e+00,4.9544123745e-01,7.4408698322e-01,-5.7261268519e-01,0.0000000000e+00
1.6250000000e-02,6.5625957957e-01,5.8761680655e-01,-1.6338507461e+00,0.0000000000e+00,4.9786406079e-01,7.4302570258e-01,-5.7263013258e-01,0.0000000000e+00
1.8750000000e-02,6.5644123689e-01,5.8599514399e-01,-1.6324641876e+00,0.0000000000e+00,5.0072065610e-01,7.4197130473e-01,-5.7216166152e-01,0.0000000000e+00
2.1250000000e-02,6.5671520578e-01,5.8417855475e-01,-1.6304733373e+00,0.0000000000e+00,5.0391021662e-01,7.4092483023e-01,-5.7128004005e-01,0.0000000000e+00
2.3750000000e-02,6.5696450423e-01,5.8221699424e-01,-1.6279369006e+00,0.0000000000e+00,5.0737740890e-01,7.3988731183e-01,-5.7001772259e-01,0.0000000000e+00
2.6250000000e-02,6.5704676026e-01,5.8013933989e-01,-1.6248812001e+00,0.0000000000e+00,5.1109130780e-01,7.3885977343e-01,-5.6838762536e-01,0.0000000000e+00
2.8750000000e-02,6.5676491403e-01,5.7796504824e-01,-1.6213215985e+00,0.0000000000e+00,5.1503018181e-01,7.3784322910e-01,-5.6639700964e-01,0.0000000000e+00
3.1250000000e-02,6.5583841075e-01,5.7571123753e-01,-1.6172748087e+00,0.0000000000e+00,5.1917193895e-01,7.3683868202e-01,-5.6405570641e-01,0.0000000000e+00
3.3750000000e-02,6.5387826035e-01,5.7339631972e-01,-1.6127649701e+00,0.0000000000e+00,5.2348870541e-01,7.3584712358e-01,-5.6138066470e-01,0.0000000000e+00
3.6250000000e-02,6.5037298187e-01,5.7104132688e-01,-1.6078259834e+00,0.0000000000e+00,5.2794408062e-01,7.3486953232e-01,-5.5839843776e-01,0.0000000000e+00
3.8750000000e-02,6.4469555962e-01,5.6867001708e-01,-1.6025016619e+00,0.0000000000e+00,5.3249198987e-01,7.3390687300e-01,-5.5514643686e-01,0.0000000000e+00
4.1250000000e-02,6.3614211273e-01,5.6630826090e-01,-1.5968445502e+00,0.0000000000e+00,5.3707679615e-01,7.3296009566e-01,-5.5167326573e-01,0.0000000000e+00
4.3750000000e-02,6.2400862122e-01,5.6398303511e-01,-1.5909138415e+00,0.0000000000e+00,5.4163465330e-01,7.3203013464e-01,-5.4803805598e-01,0.0000000000e+00
4.6250000000e-02,6.0770239497e-01,5.6172121848e-01,-1.5847726739e+00,0.0000000000e+00,5.4609620472e-01,7.3111790772e-01,-5.4430858447e-01,0.0000000000e+00
4.8750000000e-02,5.8687193854e-01,5.5954833946e-01,-1.5784850834e+00,0.0000000000e+00,5.5039060362e-01,7.3022431514e-01,-5.4055803395e-01,0.0000000000e+00
5.1250000000e-02,5.6152698466e-01,5.5748741508e-01,-1.5721129470e+00,0.0000000000e+00,5.5445053080e-01,7.2935023877e-01,-5.3686052251e-01,0.0000000000e+00
5.3750000000e-02,5.3211532488e-01,5.5555801155e-01,-1.5657132769e+00,0.0000000000e+00,5.5821754453e-01,7.2849654122e-01,-5.3328587790e-01,0.0000000000e+00
5.6250000000e-02,4.9952863400e-01,5.5377562954e-01,-1.5593361904e+00,0.0000000000e+00,5.6164687237e-01,7.2766406499e-01,-5.2989442916e-01,0.0000000000e+00
5.8750000000e-02,4.6502567143e-01,5.5215146816e-01,-1.5530237639e+00,0.0000000000e+00,5.6471076659e-01,7.2685363163e-01,-5.2673269723e-01,0.0000000000e+00
6.1250000000e-02,4.3008323174e-01,5.5069256052e-01,-1.5468098223e+00,0.0000000000e+00,5.6739981514e-01,7.2606604095e-01,-5.2383072555e-01,0.0000000000e+00
6.3750000000e-02,3.9620527640e-01,5.4940221983e-01,-1.5407205486e+00,0.0000000000e+00,5.6972204248e-01,7.2530207019e-01,-5.2120144107e-01,0.0000000000e+00
6.6250000000e-02,3.6473160430e-01,5.4828070011e-01,-1.5347756774e+00,0.0000000000e+00,5.7170009834e-01,7.2456247330e-01,-5.1884199738e-01,0.0000000000e+00
6.8750000000e-02,3.3668570647e-01,5.4732596424e-01,-1.5289899750e+00,0.0000000000e+00,5.7336717610e-01,7.2384798019e-01,-5.1673667251e-01,0.0000000000e+00
7.1250000000e-02,3.1268857137e-01,5.4653446112e-01,-1.5233747392e+00,0.0000000000e+00,5.7476244359e-01,7.2315929596e-01,-5.1486067529e-01,0.0000000000e+00
7.3750000000e-02,2.9294649177e-01,5.4590183769e-01,-1.5179391308e+00,0.0000000000e+00,5.7592671454e-01,7.2249710026e-01,-5.1318417923e-01,0.0000000000e+00
7.6250000000e-02,2.7730294806e-01,5.4542354241e-01,-1.5126912513e+00,0.0000000000e+00,5.7689890144e-01,7.2186204661e-01,-5.1167600783e-01,0.0000000000e+00
7.8750000000e-02,2.6533255356e-01,5.4509530051e-01,-1.5076389564e+00,0.0000000000e+00,5.7771355041e-01,7.2125476171e-01,-5.1030657313e-01,0.0000000000e+00
8.1250000000e-02,2.5645102400e-01,5.4491345215e-01,-1.5027904209e+00,0.0000000000e+00,5.7839952334e-01,7.2067584490e-01,-5.0904986786e-01,0.0000000000e+00
8.3750000000e-02,2.5001833767e-01,5.4487514473e-01,-1.4981544694e+00,0.0000000000e+00,5.7897969875e-01,7.2012586749e-01,-5.0788449587e-01,0.0000000000e+00
8.6250000000e-02,2.4541990131e-01,5.4497837715e-01,-1.4937406904e+00,0.0000000000e+00,5.7947143454e-01,7.1960537224e-01,-5.0679387496e-01,0.0000000000e+00
8.8750000000e-02,2.4211935538e-01,5.4522191257e-01,-1.4895593692e+00,0.0000000000e+00,5.7988748472e-01,7.1911487282e-01,-5.0576584159e-01,0.0000000000e+00
9.1250000000e-02,2.3968405212e-01,5.4560509689e-01,-1.4856213025e+00,0.0000000000e+00,5.8023708560e-01,7.1865485329e-01,-5.0479191550e-01,0.0000000000e+00
9.3750000000e-02,2.3778888551e-01,5.4612762913e-01,-1.4819375589e+00,0.0000000000e+00,5.8052699961e-01,7.1822576764e-01,-5.0386645072e-01,0.0000000000e+00
9.6250000000e-02,2.3620592122e-01,5.4678932156e-01,-1.4785192322e+00,0.0000000000e+00,5.8076239541e-01,7.1782803932e-01,-5.0298583244e-01,0.0000000000e+00
9.8750000000e-02,2.3478684702e-01,5.4758987285e-01,-1.4753772076e+00,0.0000000000e+00,5.8094751961e-01,7.1746206083e-01,-5.0214780796e-01,0.0000000000e+00
1.0125000000e-01,2.3344361805e-01,5.4852866374e-01,-1.4725219452e+00,0.0000000000e+00,5.8108616468e-01,7.1712819337e-01,-5.0135098651e-01,0.0000000000e+00
1.0375000000e-01,2.3213068461e-01,5.4960457656e-01,-1.4699632741e+00,0.0000000000e+00,5.8118195696e-01,7.1682676641e-01,-5.0059451416e-01,0.0000000000e+00
1.0625000000e-01,2.3083043977e-01,5.5081583274e-01,-1.4677101806e+00,0.0000000000e+00,5.8123848747e-01,7.1655807743e-01,-4.9987792155e-01,0.0000000000e+00
1.0875000000e-01,2.2954227181e-01,5.5215982983e-01,-1.4657705247e+00,0.0000000000e+00,5.8125929474e-01,7.1632239159e-01,-4.9920114606e-01,0.0000000000e+00
1.1125000000e-01,2.2827487068e-01,5.5363293597e-01,-1.4641505484e+00,0.0000000000e+00,5.8124768711e-01,7.1611994148e-01,-4.9856474824e-01,0.0000000000e+00
1.1375000000e-01,2.2704111416e-01,5.5523016015e-01,-1.4628539078e+00,0.0000000000e+00,5.8120635471e-01,7.1595092689e-01,-4.9797038260e-01,0.0000000000e+00
1.1625000000e-01,2.2585480577e-01,5.5694455352e-01,-1.4618797726e+00,0.0000000000e+00,5.8113665456e-01,7.1581551464e-01,-4.9742166627e-01,0.0000000000e+00
1.1875000000e-01,2.2472862269e-01,5.5876608739e-01,-1.4612192044e+00,0.0000000000e+00,5.8103733328e-01,7.1571383834e-01,-4.9692574184e-01,0.0000000000e+00
1.2125000000e-01,2.2367274618e-01,5.6067955472e-01,-1.4608484335e+00,0.0000000000e+00,5.8090224385e-01,7.1564599834e-01,-4.9649609654e-01,0.0000000000e+00
1.2375000000e-01,2.2269370930e-01,5.6266067355e-01,-1.4607165498e+00,0.0000000000e+00,5.8071625338e-01,7.1561206160e-01,-4.9615765645e-01,0.0000000000e+00
1.2625000000e-01,2.2179297128e-01,5.6466890095e-01,-1.4607231302e+00,0.0000000000e+00,5.8044790643e-01,7.1561206160e-01,-4.9595597018e-01,0.0000000000e+00
1.2875000000e-01,2.2096459642e-01,5.6663426609e-01,-1.4606778137e+00,0.0000000000e+00,5.8003628272e-01,7.1564599834e-01,-4.9597368887e-01,0.0000000000e+00
1.3125000000e-01,2.2019109995e-01,5.6843339926e-01,-1.4602277647e+00,0.0000000000e+00,5.7936748739e-01,7.1571383834e-01,-4.9635994503e-01,0.0000000000e+00
1.3375000000e-01,2.1943588961e-01,5.6984614428e-01,-1.4587287521e+00,0.0000000000e+00,5.7823269834e-01,7.1581551464e-01,-4.9738217889e-01,0.0000000000e+00
1.3625000000e-01,2.1862962355e-01,5.7047739135e-01,-1.4550192313e+00,0.0000000000e+00,5.7625366609e-01,7.1595092689e-01,-4.9951592516e-01,0.0000000000e+00
1.3875000000e-01,2.1764601335e-01,5.6961683715e-01,-1.4470333938e+00,0.0000000000e+00,5.7275164130e-01,7.1611994148e-01,-5.0359537072e-01,0.0000000000e+00
1.4125000000e-01,2.1625996151e-01,5.6598897186e-01,-1.4311646131e+00,0.0000000000e+00,5.6652113116e-01,7.1632239159e-01,-5.1105051374e-01,0.0000000000e+00
1.4375000000e-01,2.1407831682e-01,5.5731447013e-01,-1.4012978433e+00,0.0000000000e+00,5.5545672680e-01,7.1655807743e-01,-5.2423383028e-01,0.0000000000e+00
1.4625000000e-01,2.1043707013e-01,5.3958054170e-01,-1.3475845812e+00,0.0000000000e+00,5.3601047834e-01,7.1682676641e-01,-5.4672552064e-01,0.0000000000e+00
1.4875000000e-01,2.0429418517e-01,5.0603530212e-01,-1.2556644078e+00,0.0000000000e+00,5.0270776403e-01,7.1712819337e-01,-5.8315652588e-01,0.0000000000e+00
1.5125000000e-01,1.9429270543e-01,4.4671968460e-01,-1.1087939870e+00,0.0000000000e+00,4.4894994094e-01,7.1746206083e-01,-6.3738519360e-01,0.0000000000e+00
1.5375000000e-01,1.7951158608e-01,3.5190941775e-01,-8.9824364654e-01,0.0000000000e+00,3.7236756008e-01,7.1782803932e-01,-7.0762982669e-01,0.0000000000e+00
1.5625000000e-01,1.6139409704e-01,2.2479714791e-01,-6.4488130208e-01,0.0000000000e+00,2.8577367618e-01,7.1822576764e-01,-7.8103214981e-01,0.0000000000e+00
1.5875000000e-01,1.4483276448e-01,9.4278597774e-02,-4.0930539499e-01,0.0000000000e+00,2.1657726226e-01,7.1865485329e-01,-8.3856712156e-01,0.0000000000e+00
1.6125000000e-01,1.3420680724e-01,-2.7838540565e-03,-2.4918295116e-01,0.0000000000e+00,1.7888570035e-01,7.1911487282e-01,-8.7193243698e-01,0.0000000000e+00
1.6375000000e-01,1.2919361197e-01,-5.5606803361e-02,-1.6754434504e-01,0.0000000000e+00,1.6307026997e-01,7.1960537224e-01,-8.8757288136e-01,0.0000000000e+00
1.6625000000e-01,1.2707071356e-01,-7.8488416737e-02,-1.3309586420e-01,0.0000000000e+00,1.5625876462e-01,7.2012586749e-01,-8.9452904359e-01,0.0000000000e+00
1.6875000000e-01,1.2618242379e-01,-8.7303797497e-02,-1.2005048508e-01,0.0000000000e+00,1.5278085857e-01,7.2067584490e-01,-8.9785798807e-01,0.0000000000e+00
1.7125000000e-01,1.2577838035e-01,-9.0481011521e-02,-1.1565429801e-01,0.0000000000e+00,1.5049567369e-01,7.2125476171e-01,-8.9977003398e-01,0.0000000000e+00
1.7375000000e-01,1.2555214412e-01,-9.1615804883e-02,-1.1459514008e-01,0.0000000000e+00,1.4860664386e-01,7.2186204660e-01,-9.0114058575e-01,0.0000000000e+00
1.7625000000e-01,1.2538541474e-01,-9.2122673465e-02,-1.1480966308e-01,0.0000000000e+00,1.4682089814e-01,7.2249710026e-01,-9.0230044377e-01,0.0000000000e+00
1.7875000000e-01,1.2523370741e-01,-9.2538707148e-02,-1.1552144029e-01,0.0000000000e+00,1.4503241455e-01,7.2315929595e-01,-9.0337085234e-01,0.0000000000e+00
1.8125000000e-01,1.2508057218e-01,-9.3063969871e-02,-1.1644377232e-01,0.0000000000e+00,1.4320427332e-01,7.2384798017e-01,-9.0439454152e-01,0.0000000000e+00
1.8375000000e-01,1.2492005380e-01,-9.3771402139e-02,-1.1747267107e-01,0.0000000000e+00,1.4132505010e-01,7.2456247328e-01,-9.0538537457e-01,0.0000000000e+00
1.8625000000e-01,1.2475010904e-01,-9.4686053512e-02,-1.1857129984e-01,0.0000000000e+00,1.3939273890e-01,7.2530207014e-01,-9.0634690636e-01,0.0000000000e+00
1.8875000000e-01,1.2457016391e-01,-9.5814575579e-02,-1.1972703212e-01,0.0000000000e+00,1.3740885070e-01,7.2606604086e-01,-9.0727924646e-01,0.0000000000e+00
1.9125000000e-01,1.2438021358e-01,-9.7156117685e-02,-1.2093565866e-01,0.0000000000e+00,1.3537625244e-01,7.2685363148e-01,-9.0818157684e-01,0.0000000000e+00
1.9375000000e-01,1.2418049092e-01,-9.8706302896e-02,-1.2219560818e-01,0.0000000000e+00,1.3329836919e-01,7.2766406470e-01,-9.0905305464e-01,0.0000000000e+00
1.9625000000e-01,1.2397134518e-01,-1.0045882473e-01,-1.2350586426e-01,0.0000000000e+00,1.3117888491e-01,7.2849654069e-01,-9.0989313586e-01,0.0000000000e+00
1.9875000000e-01,1.2375319258e-01,-1.0240594070e-01,-1.2486523943e-01,0.0000000000e+00,1.2902161332e-01,7.2935023780e-01,-9.1070167354e-01,0.0000000000e+00
2.0125000000e-01,1.2352649710e-01,-1.0453873860e-01,-1.2627210559e-01,0.0000000000e+00,1.2683043911e-01,7.3022431341e-01,-9.1147894916e-01,0.0000000000e+00
2.0375000000e-01,1.2329176030e-01,-1.0684726759e-01,-1.2772430344e-01,0.0000000000e+00,1.2460928081e-01,7.3111790465e-01,-9.1222567322e-01,0.0000000000e+00
2.0625000000e-01,1.2304951494e-01,-1.0932062114e-01,-1.2921910970e-01,0.0000000000e+00,1.2236206341e-01,7.3203012925e-01,-9.1294297751e-01,0.0000000000e+00
2.0875000000e-01,1.2280032039e-01,-1.1194700095e-01,-1.3075322251e-01,0.0000000000e+00,1.2009269573e-01,7.3296008630e-01,-9.1363240507e-01,0.0000000000e+00
2.1125000000e-01,1.2254475887e-01,-1.1471377324e-01,-1.3232275221e-01,0.0000000000e+00,1.1780505068e-01,7.3390685693e-01,-9.1429589917e-01,0.0000000000e+00
2.1375000000e-01,1.2228343223e-01,-1.1760752263e-01,-1.3392321408e-01,0.0000000000e+00,1.1550294785e-01,7.3486950504e-01,-9.1493579116e-01,0.0000000000e+00
2.1625000000e-01,1.2201695929e-01,-1.2061410729e-01,-1.3554952324e-01,0.0000000000e+00,1.1319013820e-01,7.3584707781e-01,-9.1555478633e-01,0.0000000000e+00
2.1875000000e-01,1.2174597334e-01,-1.2371871776e-01,-1.3719599250e-01,0.0000000000e+00,1.1087029048e-01,7.3683860610e-01,-9.1615594689e-01,0.0000000000e+00
2.2125000000e-01,1.2147112015e-01,-1.2690594120e-01,-1.3885633381e-01,0.0000000000e+00,1.0854697961e-01,7.3784310457e-01,-9.1674267153e-01,0.0000000000e+00
2.2375000000e-01,1.2119305608e-01,-1.3015983212e-01,-1.4052366346e-01,0.0000000000e+00,1.0622367696e-01,7.3885957150e-01,-9.1731867119e-01,0.0000000000e+00
2.2625000000e-01,1.2091244661e-01,-1.3346398965e-01,-1.4219051016e-01,0.0000000000e+00,1.0390374259e-01,7.3988698811e-01,-9.1788794099e-01,0.0000000000e+00
2.2875000000e-01,1.2062996514e-01,-1.3680164150e-01,-1.4384882441e-01,0.0000000000e+00,1.0159041966e-01,7.4092431717e-01,-9.1845472879e-01,0.0000000000e+00
2.3125000000e-01,1.2034629219e-01,-1.4015573357e-01,-1.4548998660e-01,0.0000000000e+00,9.9286831347e-02,7.4197050082e-01,-9.1902350078e-01,0.0000000000e+00
2.3375000000e-01,1.2006211502e-01,-1.4350902496e-01,-1.4710481082e-01,0.0000000000e+00,9.6995980299e-02,7.4302445727e-01,-9.1959890494e-01,0.0000000000e+00
2.3625000000e-01,1.1977812783e-01,-1.4684418767e-01,-1.4868354066e-01,0.0000000000e+00,9.4720750994e-02,7.4408507606e-01,-9.2018573284e-01,0.0000000000e+00
2.3875000000e-01,1.1949503250e-01,-1.5014391102e-01,-1.5021583374e-01,0.0000000000e+00,9.2463915287e-02,7.4515121171e-01,-9.2078888073e-01,0.0000000000e+00
2.4125000000e-01,1.1921353987e-01,-1.5339101091e-01,-1.5169073121e-01,0.0000000000e+00,9.0228141118e-02,7.4622167527e-01,-9.2141331005e-01,0.0000000000e+00
2.4375000000e-01,1.1893437181e-01,-1.5656854476e-01,-1.5309660936e-01,0.0000000000e+00,8.8016004645e-02,7.4729522369e-01,-9.2206400782e-01,0.0000000000e+00
2.4625000000e-01,1.1865826394e-01,-1.5965993457e-01,-1.5442111363e-01,0.0000000000e+00,8.5830005904e-02,7.4837054660e-01,-9.2274594754e-01,0.0000000000e+00
2.4875000000e-01,1.1838596870e-01,-1.6264909561e-01,-1.5565107184e-01,0.0000000000e+00,8.3672587223e-02,7.4944625060e-01,-9.2346404921e-01,0.0000000000e+00
