i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
9,1,0.0742188,0.0117188,1.00107,1.00104,0.498777,0,1.00179,1.00133,5.06319e-05,0,0,-4.55165e-09,1.00133
10,1,0.0820312,0.0117188,1.00122,1.0011,0.498623,0,1.00205,1.00138,9.11706e-05,0,0,-4.67754e-09,1.00138
11,1,0.0898438,0.0117188,1.00139,1.00116,0.498466,0,1.00232,1.00142,0.000134702,0,0,-4.79202e-09,1.00142
12,1,0.0976562,0.0117188,1.00156,1.00122,0.498307,0,1.00261,1.00145,0.000180686,0,0,-4.89478e-09,1.00145
13,1,0.105469,0.0117188,1.00175,1.00127,0.498147,0,1.00292,1.00148,0.00022888,0,0,-4.9856e-09,1.00148
14,1,0.113281,0.0117188,1.00194,1.00131,0.497987,0,1.00324,1.00151,0.000278812,0,0,-5.06426e-09,1.00151
15,1,0.121094,0.0117188,1.00214,1.00135,0.497828,0,1.00357,1.00153,0.000330347,0,0,-5.13055e-09,1.00153
16,1,0.128906,0.0117188,1.00235,1.00138,0.49767,0,1.00391,1.00154,0.000382249,0,0,-5.18437e-09,1.00154
17,1,0.136719,0.0117188,1.00256,1.00141,0.497515,0,1.00426,1.00154,0.00043475,0,0,-5.2255e-09,1.00154
18,1,0.144531,0.0117188,1.00277,1.00143,0.497365,0,1.00462,1.00153,0.000486792,0,0,-5.25389e-09,1.00153
19,1,0.152344,0.0117188,1.00299,1.00144,0.497219,0,1.00498,1.00151,0.000536868,0,0,-5.26954e-09,1.00151
20,1,0.160156,0.0117188,1.0032,1.00145,0.497078,0,1.00534,1.00147,0.000587888,0,0,-5.27232e-09,1.00147
21,1,0.167969,0.0117188,1.0034,1.00146,0.496944,0,1.00568,1.00143,0.000636921,0,0,-5.26226e-09,1.00143
22,1,0.175781,0.0117188,1.0036,1.00148,0.496818,0,1.006,1.00136,0.00068536,0,0,-5.23939e-09,1.00136
23,1,0.183594,0.0117188,1.00378,1.00149,0.496701,0,1.0063,1.00128,0.000733256,0,0,-5.20378e-09,1.00129
24,1,0.191406,0.0117188,1.00394,1.00151,0.496596,0,1.00658,1.00119,0.000781135,0,0,-5.15551e-09,1.00119
25,1,0.199219,0.0117188,1.00409,1.00154,0.496506,0,1.00681,1.00108,0.000829702,0,0,-5.09472e-09,1.00108
26,1,0.207031,0.0117188,1.0042,1.00157,0.496428,0,1.007,1.00096,0.00088199,0,0,-5.02148e-09,1.00096
27,1,0.214844,0.0117188,1.00429,1.00161,0.496366,0,1.00715,1.00083,0.000937962,0,0,-4.93609e-09,1.00083
28,1,0.222656,0.0117188,1.00436,1.00166,0.496322,0,1.00726,1.00068,0.000999277,0,0,-4.83869e-09,1.00068
29,1,0.230469,0.0117188,1.00439,1.00171,0.496294,0,1.00732,1.00053,0.00107356,0,0,-4.72951e-09,1.00053
30,1,0.238281,0.0117188,1.00439,1.00175,0.496292,0,1.00732,1.00037,0.00115645,0,0,-4.60887e-09,1.00037
31,1,0.246094,0.0117188,1.00437,1.0018,0.496298,0,1.00728,1.00021,0.00125108,0,0,-4.47702e-09,1.00021
32,1,0.253906,0.0117188,1.00432,1.00184,0.496322,0,1.0072,1.00004,0.00135903,0,0,-4.3343e-09,1.00004
33,1,0.261719,0.0117188,1.00425,1.00187,0.49636,0,1.00708,0.999889,0.00148198,0,0,-4.18106e-09,0.99989
34,1,0.269531,0.0117188,1.00415,1.00188,0.49641,0,1.00691,0.999741,0.00162421,0,0,-4.01767e-09,0.999742
35,1,0.277344,0.0117188,1.00402,1.00188,0.496469,0,1.0067,0.999604,0.00178048,0,0,-3.84453e-09,0.999605
36,1,0.285156,0.0117188,1.00388,1.00185,0.496532,0,1.00646,0.999482,0.00194867,0,0,-3.66206e-09,0.999484
37,1,0.292969,0.0117188,1.00371,1.0018,0.496597,0,1.00618,0.999378,0.00212584,0,0,-3.47069e-09,0.99938
38,1,0.300781,0.0117188,1.00352,1.00171,0.496662,0,1.00587,0.999294,0.00231022,0,0,-3.27093e-09,0.999297
39,1,0.308594,0.0117188,1.00332,1.0016,0.496723,0,1.00553,0.999233,0.0024967,0,0,-3.0632e-09,0.999237
40,1,0.316406,0.0117188,1.0031,1.00146,0.496777,0,1.00517,0.999195,0.00268228,0,0,-2.84807e-09,0.999199
41,1,0.324219,0.0117188,1.00288,1.00129,0.496814,0,1.0048,0.999184,0.0028574,0,0,-2.626e-09,0.999188
42,1,0.332031,0.0117188,1.00264,1.00109,0.496845,0,1.00441,0.999196,0.00302638,0,0,-2.3976e-09,0.999201
43,1,0.339844,0.0117188,1.0024,1.00087,0.496852,0,1.00402,0.999235,0.00317779,0,0,-2.16335e-09,0.99924
44,1,0.347656,0.0117188,1.00216,1.00062,0.496844,0,1.00362,0.999299,0.00330897,0,0,-1.92385e-09,0.999304
45,1,0.355469,0.0117188,1.00192,1.00035,0.496824,0,1.00322,0.999385,0.00341605,0,0,-1.67969e-09,0.999391
46,1,0.363281,0.0117188,1.00168,1.00007,0.496793,0,1.00283,0.999491,0.00349467,0,0,-1.43144e-09,0.999497
47,1,0.371094,0.0117188,1.00145,0.999772,0.496748,0,1.00245,0.999613,0.00354763,0,0,-1.17972e-09,0.999619
48,1,0.378906,0.0117188,1.00123,0.999471,0.49671,0,1.00209,0.999753,0.00355628,0,0,-9.25109e-10,0.999759
49,1,0.386719,0.0117188,1.00102,0.999172,0.496666,0,1.00175,0.999899,0.00353371,0,0,-6.68256e-10,0.999905
50,1,0.394531,0.0117188,1.00083,0.998881,0.496624,0,1.00143,1.00005,0.00347695,0,0,-4.09741e-10,1.00006
51,1,0.402344,0.0117188,1.00066,0.998603,0.496589,0,1.00115,1.00021,0.00338789,0,0,-1.50219e-10,1.00021
52,1,0.410156,0.0117188,1.00051,0.998342,0.49656,0,1.00089,1.00037,0.00326971,0,0,1.09679e-10,1.00037
53,1,0.417969,0.0117188,1.00038,0.998102,0.49654,0,1.00067,1.00052,0.00312808,0,0,3.69398e-10,1.00052
54,1,0.425781,0.0117188,1.00027,0.997886,0.496533,0,1.00049,1.00067,0.00296425,0,0,6.28209e-10,1.00067
55,1,0.433594,0.0117188,1.00017,0.997696,0.496539,0,1.00033,1.00081,0.00278295,0,0,8.85551e-10,1.00082
56,1,0.441406,0.0117188,1.0001,0.997534,0.49656,0,1.00021,1.00095,0.00258974,0,0,1.14083e-09,1.00095
57,1,0.449219,0.0117188,1.00005,0.997404,0.496599,0,1.00012,1.00107,0.00238589,0,0,1.39338e-09,1.00108
58,1,0.457031,0.0117188,1.00002,0.997312,0.496655,0,1.00006,1.00119,0.00217581,0,0,1.64257e-09,1.00119
59,1,0.464844,0.0117188,1,0.997252,0.496725,0,1.00004,1.00129,0.00196473,0,0,1.88792e-09,1.00129
60,1,0.472656,0.0117188,1,0.997224,0.49681,0,1.00003,1.00138,0.00175582,0,0,2.12872e-09,1.00138
61,1,0.480469,0.0117188,1.00002,0.997226,0.496906,0,1.00005,1.00146,0.00155535,0,0,2.36447e-09,1.00146
62,1,0.488281,0.0117188,1.00003,0.997253,0.49701,0,1.00007,1.00152,0.00136382,0,0,2.59458e-09,1.00152
63,1,0.496094,0.0117188,1.00007,0.997303,0.497119,0,1.00013,1.00158,0.00118199,0,0,2.81845e-09,1.00158
64,1,0.503906,0.0117188,1.0001,0.997377,0.497239,0,1.00018,1.00163,0.00101702,0,0,3.03566e-09,1.00163
65,1,0.511719,0.0117188,1.00014,0.997476,0.49737,0,1.00024,1.00166,0.000867796,0,0,3.24557e-09,1.00166
66,1,0.519531,0.0117188,1.00018,0.99759,0.497504,0,1.0003,1.00168,0.00073389,0,0,3.44773e-09,1.00168
67,1,0.527344,0.0117188,1.00022,0.997718,0.497641,0,1.00036,1.0017,0.000614663,0,0,3.64171e-09,1.0017
68,1,0.535156,0.0117188,1.00025,0.997856,0.497779,0,1.00042,1.00171,0.000511604,0,0,3.82692e-09,1.00171
69,1,0.542969,0.0117188,1.00028,0.998001,0.497917,0,1.00047,1.00171,0.000422271,0,0,4.00306e-09,1.00171
70,1,0.550781,0.0117188,1.00031,0.998148,0.498056,0,1.00051,1.00171,0.000348231,0,0,4.16962e-09,1.00171
71,1,0.558594,0.0117188,1.00033,0.998297,0.498193,0,1.00054,1.0017,0.000286218,0,0,4.32619e-09,1.0017
72,1,0.566406,0.0117188,1.00034,0.998445,0.498331,0,1.00056,1.00169,0.000236683,0,0,4.47248e-09,1.00169
73,1,0.574219,0.0117188,1.00035,0.998587,0.498465,0,1.00057,1.00167,0.000197723,0,0,4.6081e-09,1.00167
74,1,0.582031,0.0117188,1.00034,0.998723,0.498596,0,1.00056,1.00165,0.000167112,0,0,4.73267e-09,1.00165
75,1,0.589844,0.0117188,1.00033,0.998853,0.498725,0,1.00054,1.00162,0.000145027,0,0,4.84598e-09,1.00162
76,1,0.597656,0.0117188,1.00031,0.998975,0.498851,0,1.00051,1.0016,0.00013001,0,0,4.94773e-09,1.0016
77,1,0.605469,0.0117188,1.00029,0.999087,0.498974,0,1.00046,1.00157,0.000120327,0,0,5.03764e-09,1.00157
78,1,0.613281,0.0117188,1.00025,0.999191,0.499094,0,1.00041,1.00153,0.000115327,0,0,5.11556e-09,1.00153
79,1,0.621094,0.0117188,1.00022,0.999286,0.499209,0,1.00034,1.0015,0.000113962,0,0,5.1813e-09,1.0015
80,1,0.628906,0.0117188,1.00017,0.999372,0.499321,0,1.00027,1.00146,0.000115191,0,0,5.23464e-09,1.00146
