i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
68,0,0.535156,0.00390625,1.0005,0.998479,0.494843,0,1.00175,1.0033,-0.0021952,0,6.70005e-05,-0.00130999,1.0033
69,0,0.542969,0.00390625,1.00044,0.998541,0.494746,0,1.00169,1.00335,-0.00235741,0,6.2726e-05,-0.00124544,1.00335
70,0,0.550781,0.00390625,1.00038,0.998604,0.494678,0,1.00164,1.00339,-0.00249705,0,5.88751e-05,-0.00119378,1.00339
71,0,0.558594,0.00390625,1.00032,0.998667,0.494635,0,1.0016,1.00341,-0.00261593,0,5.54365e-05,-0.001154,1.00342
72,0,0.566406,0.00390625,1.00027,0.998731,0.494617,0,1.00155,1.00342,-0.00271579,0,5.23927e-05,-0.00112502,1.00343
73,0,0.574219,0.00390625,1.00022,0.998795,0.49462,0,1.00152,1.00342,-0.00279824,0,4.97218e-05,-0.00110573,1.00342
74,0,0.582031,0.00390625,1.00017,0.99886,0.494642,0,1.00148,1.0034,-0.00286476,0,4.73986e-05,-0.00109502,1.00341
75,0,0.589844,0.00390625,1.00012,0.998924,0.494681,0,1.00145,1.00338,-0.00291674,0,4.53957e-05,-0.00109178,1.00338
76,0,0.597656,0.00390625,1.00007,0.998989,0.494736,0,1.00142,1.00334,-0.00295544,0,4.36846e-05,-0.00109494,1.00334
77,0,0.605469,0.00390625,1.00002,0.999054,0.494803,0,1.00139,1.00329,-0.00298201,0,4.22362e-05,-0.00110343,1.0033
78,0,0.613281,0.00390625,0.999977,0.999119,0.494883,0,1.00136,1.00324,-0.00299751,0,4.10215e-05,-0.00111626,1.00325
79,0,0.621094,0.00390625,0.999933,0.999183,0.494973,0,1.00133,1.00318,-0.00300292,0,4.00117e-05,-0.00113248,1.00319
80,0,0.628906,0.00390625,0.999889,0.999246,0.495072,0,1.00131,1.00311,-0.00299915,0,3.91789e-05,-0.00115118,1.00312
81,0,0.636719,0.00390625,0.999845,0.999308,0.495177,0,1.00128,1.00304,-0.00298703,0,3.84963e-05,-0.00117154,1.00305
82,0,0.644531,0.00390625,0.999802,0.999368,0.495289,0,1.00125,1.00296,-0.00296734,0,3.79383e-05,-0.00119277,1.00297
83,0,0.652344,0.00390625,0.99976,0.999427,0.495406,0,1.00122,1.00288,-0.0029408,0,3.74807e-05,-0.00121418,1.00289
84,0,0.660156,0.00390625,0.999718,0.999484,0.495527,0,1.0012,1.0028,-0.0029081,0,3.7101e-05,-0.00123513,1.0028
85,0,0.667969,0.00390625,0.999677,0.999539,0.495651,0,1.00117,1.00271,-0.00286988,0,3.67783e-05,-0.00125506,1.00272
86,0,0.675781,0.00390625,0.999637,0.999591,0.495777,0,1.00114,1.00262,-0.00282673,0,3.64936e-05,-0.00127345,1.00263
87,0,0.683594,0.00390625,0.999597,0.999642,0.495904,0,1.00111,1.00253,-0.00277924,0,3.62296e-05,-0.00128989,1.00254
88,0,0.691406,0.00390625,0.999559,0.99969,0.496031,0,1.00108,1.00244,-0.00272793,0,3.59708e-05,-0.00130401,1.00245
89,0,0.699219,0.00390625,0.999522,0.999735,0.496158,0,1.00104,1.00235,-0.00267333,0,3.57034e-05,-0.00131549,1.00235
90,0,0.707031,0.00390625,0.999487,0.999778,0.496285,0,1.00101,1.00226,-0.0026159,0,3.54154e-05,-0.00132409,1.00226
91,0,0.714844,0.00390625,0.999454,0.999819,0.49641,0,1.00097,1.00217,-0.0025561,0,3.50965e-05,-0.0013296,1.00217
92,0,0.722656,0.00390625,0.999423,0.999857,0.496533,0,1.00094,1.00208,-0.00249437,0,3.47377e-05,-0.00133187,1.00208
93,0,0.730469,0.00390625,0.999394,0.999894,0.496655,0,1.0009,1.00199,-0.00243112,0,3.43318e-05,-0.00133078,1.00199
94,0,0.738281,0.00390625,0.999368,0.999928,0.496773,0,1.00087,1.0019,-0.00236671,0,3.38724e-05,-0.00132628,1.0019
95,0,0.746094,0.00390625,0.999345,0.99996,0.496889,0,1.00083,1.00181,-0.00230151,0,3.33548e-05,-0.0013183,1.00182
96,0,0.753906,0.00390625,0.999325,0.999991,0.497001,0,1.00079,1.00173,-0.00223586,0,3.27748e-05,-0.00130682,1.00173
97,0,0.761719,0.00390625,0.999309,1.00002,0.497109,0,1.00076,1.00165,-0.00217007,0,3.21294e-05,-0.00129184,1.00165
98,0,0.769531,0.00390625,0.999297,1.00005,0.497214,0,1.00072,1.00157,-0.00210443,0,3.14161e-05,-0.00127339,1.00157
99,0,0.777344,0.00390625,0.999288,1.00008,0.497314,0,1.00068,1.00149,-0.00203923,0,3.0633e-05,-0.00125147,1.00149
100,0,0.785156,0.00390625,0.999283,1.0001,0.49741,0,1.00064,1.00141,-0.00197471,0,2.97786e-05,-0.00122612,1.00141
101,0,0.792969,0.00390625,0.999283,1.00013,0.497502,0,1.0006,1.00134,-0.00191111,0,2.88516e-05,-0.00119736,1.00134
102,0,0.800781,0.00390625,0.999286,1.00016,0.497589,0,1.00057,1.00127,-0.00184867,0,2.78508e-05,-0.00116522,1.00127
103,0,0.808594,0.00390625,0.999293,1.00018,0.49767,0,1.00053,1.0012,-0.00178758,0,2.67747e-05,-0.00112969,1.0012
104,0,0.816406,0.00390625,0.999304,1.00021,0.497747,0,1.00049,1.00113,-0.00172803,0,2.5622e-05,-0.00109079,1.00113
105,0,0.824219,0.00390625,0.999318,1.00024,0.497818,0,1.00046,1.00107,-0.00167022,0,2.43908e-05,-0.00104851,1.00107
106,0,0.832031,0.00390625,0.999335,1.00027,0.497883,0,1.00042,1.001,-0.00161432,0,2.30789e-05,-0.00100281,1.00101
107,0,0.839844,0.00390625,0.999355,1.0003,0.497943,0,1.00039,1.00094,-0.00156048,0,2.16835e-05,-0.000953642,1.00095
108,0,0.847656,0.00390625,0.999377,1.00034,0.497996,0,1.00035,1.00089,-0.00150887,0,2.02015e-05,-0.000900948,1.00089
109,0,0.855469,0.00390625,0.9994,1.00037,0.498044,0,1.00031,1.00083,-0.00145963,0,1.86287e-05,-0.000844635,1.00083
110,0,0.863281,0.00390625,0.999425,1.00041,0.498085,0,1.00027,1.00078,-0.00141292,0,1.69607e-05,-0.000784604,1.00078
111,0,0.871094,0.00390625,0.99945,1.00046,0.498119,0,1.00024,1.00073,-0.00136889,0,1.51924e-05,-0.000720735,1.00073
112,0,0.878906,0.00390625,0.999475,1.00051,0.498147,0,1.0002,1.00068,-0.00132767,0,1.33179e-05,-0.000652892,1.00068
113,0,0.886719,0.00390625,0.999499,1.00056,0.498167,0,1.00015,1.00064,-0.00128942,0,1.1331e-05,-0.000580936,1.00064
114,0,0.894531,0.00390625,0.999522,1.00062,0.498181,0,1.00011,1.00059,-0.00125429,0,9.2251e-06,-0.000504718,1.00059
115,0,0.902344,0.00390625,0.999542,1.00068,0.498187,0,1.00006,1.00055,-0.00122242,0,6.99334e-06,-0.000424096,1.00055
116,0,0.910156,0.00390625,0.999559,1.00075,0.498185,0,1.00001,1.0005,-0.00119396,0,4.62926e-06,-0.000338943,1.00051
117,0,0.917969,0.00390625,0.999572,1.00083,0.498175,0,0.999954,1.00046,-0.00116907,0,2.1257e-06,-0.000249147,1.00046
118,0,0.925781,0.00390625,0.99958,1.00092,0.498157,0,0.999893,1.00042,-0.00114789,0,-5.24664e-07,-0.000154496,1.00042
119,0,0.933594,0.00390625,0.999584,1.00101,0.498131,0,0.999827,1.00038,-0.00113055,0,-3.32703e-06,-5.49948e-05,1.00039
120,0,0.941406,0.00390625,0.999582,1.00112,0.498097,0,0.999755,1.00035,-0.00111718,0,-6.2854e-06,4.93628e-05,1.00035
121,0,0.949219,0.00390625,0.999573,1.00123,0.498054,0,0.999676,1.00031,-0.00110789,0,-9.40274e-06,0.000158572,1.00031
122,0,0.957031,0.00390625,0.999558,1.00135,0.498002,0,0.999591,1.00027,-0.00110277,0,-1.26804e-05,0.000272563,1.00027
123,0,0.964844,0.00390625,0.999536,1.00148,0.497942,0,0.999498,1.00023,-0.00110187,0,-1.61178e-05,0.000391207,1.00023
124,0,0.972656,0.00390625,0.999508,1.00162,0.497874,0,0.999398,1.00019,-0.00110518,0,-1.97122e-05,0.000514316,1.00019
125,0,0.980469,0.00390625,0.999473,1.00177,0.497798,0,0.999291,1.00015,-0.00111266,0,-2.34587e-05,0.000641648,1.00016
126,0,0.988281,0.00390625,0.999432,1.00193,0.497714,0,0.999177,1.00011,-0.00112418,0,-2.73501e-05,0.000772906,1.00012
127,0,0.996094,0.00390625,0.999385,1.0021,0.497623,0,0.999059,1.00007,-0.00113952,0,-3.1377e-05,0.000907745,1.00007
0,1,0.00390625,0.0117188,0.999219,1.00222,0.497801,0,0.998718,0.999925,-0.00110754,0,-4.10837e-05,0.00115694,0.999925
1,1,0.0117188,0.0117188,0.999164,1.00239,0.497698,0,0.998596,0.999881,-0.00112682,0,-4.57126e-05,0.00130665,0.999882
2,1,0.0195312,0.0117188,0.999107,1.00257,0.497591,0,0.998475,0.999837,-0.00114825,0,-5.04641e-05,0.00145964,0.999837
3,1,0.0273438,0.0117188,0.999051,1.00275,0.497481,0,0.998357,0.99979,-0.00117106,0,-5.5324e-05,0.00161555,0.99979
4,1,0.0351562,0.0117188,0.998998,1.00292,0.497368,0,0.998246,0.99974,-0.00119429,0,-6.02786e-05,0.00177407,0.999741
5,1,0.0429688,0.0117188,0.99895,1.00309,0.497255,0,0.998148,0.999688,-0.0012168,0,-6.53157e-05,0.00193498,0.999689
6,1,0.0507812,0.0117188,0.998912,1.00325,0.497145,0,0.998066,0.999634,-0.00123723,0,-7.04255e-05,0.00209813,0.999634
7,1,0.0585938,0.0117188,0.998887,1.00339,0.497039,0,0.998008,0.999576,-0.00125399,0,-7.56023e-05,0.00226351,0.999576
8,1,0.0664062,0.0117188,0.998879,1.0035,0.496941,0,0.997978,0.999514,-0.00126523,0,-8.08448e-05,0.00243125,0.999515
9,1,0.0742188,0.0117188,0.998892,1.00359,0.496853,0,0.997985,0.999448,-0.0012689,0,-8.61574e-05,0.0026016,0.999449
10,1,0.0820312,0.0117188,0.998929,1.00365,0.496778,0,0.998035,0.999378,-0.0012627,0,-9.15508e-05,0.00277497,0.999379
11,1,0.0898438,0.0117188,0.998997,1.00366,0.496721,0,0.998135,0.999303,-0.00124412,0,-9.70422e-05,0.00295187,0.999304
12,1,0.0976562,0.0117188,0.999098,1.00363,0.496684,0,0.998292,0.999224,-0.00121045,0,-0.000102656,0.00313294,0.999224
