i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
119,0,0.933594,0.00390625,1,1,1,0,1,-2.61185e-05,-0.00035989,0,6.47162e-07,-0.000123663,0.000360836
120,0,0.941406,0.00390625,1,1,1,0,1,-2.79451e-05,-0.000333028,0,5.11036e-07,-0.000115649,0.000334199
121,0,0.949219,0.00390625,1,1,1,0,1,-2.97238e-05,-0.000300289,0,3.84329e-07,-0.000105789,0.000301756
122,0,0.957031,0.00390625,1,1,1,0,1,-3.14285e-05,-0.000262123,0,2.70841e-07,-9.4203e-05,0.000264
123,0,0.964844,0.00390625,1,1,1,0,1,-3.30329e-05,-0.000219133,0,1.73822e-07,-8.10546e-05,0.000221608
124,0,0.972656,0.00390625,1,1,1,0,1,-3.45114e-05,-0.000172059,0,9.58676e-08,-6.65453e-05,0.000175486
125,0,0.980469,0.00390625,1,1,1,0,1,-3.58398e-05,-0.000121759,0,3.88384e-08,-5.09109e-05,0.000126924
126,0,0.988281,0.00390625,1,1,1,0,1,-3.69961e-05,-6.91809e-05,0,3.80693e-09,-3.44155e-05,7.84519e-05
127,0,0.996094,0.00390625,1,1,1,0,1,-3.79609e-05,-1.5339e-05,0,-8.96139e-09,-1.73452e-05,4.09428e-05
0,1,0.00390625,0.0117188,1,1,1,0,1,-9.19376e-05,3.92554e-05,0,-2.9395e-08,-1.73133e-05,9.99676e-05
1,1,0.0117188,0.0117188,1,1,1,0,1,-9.21182e-05,9.21182e-05,0,2.68404e-20,-1.73472e-18,0.000130275
2,1,0.0195312,0.0117188,1,1,1,0,1,-9.18044e-05,0.000143114,0,4.57691e-08,1.72247e-05,0.000170028
3,1,0.0273438,0.0117188,1,1,1,0,1,-9.10023e-05,0.000191278,0,1.04285e-07,3.40573e-05,0.000211822
4,1,0.0351562,0.0117188,1,1,1,0,1,-8.97265e-05,0.000235731,0,1.71513e-07,5.02059e-05,0.00025223
5,1,0.0429688,0.0117188,1,1,1,0,1,-8.79995e-05,0.000275701,0,2.43157e-07,6.53976e-05,0.000289404
6,1,0.0507812,0.0117188,1,1,1,0,1,-8.58516e-05,0.000310545,0,3.14807e-07,7.9386e-05,0.000322194
7,1,0.0585938,0.0117188,1,1,1,0,1,-8.33196e-05,0.000339767,0,3.82096e-07,9.19566e-05,0.000349834
8,1,0.0664062,0.0117188,1,1,1,0,1,-8.04463e-05,0.00036303,0,4.40856e-07,0.000102932,0.000371836
9,1,0.0742188,0.0117188,1,1,1,0,1,-7.72793e-05,0.000380159,0,4.87272e-07,0.000112176,0.000387934
10,1,0.0820312,0.0117188,1,1,1,0,1,-7.38699e-05,0.000391146,0,5.18037e-07,0.000119597,0.00039806
11,1,0.0898438,0.0117188,1,1,1,0,1,-7.02717e-05,0.000396143,0,5.30484e-07,0.000125146,0.000402327
12,1,0.0976562,0.0117188,1,1,1,0,1,-6.65393e-05,0.000395452,0,5.22701e-07,0.000128821,0.000401011
13,1,0.105469,0.0117188,1,1,1,0,1,-6.27269e-05,0.000389509,0,4.93616e-07,0.000130662,0.000394528
14,1,0.113281,0.0117188,1,1,1,0,1,-5.88869e-05,0.000378862,0,4.4304e-07,0.000130752,0.000383411
15,1,0.121094,0.0117188,1,1,1,0,1,-5.50689e-05,0.000364147,0,3.71668e-07,0.000129209,0.000368288
16,1,0.128906,0.0117188,1,1,1,0,1,-5.13179e-05,0.000346061,0,2.81025e-07,0.000126184,0.000349845
17,1,0.136719,0.0117188,1,1,1,0,1,-4.76741e-05,0.000325331,0,1.73374e-07,0.000121853,0.000328806
18,1,0.144531,0.0117188,1,1,1,0,1,-4.41715e-05,0.00030269,0,5.15716e-08,0.000116411,0.000305896
19,1,0.152344,0.0117188,1,1,1,0,1,-4.08378e-05,0.000278847,0,-8.11013e-08,0.000110063,0.000281822
20,1,0.160156,0.0117188,1,1,1,0,1,-3.7694e-05,0.000254463,0,-2.21137e-07,0.00010302,0.00025724
21,1,0.167969,0.0117188,1,1,1,0,1,-3.47544e-05,0.000230133,0,-3.64995e-07,9.54875e-05,0.000232743
22,1,0.175781,0.0117188,1,1,1,0,1,-3.20271e-05,0.000206372,0,-5.09295e-07,8.76627e-05,0.000208842
23,1,0.183594,0.0117188,1,1,1,0,1,-2.95143e-05,0.000183604,0,-6.50982e-07,7.97262e-05,0.000185961
24,1,0.191406,0.0117188,1,1,1,0,1,-2.72133e-05,0.000162158,0,-7.87453e-07,7.18386e-05,0.000164426
25,1,0.199219,0.0117188,1,1,1,0,1,-2.5117e-05,0.000142274,0,-9.1665e-07,6.41378e-05,0.000144474
26,1,0.207031,0.0117188,1,1,1,0,1,-2.3215e-05,0.000124101,0,-1.0371e-06,5.67369e-05,0.000126254
27,1,0.214844,0.0117188,1,1,1,0,1,-2.14944e-05,0.00010771,0,-1.14792e-06,4.9725e-05,0.000109834
28,1,0.222656,0.0117188,1,1,1,0,1,-1.99407e-05,9.31055e-05,0,-1.24877e-06,4.31677e-05,9.52169e-05
