i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
70,0,0.550781,0.00390625,1.44759,0.252896,-0.452501,0,0.25744,1.18409,0.71588,0,0,0.217819,1.38367
71,0,0.558594,0.00390625,1.43198,0.258151,-0.446332,0,0.251804,1.16479,0.72779,0,0,0.412522,1.37346
72,0,0.566406,0.00390625,1.41696,0.25767,-0.428603,0,0.245813,1.1447,0.738199,0,0,0.619139,1.36208
73,0,0.574219,0.00390625,1.39729,0.251012,-0.401731,0,0.237948,1.12117,0.747608,0,0,0.822843,1.34757
74,0,0.582031,0.00390625,1.37035,0.2387,-0.366471,0,0.227366,1.09202,0.755778,0,0,0.941937,1.32805
75,0,0.589844,0.00390625,1.33469,0.221268,-0.323622,0,0.213599,1.05469,0.762041,0,0,1.00476,1.30119
76,0,0.597656,0.00390625,1.2882,0.199572,-0.276052,0,0.196141,1.00747,0.766042,0,0,1.00148,1.26563
77,0,0.605469,0.00390625,1.23473,0.173323,-0.224091,0,0.176262,0.952329,0.766569,0,0,0.937636,1.22252
78,0,0.613281,0.00390625,1.17928,0.142248,-0.17021,0,0.156244,0.894022,0.762468,0,0,0.817404,1.175
79,0,0.621094,0.00390625,1.12469,0.107208,-0.117001,0,0.13735,0.836886,0.753838,0,0,0.614798,1.12634
80,0,0.628906,0.00390625,1.07555,0.0707004,-0.068968,0,0.121132,0.785692,0.740927,0,0,0.311576,1.07995
81,0,0.636719,0.00390625,1.03901,0.0378316,-0.0333594,0,0.109595,0.746145,0.724666,0,0,-0.0121397,1.04013
82,0,0.644531,0.00390625,1.01675,0.0129099,-0.0135194,0,0.103393,0.721181,0.707717,0,0,-0.283863,1.01043
83,0,0.652344,0.00390625,1.00748,-0.00157082,-0.00702183,0,0.101261,0.709649,0.693798,0,0,-0.4493,0.99245
84,0,0.660156,0.00390625,1.00599,-0.00733445,-0.00775706,0,0.100961,0.707496,0.68465,0,0,-0.551597,0.984528
85,0,0.667969,0.00390625,1.00539,-0.00892201,-0.00838269,0,0.100849,0.70827,0.681635,0,0,-0.655586,0.982992
86,0,0.675781,0.00390625,1.00484,-0.00957809,-0.00857625,0,0.100752,0.708871,0.682358,0,0,-0.720054,0.983926
87,0,0.683594,0.00390625,1.00453,-0.00996884,-0.00886442,0,0.100697,0.709173,0.684079,0,0,-0.708137,0.985338
88,0,0.691406,0.00390625,1.0041,-0.00953244,-0.00846053,0,0.100632,0.709616,0.685395,0,0,-0.684853,0.986571
89,0,0.699219,0.00390625,1.00367,-0.00861775,-0.00768264,0,0.100571,0.710003,0.686993,0,0,-0.657491,0.98796
90,0,0.707031,0.00390625,1.00311,-0.00766168,-0.00683302,0,0.100484,0.710261,0.688788,0,0,-0.613355,0.989394
91,0,0.714844,0.00390625,1.00254,-0.00693224,-0.00613196,0,0.100396,0.710385,0.690548,0,0,-0.568249,0.990708
92,0,0.722656,0.00390625,1.00208,-0.00626186,-0.00546519,0,0.100324,0.710373,0.692277,0,0,-0.520868,0.991906
93,0,0.730469,0.00390625,1.00169,-0.00565584,-0.00485114,0,0.100264,0.710267,0.693904,0,0,-0.473353,0.992966
94,0,0.738281,0.00390625,1.00136,-0.00509096,-0.0042729,0,0.100212,0.710101,0.695418,0,0,-0.427149,0.993906
95,0,0.746094,0.00390625,1.00107,-0.00455496,-0.00373667,0,0.100167,0.709905,0.696817,0,0,-0.382588,0.994746
96,0,0.753906,0.00390625,1.00083,-0.00404422,-0.00324813,0,0.10013,0.709695,0.698107,0,0,-0.340277,0.9955
97,0,0.761719,0.00390625,1.00064,-0.00355941,-0.00280788,0,0.1001,0.709478,0.699289,0,0,-0.300478,0.996175
98,0,0.769531,0.00390625,1.00049,-0.00310536,-0.00241366,0,0.100076,0.709261,0.700362,0,0,-0.263482,0.996774
99,0,0.777344,0.00390625,1.00036,-0.00268731,-0.00206255,0,0.100057,0.709047,0.701327,0,0,-0.229477,0.9973
100,0,0.785156,0.00390625,1.00027,-0.0023086,-0.00175178,0,0.100042,0.708838,0.702185,0,0,-0.198566,0.997756
101,0,0.792969,0.00390625,1.00019,-0.00197018,-0.00147881,0,0.10003,0.708639,0.702942,0,0,-0.170755,0.998147
102,0,0.800781,0.00390625,1.00013,-0.00167101,-0.00124107,0,0.100021,0.708451,0.703603,0,0,-0.145968,0.998479
103,0,0.808594,0.00390625,1.00009,-0.0014088,-0.00103577,0,0.100014,0.708277,0.704175,0,0,-0.124064,0.998759
104,0,0.816406,0.00390625,1.00006,-0.00118072,-0.000859839,0,0.100009,0.708118,0.704668,0,0,-0.104859,0.998994
105,0,0.824219,0.00390625,1.00003,-0.000983814,-0.000710133,0,0.100005,0.707975,0.705088,0,0,-0.0881461,0.999189
106,0,0.832031,0.00390625,1.00001,-0.000815074,-0.000583512,0,0.100002,0.707847,0.705445,0,0,-0.0737039,0.99935
107,0,0.839844,0.00390625,1,-0.00067155,-0.000477131,0,0.1,0.707733,0.705746,0,0,-0.0613092,0.999482
