i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
77,0,0.605469,0.00390625,1,1,1,0,1,-1.87914e-05,-1.23813e-05,0,1.45003e-06,-4.90881e-05,2.25037e-05
78,0,0.613281,0.00390625,1,1,1,0,1,-1.95812e-05,-1.32061e-05,0,1.50879e-06,-5.18706e-05,2.36183e-05
79,0,0.621094,0.00390625,1,1,1,0,1,-2.03623e-05,-1.40724e-05,0,1.56738e-06,-5.47434e-05,2.47519e-05
80,0,0.628906,0.00390625,1,1,1,0,1,-2.11286e-05,-1.49823e-05,0,1.62554e-06,-5.77029e-05,2.59015e-05
81,0,0.636719,0.00390625,1,1,1,0,1,-2.18734e-05,-1.59388e-05,0,1.68296e-06,-6.07442e-05,2.70646e-05
82,0,0.644531,0.00390625,1,1,1,0,1,-2.25895e-05,-1.69468e-05,0,1.73932e-06,-6.38612e-05,2.82397e-05
83,0,0.652344,0.00390625,1,1,1,0,1,-2.32687e-05,-1.80141e-05,0,1.79427e-06,-6.70462e-05,2.94268e-05
84,0,0.660156,0.00390625,1,1,1,0,1,-2.39026e-05,-1.91521e-05,0,1.84738e-06,-7.02892e-05,3.0629e-05
85,0,0.667969,0.00390625,1,1,1,0,1,-2.4482e-05,-2.03784e-05,0,1.89817e-06,-7.35778e-05,3.18536e-05
86,0,0.675781,0.00390625,1,1,1,0,1,-2.49975e-05,-2.17183e-05,0,1.94607e-06,-7.68958e-05,3.31143e-05
87,0,0.683594,0.00390625,1,1,1,0,1,-2.54394e-05,-2.32073e-05,0,1.9904e-06,-8.0223e-05,3.44346e-05
88,0,0.691406,0.00390625,1,1,1,0,1,-2.57981e-05,-2.48945e-05,0,2.03033e-06,-8.35342e-05,3.58507e-05
89,0,0.699219,0.00390625,1,1,1,0,1,-2.60643e-05,-2.68448e-05,0,2.0649e-06,-8.67986e-05,3.74164e-05
90,0,0.707031,0.00390625,1,1,1,0,1,-2.62296e-05,-2.91424e-05,0,2.09293e-06,-8.99799e-05,3.92081e-05
91,0,0.714844,0.00390625,1,1,1,0,1,-2.6287e-05,-3.18927e-05,0,2.11308e-06,-9.30361e-05,4.13298e-05
92,0,0.722656,0.00390625,1,1,1,0,1,-2.62314e-05,-3.52242e-05,0,2.1238e-06,-9.59209e-05,4.39184e-05
93,0,0.730469,0.00390625,1,1,1,0,1,-2.606e-05,-3.92879e-05,0,2.1234e-06,-9.85853e-05,4.71451e-05
94,0,0.738281,0.00390625,1,1,1,0,1,-2.57734e-05,-4.42561e-05,0,2.11008e-06,-0.00010098,5.1214e-05
95,0,0.746094,0.00390625,1,1,1,0,1,-2.53761e-05,-5.03181e-05,0,2.08203e-06,-0.000103061,5.63547e-05
96,0,0.753906,0.00390625,1,1,1,0,1,-2.48767e-05,-5.7673e-05,0,2.03752e-06,-0.00010479,6.28094e-05
97,0,0.761719,0.00390625,1,1,1,0,1,-2.42886e-05,-6.65209e-05,0,1.97505e-06,-0.000106141,7.08164e-05
98,0,0.769531,0.00390625,1,1,1,0,1,-2.36299e-05,-7.70507e-05,0,1.8935e-06,-0.000107107,8.05927e-05
99,0,0.777344,0.00390625,1,1,1,0,1,-2.29235e-05,-8.94258e-05,0,1.79225e-06,-0.000107697,9.23172e-05
100,0,0.785156,0.00390625,1,1,1,0,1,-2.21965e-05,-0.000103769,0,1.67138e-06,-0.000107944,0.000106116
101,0,0.792969,0.00390625,1,1,1,0,1,-2.14796e-05,-0.000120146,0,1.53173e-06,-0.000107904,0.000122051
102,0,0.800781,0.00390625,1,1,1,0,1,-2.08059e-05,-0.00013855,0,1.375e-06,-0.00010765,0.000140104
103,0,0.808594,0.00390625,1,1,1,0,1,-2.02096e-05,-0.00015889,0,1.20374e-06,-0.000107272,0.00016017
104,0,0.816406,0.00390625,1,1,1,0,1,-1.97245e-05,-0.000180979,0,1.02136e-06,-0.000106871,0.000182051
105,0,0.824219,0.00390625,1,1,1,0,1,-1.93822e-05,-0.000204527,0,8.31951e-07,-0.000106545,0.000205443
106,0,0.832031,0.00390625,1,1,1,0,1,-1.92108e-05,-0.000229141,0,6.40172e-07,-0.000106387,0.000229945
107,0,0.839844,0.00390625,1,1,1,0,1,-1.92327e-05,-0.000254329,0,4.51013e-07,-0.00010647,0.000255055
108,0,0.847656,0.00390625,1,1,1,0,1,-1.94636e-05,-0.000279509,0,2.69559e-07,-0.000106844,0.000280186
109,0,0.855469,0.00390625,1,1,1,0,1,-1.99112e-05,-0.000304022,0,1.00726e-07,-0.000107522,0.000304674
110,0,0.863281,0.00390625,1,1,1,0,1,-2.05744e-05,-0.000327154,0,-5.09832e-08,-0.000108481,0.0003278
111,0,0.871094,0.00390625,1,1,1,0,1,-2.1443e-05,-0.000348155,0,-1.81718e-07,-0.000109656,0.000348815
112,0,0.878906,0.00390625,1,1,1,0,1,-2.24973e-05,-0.000366267,0,-2.88465e-07,-0.000110942,0.000366958
113,0,0.886719,0.00390625,1,1,1,0,1,-2.37089e-05,-0.000380752,0,-3.69203e-07,-0.000112195,0.000381489
114,0,0.894531,0.00390625,1,1,1,0,1,-2.50412e-05,-0.000390915,0,-4.2299e-07,-0.000113239,0.000391716
115,0,0.902344,0.00390625,1,1,1,0,1,-2.64505e-05,-0.000396134,0,-4.50014e-07,-0.000113872,0.000397017
116,0,0.910156,0.00390625,1,1,1,0,1,-2.78874e-05,-0.000395888,0,-4.51583e-07,-0.000113874,0.000396869
117,0,0.917969,0.00390625,1,1,1,0,1,-2.92985e-05,-0.000389771,0,-4.30077e-07,-0.000113017,0.00039087
118,0,0.925781,0.00390625,1,1,1,0,1,-3.06279e-05,-0.000377517,0,-3.8885e-07,-0.000111073,0.000378757
119,0,0.933594,0.00390625,1,1,1,0,1,-3.18196e-05,-0.000359014,0,-3.32106e-07,-0.000107825,0.000360422
120,0,0.941406,0.00390625,1,1,1,0,1,-3.28187e-05,-0.000334312,0,-2.64741e-07,-0.000103075,0.000335919
121,0,0.949219,0.00390625,1,1,1,0,1,-3.35739e-05,-0.000303624,0,-1.92157e-07,-9.66534e-05,0.000305475
122,0,0.957031,0.00390625,1,1,1,0,1,-3.40392e-05,-0.00026733,0,-1.20058e-07,-8.84285e-05,0.000269489
123,0,0.964844,0.00390625,1,1,1,0,1,-3.41753e-05,-0.000225966,0,-5.42339e-08,-7.83119e-05,0.000228536
124,0,0.972656,0.00390625,1,1,1,0,1,-3.39514e-05,-0.000180213,0,-3.35193e-10,-6.62658e-05,0.000183383
125,0,0.980469,0.00390625,1,1,1,0,1,-3.3346e-05,-0.000130875,0,3.63518e-08,-5.23074e-05,0.000135056
126,0,0.988281,0.00390625,1,1,1,0,1,-3.23481e-05,-7.88629e-05,0,5.11146e-08,-3.65116e-05,8.52394e-05
127,0,0.996094,0.00390625,1,1,1,0,1,-3.09575e-05,-2.5164e-05,0,4.00052e-08,-1.90122e-05,3.98948e-05
0,1,0.00390625,0.0117188,1,1,1,0,1,-8.31288e-05,2.70521e-05,0,7.08776e-08,-2.02804e-05,8.74198e-05
1,1,0.0117188,0.0117188,1,1,1,0,1,-8.0523e-05,8.0523e-05,0,1.70515e-20,-1.73472e-18,0.000113877
2,1,0.0195312,0.0117188,1,1,1,0,1,-7.73215e-05,0.000132591,0,-1.05136e-07,2.16097e-05,0.000153489
3,1,0.0273438,0.0117188,1,1,1,0,1,-7.35735e-05,0.000182266,0,-2.44521e-07,4.42233e-05,0.000196555
4,1,0.0351562,0.0117188,1,1,1,0,1,-6.93402e-05,0.000228626,0,-4.16885e-07,6.74741e-05,0.00023891
5,1,0.0429688,0.0117188,1,1,1,0,1,-6.46934e-05,0.000270845,0,-6.19734e-07,9.09645e-05,0.000278464
6,1,0.0507812,0.0117188,1,1,1,0,1,-5.97132e-05,0.000308215,0,-8.49423e-07,0.000114276,0.000313946
7,1,0.0585938,0.0117188,1,1,1,0,1,-5.44858e-05,0.000340165,0,-1.10127e-06,0.000136982,0.000344501
8,1,0.0664062,0.0117188,1,1,1,0,1,-4.91012e-05,0.000366276,0,-1.36969e-06,0.000158657,0.000369553
9,1,0.0742188,0.0117188,1,1,1,0,1,-4.36507e-05,0.000386288,0,-1.64838e-06,0.00017889,0.000388746
10,1,0.0820312,0.0117188,1,1,1,0,1,-3.82241e-05,0.000400106,0,-1.93048e-06,0.000197295,0.000401928
11,1,0.0898438,0.0117188,1,1,1,0,1,-3.29075e-05,0.000407797,0,-2.20885e-06,0.000213525,0.000409122
12,1,0.0976562,0.0117188,1,1,1,0,1,-2.77811e-05,0.000409581,0,-2.47623e-06,0.000227278,0.000410522
13,1,0.105469,0.0117188,1,1,1,0,1,-2.29163e-05,0.00040582,0,-2.72555e-06,0.000238309,0.000406466
14,1,0.113281,0.0117188,1,1,1,0,1,-1.83749e-05,0.000396998,0,-2.95019e-06,0.000246441,0.000397423
15,1,0.121094,0.0117188,1,1,1,0,1,-1.42069e-05,0.000383698,0,-3.1442e-06,0.000251567,0.000383961
16,1,0.128906,0.0117188,1,1,1,0,1,-1.045e-05,0.000366581,0,-3.30254e-06,0.000253659,0.00036673
