i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
115,0,0.902344,0.00390625,0.202474,-0.049921,-0.5624,0,0.114642,0.0229383,-0.241169,0,0,-0.00192643,0.242257
116,0,0.910156,0.00390625,0.20497,-0.0328293,-0.52569,0,0.117019,0.0237863,-0.232711,0,0,0.016269,0.233924
117,0,0.917969,0.00390625,0.207743,-0.0179718,-0.488127,0,0.119628,0.0241719,-0.222921,0,0,0.000652343,0.224228
118,0,0.925781,0.00390625,0.210793,-0.00565842,-0.448105,0,0.122584,0.0240374,-0.210814,0,0,0.029868,0.212179
119,0,0.933594,0.00390625,0.214087,0.00391543,-0.406694,0,0.125789,0.0233493,-0.196887,0,0,0.0234408,0.198267
120,0,0.941406,0.00390625,0.217526,0.0104579,-0.36416,0,0.129167,0.0219573,-0.180854,0,0,0.0230941,0.182182
121,0,0.949219,0.00390625,0.221139,0.0142673,-0.318808,0,0.132747,0.0199685,-0.162795,0,0,0.0332433,0.164016
122,0,0.957031,0.00390625,0.224335,0.014728,-0.273843,0,0.135956,0.0172587,-0.142266,0,0,0.0291807,0.143309
123,0,0.964844,0.00390625,0.227631,0.0120089,-0.22618,0,0.139294,0.0138462,-0.119664,0,0,0.0250692,0.120462
124,0,0.972656,0.00390625,0.230447,0.00673721,-0.177525,0,0.142174,0.00980399,-0.0949596,0,0,0.0276308,0.0954644
125,0,0.980469,0.00390625,0.23272,-0.000974908,-0.127742,0,0.144516,0.00517692,-0.0684591,0,0,0.0228537,0.0686546
126,0,0.988281,0.00390625,0.234264,-0.0104771,-0.077195,0,0.146117,0.000106447,-0.040547,0,0,0.0173854,0.0405472
127,0,0.996094,0.00390625,0.235021,-0.0204664,-0.0257641,0,0.146904,-0.0052327,-0.0117888,0,0,0.0113057,0.012898
0,1,0.00390625,0.0117188,0.234476,-0.0845538,0.0253754,0,0.146336,-0.0265244,0.0225845,0,0,-0.00319043,0.0348368
1,1,0.0117188,0.0117188,0.23308,-0.0945294,0.0766243,0,0.144885,-0.031734,0.0508897,0,0,-0.0162241,0.0599734
2,1,0.0195312,0.0117188,0.230959,-0.102962,0.127725,0,0.142688,-0.0365103,0.0780148,0,0,-0.01995,0.0861354
3,1,0.0273438,0.0117188,0.228239,-0.109185,0.178011,0,0.139892,-0.0407475,0.103491,0,0,-0.0255782,0.111224
4,1,0.0351562,0.0117188,0.225049,-0.112685,0.227305,0,0.13664,-0.0443279,0.126969,0,0,-0.0275286,0.134485
5,1,0.0429688,0.0117188,0.221783,-0.113251,0.274829,0,0.133337,-0.0472798,0.148374,0,0,-0.0314171,0.155725
6,1,0.0507812,0.0117188,0.218149,-0.110657,0.321944,0,0.129709,-0.0493997,0.167511,0,0,-0.0229465,0.174643
7,1,0.0585938,0.0117188,0.214724,-0.104872,0.367089,0,0.126323,-0.0509217,0.184336,0,0,-0.0286757,0.19124
8,1,0.0664062,0.0117188,0.21139,-0.0960269,0.410542,0,0.123058,-0.051815,0.199201,0,0,-0.0281976,0.20583
9,1,0.0742188,0.0117188,0.208248,-0.0844787,0.452702,0,0.120011,-0.0520629,0.212066,0,0,-0.0171363,0.218363
10,1,0.0820312,0.0117188,0.205372,-0.0703421,0.492952,0,0.117263,-0.0517939,0.222867,0,0,-0.0233434,0.228807
11,1,0.0898438,0.0117188,0.202791,-0.0538451,0.531723,0,0.114816,-0.050999,0.23194,0,0,-0.0161609,0.237481
12,1,0.0976562,0.0117188,0.20052,-0.035303,0.569101,0,0.112664,-0.0497674,0.23945,0,0,-0.0170328,0.244567
13,1,0.105469,0.0117188,0.198581,-0.0149742,0.604718,0,0.110852,-0.0480824,0.245268,0,0,-0.0129398,0.249936
14,1,0.113281,0.0117188,0.196976,0.00685725,0.638944,0,0.109348,-0.0460055,0.24963,0,0,-0.0101373,0.253834
15,1,0.121094,0.0117188,0.195657,0.0298825,0.670378,0,0.108195,-0.0435574,0.25234,0,0,-0.000908921,0.256072
16,1,0.128906,0.0117188,0.19471,0.0538967,0.702241,0,0.107214,-0.0410005,0.254228,0,0,-0.054174,0.257513
17,1,0.136719,0.0117188,0.194242,0.0775802,0.731672,0,0.106836,-0.0376632,0.253841,0,0,0.0151901,0.25662
18,1,0.144531,0.0117188,0.193979,0.102012,0.759065,0,0.106616,-0.0340899,0.252459,0,0,0.00809153,0.25475
19,1,0.152344,0.0117188,0.194103,0.126477,0.785199,0,0.106709,-0.0304208,0.249901,0,0,-0.0185754,0.251746
20,1,0.160156,0.0117188,0.194587,0.150164,0.809548,0,0.107149,-0.0262596,0.245741,0,0,-0.00667806,0.24714
21,1,0.167969,0.0117188,0.195438,0.173042,0.832235,0,0.107934,-0.0217421,0.24002,0,0,-0.00922492,0.241003
22,1,0.175781,0.0117188,0.196659,0.194675,0.853208,0,0.109063,-0.0168345,0.232705,0,0,-0.00944581,0.233313
23,1,0.183594,0.0117188,0.19824,0.214734,0.87236,0,0.110531,-0.0115147,0.223694,0,0,-0.00994382,0.22399
24,1,0.191406,0.0117188,0.20017,0.232872,0.889621,0,0.112334,-0.00575133,0.212857,0,0,-0.0110482,0.212934
25,1,0.199219,0.0117188,0.202442,0.248679,0.904946,0,0.114472,0.000495116,0.200052,0,0,-0.0122394,0.200053
26,1,0.207031,0.0117188,0.205041,0.261773,0.918296,0,0.116938,0.00726195,0.185136,0,0,-0.013599,0.185279
27,1,0.214844,0.0117188,0.207893,0.271865,0.929515,0,0.119673,0.0145903,0.167886,0,0,-0.0160416,0.168519
28,1,0.222656,0.0117188,0.210905,0.278809,0.938595,0,0.122586,0.0225075,0.148257,0,0,-0.0162598,0.149956
29,1,0.230469,0.0117188,0.214141,0.282278,0.946101,0,0.125752,0.031046,0.12611,0,0,-0.0246119,0.129875
30,1,0.238281,0.0117188,0.21707,0.281938,0.950741,0,0.128647,0.0401847,0.101288,0,0,-0.0152317,0.108969
31,1,0.246094,0.0117188,0.219942,0.278641,0.953832,0,0.131509,0.049842,0.0742814,0,0,-0.0221469,0.0894536
32,1,0.253906,0.0117188,0.222401,0.272446,0.955053,0,0.133988,0.0599948,0.0448826,0,0,-0.0122097,0.0749255
33,1,0.261719,0.0117188,0.224275,0.264103,0.954432,0,0.135879,0.0703348,0.0141882,0,0,-0.00784829,0.0717516
34,1,0.269531,0.0117188,0.225517,0.254318,0.952377,0,0.137136,0.0807263,-0.0173103,0,0,-0.00102738,0.0825613
35,1,0.277344,0.0117188,0.226034,0.244321,0.948989,0,0.137641,0.091011,-0.0491116,0,0,0.00940549,0.103416
36,1,0.285156,0.0117188,0.225836,0.23439,0.944399,0,0.137429,0.100861,-0.0802022,0,0,0.0165525,0.128861
37,1,0.292969,0.0117188,0.225136,0.225983,0.938553,0,0.136694,0.110123,-0.109897,0,0,0.0287602,0.155578
38,1,0.300781,0.0117188,0.224045,0.219606,0.931353,0,0.135567,0.118604,-0.137606,0,0,0.0360759,0.181666
39,1,0.308594,0.0117188,0.222708,0.215455,0.923175,0,0.134189,0.126277,-0.163165,0,0,0.0411441,0.206322
40,1,0.316406,0.0117188,0.221313,0.213849,0.912286,0,0.132782,0.132985,-0.186355,0,0,0.0303526,0.22894
41,1,0.324219,0.0117188,0.220135,0.214744,0.901208,0,0.131582,0.138868,-0.207003,0,0,0.0424276,0.249268
42,1,0.332031,0.0117188,0.219118,0.217745,0.887797,0,0.130566,0.143878,-0.225364,0,0,0.0433299,0.267376
43,1,0.339844,0.0117188,0.218416,0.222521,0.873119,0,0.12983,0.148103,-0.241597,0,0,0.0301592,0.283379
44,1,0.347656,0.0117188,0.218129,0.229298,0.855898,0,0.129606,0.151263,-0.255259,0,0,0.0296801,0.296712
45,1,0.355469,0.0117188,0.218328,0.237144,0.837014,0,0.129778,0.153918,-0.26721,0,0,0.0337468,0.30837
46,1,0.363281,0.0117188,0.219025,0.245277,0.816333,0,0.13045,0.155676,-0.277162,0,0,0.016634,0.31789
47,1,0.371094,0.0117188,0.220313,0.253844,0.793067,0,0.131754,0.156688,-0.285137,0,0,0.0268379,0.325352
