i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
0,1,0.00390625,0.0117188,0.998261,1.00033,0.500288,0,0.9978,0.998101,-0.0011369,0,-0.00240922,-0.00165292,0.998102
1,1,0.0117188,0.0117188,0.998388,1.00042,0.500086,0,0.99792,0.998107,-0.00105974,0,-0.0026457,-0.0011686,0.998108
2,1,0.0195312,0.0117188,0.998526,1.00052,0.499862,0,0.998062,0.99812,-0.000964848,0,-0.00290182,-0.000551964,0.99812
3,1,0.0273438,0.0117188,0.998676,1.00063,0.499615,0,0.998229,0.99814,-0.000850556,0,-0.00317827,0.000198736,0.99814
4,1,0.0351562,0.0117188,0.998842,1.00075,0.499345,0,0.998423,0.998168,-0.000714229,0,-0.00347689,0.00111683,0.998168
5,1,0.0429688,0.0117188,0.999026,1.00087,0.499052,0,0.99865,0.998206,-0.000554322,0,-0.00379733,0.00213902,0.998207
6,1,0.0507812,0.0117188,0.999231,1.00101,0.498735,0,0.998911,0.998256,-0.000369088,0,-0.0041409,0.0033649,0.998256
7,1,0.0585938,0.0117188,0.999459,1.00115,0.498396,0,0.999213,0.998317,-0.000156403,0,-0.00450737,0.00472383,0.998317
8,1,0.0664062,0.0117188,0.999713,1.0013,0.498035,0,0.999557,0.998392,8.50695e-05,0,-0.00489698,0.00627229,0.998392
9,1,0.0742188,0.0117188,0.999996,1.00145,0.497652,0,0.999947,0.998482,0.00035621,0,-0.00530912,0.00797055,0.998482
10,1,0.0820312,0.0117188,1.00031,1.00161,0.497251,0,1.00039,0.998587,0.000658436,0,-0.00574283,0.00981836,0.998587
11,1,0.0898438,0.0117188,1.00066,1.00176,0.496834,0,1.00088,0.99871,0.00099184,0,-0.00619714,0.0118406,0.99871
12,1,0.0976562,0.0117188,1.00104,1.00192,0.496403,0,1.00142,0.99885,0.00135642,0,-0.00667002,0.0139883,0.998851
13,1,0.105469,0.0117188,1.00146,1.00207,0.49596,0,1.00202,0.999009,0.00175108,0,-0.00715921,0.0162538,0.999011
14,1,0.113281,0.0117188,1.00191,1.00222,0.49551,0,1.00267,0.999188,0.00217377,0,-0.0076618,0.0186087,0.99919
15,1,0.121094,0.0117188,1.0024,1.00237,0.495055,0,1.00337,0.999387,0.00262154,0,-0.00817397,0.0210137,0.99939
16,1,0.128906,0.0117188,1.00292,1.00252,0.4946,0,1.00411,0.999605,0.00309091,0,-0.00869144,0.02343,0.99961
17,1,0.136719,0.0117188,1.00346,1.00268,0.494147,0,1.00488,0.999843,0.0035769,0,-0.00920987,0.0258357,0.999849
18,1,0.144531,0.0117188,1.00401,1.00284,0.493701,0,1.00566,1.0001,0.00407413,0,-0.00972405,0.0282187,1.00011
19,1,0.152344,0.0117188,1.00458,1.00302,0.493266,0,1.00646,1.00037,0.00457606,0,-0.0102282,0.0305364,1.00038
20,1,0.160156,0.0117188,1.00514,1.00321,0.492848,0,1.00725,1.00066,0.00507531,0,-0.010716,0.0327419,1.00067
21,1,0.167969,0.0117188,1.0057,1.00343,0.492452,0,1.00802,1.00095,0.00556299,0,-0.0111796,0.0347688,1.00097
22,1,0.175781,0.0117188,1.00622,1.00369,0.492081,0,1.00874,1.00126,0.00602882,0,-0.0116119,0.0364246,1.00128
23,1,0.183594,0.0117188,1.00672,1.00398,0.491744,0,1.00941,1.00158,0.00646503,0,-0.0120043,0.0378475,1.0016
24,1,0.191406,0.0117188,1.00718,1.00431,0.491447,0,1.01001,1.00191,0.00686558,0,-0.0123483,0.0388417,1.00193
25,1,0.199219,0.0117188,1.00759,1.00468,0.491198,0,1.01054,1.00223,0.00722421,0,-0.0126368,0.0395909,1.00226
26,1,0.207031,0.0117188,1.00796,1.00507,0.491004,0,1.01098,1.00256,0.007532,0,-0.0128623,0.039924,1.00258
27,1,0.214844,0.0117188,1.00827,1.00549,0.490874,0,1.01135,1.00287,0.00778088,0,-0.0130165,0.0398947,1.00291
28,1,0.222656,0.0117188,1.00853,1.00594,0.490821,0,1.01164,1.00318,0.0079612,0,-0.0130931,0.0393286,1.00322
29,1,0.230469,0.0117188,1.00876,1.00641,0.490847,0,1.01186,1.00348,0.00806872,0,-0.0130813,0.0378502,1.00352
30,1,0.238281,0.0117188,1.00894,1.00689,0.490975,0,1.012,1.00377,0.00808012,0,-0.0129782,0.0372772,1.0038
31,1,0.246094,0.0117188,1.00906,1.00735,0.491183,0,1.01206,1.00405,0.00802924,0,-0.0127739,0.0358669,1.00408
32,1,0.253906,0.0117188,1.00913,1.00779,0.491491,0,1.01207,1.0043,0.00789193,0,-0.012469,0.033865,1.00433
33,1,0.261719,0.0117188,1.00919,1.00822,0.491909,0,1.01206,1.00454,0.00766013,0,-0.0120592,0.0317071,1.00457
34,1,0.269531,0.0117188,1.00924,1.00862,0.492434,0,1.01203,1.00475,0.00733051,0,-0.0115395,0.0293178,1.00478
35,1,0.277344,0.0117188,1.00925,1.00897,0.49306,0,1.01196,1.00494,0.00690437,0,-0.01091,0.0263272,1.00497
36,1,0.285156,0.0117188,1.00925,1.00926,0.493782,0,1.01189,1.00511,0.00638381,0,-0.010172,0.0237395,1.00514
37,1,0.292969,0.0117188,1.00924,1.0095,0.494595,0,1.01183,1.00526,0.00576859,0,-0.00932707,0.0206611,1.00528
38,1,0.300781,0.0117188,1.00924,1.00968,0.495487,0,1.01179,1.00539,0.00506084,0,-0.00838008,0.0175336,1.0054
39,1,0.308594,0.0117188,1.00924,1.0098,0.496451,0,1.01176,1.0055,0.00426608,0,-0.00733686,0.0144214,1.00551
40,1,0.316406,0.0117188,1.00927,1.00986,0.497464,0,1.01178,1.00559,0.00339192,0,-0.00620912,0.0111987,1.00559
41,1,0.324219,0.0117188,1.00929,1.00985,0.498521,0,1.01181,1.00566,0.00245198,0,-0.00499768,0.00799919,1.00566
42,1,0.332031,0.0117188,1.00933,1.00978,0.499596,0,1.01188,1.00571,0.00145273,0,-0.00372505,0.00520072,1.00571
43,1,0.339844,0.0117188,1.00937,1.00964,0.500672,0,1.01198,1.00575,0.000407904,0,-0.0023952,0.00235464,1.00575
44,1,0.347656,0.0117188,1.00941,1.00945,0.501738,0,1.01211,1.00578,-0.000664521,0,-0.00102303,-0.000488552,1.00578
45,1,0.355469,0.0117188,1.00947,1.00917,0.502769,0,1.01225,1.0058,-0.00175113,0,0.000374968,-0.00364433,1.0058
46,1,0.363281,0.0117188,1.00951,1.00883,0.503744,0,1.01238,1.00579,-0.00283292,0,0.00177915,-0.00656011,1.0058
47,1,0.371094,0.0117188,1.00954,1.00843,0.504643,0,1.0125,1.00578,-0.00388703,0,0.00317207,-0.009281,1.00579
48,1,0.378906,0.0117188,1.00954,1.00795,0.505447,0,1.01259,1.00576,-0.00488743,0,0.00453747,-0.011786,1.00577
49,1,0.386719,0.0117188,1.00951,1.00741,0.506137,0,1.01262,1.00572,-0.0058141,0,0.00586169,-0.0142103,1.00574
50,1,0.394531,0.0117188,1.00943,1.00681,0.506691,0,1.01259,1.00567,-0.00664595,0,0.00712815,-0.0164629,1.00569
51,1,0.402344,0.0117188,1.00928,1.00612,0.507098,0,1.01244,1.0056,-0.00736168,0,0.00832322,-0.0185867,1.00563
52,1,0.410156,0.0117188,1.00904,1.00532,0.507347,0,1.01214,1.00552,-0.00794758,0,0.00943297,-0.021125,1.00555
53,1,0.417969,0.0117188,1.00869,1.00441,0.507431,0,1.01168,1.00542,-0.00839516,0,0.0104368,-0.0235943,1.00545
54,1,0.425781,0.0117188,1.00823,1.00341,0.507383,0,1.01104,1.0053,-0.00872835,0,0.0113232,-0.0250001,1.00534
55,1,0.433594,0.0117188,1.00767,1.00232,0.507121,0,1.01022,1.00515,-0.0088613,0,0.0120984,-0.0265404,1.00519
56,1,0.441406,0.0117188,1.00698,1.00114,0.506685,0,1.00922,1.00499,-0.00882088,0,0.0127546,-0.0281892,1.00503
57,1,0.449219,0.0117188,1.00617,0.999864,0.506115,0,1.008,1.0048,-0.00865013,0,0.0132872,-0.0292362,1.00483
58,1,0.457031,0.0117188,1.00522,0.998477,0.505381,0,1.00658,1.00457,-0.00831445,0,0.0136967,-0.0308531,1.00461
59,1,0.464844,0.0117188,1.00415,0.996997,0.504499,0,1.00495,1.00433,-0.00782429,0,0.0139787,-0.0317126,1.00436
60,1,0.472656,0.0117188,1.00296,0.995458,0.503494,0,1.00313,1.00406,-0.00720104,0,0.0141405,-0.0317351,1.00408
61,1,0.480469,0.0117188,1.00169,0.993877,0.502397,0,1.00117,1.00376,-0.00646897,0,0.0141908,-0.0323034,1.00378
62,1,0.488281,0.0117188,1.00036,0.992295,0.501241,0,0.999131,1.00345,-0.00565422,0,0.014133,-0.0328043,1.00346
63,1,0.496094,0.0117188,0.999017,0.990758,0.500068,0,0.997068,1.00311,-0.00478655,0,0.0139723,-0.0330605,1.00313
64,1,0.503906,0.0117188,0.997698,0.989319,0.498913,0,0.995058,1.00277,-0.00389791,0,0.013716,-0.0332021,1.00278
65,1,0.511719,0.0117188,0.996466,0.988027,0.497814,0,0.993182,1.00242,-0.0030189,0,0.013374,-0.0332808,1.00243
66,1,0.519531,0.0117188,0.995364,0.986929,0.496808,0,0.991497,1.00207,-0.00218364,0,0.0129547,-0.0333301,1.00207
67,1,0.527344,0.0117188,0.994386,0.986048,0.495919,0,0.990041,1.00173,-0.00141179,0,0.0124625,-0.0329704,1.00173
68,1,0.535156,0.0117188,0.993563,0.985424,0.495166,0,0.988869,1.00139,-0.000711728,0,0.0119132,-0.0321988,1.00139
69,1,0.542969,0.0117188,0.993026,0.985171,0.494596,0,0.988161,1.00106,-0.000115108,0,0.0113217,-0.0319875,1.00106
70,1,0.550781,0.0117188,0.992717,0.985214,0.494223,0,0.987821,1.00077,0.000343869,0,0.0106907,-0.03122,1.00077
71,1,0.558594,0.0117188,0.992538,0.985454,0.494007,0,0.987705,1.00049,0.000687493,0,0.0100303,-0.0296314,1.00049
72,1,0.566406,0.0117188,0.992506,0.985848,0.493937,0,0.98779,1.00024,0.000927432,0,0.009355,-0.0286011,1.00024
73,1,0.574219,0.0117188,0.992568,0.986415,0.49396,0,0.988089,1.00001,0.00110783,0,0.00867313,-0.0251186,1.00001
