i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
72,0,0.566406,0.00390625,0.248975,-0.363709,-0.559242,0,0.161831,-0.165223,0.2851,0,0,-0.0293292,0.329516
73,0,0.574219,0.00390625,0.242076,-0.370379,-0.60107,0,0.154416,-0.170671,0.29317,0,0,0.0078384,0.33923
74,0,0.582031,0.00390625,0.236006,-0.373601,-0.63915,0,0.148092,-0.175389,0.297571,0,0,-0.0915957,0.345413
75,0,0.589844,0.00390625,0.231157,-0.371799,-0.673605,0,0.142929,-0.177642,0.300699,0,0,0.077072,0.349251
76,0,0.597656,0.00390625,0.227182,-0.369148,-0.704706,0,0.138966,-0.180473,0.300256,0,0,-0.104538,0.35032
77,0,0.605469,0.00390625,0.22389,-0.362909,-0.732933,0,0.135651,-0.181554,0.29795,0,0,-0.0831386,0.348907
78,0,0.613281,0.00390625,0.221213,-0.355309,-0.759473,0,0.132989,-0.181946,0.294093,0,0,-0.13987,0.345825
79,0,0.621094,0.00390625,0.219061,-0.346574,-0.785304,0,0.130768,-0.18172,0.28958,0,0,0.125768,0.341875
80,0,0.628906,0.00390625,0.217651,-0.337277,-0.80862,0,0.129189,-0.179586,0.283477,0,0,0.451544,0.335575
81,0,0.636719,0.00390625,0.217217,-0.329057,-0.82494,0,0.128986,-0.179308,0.271677,0,0,-0.205316,0.325514
82,0,0.644531,0.00390625,0.217081,-0.320874,-0.842384,0,0.12886,-0.176066,0.25971,0,0,-0.13616,0.313765
83,0,0.652344,0.00390625,0.217193,-0.313788,-0.859093,0,0.128958,-0.17337,0.246501,0,0,-0.263351,0.301363
84,0,0.660156,0.00390625,0.217906,-0.30844,-0.872803,0,0.129641,-0.169183,0.231285,0,0,-0.0101697,0.286558
85,0,0.667969,0.00390625,0.218979,-0.304666,-0.885558,0,0.130684,-0.164518,0.213583,0,0,-0.0847019,0.2696
86,0,0.675781,0.00390625,0.220291,-0.302957,-0.896315,0,0.131973,-0.158894,0.193725,0,0,0.0248573,0.250553
87,0,0.683594,0.00390625,0.221692,-0.304034,-0.905794,0,0.133365,-0.152676,0.171025,0,0,-0.0923042,0.229258
88,0,0.691406,0.00390625,0.223218,-0.307662,-0.91381,0,0.134896,-0.145433,0.145975,0,0,-0.0830757,0.206057
89,0,0.699219,0.00390625,0.224538,-0.313359,-0.920792,0,0.136195,-0.137283,0.119213,0,0,0.0404822,0.18182
90,0,0.707031,0.00390625,0.22549,-0.321506,-0.926843,0,0.137142,-0.128532,0.0896374,0,0,-0.131343,0.156702
91,0,0.714844,0.00390625,0.225931,-0.330838,-0.93211,0,0.137561,-0.118924,0.0593659,0,0,-0.0314629,0.132918
92,0,0.722656,0.00390625,0.225771,-0.342013,-0.935913,0,0.137388,-0.108953,0.0279013,0,0,-0.00158013,0.112469
93,0,0.730469,0.00390625,0.224856,-0.351928,-0.938468,0,0.136439,-0.0988107,-0.00424478,0,0,-0.0753914,0.0989018
94,0,0.738281,0.00390625,0.223186,-0.361089,-0.940386,0,0.134757,-0.0883383,-0.0352965,0,0,0.0275757,0.0951289
