step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure
145,0.190592,0.00127993,0.115732,0.195101,1.67372,0.00426118,0.00977699,0.310344,0.221049,2.12612e-17,1.21825e-18,0,0.349257,0.0927927,0.0324253,0,0,0
146,0.191871,0.00127839,0.116277,0.195142,1.64204,0.00427637,0.00968093,0.312796,0.221049,2.83184e-18,-8.25539e-19,0,0.349257,0.0921736,0.0320543,0,0,0
147,0.193148,0.00127695,0.116837,0.195254,1.60914,0.00429375,0.00966213,0.314955,0.221049,-9.75063e-18,-4.33781e-18,0,0.349257,0.0915621,0.0316894,0,0,0
148,0.194423,0.00127569,0.117413,0.195439,1.57843,0.00431714,0.00989098,0.435272,0.221049,8.15239e-18,-4.45592e-18,0,0.349257,0.0909581,0.0313283,0,0,0
149,0.195698,0.00127458,0.118017,0.195718,1.55235,0.00434095,0.0101066,0.530262,0.221049,1.19172e-18,-8.34592e-19,0,0.349257,0.0903615,0.0309717,0,0,0
150,0.196971,0.00127346,0.118647,0.196116,1.52639,0.00435059,0.0096022,0.361042,0.221049,9.94765e-18,5.0778e-18,0,0.349257,0.0897724,0.0306211,0,0,0
151,0.198243,0.00127219,0.119262,0.196623,1.49966,0.00436328,0.00934274,0.318694,0.221049,8.90921e-18,2.30144e-18,0,0.349257,0.0891906,0.0302764,0,0,0
152,0.199515,0.00127107,0.119867,0.19722,1.47053,0.00438128,0.00927524,0.318097,0.221049,2.44076e-17,2.0765e-18,0,0.349257,0.0886078,0.0299359,0,0,0
153,0.200785,0.00127003,0.120484,0.197929,1.43972,0.00440461,0.00933712,0.316841,0.221049,-2.10339e-17,-1.6361e-18,0,0.349257,0.0880323,0.0295995,0,0,0
154,0.202054,0.00126903,0.121127,0.19878,1.40829,0.00443773,0.00972512,0.431534,0.221049,2.26506e-18,6.16164e-19,0,0.349257,0.0874642,0.0292688,0,0,0
155,0.203322,0.00126816,0.121752,0.19977,1.37666,0.00451178,0.0132001,1.21578,0.221049,-1.68482e-17,-1.73165e-18,0,0.349257,0.0869032,0.0289412,0,0,0
156,0.204589,0.00126713,0.122353,0.200874,1.38623,0.00449464,0.0104475,0.650774,0.221049,7.40643e-18,-2.71908e-18,0,0.349257,0.0863496,0.0286166,0,0,0
157,0.205855,0.00126612,0.122946,0.20209,1.39591,0.00449013,0.00937931,0.304873,0.221049,7.76815e-18,-2.68642e-18,0,0.349257,0.0858032,0.028297,0,0,0
158,0.20712,0.00126524,0.123565,0.20344,1.38919,0.00450329,0.00917172,0.300125,0.221049,-8.10687e-18,4.17005e-19,0,0.349257,0.085264,0.0279817,0,0,0
159,0.208385,0.00126449,0.124189,0.204939,1.374,0.00452225,0.00911695,0.294705,0.221049,2.10768e-17,-3.27468e-18,0,0.349257,0.0847289,0.0276716,0,0,0
160,0.209648,0.00126378,0.124801,0.206558,1.42554,0.00454455,0.00914625,0.288654,0.221049,1.08149e-17,-3.43848e-18,0,0.349257,0.0841955,0.0273667,0,0,0
161,0.210911,0.00126289,0.125394,0.208256,1.47471,0.00456818,0.00922408,0.282027,0.221049,8.94031e-18,-3.20464e-18,0,0.349257,0.0836689,0.0270669,0,0,0
162,0.212173,0.00126213,0.125951,0.210046,1.55494,0.00458801,0.00922478,0.282517,0.221049,3.40866e-18,-2.17232e-18,0,0.349257,0.0831466,0.0267722,0,0,0
163,0.213435,0.00126149,0.126565,0.21196,1.64669,0.00460613,0.00913261,0.267302,0.221049,8.38833e-18,-2.61172e-18,0,0.349257,0.0826311,0.0264824,0,0,0
164,0.214696,0.00126096,0.127176,0.213976,1.75352,0.00462554,0.00907924,0.259346,0.221049,1.9106e-17,-4.38874e-18,0,0.349257,0.0821193,0.0261974,0,0,0
165,0.215956,0.00126028,0.127749,0.216062,1.86534,0.004647,0.00909401,0.251089,0.221049,-1.19554e-17,-2.49419e-18,0,0.349257,0.0816101,0.0259172,0,0,0
166,0.217216,0.00125963,0.128268,0.218184,1.97369,0.00466991,0.00917427,0.242609,0.221049,9.88388e-18,1.12761e-18,0,0.349257,0.0811076,0.0256417,0,0,0
167,0.218475,0.00125909,0.128701,0.220322,2.06947,0.00469197,0.00929495,0.275009,0.221049,-6.35599e-18,-1.48273e-18,0,0.349257,0.0806117,0.0253709,0,0,0
168,0.219734,0.00125866,0.129144,0.222458,2.14255,0.00471143,0.00932673,0.272875,0.221049,2.33359e-18,-1.60232e-18,0,0.349257,0.0801225,0.0251045,0,0,0
169,0.220992,0.00125822,0.129628,0.224552,2.23988,0.0047288,0.00926859,0.230422,0.221049,8.29707e-18,8.10558e-19,0,0.349257,0.0796398,0.0248427,0,0,0
170,0.22225,0.00125767,0.130052,0.226599,2.3342,0.00474564,0.00924688,0.229978,0.221049,8.22363e-19,1.8396e-18,0,0.349257,0.0791638,0.0245853,0,0,0
171,0.223507,0.00125723,0.130376,0.228572,2.42049,0.00476285,0.00929481,0.229532,0.221049,-4.91745e-18,-5.56998e-18,0,0.349257,0.0786884,0.0243323,0,0,0
172,0.224764,0.00125686,0.130632,0.230477,2.47597,0.00478381,0.00948074,0.294545,0.221049,6.23915e-18,2.73025e-18,0,0.349257,0.0782188,0.0240831,0,0,0
173,0.22602,0.00125643,0.130958,0.232326,2.56013,0.00482392,0.0104029,0.602527,0.221049,-2.5365e-17,-2.10594e-18,0,0.349257,0.0777557,0.0238372,0,0,0
174,0.227276,0.00125611,0.131351,0.234085,2.6599,0.0048924,0.0135549,1.23389,0.221049,2.24423e-18,-1.35202e-18,0,0.349257,0.077299,0.0235955,0,0,0
175,0.228532,0.00125578,0.131748,0.23574,2.71516,0.00485573,0.00998252,0.434764,0.221049,-7.62698e-18,2.32426e-18,0,0.349257,0.076849,0.0233578,0,0,0
176,0.229787,0.00125534,0.132039,0.237253,2.76175,0.00486231,0.00964393,0.244973,0.221049,-1.00926e-17,5.50333e-18,0,0.349257,0.0764055,0.0231243,0,0,0
177,0.231042,0.001255,0.132237,0.238586,2.783,0.00487685,0.00966111,0.225449,0.221049,7.40435e-18,1.11491e-18,0,0.349257,0.0759626,0.0228948,0,0,0
178,0.232297,0.00125474,0.132425,0.239726,2.87171,0.00489835,0.00982457,0.270934,0.221049,1.84257e-18,-9.31895e-19,0,0.349257,0.0755255,0.0226692,0,0,0
179,0.233552,0.00125457,0.132545,0.240692,2.90889,0.00492579,0.0102153,0.361341,0.221049,9.68695e-18,-4.21187e-18,0,0.349257,0.0750948,0.0224476,0,0,0
180,0.234806,0.00125426,0.132698,0.241501,2.93037,0.00496441,0.0110487,0.524062,0.221049,-1.00747e-18,2.27815e-18,0,0.349257,0.0746707,0.0222298,0,0,0
181,0.23606,0.00125398,0.132745,0.24212,2.97085,0.00499168,0.011851,0.770696,0.221049,1.10406e-17,2.90463e-18,0,0.349257,0.0742531,0.0220159,0,0,0
182,0.237314,0.0012538,0.132735,0.242579,2.98882,0.00498935,0.0113882,0.722156,0.221049,1.02316e-17,-2.615e-18,0,0.349257,0.0738404,0.0218057,0,0,0
183,0.238567,0.00125369,0.132776,0.242917,2.9795,0.00498072,0.0104573,0.471771,0.221049,8.86788e-18,3.17055e-18,0,0.349257,0.0734278,0.0215993,0,0,0
184,0.239821,0.00125355,0.132848,0.243161,2.99843,0.00498421,0.0101029,0.323085,0.221049,-4.08922e-18,2.38726e-18,0,0.349257,0.0730194,0.0213966,0,0,0
185,0.241074,0.00125335,0.132923,0.243311,3.03577,0.00499545,0.0100043,0.239945,0.221049,-1.07646e-17,1.55748e-18,0,0.349257,0.0726173,0.0211976,0,0,0
186,0.242327,0.00125322,0.132959,0.243236,3.00166,0.00500968,0.0100037,0.215648,0.221049,5.02611e-18,3.02608e-18,0,0.349257,0.0722215,0.0210022,0,0,0
187,0.243581,0.00125317,0.132959,0.242845,2.99182,0.00502448,0.0100298,0.214302,0.221049,8.40171e-18,2.58192e-18,0,0.349257,0.0718276,0.0208105,0,0,0
188,0.244834,0.00125319,0.132856,0.242283,3.02995,0.00503561,0.0100402,0.212896,0.221049,7.37297e-18,6.25613e-18,0,0.349257,0.0714397,0.0206223,0,0,0
189,0.246087,0.00125304,0.132666,0.241703,3.02393,0.00504379,0.0100276,0.211427,0.221049,6.89116e-18,3.96358e-19,0,0.349257,0.0710581,0.0204378,0,0,0
190,0.24734,0.00125296,0.13252,0.241083,2.95506,0.00505383,0.0100111,0.209909,0.221049,2.67914e-18,-7.03884e-19,0,0.349257,0.0706828,0.0202568,0,0,0
191,0.248593,0.00125292,0.132463,0.240387,3.01089,0.00506824,0.0100109,0.208348,0.221049,9.23957e-18,-3.55288e-18,0,0.349257,0.0703139,0.0200794,0,0,0
192,0.249845,0.00125281,0.132339,0.239597,2.99694,0.00508167,0.0100386,0.206736,0.221049,8.46873e-18,4.47879e-18,0,0.349257,0.0699514,0.0199056,0,0,0
193,0.251098,0.00125276,0.13225,0.238657,2.95691,0.00509895,0.0101052,0.225305,0.221049,-2.67166e-18,1.42863e-18,0,0.349257,0.0695955,0.0197354,0,0,0
194,0.252351,0.00125279,0.132163,0.237513,2.97498,0.00511849,0.0102303,0.297159,0.221049,-4.71175e-19,-2.81374e-18,0,0.349257,0.0692449,0.0195687,0,0,0
195,0.253604,0.00125275,0.131943,0.236272,2.91717,0.00513432,0.0103829,0.365116,0.221049,1.64688e-17,-5.82436e-18,0,0.349257,0.0688981,0.0194057,0,0,0
196,0.254856,0.00125268,0.131722,0.234993,2.91159,0.00514502,0.0103698,0.35237,0.221049,-1.19486e-17,-2.48673e-18,0,0.349257,0.068558,0.0192462,0,0,0
197,0.256109,0.00125267,0.131483,0.233686,2.86493,0.00515093,0.0102447,0.279504,0.221049,1.6758e-19,9.25383e-20,0,0.349257,0.0682248,0.0190905,0,0,0
198,0.257362,0.00125272,0.131236,0.232389,2.83952,0.0051581,0.0101747,0.215386,0.221049,7.18713e-18,7.3523e-18,0,0.349257,0.0678987,0.0189384,0,0,0
199,0.258615,0.00125279,0.130978,0.231114,2.81861,0.00516675,0.010172,0.193164,0.221049,6.79289e-18,2.33972e-18,0,0.349257,0.0675797,0.01879,0,0,0
200,0.259867,0.00125274,0.130799,0.22979,2.83165,0.00518166,0.0102387,0.251988,0.221049,2.9488e-18,-1.64404e-18,0,0.349257,0.0672682,0.0186454,0,0,0
201,0.26112,0.00125276,0.130625,0.228308,2.77423,0.00520198,0.0104742,0.380122,0.221049,7.81229e-18,3.83357e-18,0,0.349257,0.0669644,0.0185047,0,0,0
202,0.262373,0.00125283,0.130338,0.226665,2.79487,0.00523917,0.011741,0.759403,0.221049,1.53923e-18,-2.82343e-18,0,0.349257,0.0666686,0.018368,0,0,0
203,0.263626,0.00125289,0.129995,0.224997,2.73506,0.00573716,0.0575772,6.95016,0.221049,-3.30904e-18,1.99577e-18,0,0.349257,0.066381,0.0182353,0,0,0
204,0.264879,0.00125289,0.12965,0.223434,2.7231,0.00525447,0.0118536,0.787317,0.221049,3.11311e-18,2.74349e-18,0,0.349257,0.066102,0.0181068,0,0,0
205,0.266132,0.00125294,0.129326,0.221973,2.63593,0.0052308,0.0104727,0.396988,0.221049,-8.51378e-18,6.31537e-18,0,0.349257,0.0658289,0.0179827,0,0,0
206,0.267385,0.00125289,0.129068,0.220553,2.59811,0.00523072,0.0102068,0.266773,0.221049,4.15213e-18,-2.94683e-18,0,0.349257,0.0655636,0.017863,0,0,0
207,0.268637,0.00125283,0.128753,0.219007,2.59459,0.00523466,0.010133,0.201748,0.221049,7.16549e-18,2.8526e-18,0,0.349257,0.065308,0.0177479,0,0,0
208,0.26989,0.00125284,0.128471,0.217285,2.59227,0.00524309,0.010135,0.225041,0.221049,5.96952e-18,2.58372e-18,0,0.349257,0.0650625,0.0176377,0,0,0
209,0.271143,0.0012529,0.12811,0.215571,2.57379,0.00525178,0.0102076,0.287045,0.221049,6.19496e-18,-4.01758e-18,0,0.349257,0.0648277,0.0175326,0,0,0
210,0.272396,0.0012529,0.127693,0.213984,2.55135,0.00526079,0.0103665,0.369029,0.221049,-1.08366e-17,2.13934e-18,0,0.349257,0.0646042,0.0174329,0,0,0
211,0.273649,0.00125285,0.127289,0.212559,2.51467,0.00526966,0.0105387,0.437591,0.221049,-2.35611e-17,-1.20273e-18,0,0.349257,0.0643929,0.0173389,0,0,0
212,0.274902,0.00125286,0.126998,0.211246,2.42144,0.0052762,0.0104941,0.421278,0.221049,9.31502e-18,-6.28763e-19,0,0.349257,0.0641946,0.0172508,0,0,0
213,0.276155,0.00125292,0.12667,0.209838,2.371,0.00527697,0.0103028,0.34412,0.221049,-1.62474e-18,8.08376e-18,0,0.349257,0.0640101,0.0171692,0,0,0
214,0.277408,0.00125284,0.126343,0.20826,2.35526,0.00527816,0.0101594,0.27196,0.221049,-1.04924e-17,1.94151e-18,0,0.349257,0.0638406,0.0170944,0,0,0
215,0.27866,0.0012528,0.125922,0.206692,2.37173,0.00527784,0.0100887,0.21961,0.221049,-1.42471e-17,2.74624e-18,0,0.349257,0.0636872,0.0170269,0,0,0
216,0.279913,0.00125275,0.125445,0.205273,2.35618,0.00527739,0.0100717,0.204905,0.221049,-7.22483e-18,2.86996e-18,0,0.349257,0.0635512,0.0169673,0,0,0
217,0.281166,0.00125261,0.125102,0.204045,2.32338,0.00528231,0.0100876,0.207128,0.221049,1.34193e-17,-2.99834e-18,0,0.349257,0.0634341,0.0169162,0,0,0
218,0.282418,0.00125252,0.124766,0.202901,2.26943,0.00528675,0.0101032,0.208626,0.221049,-7.67334e-18,-5.16531e-19,0,0.349257,0.0633374,0.0168743,0,0,0
219,0.283671,0.00125248,0.12442,0.201625,2.11747,0.00528888,0.0100919,0.209528,0.221049,6.04339e-18,-4.37281e-18,0,0.349257,0.0632629,0.0168424,0,0,0
220,0.284923,0.00125249,0.124122,0.200227,2.15651,0.00529078,0.0100666,0.217499,0.221049,9.29932e-18,-2.62067e-18,0,0.349257,0.0632125,0.0168212,0,0,0
221,0.286176,0.00125239,0.123716,0.198902,2.15878,0.0052879,0.0100422,0.218294,0.221049,1.82231e-19,1.64044e-18,0,0.349257,0.0631853,0.0168119,0,0,0
222,0.287428,0.00125231,0.123331,0.197777,2.15795,0.0052854,0.010019,0.210211,0.221049,-2.12155e-20,4.72486e-19,0,0.349257,0.0631822,0.0168155,0,0,0
223,0.28868,0.00125228,0.123084,0.196868,2.15152,0.00528767,0.0099958,0.207597,0.221049,1.80406e-18,2.90225e-18,0,0.349257,0.0632092,0.016833,0,0,0
224,0.289932,0.0012523,0.122767,0.195986,2.08037,0.00528623,0.00996903,0.205435,0.221049,-3.84474e-19,2.90585e-19,0,0.349257,0.063269,0.016866,0,0,0
225,0.291185,0.00125227,0.122441,0.194937,1.93514,0.0052834,0.00993768,0.202482,0.221049,2.12943e-18,1.26526e-18,0,0.349257,0.0633645,0.0169158,0,0,0
226,0.292437,0.00125218,0.12215,0.193835,1.95655,0.0052815,0.00990978,0.198622,0.221049,3.33372e-18,-2.11451e-18,0,0.349257,0.0634989,0.016984,0,0,0
227,0.293689,0.00125215,0.121824,0.192874,1.97036,0.00527806,0.00989345,0.193706,0.221049,-7.81266e-18,2.33733e-18,0,0.349257,0.0636757,0.0170717,0,0,0
228,0.294941,0.00125215,0.121562,0.192145,1.98773,0.00527678,0.00989283,0.18759,0.221049,-6.48756e-18,4.03394e-18,0,0.349257,0.0638984,0.0171813,0,0,0
229,0.296193,0.0012522,0.121369,0.191554,1.97508,0.0052773,0.00990666,0.213185,0.221049,-1.782e-17,2.63888e-18,0,0.349257,0.0641458,0.0173152,0,0,0
230,0.297446,0.00125215,0.121074,0.19085,1.86755,0.00527321,0.00992836,0.243882,0.221049,6.83317e-18,-3.58306e-18,0,0.349257,0.0644408,0.0174753,0,0,0
231,0.298698,0.00125211,0.120825,0.190016,1.76116,0.00527034,0.00995439,0.270643,0.221049,-4.61092e-18,1.88571e-18,0,0.349257,0.0647901,0.0176642,0,0,0
232,0.29995,0.00125211,0.120538,0.189255,1.78801,0.00526607,0.00999224,0.283534,0.221049,-5.84442e-18,8.07752e-19,0,0.349257,0.0651529,0.0178806,0,0,0
233,0.301202,0.00125203,0.120318,0.188704,1.81801,0.00527102,0.0101866,0.305383,0.221049,2.94695e-17,1.75309e-18,0,0.349257,0.0655696,0.0181135,0,0,0
234,0.302454,0.00125194,0.120149,0.188342,1.83618,0.00545854,0.0238013,2.55805,0.221049,5.27471e-18,-5.45547e-18,0,0.349257,0.0660457,0.0183632,0,0,0
235,0.303706,0.00125186,0.119903,0.187927,1.78874,0.00525286,0.0101261,0.329847,0.221049,-2.43259e-18,4.04405e-19,0,0.349257,0.0665167,0.0186237,0,0,0
236,0.304957,0.00125179,0.119657,0.18733,1.60378,0.00522463,0.00976638,0.198089,0.221049,6.96994e-18,-1.30501e-18,0,0.349257,0.0670501,0.0189086,0,0,0
237,0.306209,0.00125178,0.119403,0.186746,1.62409,0.00520596,0.00969467,0.205814,0.221049,6.76196e-18,1.6254e-18,0,0.349257,0.067649,0.0192002,0,0,0
238,0.307461,0.00125184,0.119198,0.186355,1.66795,0.0051917,0.00971009,0.250731,0.221049,-6.4228e-18,-1.33132e-18,0,0.349257,0.0683166,0.0195281,0,0,0
239,0.308713,0.00125203,0.119045,0.186188,1.70824,0.00518272,0.009818,0.317083,0.221049,-2.48383e-18,1.39819e-18,0,0.349257,0.0689718,0.0198948,0,0,0
240,0.309965,0.00125237,0.11883,0.186033,1.68605,0.00517494,0.0100742,0.420225,0.221049,-5.22066e-18,6.95838e-19,0,0.349257,0.0696899,0.0202617,0,0,0
241,0.311218,0.00125295,0.118576,0.185677,1.56641,0.00517259,0.0105971,0.577546,0.221049,-1.21784e-17,-1.96173e-18,0,0.349257,0.0704809,0.0206602,0,0,0
242,0.312472,0.00125366,0.118338,0.185254,1.60143,0.00517618,0.0112262,0.726392,0.221049,6.02668e-18,3.42196e-18,0,0.349257,0.0713479,0.0211015,0,0,0
243,0.313726,0.0012539,0.118175,0.184972,1.59005,0.00517097,0.0110024,0.659322,0.221049,1.16703e-18,-2.03224e-18,0,0.349257,0.0722929,0.0215881,0,0,0
244,0.31498,0.00125416,0.118057,0.184904,1.60425,0.00516532,0.0104799,0.490298,0.221049,-1.16144e-17,-3.56495e-19,0,0.349257,0.0733184,0.0221225,0,0,0
245,0.316235,0.00125445,0.117912,0.184916,1.60605,0.00516963,0.010253,0.367069,0.221049,1.33131e-17,-4.63856e-19,0,0.349257,0.0744264,0.0227071,0,0,0
246,0.317489,0.00125481,0.117784,0.184784,1.57109,0.00518294,0.0102252,0.288243,0.221049,3.96574e-17,4.59256e-18,0,0.349257,0.0756186,0.0233445,0,0,0
247,0.318745,0.00125524,0.117738,0.184552,1.59974,0.00520642,0.0103084,0.236001,0.221049,6.51145e-18,4.88314e-19,0,0.349257,0.0768966,0.0240374,0,0,0
248,0.32,0.0012558,0.117744,0.184435,1.62799,0.00523659,0.0104744,0.226469,0.221049,-9.41742e-18,-1.16531e-18,0,0.349257,0.078262,0.0247884,0,0,0
249,0.321257,0.00125652,0.117734,0.184505,1.61822,0.00527107,0.0107192,0.277839,0.221049,1.3581e-17,1.57718e-18,0,0.349257,0.0797166,0.0256004,0,0,0
250,0.322514,0.00125746,0.117684,0.184634,1.60814,0.00530859,0.0110637,0.357285,0.221049,1.40683e-18,1.45383e-18,0,0.349257,0.0812621,0.0264767,0,0,0
251,0.323773,0.00125869,0.117716,0.184644,1.60289,0.00535452,0.0116088,0.493938,0.221049,-3.95362e-18,-5.22249e-19,0,0.349257,0.082901,0.0274021,0,0,0
252,0.325033,0.00125975,0.11781,0.184556,1.60699,0.00541511,0.0127483,0.763701,0.221049,7.85491e-18,-1.73287e-18,0,0.349257,0.0845518,0.0283376,0,0,0
253,0.326293,0.00126032,0.117976,0.184543,1.60552,0.00549548,0.015263,1.24439,0.221049,-2.62907e-18,-3.19363e-18,0,0.349257,0.0862273,0.029331,0,0,0
254,0.327554,0.00126092,0.118048,0.184687,1.6294,0.00552094,0.0146044,1.08133,0.221049,1.46253e-17,-4.39398e-18,0,0.349257,0.0878576,0.030239,0,0,0
255,0.328816,0.00126157,0.118044,0.184885,1.61774,0.00552202,0.0130322,0.658647,0.221049,-2.70327e-18,4.80903e-19,0,0.349257,0.0878955,0.030781,0,0,0
256,0.330078,0.00126231,0.11809,0.185009,1.57351,0.00554402,0.0126739,0.449155,0.221049,1.62888e-18,1.64589e-18,0,0.349257,0.0876737,0.0308053,0,0,0
257,0.331341,0.00126317,0.118182,0.185066,1.59015,0.00557443,0.0127209,0.371554,0.221049,-3.17361e-18,-1.10787e-18,0,0.349257,0.0874519,0.0307212,0,0,0
258,0.332605,0.0012642,0.118363,0.185168,1.60979,0.00561268,0.0129798,0.38808,0.221049,-1.67378e-18,1.27087e-18,0,0.349257,0.0872316,0.0306264,0,0,0
259,0.333871,0.00126543,0.118417,0.185368,1.5967,0.00564636,0.0133862,0.426361,0.221049,-8.44847e-18,1.01411e-18,0,0.349257,0.0870133,0.0305289,0,0,0
260,0.335138,0.00126696,0.118375,0.185573,1.60003,0.00565788,0.0134183,0.417463,0.221049,-7.88371e-18,1.87406e-18,0,0.349257,0.0867973,0.0304304,0,0,0
261,0.336407,0.00126892,0.118435,0.185703,1.5925,0.00567314,0.0134675,0.430349,0.221049,7.37252e-18,-1.04572e-18,0,0.349257,0.0865841,0.03033,0,0,0
262,0.337676,0.00126976,0.118582,0.185809,1.55584,0.00569394,0.0135987,0.442061,0.221049,-6.63166e-18,8.1294e-19,0,0.349257,0.0863744,0.0302301,0,0,0
263,0.338947,0.00127063,0.118689,0.185961,1.55599,0.00571181,0.0137575,0.45266,0.221049,3.83828e-18,8.10822e-19,0,0.349257,0.0861688,0.0301326,0,0,0
264,0.340219,0.00127155,0.118649,0.186159,1.58098,0.00572189,0.0139228,0.46221,0.221049,-7.79747e-18,3.12375e-18,0,0.349257,0.0859678,0.030038,0,0,0
265,0.341491,0.00127256,0.118534,0.18636,1.57334,0.00572852,0.014079,0.47078,0.221049,1.76876e-18,3.40295e-19,0,0.349257,0.0857719,0.0299467,0,0,0
266,0.342765,0.00127369,0.118601,0.186541,1.53608,0.00574337,0.0142117,0.478451,0.221049,2.35083e-18,3.61482e-18,0,0.349257,0.085582,0.0298595,0,0,0
267,0.34404,0.00127498,0.118822,0.18677,1.51959,0.00576399,0.0143198,0.485316,0.221049,4.45089e-19,1.90694e-18,0,0.349257,0.0853987,0.0297751,0,0,0
268,0.345316,0.00127648,0.118992,0.187105,1.52772,0.00578535,0.0144206,0.491505,0.221049,1.949e-18,1.68824e-18,0,0.349257,0.0852229,0.0296885,0,0,0
269,0.346595,0.00127829,0.119093,0.187523,1.52156,0.00580618,0.0145342,0.49713,0.221049,6.96685e-19,2.81903e-18,0,0.349257,0.0850482,0.0296064,0,0,0
270,0.347875,0.00128062,0.119208,0.188004,1.50207,0.00583524,0.0146715,0.502362,0.221049,1.43041e-17,9.29089e-19,0,0.349257,0.0848799,0.0295296,0,0,0
271,0.349157,0.00128214,0.119608,0.188593,1.5149,0.00587937,0.0148356,0.507307,0.221049,-8.57409e-19,1.06641e-18,0,0.349257,0.0847198,0.0294587,0,0,0
272,0.350441,0.00128327,0.120224,0.189358,1.49174,0.0059336,0.0150236,0.51199,0.221049,9.48042e-19,3.65802e-18,0,0.349257,0.0845691,0.0293946,0,0,0
273,0.351725,0.00128445,0.120764,0.19032,1.44315,0.00598353,0.0152279,0.516455,0.221049,-1.6757e-18,1.49755e-18,0,0.349257,0.0844289,0.0293383,0,0,0
274,0.353011,0.00128571,0.121131,0.191417,1.46092,0.0060244,0.0154383,0.520786,0.221049,6.20732e-18,2.05194e-19,0,0.349257,0.0843003,0.029291,0,0,0
275,0.354298,0.0012871,0.121457,0.192601,1.46773,0.00606205,0.0156446,0.525128,0.221049,5.66919e-18,3.29919e-19,0,0.349257,0.0841851,0.029254,0,0,0
276,0.355586,0.00128865,0.122017,0.19391,1.44673,0.0061063,0.0158398,0.529663,0.221049,4.89124e-18,3.07981e-18,0,0.349257,0.0840849,0.0292235,0,0,0
277,0.356877,0.00129041,0.122702,0.195378,1.40173,0.00615344,0.0160189,0.534525,0.221049,-1.09454e-17,5.16902e-19,0,0.349257,0.0840019,0.0291884,0,0,0
278,0.358169,0.00129254,0.123262,0.196942,1.38899,0.00619308,0.0161822,0.539817,0.221049,-1.22663e-17,-3.00379e-19,0,0.349257,0.0839387,0.0291641,0,0,0
279,0.359465,0.00129519,0.123684,0.198507,1.47376,0.00622309,0.0163294,0.545635,0.221049,1.1076e-18,-4.14517e-19,0,0.349257,0.0838982,0.0291523,0,0,0
280,0.360762,0.00129732,0.123999,0.20001,1.53804,0.00624515,0.0164579,0.552108,0.221049,1.39067e-17,-9.54394e-19,0,0.349257,0.0838419,0.0291551,0,0,0
281,0.362061,0.00129869,0.124476,0.201461,1.63917,0.00627152,0.0165668,0.559434,0.221049,1.2089e-17,3.37257e-18,0,0.349257,0.083806,0.029175,0,0,0
282,0.363361,0.00130013,0.125112,0.202892,1.75718,0.00630344,0.0166558,0.56783,0.221049,-8.96267e-19,2.78441e-18,0,0.349257,0.0837938,0.0292149,0,0,0
283,0.364662,0.00130166,0.125648,0.204224,1.8562,0.00632874,0.0167235,0.577495,0.221049,-1.22706e-17,5.59264e-18,0,0.349257,0.0838089,0.0292289,0,0,0
284,0.365966,0.00130331,0.126012,0.205362,1.93096,0.00634431,0.0167692,0.588611,0.221049,-1.46896e-17,-1.21369e-18,0,0.349257,0.0838303,0.0292507,0,0,0
285,0.367271,0.00130514,0.126203,0.206302,1.97696,0.00634978,0.0167865,0.601604,0.221049,2.34772e-18,1.45954e-18,0,0.349257,0.0838757,0.0292869,0,0,0
286,0.368578,0.00130725,0.126503,0.207093,1.99144,0.00635777,0.0167768,0.617121,0.221049,-1.56338e-17,8.60691e-19,0,0.349257,0.0839179,0.0293393,0,0,0
287,0.369888,0.00130976,0.126925,0.20779,1.97254,0.00637179,0.0167474,0.635895,0.221049,7.5426e-18,2.32844e-18,0,0.349257,0.0839828,0.02941,0,0,0
288,0.3712,0.00131251,0.12729,0.208354,1.9839,0.00638597,0.016722,0.658795,0.221049,1.03656e-18,-1.35144e-18,0,0.349257,0.0840777,0.0295015,0,0,0
289,0.372516,0.00131529,0.127483,0.208697,2.0433,0.00639311,0.0167401,0.686962,0.221049,-2.46679e-17,3.15845e-18,0,0.349257,0.0842066,0.0296167,0,0,0
290,0.373833,0.00131694,0.127558,0.20883,2.07642,0.00639653,0.0168347,0.722032,0.221049,6.55752e-18,-4.73478e-19,0,0.349257,0.0843736,0.0297591,0,0,0
291,0.375151,0.00131866,0.127729,0.208826,2.0815,0.00640697,0.0170399,0.766693,0.221049,8.01593e-18,7.97962e-18,0,0.349257,0.0845839,0.0299195,0,0,0
292,0.376472,0.00132048,0.127924,0.208759,2.0584,0.00642171,0.0174006,0.825926,0.221049,5.3957e-18,5.50169e-18,0,0.349257,0.0848435,0.0300857,0,0,0
293,0.377794,0.00132245,0.128101,0.208619,2.00787,0.00644157,0.0180201,0.93384,0.221049,-5.69125e-18,-6.54915e-19,0,0.349257,0.0851596,0.0302852,0,0,0
294,0.379119,0.00132466,0.128153,0.208327,1.93152,0.00646785,0.0192074,1.09725,0.221049,3.71876e-18,3.60624e-19,0,0.349257,0.085541,0.030524,0,0,0
295,0.380446,0.00132728,0.128083,0.207876,1.92626,0.00651257,0.0215524,1.36327,0.221049,-1.81866e-17,5.07404e-18,0,0.349257,0.0859981,0.0308089,0,0,0
