step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure
129,0.175961,0.00136404,5.87934e-05,0.000125104,0.000608199,0.0894162,0.121339,2.17969,1,1,1,0,2.5,1,1,0,0,0
130,0.177325,0.00136404,5.86598e-05,0.000124616,0.000605976,0.0882075,0.119299,1.69615,1,1,1,0,2.5,1,1,0,0,0
131,0.178689,0.00136404,5.85308e-05,0.00012413,0.000603428,0.0870036,0.117535,1.90017,1,1,1,0,2.5,1,1,0,0,0
132,0.180053,0.00136404,5.84014e-05,0.000123648,0.000600932,0.0857835,0.115051,1.44748,1,1,1,0,2.5,1,1,0,0,0
133,0.181417,0.00136404,5.8271e-05,0.000123169,0.000598692,0.0846277,0.113209,1.04397,1,1,1,0,2.5,1,1,0,0,0
134,0.182781,0.00136404,5.8136e-05,0.000122693,0.000596168,0.083543,0.111919,1.19352,1,1,1,0,2.5,1,1,0,0,0
135,0.184145,0.00136404,5.80022e-05,0.00012222,0.000593843,0.0825035,0.11093,1.21704,1,1,1,0,2.5,1,1,0,0,0
136,0.185509,0.00136404,5.78725e-05,0.00012175,0.000591775,0.0815503,0.111391,2.22454,1,1,1,0,2.5,1,1,0,0,0
137,0.186873,0.00136404,5.77451e-05,0.000121283,0.000589388,0.0811472,0.136398,7.62614,1,1,1,0,2.5,1,1,0,0,0
138,0.188237,0.00136404,5.76178e-05,0.000120819,0.000586989,0.0795308,0.1107,2.92619,1,1,1,0,2.5,1,1,0,0,0
139,0.189601,0.00136404,5.74879e-05,0.000120357,0.000584926,0.0783644,0.106085,1.44931,1,1,1,0,2.5,1,1,0,0,0
140,0.190965,0.00136404,5.73558e-05,0.000119898,0.00058258,0.0773614,0.104621,1.33177,1,1,1,0,2.5,1,1,0,0,0
141,0.192329,0.00136404,5.7221e-05,0.000119443,0.00058,0.0764352,0.103907,1.35943,1,1,1,0,2.5,1,1,0,0,0
142,0.193693,0.00136404,5.70955e-05,0.00011899,0.000578055,0.0755528,0.10403,2.03303,1,1,1,0,2.5,1,1,0,0,0
143,0.195057,0.00136404,5.69694e-05,0.000118539,0.000575797,0.0745058,0.101271,1.37191,1,1,1,0,2.5,1,1,0,0,0
144,0.196421,0.00136404,5.6842e-05,0.000118092,0.000573495,0.0735811,0.100254,1.43896,1,1,1,0,2.5,1,1,0,0,0
145,0.197785,0.00136404,5.67134e-05,0.000117647,0.000571574,0.0727709,0.100639,2.04434,1,1,1,0,2.5,1,1,0,0,0
146,0.199149,0.00136404,5.65836e-05,0.000117205,0.000569374,0.0725022,0.120212,6.21197,1,1,1,0,2.5,1,1,0,0,0
147,0.200513,0.00136404,5.64531e-05,0.000116765,0.000566913,0.07131,0.104414,2.8343,1,1,1,0,2.5,1,1,0,0,0
148,0.201877,0.00136404,5.63297e-05,0.000116329,0.000564781,0.0700822,0.0957406,1.36307,1,1,1,0,2.5,1,1,0,0,0
149,0.203241,0.00136404,5.62033e-05,0.000115894,0.000562628,0.0691792,0.0939373,0.91037,1,1,1,0,2.5,1,1,0,0,0
150,0.204605,0.00136404,5.60746e-05,0.000115463,0.00056042,0.068379,0.093017,0.912686,1,1,1,0,2.5,1,1,0,0,0
151,0.205969,0.00136404,5.59492e-05,0.000115033,0.000558613,0.067672,0.0929721,1.39885,1,1,1,0,2.5,1,1,0,0,0
152,0.207333,0.00136404,5.58207e-05,0.000114607,0.000556531,0.0670101,0.0941162,2.33295,1,1,1,0,2.5,1,1,0,0,0
153,0.208698,0.00136404,5.56972e-05,0.000114183,0.000554189,0.06623,0.09276,2.27553,1,1,1,0,2.5,1,1,0,0,0
154,0.210062,0.00136404,5.5573e-05,0.000113761,0.000551924,0.0654114,0.0900649,1.39536,1,1,1,0,2.5,1,1,0,0,0
155,0.211426,0.00136404,5.54451e-05,0.000113342,0.000549855,0.0646668,0.0889568,1.57575,1,1,1,0,2.5,1,1,0,0,0
156,0.21279,0.00136404,5.532e-05,0.000112925,0.000547739,0.0639218,0.087425,1.31338,1,1,1,0,2.5,1,1,0,0,0
157,0.214154,0.00136404,5.51954e-05,0.000112511,0.000546023,0.0632036,0.0861449,0.963525,1,1,1,0,2.5,1,1,0,0,0
158,0.215518,0.00136404,5.50723e-05,0.000112099,0.000544035,0.0625369,0.0854343,1.07154,1,1,1,0,2.5,1,1,0,0,0
159,0.216882,0.00136404,5.49506e-05,0.000111689,0.000541791,0.0618917,0.0848624,1.14918,1,1,1,0,2.5,1,1,0,0,0
160,0.218246,0.00136404,5.48253e-05,0.000111282,0.000539458,0.0613098,0.0856629,2.00144,1,1,1,0,2.5,1,1,0,0,0
161,0.21961,0.00136404,5.46975e-05,0.000110877,0.000537456,0.0612782,0.114283,7.2352,1,1,1,0,2.5,1,1,0,0,0
162,0.220974,0.00136404,5.45762e-05,0.000110475,0.000535428,0.0600865,0.0857053,2.51912,1,1,1,0,2.5,1,1,0,0,0
163,0.222338,0.00136404,5.44542e-05,0.000110075,0.000533784,0.0594147,0.0829307,1.65347,1,1,1,0,2.5,1,1,0,0,0
164,0.223702,0.00136404,5.43349e-05,0.000109677,0.000531873,0.0587251,0.0805898,1.10182,1,1,1,0,2.5,1,1,0,0,0
165,0.225066,0.00136404,5.42129e-05,0.000109281,0.000529709,0.0581083,0.0794399,0.924958,1,1,1,0,2.5,1,1,0,0,0
166,0.22643,0.00136404,5.40865e-05,0.000108888,0.000527361,0.0575761,0.0796283,1.51031,1,1,1,0,2.5,1,1,0,0,0
167,0.227794,0.00136404,5.39641e-05,0.000108497,0.000525412,0.0571994,0.083789,2.8442,1,1,1,0,2.5,1,1,0,0,0
168,0.229158,0.00136404,5.38446e-05,0.000108108,0.000523469,0.0576185,0.134682,9.81012,1,1,1,0,2.5,1,1,0,0,0
169,0.230522,0.00136404,5.37261e-05,0.000107721,0.00052188,0.0559359,0.0780388,1.2736,1,1,1,0,2.5,1,1,0,0,0
170,0.231886,0.00136404,5.36069e-05,0.000107337,0.00052003,0.0553081,0.0759136,1.07326,1,1,1,0,2.5,1,1,0,0,0
171,0.23325,0.00136404,5.34846e-05,0.000106954,0.000517932,0.05477,0.0749738,0.920236,1,1,1,0,2.5,1,1,0,0,0
