step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
61,0.0829124,0.00135572,0.0234382,0.042343,0.17652,0.000182245,0.000328761,0.00136904,1,1,0.5,0,2.6266,0.983195,0.987149,0,0,0,2,0,,,,1
62,0.084268,0.00135565,0.0235699,0.0422031,0.173912,0.000183285,0.000327713,0.00134915,1,1,0.5,0,2.6266,0.982906,0.987107,0,0,0,2,0,,,,1
63,0.0856236,0.00135556,0.0236967,0.042059,0.17158,0.000184286,0.000326632,0.00133092,1,1,0.5,0,2.6266,0.982624,0.987062,0,0,0,2,0,,,,1
64,0.0869791,0.00135548,0.0238149,0.0419122,0.169299,0.00018522,0.000325528,0.00131387,1,1,0.5,0,2.6266,0.982349,0.987024,0,0,0,2,0,,,,1
65,0.0883345,0.00135542,0.0239276,0.0417637,0.166911,0.000186112,0.00032441,0.00129493,1,1,0.5,0,2.6266,0.98209,0.986977,0,0,0,2,0,,,,1
66,0.0896898,0.00135533,0.024034,0.0416144,0.164875,0.000186953,0.000323284,0.00127969,1,1,0.5,0,2.6266,0.981847,0.986567,0,0,0,2,0,,,,1
67,0.0910451,0.00135526,0.0241341,0.0414651,0.162661,0.000187746,0.000322156,0.00126304,1,1,0.5,0,2.6266,0.981619,0.986126,0,0,0,2,0,,,,1
68,0.0924003,0.00135519,0.0242303,0.0413164,0.160545,0.000188507,0.000321032,0.00124622,1,1,0.5,0,2.6266,0.981414,0.985715,0,0,0,2,0,,,,1
69,0.0937554,0.00135511,0.0243197,0.0411688,0.1587,0.000189216,0.000319916,0.0012324,1,1,0.5,0,2.6266,0.981237,0.985343,0,0,0,2,0,,,,1
70,0.0951104,0.00135505,0.0244067,0.0410227,0.156596,0.000189905,0.00031881,0.0012165,1,1,0.5,0,2.6266,0.981059,0.985009,0,0,0,2,0,,,,1
71,0.0964654,0.00135498,0.0244896,0.0408784,0.15483,0.000190562,0.000317717,0.00120244,1,1,0.5,0,2.6266,0.980897,0.984709,0,0,0,2,0,,,,1
72,0.0978203,0.0013549,0.0245723,0.040736,0.153,0.000191218,0.000316638,0.00118864,1,1,0.5,0,2.6266,0.980751,0.984436,0,0,0,2,0,,,,1
73,0.0991752,0.00135486,0.0246555,0.0405958,0.151104,0.000191876,0.000315574,0.00117401,1,1,0.5,0,2.6266,0.980606,0.984159,0,0,0,2,0,,,,1
74,0.10053,0.00135477,0.0247375,0.0404576,0.149491,0.000192526,0.000314526,0.00116145,1,1,0.5,0,2.6266,0.980473,0.983902,0,0,0,2,0,,,,1
75,0.101885,0.00135471,0.0248207,0.0403217,0.147706,0.000193185,0.000313494,0.00114791,1,1,0.5,0,2.6266,0.980355,0.983663,0,0,0,2,0,,,,1
76,0.103239,0.00135466,0.0249025,0.0401878,0.146077,0.000193832,0.000312477,0.00113558,1,1,0.5,0,2.6266,0.980239,0.983433,0,0,0,2,0,,,,1
77,0.104594,0.00135458,0.0249847,0.0400559,0.144499,0.000194482,0.000311474,0.00112304,1,1,0.5,0,2.6266,0.980134,0.983235,0,0,0,2,0,,,,1
78,0.105948,0.00135454,0.0250655,0.0399258,0.142971,0.000195121,0.000310486,0.00111157,1,1,0.5,0,2.6266,0.980041,0.983066,0,0,0,2,0,,,,1
79,0.107303,0.00135447,0.0251446,0.0397975,0.1414,0.000195746,0.00030951,0.00109962,1,1,0.5,0,2.6266,0.979964,0.982926,0,0,0,2,0,,,,1
80,0.108657,0.00135441,0.0252242,0.0396706,0.139955,0.000196376,0.000308544,0.00108816,1,1,0.5,0,2.6266,0.979897,0.982787,0,0,0,2,0,,,,1
81,0.110012,0.00135438,0.0252999,0.0395451,0.138551,0.000196974,0.000307588,0.00107749,1,1,0.5,0,2.6266,0.979839,0.982658,0,0,0,2,0,,,,1
82,0.111366,0.00135429,0.0253745,0.0394206,0.137008,0.000197563,0.00030664,0.00106569,1,1,0.5,0,2.6266,0.979796,0.982552,0,0,0,2,0,,,,1
83,0.11272,0.00135425,0.0254449,0.0392969,0.135752,0.00019812,0.000305697,0.00105574,1,1,0.5,0,2.6266,0.979766,0.982477,0,0,0,2,0,,,,1
84,0.114074,0.00135421,0.0255129,0.0391737,0.134367,0.000198659,0.000304757,0.00104516,1,1,0.5,0,2.6266,0.979747,0.982431,0,0,0,2,0,,,,1
