step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure
148,0.20111,0.00135675,0.00921044,0.0154499,0.0522223,7.1759e-05,0.000120318,0.000407426,1,1,0.5,0,2.6266,0.98971,0.979106,0,0,0
149,0.202467,0.00135675,0.00918309,0.0153689,0.0518742,7.15475e-05,0.00011969,0.000404713,1,1,0.5,0,2.6266,0.989722,0.979144,0,0,0
150,0.203824,0.00135674,0.00915587,0.0152887,0.0515298,7.1337e-05,0.000119069,0.000402029,1,1,0.5,0,2.6266,0.989732,0.979176,0,0,0
151,0.205181,0.00135674,0.00912879,0.0152094,0.0511892,7.11275e-05,0.000118455,0.000399404,1,1,0.5,0,2.6266,0.989745,0.979204,0,0,0
152,0.206537,0.00135675,0.00910183,0.0151308,0.0508522,7.0919e-05,0.000117846,0.000396837,1,1,0.5,0,2.6266,0.989761,0.979232,0,0,0
153,0.207894,0.00135675,0.00907496,0.0150531,0.0505222,7.07111e-05,0.000117244,0.000394299,1,1,0.5,0,2.6266,0.989776,0.979262,0,0,0
154,0.209251,0.00135675,0.00904819,0.0149762,0.0502,7.0504e-05,0.000116648,0.000391787,1,1,0.5,0,2.6266,0.989789,0.979293,0,0,0
155,0.210608,0.00135675,0.00902152,0.0149,0.0498813,7.02976e-05,0.000116058,0.000389302,1,1,0.5,0,2.6266,0.989806,0.979324,0,0,0
156,0.211964,0.00135675,0.00899496,0.0148246,0.0495659,7.00921e-05,0.000115473,0.000386842,1,1,0.5,0,2.6266,0.989816,0.979357,0,0,0
157,0.213321,0.00135676,0.0089685,0.01475,0.0492538,6.98873e-05,0.000114895,0.000384408,1,1,0.5,0,2.6266,0.989822,0.979391,0,0,0
158,0.214678,0.00135676,0.00894219,0.0146761,0.048945,6.96836e-05,0.000114322,0.000381999,1,1,0.5,0,2.6266,0.989831,0.979425,0,0,0
159,0.216035,0.00135676,0.00891597,0.014603,0.0486392,6.94806e-05,0.000113755,0.000379614,1,1,0.5,0,2.6266,0.989844,0.979461,0,0,0
160,0.217391,0.00135676,0.00888983,0.0145306,0.0483365,6.92782e-05,0.000113194,0.000377253,1,1,0.5,0,2.6266,0.98986,0.979497,0,0,0
161,0.218748,0.00135677,0.00886376,0.0144588,0.0480368,6.90764e-05,0.000112638,0.000374915,1,1,0.5,0,2.6266,0.98988,0.979534,0,0,0
162,0.220105,0.00135677,0.00883779,0.0143878,0.0477401,6.88752e-05,0.000112087,0.0003726,1,1,0.5,0,2.6266,0.989891,0.979572,0,0,0
163,0.221462,0.00135677,0.0088119,0.0143175,0.0474462,6.86748e-05,0.000111542,0.000370307,1,1,0.5,0,2.6266,0.9899,0.979611,0,0,0
164,0.222818,0.00135678,0.00878615,0.0142478,0.0471552,6.84752e-05,0.000111002,0.000368036,1,1,0.5,0,2.6266,0.989912,0.979651,0,0,0
