step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure
148,0.194084,0.00126884,0.117143,0.195541,1.59539,0.0043114,0.00971683,0.350577,0.221049,-0.000977743,-0.000734423,0,0.349239,0.0907691,0.0311996,0,0,0
149,0.195351,0.00126754,0.117711,0.195672,1.56532,0.00433562,0.00992939,0.412973,0.221049,-0.000990674,-0.000742794,0,0.349239,0.0901744,0.0308455,0,0,0
150,0.196618,0.00126627,0.11831,0.195904,1.53441,0.0043599,0.0101229,0.500029,0.221049,-0.00100359,-0.000751141,0,0.349238,0.089587,0.0304973,0,0,0
151,0.197883,0.00126511,0.118909,0.196244,1.50313,0.00437095,0.00971277,0.353616,0.221049,-0.0010165,-0.000759468,0,0.349238,0.089007,0.0301549,0,0,0
152,0.199147,0.0012641,0.119498,0.196675,1.47234,0.00438476,0.00948785,0.347865,0.221049,-0.00102939,-0.00076778,0,0.349237,0.0884301,0.0298174,0,0,0
153,0.20041,0.00126315,0.120078,0.197199,1.44198,0.00440414,0.0094501,0.344886,0.221049,-0.00104227,-0.000776081,0,0.349237,0.0878562,0.0294833,0,0,0
154,0.201672,0.00126198,0.120694,0.197841,1.41117,0.00442857,0.00951409,0.340929,0.221049,-0.00105514,-0.000784372,0,0.349236,0.0872897,0.0291547,0,0,0
155,0.202933,0.00126094,0.121309,0.198621,1.37979,0.00446069,0.00983492,0.422262,0.221049,-0.00106799,-0.000792657,0,0.349236,0.0867303,0.0288317,0,0,0
156,0.204193,0.00126005,0.121905,0.199522,1.39237,0.00452775,0.0135463,1.27539,0.221049,-0.00108082,-0.00080094,0,0.349235,0.0861781,0.028514,0,0,0
157,0.205452,0.00125929,0.122473,0.200527,1.42068,0.0045085,0.0106787,0.711088,0.221049,-0.00109364,-0.000809226,0,0.349235,0.0856329,0.0281996,0,0,0
158,0.206711,0.00125842,0.123031,0.201645,1.43453,0.00450183,0.00941008,0.31612,0.221049,-0.00110644,-0.000817515,0,0.349234,0.0850948,0.02789,0,0,0
159,0.207968,0.0012575,0.12365,0.202902,1.43287,0.0045163,0.00920761,0.308035,0.221049,-0.00111923,-0.000825812,0,0.349234,0.0845638,0.0275856,0,0,0
160,0.209225,0.00125672,0.124251,0.204302,1.40596,0.00453604,0.0091669,0.299385,0.221049,-0.00113199,-0.000834119,0,0.349233,0.0840341,0.0272825,0,0,0
161,0.210481,0.00125606,0.124851,0.205814,1.44806,0.00455914,0.00920695,0.293015,0.221049,-0.00114473,-0.000842439,0,0.349233,0.083509,0.0269843,0,0,0
162,0.211736,0.0012555,0.125431,0.207411,1.47428,0.00458313,0.00929822,0.293225,0.221049,-0.00115745,-0.000850775,0,0.349232,0.0829907,0.0266912,0,0,0
163,0.212991,0.0012547,0.126004,0.20911,1.56151,0.00460409,0.00931492,0.294634,0.221049,-0.00117015,-0.000859128,0,0.349232,0.0824794,0.0264029,0,0,0
164,0.214245,0.00125402,0.126615,0.210927,1.66625,0.00462291,0.00922126,0.293441,0.221049,-0.00118282,-0.000867499,0,0.349231,0.081975,0.0261195,0,0,0
165,0.215499,0.00125346,0.127196,0.212845,1.77348,0.00464226,0.00916338,0.293458,0.221049,-0.00119546,-0.000875891,0,0.349231,0.0814704,0.0258408,0,0,0
166,0.216751,0.00125288,0.127753,0.214834,1.88453,0.00466375,0.00917414,0.293414,0.221049,-0.00120807,-0.000884306,0,0.34923,0.0809692,0.0255668,0,0,0
167,0.218004,0.00125236,0.128232,0.216873,1.99012,0.00468571,0.00924604,0.293303,0.221049,-0.00122064,-0.000892744,0,0.34923,0.0804746,0.0252973,0,0,0
168,0.219256,0.00125186,0.128637,0.218934,2.08091,0.00470679,0.00935837,0.293122,0.221049,-0.00123319,-0.000901205,0,0.349229,0.0799864,0.0250324,0,0,0
169,0.220507,0.00125121,0.1291,0.220985,2.17033,0.00472698,0.00941173,0.292874,0.221049,-0.00124569,-0.000909688,0,0.349229,0.0795049,0.024772,0,0,0
170,0.221758,0.00125067,0.129587,0.223009,2.28546,0.00474486,0.00936572,0.292551,0.221049,-0.00125816,-0.000918195,0,0.349228,0.0790298,0.0245159,0,0,0
171,0.223008,0.00125023,0.129982,0.224998,2.37402,0.00476085,0.0093348,0.292145,0.221049,-0.00127058,-0.000926724,0,0.349227,0.0785612,0.0242642,0,0,0
172,0.224258,0.00124989,0.130302,0.226935,2.45427,0.00477819,0.00936715,0.291636,0.221049,-0.00128295,-0.000935275,0,0.349227,0.0780935,0.0240167,0,0,0
173,0.225507,0.00124942,0.13057,0.228827,2.50367,0.00480141,0.00953655,0.290997,0.221049,-0.00129528,-0.000943847,0,0.349226,0.0776312,0.0237734,0,0,0
174,0.226756,0.00124895,0.130939,0.230671,2.63199,0.00484676,0.0103862,0.46499,0.221049,-0.00130755,-0.000952438,0,0.349226,0.0771753,0.0235334,0,0,0
175,0.228005,0.00124859,0.131336,0.232435,2.72518,0.00489346,0.0129866,1.14907,0.221049,-0.00131977,-0.000961047,0,0.349225,0.0767258,0.0232973,0,0,0
176,0.229253,0.00124832,0.131735,0.234095,2.76971,0.00487548,0.010301,0.533113,0.221049,-0.00133193,-0.000969673,0,0.349224,0.0762827,0.0230652,0,0,0
177,0.230501,0.00124806,0.132048,0.235597,2.83943,0.00488004,0.00973591,0.287356,0.221049,-0.00134403,-0.000978314,0,0.349224,0.0758459,0.0228371,0,0,0
178,0.231749,0.00124768,0.132256,0.236905,2.86945,0.00489433,0.00969681,0.286209,0.221049,-0.00135607,-0.000986966,0,0.349223,0.075411,0.022613,0,0,0
179,0.232996,0.00124739,0.13243,0.238041,2.95191,0.00491382,0.00980198,0.284954,0.221049,-0.00136804,-0.000995626,0,0.349223,0.0749807,0.0223924,0,0,0
180,0.234243,0.00124718,0.132552,0.239037,2.97939,0.0049377,0.0100605,0.290449,0.221049,-0.00137994,-0.00100429,0,0.349222,0.0745566,0.0221757,0,0,0
181,0.23549,0.00124706,0.132658,0.239887,3.02383,0.0049663,0.0105842,0.449963,0.221049,-0.00139177,-0.00101296,0,0.349221,0.0741388,0.0219627,0,0,0
182,0.236737,0.0012468,0.132685,0.240547,3.05204,0.00498725,0.0110044,0.519091,0.221049,-0.00140352,-0.00102163,0,0.349221,0.0737274,0.0217535,0,0,0
183,0.237984,0.00124657,0.132713,0.241047,3.07275,0.00499185,0.0107339,0.482841,0.221049,-0.0014152,-0.0010303,0,0.34922,0.0733224,0.021548,0,0,0
184,0.23923,0.00124639,0.132797,0.241427,3.05371,0.0049961,0.0103929,0.411077,0.221049,-0.00142679,-0.00103897,0,0.349219,0.0729182,0.0213461,0,0,0
185,0.240476,0.00124615,0.132876,0.241719,3.09262,0.00500306,0.0101586,0.313212,0.221049,-0.0014383,-0.00104762,0,0.349219,0.0725198,0.021148,0,0,0
186,0.241722,0.00124598,0.132921,0.241898,3.12045,0.00501318,0.0100683,0.272726,0.221049,-0.00144972,-0.00105627,0,0.349218,0.0721277,0.0209534,0,0,0
187,0.242968,0.00124589,0.132915,0.241829,3.0946,0.00502556,0.0100613,0.270518,0.221049,-0.00146106,-0.0010649,0,0.349217,0.071742,0.0207624,0,0,0
188,0.244214,0.00124575,0.132862,0.241462,3.06891,0.0050381,0.0100878,0.268186,0.221049,-0.00147231,-0.00107352,0,0.349217,0.0713627,0.0205749,0,0,0
189,0.245459,0.00124556,0.132733,0.24095,3.11964,0.00504803,0.0101086,0.26573,0.221049,-0.00148346,-0.00108212,0,0.349216,0.0709835,0.020391,0,0,0
190,0.246705,0.00124544,0.132586,0.24042,3.10784,0.00505678,0.0101042,0.263148,0.221049,-0.00149452,-0.0010907,0,0.349215,0.070608,0.0202107,0,0,0
191,0.24795,0.0012454,0.13242,0.239838,3.04434,0.00506496,0.0100867,0.260442,0.221049,-0.00150549,-0.00109925,0,0.349215,0.0702387,0.0200338,0,0,0
192,0.249196,0.00124541,0.13232,0.239165,3.09873,0.0050768,0.0100787,0.257612,0.221049,-0.00151636,-0.00110778,0,0.349214,0.0698756,0.0198604,0,0,0
193,0.250441,0.00124527,0.1322,0.238399,3.08549,0.00508963,0.0100952,0.254654,0.221049,-0.00152714,-0.00111628,0,0.349213,0.0695188,0.0196905,0,0,0
194,0.251686,0.00124519,0.132101,0.237486,3.03584,0.00510645,0.0101465,0.251564,0.221049,-0.00153781,-0.00112476,0,0.349213,0.0691683,0.0195241,0,0,0
195,0.252931,0.00124518,0.132004,0.236386,3.06251,0.00512519,0.0102445,0.248337,0.221049,-0.00154839,-0.0011332,0,0.349212,0.0688243,0.0193613,0,0,0
196,0.254177,0.00124524,0.131748,0.235187,3.01056,0.00513862,0.0103774,0.313063,0.221049,-0.00155887,-0.00114161,0,0.349211,0.0684869,0.0192019,0,0,0
197,0.255422,0.00124522,0.13153,0.233933,2.99645,0.00515168,0.0104762,0.350102,0.221049,-0.00156925,-0.00114999,0,0.349211,0.0681528,0.0190461,0,0,0
198,0.256667,0.00124518,0.131257,0.232655,2.94867,0.00516132,0.0104711,0.311246,0.221049,-0.00157952,-0.00115833,0,0.34921,0.0678249,0.0188938,0,0,0
199,0.257912,0.00124521,0.13102,0.231388,2.92362,0.00517394,0.0105444,0.344914,0.221049,-0.0015897,-0.00116664,0,0.349209,0.0675039,0.0187452,0,0,0
200,0.259157,0.00124515,0.130779,0.230138,2.88647,0.00519356,0.0109779,0.53375,0.221049,-0.00159978,-0.00117491,0,0.349209,0.0671899,0.0186002,0,0,0
201,0.260402,0.00124511,0.130577,0.228829,2.91236,0.00521655,0.0115152,0.687503,0.221049,-0.00160975,-0.00118314,0,0.349208,0.0668831,0.018459,0,0,0
202,0.261648,0.00124514,0.130384,0.227354,2.85767,0.00522475,0.0110035,0.462749,0.221049,-0.00161962,-0.00119134,0,0.349207,0.0665837,0.0183216,0,0,0
203,0.262893,0.00124522,0.130088,0.225732,2.86999,0.00528488,0.01381,1.10182,0.221049,-0.0016294,-0.00119949,0,0.349207,0.066292,0.018188,0,0,0
204,0.264138,0.00124514,0.129728,0.224103,2.8289,0.00526614,0.0128133,0.980669,0.221049,-0.00163907,-0.0012076,0,0.349206,0.0660083,0.0180584,0,0,0
205,0.265383,0.00124512,0.12939,0.222569,2.79865,0.00533684,0.0197622,2.17404,0.221049,-0.00164865,-0.00121567,0,0.349205,0.0657329,0.0179329,0,0,0
206,0.266628,0.00124516,0.129046,0.221122,2.72318,0.00524563,0.011175,0.622353,0.221049,-0.00165812,-0.00122371,0,0.349205,0.0654661,0.0178116,0,0,0
207,0.267873,0.00124526,0.12878,0.219706,2.67416,0.00523756,0.0104288,0.353735,0.221049,-0.0016675,-0.0012317,0,0.349204,0.0652084,0.0176947,0,0,0
208,0.269119,0.00124528,0.128445,0.218181,2.64369,0.0052385,0.0102539,0.24781,0.221049,-0.00167678,-0.00123965,0,0.349203,0.0649602,0.0175824,0,0,0
209,0.270364,0.00124528,0.12816,0.216514,2.66345,0.00524696,0.010218,0.225357,0.221049,-0.00168597,-0.00124756,0,0.349203,0.0647221,0.0174748,0,0,0
210,0.271609,0.00124533,0.127811,0.214847,2.62027,0.00525636,0.0102616,0.237949,0.221049,-0.00169506,-0.00125543,0,0.349202,0.0644947,0.0173722,0,0,0
211,0.272855,0.00124544,0.127382,0.213298,2.62464,0.00526249,0.0103593,0.308774,0.221049,-0.00170406,-0.00126326,0,0.349201,0.0642784,0.0172748,0,0,0
212,0.2741,0.00124541,0.126945,0.211897,2.57292,0.00526879,0.010551,0.406254,0.221049,-0.00171296,-0.00127104,0,0.349201,0.0640711,0.0171831,0,0,0
213,0.275346,0.00124544,0.12666,0.210586,2.51182,0.00528015,0.0107482,0.485803,0.221049,-0.00172178,-0.00127879,0,0.3492,0.0638765,0.0170972,0,0,0
214,0.276591,0.00124551,0.126286,0.20919,2.42214,0.00528287,0.0106613,0.45216,0.221049,-0.00173051,-0.0012865,0,0.349199,0.0636957,0.0170177,0,0,0
215,0.277837,0.00124549,0.125954,0.207639,2.40297,0.00528358,0.0104577,0.355952,0.221049,-0.00173914,-0.00129417,0,0.349199,0.0635295,0.0169449,0,0,0
216,0.279082,0.00124547,0.125564,0.206084,2.42227,0.00528515,0.0103831,0.276117,0.221049,-0.00174769,-0.00130181,0,0.349198,0.0633793,0.0168793,0,0,0
217,0.280328,0.0012455,0.125077,0.204675,2.39173,0.00529201,0.0106096,0.391548,0.221049,-0.00175615,-0.0013094,0,0.349198,0.0632463,0.0168216,0,0,0
218,0.281573,0.00124559,0.124728,0.203444,2.39166,0.0053728,0.016539,1.67309,0.221049,-0.00176454,-0.00131695,0,0.349197,0.0631319,0.0167723,0,0,0
219,0.282819,0.00124563,0.124378,0.202321,2.33639,0.00531504,0.01142,0.673809,0.221049,-0.00177283,-0.00132448,0,0.349196,0.0630377,0.0167321,0,0,0
220,0.284064,0.00124563,0.124002,0.201118,2.21613,0.00529325,0.0103683,0.272458,0.221049,-0.00178105,-0.00133196,0,0.349196,0.0629655,0.0167018,0,0,0
221,0.28531,0.00124567,0.123696,0.199774,2.18991,0.00529103,0.0102475,0.272684,0.221049,-0.00178919,-0.00133941,0,0.349195,0.0629172,0.0166823,0,0,0
222,0.286556,0.00124577,0.123318,0.198456,2.18663,0.00528957,0.0102209,0.273173,0.221049,-0.00179726,-0.00134683,0,0.349194,0.062895,0.0166745,0,0,0
223,0.287802,0.00124591,0.122918,0.197312,2.20361,0.0052876,0.0102107,0.272776,0.221049,-0.00180525,-0.00135421,0,0.349194,0.0629013,0.0166797,0,0,0
224,0.289048,0.00124606,0.122665,0.196384,2.18377,0.00529014,0.0101993,0.271462,0.221049,-0.00181316,-0.00136156,0,0.349193,0.0629388,0.0166989,0,0,0
225,0.290294,0.00124612,0.122356,0.19555,2.13295,0.00528983,0.0101826,0.26921,0.221049,-0.00182101,-0.00136889,0,0.349192,0.0630023,0.0167336,0,0,0
226,0.29154,0.00124622,0.122003,0.194594,2.02371,0.00528729,0.0101607,0.266008,0.221049,-0.00182879,-0.00137618,0,0.349192,0.0631001,0.0167853,0,0,0
227,0.292787,0.00124636,0.121748,0.193531,1.96674,0.00528776,0.010136,0.261742,0.221049,-0.00183649,-0.00138345,0,0.349191,0.063237,0.0168556,0,0,0
228,0.294033,0.00124651,0.121414,0.192558,2.00089,0.00528384,0.0101126,0.256182,0.221049,-0.00184414,-0.00139068,0,0.34919,0.0634166,0.0169464,0,0,0
229,0.29528,0.00124657,0.12113,0.191777,2.00553,0.00528079,0.0101012,0.249057,0.221049,-0.00185172,-0.00139789,0,0.34919,0.0636425,0.0170582,0,0,0
230,0.296526,0.00124668,0.120923,0.19118,1.99536,0.00528023,0.0101042,0.24019,0.221049,-0.00185924,-0.00140507,0,0.349189,0.0639187,0.0171937,0,0,0
231,0.297773,0.00124683,0.120653,0.190561,1.93861,0.00527677,0.0101147,0.229356,0.221049,-0.00186669,-0.00141224,0,0.349189,0.0642258,0.017356,0,0,0
232,0.29902,0.00124703,0.120405,0.18978,1.76521,0.0052732,0.0101246,0.225678,0.221049,-0.00187409,-0.00141937,0,0.349188,0.0645807,0.0175475,0,0,0
233,0.300267,0.00124726,0.120114,0.188997,1.80436,0.00526589,0.0101303,0.247554,0.221049,-0.00188144,-0.00142649,0,0.349187,0.0649462,0.017771,0,0,0
234,0.301515,0.00124749,0.119868,0.188388,1.82755,0.00525807,0.0101199,0.258581,0.221049,-0.00188873,-0.00143358,0,0.349187,0.0653521,0.018019,0,0,0
235,0.302763,0.00124765,0.119696,0.187993,1.84113,0.00524887,0.0100721,0.254239,0.221049,-0.00189597,-0.00144065,0,0.349186,0.0658188,0.0182834,0,0,0
236,0.30401,0.00124786,0.119454,0.187665,1.82156,0.00523381,0.00999796,0.237441,0.221049,-0.00190316,-0.00144771,0,0.349185,0.0663336,0.0185504,0,0,0
237,0.305259,0.0012481,0.119195,0.187192,1.70784,0.00521666,0.0099263,0.244473,0.221049,-0.0019103,-0.00145474,0,0.349185,0.0668521,0.0188406,0,0,0
238,0.306507,0.00124839,0.118984,0.186622,1.62016,0.00520153,0.00987937,0.251994,0.221049,-0.00191739,-0.00146176,0,0.349184,0.0674367,0.0191362,0,0,0
239,0.307756,0.00124872,0.118727,0.186159,1.65987,0.00518568,0.00987926,0.260058,0.221049,-0.00192444,-0.00146876,0,0.349184,0.0680909,0.019457,0,0,0
240,0.309005,0.00124909,0.118599,0.185893,1.69127,0.0051765,0.00995707,0.268729,0.221049,-0.00193144,-0.00147575,0,0.349183,0.0688178,0.019817,0,0,0
241,0.310254,0.00124949,0.118377,0.185754,1.70635,0.00517347,0.0101997,0.286633,0.221049,-0.00193841,-0.00148273,0,0.349182,0.0696206,0.0202189,0,0,0
242,0.311504,0.00124992,0.118113,0.185517,1.61777,0.00517846,0.0107758,0.444211,0.221049,-0.00194534,-0.00148969,0,0.349182,0.0704646,0.0206649,0,0,0
243,0.312755,0.00125039,0.117919,0.185148,1.50596,0.00517405,0.0108303,0.467632,0.221049,-0.00195223,-0.00149664,0,0.349181,0.0713443,0.0211338,0,0,0
244,0.314005,0.00125088,0.117734,0.184837,1.50687,0.00517272,0.0110075,0.559507,0.221049,-0.00195908,-0.00150358,0,0.349181,0.0723099,0.0216308,0,0,0
245,0.315257,0.00125141,0.117641,0.184703,1.55323,0.0051802,0.0110621,0.545853,0.221049,-0.00196591,-0.00151051,0,0.34918,0.0733657,0.022181,0,0,0
246,0.316509,0.00125196,0.117501,0.184709,1.58737,0.00518898,0.0109844,0.446991,0.221049,-0.0019727,-0.00151744,0,0.349179,0.0745153,0.0227881,0,0,0
247,0.317761,0.00125252,0.117389,0.184661,1.52863,0.00520534,0.01104,0.401702,0.221049,-0.00197946,-0.00152435,0,0.349179,0.0757629,0.0234562,0,0,0
248,0.319014,0.00125305,0.117366,0.18448,1.4883,0.00523174,0.0112511,0.474728,0.221049,-0.0019862,-0.00153126,0,0.349178,0.0771122,0.0241895,0,0,0
249,0.320268,0.00125362,0.117341,0.184313,1.49984,0.00526448,0.0115871,0.551565,0.221049,-0.00199291,-0.00153816,0,0.349177,0.0785675,0.0249641,0,0,0
250,0.321522,0.00125422,0.117401,0.18429,1.52279,0.00531057,0.0120833,0.63208,0.221049,-0.0019996,-0.00154505,0,0.349177,0.0800926,0.0257919,0,0,0
251,0.322777,0.00125488,0.117402,0.184388,1.50857,0.00535868,0.0127382,0.716113,0.221049,-0.00200627,-0.00155194,0,0.349176,0.0816628,0.0266839,0,0,0
252,0.324033,0.00125561,0.117369,0.18446,1.52364,0.00539251,0.0132195,0.80348,0.221049,-0.00201292,-0.00155883,0,0.349176,0.0833248,0.0276436,0,0,0
253,0.325289,0.00125645,0.117433,0.184451,1.51055,0.00544292,0.0140326,0.893971,0.221049,-0.00201955,-0.00156572,0,0.349175,0.0850814,0.0286751,0,0,0
254,0.326547,0.00125741,0.117537,0.184441,1.48442,0.00550307,0.0153488,0.987309,0.221049,-0.00202617,-0.0015726,0,0.349174,0.0868366,0.0296591,0,0,0
255,0.327805,0.00125856,0.117633,0.184523,1.5109,0.00560894,0.0206011,1.8405,0.221049,-0.00203278,-0.00157948,0,0.349174,0.0883213,0.0305023,0,0,0
256,0.329065,0.00125996,0.117677,0.184692,1.5231,0.00567059,0.0232307,2.22268,0.221049,-0.00203937,-0.00158637,0,0.349173,0.0881497,0.0308038,0,0,0
257,0.330326,0.00126078,0.11773,0.184845,1.49278,0.00562682,0.0174713,1.27907,0.221049,-0.00204596,-0.00159326,0,0.349173,0.0879776,0.0308267,0,0,0
258,0.331587,0.00126163,0.117836,0.184929,1.49,0.00564755,0.0174078,1.37693,0.221049,-0.00205255,-0.00160015,0,0.349172,0.0877839,0.0307718,0,0,0
259,0.33285,0.00126251,0.117951,0.185015,1.48171,0.00568033,0.0179889,1.47352,0.221049,-0.00205912,-0.00160704,0,0.349171,0.0875892,0.030702,0,0,0
260,0.334113,0.00126344,0.118026,0.185168,1.48097,0.00571278,0.0187407,1.56843,0.221049,-0.0020657,-0.00161393,0,0.349171,0.0873967,0.0306243,0,0,0
261,0.335378,0.00126443,0.118019,0.185361,1.48415,0.00573978,0.0195504,1.66022,0.221049,-0.00207227,-0.00162083,0,0.34917,0.0872071,0.0305433,0,0,0
262,0.336643,0.00126552,0.118018,0.185519,1.48768,0.00576579,0.0203734,1.74732,0.221049,-0.00207885,-0.00162773,0,0.34917,0.087021,0.030466,0,0,0
263,0.33791,0.00126672,0.118106,0.185632,1.46006,0.00579108,0.0211431,1.82823,0.221049,-0.00208542,-0.00163464,0,0.349169,0.0868389,0.0303934,0,0,0
264,0.339178,0.00126808,0.118222,0.185753,1.43705,0.00581456,0.0217627,1.90141,0.221049,-0.00209201,-0.00164155,0,0.349168,0.0866616,0.03032,0,0,0
265,0.340448,0.00126967,0.118253,0.185922,1.45864,0.00583223,0.0221573,1.96516,0.221049,-0.0020986,-0.00164848,0,0.349168,0.0864822,0.0302453,0,0,0
266,0.341719,0.00127164,0.118166,0.186111,1.45919,0.00584155,0.0223337,2.01758,0.221049,-0.00210521,-0.00165542,0,0.349167,0.0862949,0.0301767,0,0,0
267,0.342992,0.00127294,0.118188,0.186297,1.43129,0.00585119,0.0223614,2.05677,0.221049,-0.00211183,-0.00166237,0,0.349167,0.0861145,0.0301153,0,0,0
268,0.344267,0.00127408,0.118328,0.186514,1.42765,0.00586577,0.0222944,2.08141,0.221049,-0.00211847,-0.00166934,0,0.349166,0.0859419,0.030061,0,0,0
269,0.345542,0.00127526,0.118486,0.186802,1.403,0.00588048,0.0221519,2.09098,0.221049,-0.00212512,-0.00167632,0,0.349165,0.0857779,0.0299965,0,0,0
270,0.346818,0.00127649,0.118631,0.187186,1.39623,0.00589845,0.0219624,2.08603,0.221049,-0.00213179,-0.00168332,0,0.349165,0.0856234,0.0299378,0,0,0
271,0.348096,0.00127781,0.118781,0.187663,1.39883,0.00592048,0.0217581,2.06771,0.221049,-0.00213848,-0.00169034,0,0.349164,0.0854799,0.0298855,0,0,0
272,0.349375,0.00127923,0.119127,0.188237,1.39649,0.0059541,0.0215571,2.03806,0.221049,-0.00214519,-0.00169739,0,0.349164,0.0853459,0.0298404,0,0,0
273,0.350656,0.00128079,0.11963,0.188947,1.3698,0.00599658,0.0213655,1.99903,0.221049,-0.00215194,-0.00170446,0,0.349163,0.085208,0.0298034,0,0,0
274,0.351939,0.00128258,0.120125,0.189832,1.3473,0.00603985,0.0211886,1.95293,0.221049,-0.00215871,-0.00171157,0,0.349163,0.0850797,0.0297755,0,0,0
275,0.353223,0.00128475,0.120577,0.190878,1.34639,0.00607981,0.0210301,1.90202,0.221049,-0.00216553,-0.00171872,0,0.349162,0.0849619,0.0297577,0,0,0
276,0.354511,0.00128731,0.120935,0.192055,1.34722,0.00611486,0.0208904,1.84856,0.221049,-0.00217238,-0.00172591,0,0.349161,0.0848555,0.0297443,0,0,0
277,0.355799,0.00128869,0.121461,0.193356,1.31988,0.00615538,0.0207665,1.79455,0.221049,-0.00217927,-0.00173314,0,0.349161,0.084762,0.0297298,0,0,0
278,0.35709,0.00129011,0.122041,0.194785,1.31517,0.00619706,0.0206664,1.7415,0.221049,-0.0021862,-0.00174041,0,0.34916,0.0846826,0.0297262,0,0,0
279,0.358381,0.00129158,0.122574,0.196316,1.34463,0.00623513,0.0206213,1.69055,0.221049,-0.00219317,-0.00174773,0,0.34916,0.084619,0.0297347,0,0,0
280,0.359674,0.00129313,0.123047,0.19788,1.4362,0.00626977,0.020652,1.64262,0.221049,-0.00220019,-0.0017551,0,0.349159,0.0845727,0.029757,0,0,0
281,0.360969,0.00129477,0.123406,0.199411,1.50941,0.0062936,0.0206301,1.59845,0.221049,-0.00220725,-0.00176252,0,0.349158,0.0845434,0.0297948,0,0,0
282,0.362266,0.00129655,0.123904,0.200883,1.56595,0.0063132,0.0203794,1.55874,0.221049,-0.00221436,-0.00176999,0,0.349158,0.0845064,0.0298459,0,0,0
283,0.363564,0.00129857,0.124483,0.202291,1.66181,0.00633089,0.0200664,1.52403,0.221049,-0.00222152,-0.00177752,0,0.349157,0.0844879,0.029879,0,0,0
284,0.364865,0.001301,0.124951,0.203595,1.76174,0.00634256,0.0198139,1.49471,0.221049,-0.00222874,-0.0017851,0,0.349157,0.08449,0.0299282,0,0,0
285,0.366169,0.00130365,0.125308,0.204734,1.84171,0.00634934,0.019605,1.47079,0.221049,-0.00223602,-0.00179273,0,0.349156,0.0845153,0.0299959,0,0,0
286,0.367475,0.00130581,0.125547,0.205683,1.89722,0.0063509,0.0194127,1.4527,0.221049,-0.00224334,-0.00180041,0,0.349155,0.0845665,0.0300765,0,0,0
287,0.368782,0.00130762,0.125881,0.206465,1.92567,0.00635648,0.0192233,1.44062,0.221049,-0.00225072,-0.00180814,0,0.349155,0.084647,0.0301509,0,0,0
288,0.370092,0.0013096,0.126264,0.207116,1.926,0.00636561,0.019063,1.4351,0.221049,-0.00225815,-0.00181592,0,0.349154,0.0847606,0.030245,0,0,0
289,0.371403,0.00131141,0.126589,0.207619,1.89834,0.00637451,0.0189716,1.43788,0.221049,-0.00226563,-0.00182373,0,0.349153,0.0849119,0.0303616,0,0,0
290,0.372717,0.0013133,0.126828,0.207936,1.92082,0.00638302,0.0189736,1.45,0.221049,-0.00227315,-0.00183157,0,0.349153,0.0850644,0.030504,0,0,0
291,0.374032,0.00131536,0.126925,0.208053,1.9601,0.00639014,0.0190888,1.47181,0.221049,-0.00228073,-0.00183945,0,0.349152,0.0852371,0.0306762,0,0,0
292,0.37535,0.00131771,0.127047,0.208003,1.97671,0.00640176,0.0193453,1.50502,0.221049,-0.00228835,-0.00184736,0,0.349152,0.0854536,0.030883,0,0,0
293,0.37667,0.00132045,0.127216,0.207851,1.96867,0.00641918,0.019753,1.54964,0.221049,-0.00229602,-0.00185529,0,0.349151,0.0857209,0.0311306,0,0,0
294,0.377993,0.00132289,0.127383,0.207606,1.9364,0.00644164,0.020382,1.60731,0.221049,-0.00230373,-0.00186325,0,0.34915,0.0860472,0.0313794,0,0,0
295,0.379318,0.00132495,0.127428,0.207228,1.88161,0.00647044,0.0215172,1.68738,0.221049,-0.00231148,-0.00187121,0,0.34915,0.0864424,0.0316554,0,0,0
296,0.380645,0.00132721,0.127405,0.206713,1.80702,0.00651716,0.0238746,1.80307,0.221049,-0.00231927,-0.00187919,0,0.349149,0.0869188,0.0319828,0,0,0
297,0.381975,0.00132977,0.127416,0.206088,1.77283,0.00660473,0.0288204,2.02072,0.221049,-0.0023271,-0.00188716,0,0.349149,0.0874914,0.0323718,0,0,0
298,0.383307,0.00133232,0.127435,0.205409,1.75348,0.00657836,0.027354,2.26665,0.221049,-0.00233496,-0.00189514,0,0.349148,0.0881781,0.0328353,0,0,0
299,0.384642,0.00133502,0.127437,0.204703,1.71701,0.00654182,0.0272823,2.75999,0.221049,-0.00234285,-0.00190311,0,0.349147,0.0890011,0.0333896,0,0,0
300,0.38598,0.00133747,0.127392,0.203926,1.6659,0.00657147,0.0332253,3.7759,0.221049,-0.00235077,-0.00191108,0,0.349147,0.0899866,0.0340549,0,0,0
301,0.38732,0.00134029,0.127278,0.203046,1.60316,0.00674708,0.0564913,6.98237,0.221049,-0.00235872,-0.00191902,0,0.349146,0.0910877,0.0348567,0,0,0
302,0.388663,0.00134301,0.127154,0.202084,1.53426,0.0095617,0.413313,52.8669,0.221049,-0.00236669,-0.00192695,0,0.349145,0.0924047,0.0358263,0,0,0
303,0.390008,0.00134544,0.12709,0.201097,1.46638,0.00662473,0.0400711,4.73407,0.221049,-0.00237468,-0.00193486,0,0.349145,0.0939313,0.0369438,0,0,0
