step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
80,0.0234759,0.000153711,22.5313,129.446,1530.27,0.0762314,0.46808,11.37,1,-0.0349709,-0.0349709,0,1.42505,0.105949,7.84262e-13,0,0,0,1,0,,,,1
81,0.0236279,0.000152016,22.8968,130.967,1531.61,0.0771129,0.483831,17.5283,1,-0.0357444,-0.0357444,0,1.43297,0.100706,7.76268e-13,0,0,0,1,0,,,,1
82,0.0237783,0.000150416,23.2696,132.488,1523.62,0.0787339,0.53907,30.9854,1,-0.0364979,-0.0364979,0,1.44085,0.095824,7.66498e-13,0,0,0,1,0,,,,1
83,0.0239275,0.000149127,23.6588,133.922,1509.25,0.08304,0.861438,91.4886,1,-0.0371972,-0.0371972,0,1.44846,0.0912672,7.60577e-13,0,0,0,1,0,,,,1
84,0.0240752,0.000147771,24.0391,135.264,1492.78,0.083575,0.872395,94.885,1,-0.0378838,-0.0378838,0,1.45604,0.0872948,7.52583e-13,0,0,0,1,0,,,,1
85,0.0242216,0.00014638,24.4139,136.65,1475.97,0.080566,0.52766,30.8559,1,-0.0385832,-0.0385832,0,1.46357,0.0837823,7.45774e-13,0,0,0,1,0,,,,1
86,0.0243665,0.000144879,24.768,137.982,1668.2,0.081072,0.488088,18.2369,1,-0.0393002,-0.0393002,0,1.4712,0.0807336,7.38076e-13,0,0,0,1,0,,,,1
87,0.0245098,0.000143332,25.0849,139.061,1673.16,0.0812943,0.478596,12.8627,1,-0.0399736,-0.0399736,0,1.47853,0.0780407,7.31563e-13,0,0,0,1,0,,,,1
88,0.0246516,0.000141767,25.4348,140.327,1675.52,0.0806798,0.459085,10.0436,1,-0.040708,-0.040708,0,1.48636,0.0756888,7.25938e-13,0,0,0,1,0,,,,1
89,0.0247918,0.000140206,25.7803,141.591,1681.03,0.0808245,0.455853,11.473,1,-0.0414782,-0.0414782,0,1.49438,0.0735937,7.19128e-13,0,0,0,1,0,,,,1
90,0.0249305,0.000138663,26.1095,142.636,1648.28,0.0830449,0.518852,25.5144,1,-0.0421928,-0.0421928,0,1.50183,0.0716999,7.12615e-13,0,0,0,1,0,,,,1
91,0.0250693,0.000138864,26.4502,143.834,1592.92,0.0825231,0.457913,9.64066,1,-0.0429545,-0.0429545,0,1.50979,0.0699517,7.06398e-13,0,0,0,1,0,,,,1
