problem,method,nx,status,glm_ch_factor,glm_cr,glm_cd,glm_subcycles,glm_ch,glm_cp,final_L2_norm_fv,peak_L2_norm_fv,time_integrated_L2_norm_fv,final_Linf_norm_fv,min_pressure,energy_drift,total_wall_time_sec,diagnostic_file
orszag_tang,mixed_glm,128,finished,8.0,0.01,nan,8,17.7135,0.420875,0.00554043,0.00554043,0.00013851075,0.14056,0.108411,-1.16027e-14,8.22941,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub8_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,8.0,0.01,nan,4,17.7135,0.420875,0.00554043,0.00554043,0.00013851075,0.14056,0.108411,-1.16027e-14,8.23384,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub4_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,8.0,0.01,nan,2,17.7135,0.420875,0.00554043,0.00554043,0.00013851075,0.14056,0.108411,-1.16027e-14,9.05756,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub2_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,nan,0.03,2,4.42838,0.0435836,0.00393602,0.00393602,9.840050000000001e-05,0.123307,0.107865,-1.17616e-14,5.45587,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub2_cd0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,nan,0.03,1,4.42838,0.0435836,0.00393602,0.00393602,9.840050000000001e-05,0.123307,0.107865,-1.17616e-14,5.49011,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub1_cd0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,nan,0.03,4,4.42838,0.0308182,0.00393587,0.00393587,9.839675000000001e-05,0.123309,0.107865,-1.17616e-14,5.75083,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub4_cd0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,4.0,nan,0.5,4,8.85677,0.138542,0.00579463,0.00579463,0.00014486575,0.169165,0.108145,-1.17616e-14,6.22301,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch4_sub4_cd0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.5,nan,8,1.1071,0.744008,0.0019035,0.0019035,4.7587500000000005e-05,0.0497792,0.107594,-1.17616e-14,6.27953,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub8_cr0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,0.3,nan,8,4.42838,1.15261,0.00197852,0.00197852,4.9463000000000004e-05,0.0546139,0.107725,-1.17616e-14,6.38629,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub8_cr0p3_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,4.0,nan,0.5,1,8.85677,0.138542,0.00579463,0.00579463,0.00014486575,0.169165,0.108145,-1.17616e-14,6.45942,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch4_sub1_cd0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,4.0,nan,0.5,2,8.85677,0.138542,0.00579463,0.00579463,0.00014486575,0.169165,0.108145,-1.17616e-14,6.90018,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch4_sub2_cd0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,4.0,nan,0.5,8,8.85677,0.0979638,0.00581018,0.00581018,0.0001452545,0.169913,0.108145,-1.17616e-14,6.97668,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch4_sub8_cd0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.2,1,2.21419,0.0455039,0.00258866,0.00258866,6.47165e-05,0.0775486,0.107687,-1.19206e-14,4.76157,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub1_cd0p2_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.2,2,2.21419,0.0321761,0.00258869,0.00258869,6.471725e-05,0.0775644,0.107687,-1.19206e-14,4.95707,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub2_cd0p2_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,1.0,nan,8,1.1071,1.05219,0.00190287,0.00190287,4.757175000000001e-05,0.0497608,0.107594,-1.19206e-14,6.94942,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub8_cr1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.18,nan,4,1.1071,0.446405,0.00190678,0.00190678,4.76695e-05,0.0498871,0.107594,-1.20795e-14,5.36025,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub4_cr0p18_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,nan,0.5,4,1.1071,0.0173382,0.00198571,0.00198571,4.964275e-05,0.0517033,0.107596,-1.22384e-14,5.2468,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub4_cd0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.03,nan,2,1.1071,0.182244,0.00192286,0.00192286,4.80715e-05,0.0503562,0.107595,-1.23974e-14,4.73662,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub2_cr0p03_mixed_glm.csv
orszag_tang,hyperbolic_glm,128,finished,2.0,nan,nan,4,4.42838,nan,0.00186941,0.00186941,4.673525e-05,0.051258,0.107706,-1.23974e-14,5.31095,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_hyperbolic_glm_ch2_sub4_unused_hyperbolic_glm.csv
orszag_tang,hyperbolic_glm,128,finished,2.0,nan,nan,1,4.42838,nan,0.00186986,0.00186986,4.6746500000000004e-05,0.0512658,0.107706,-1.23974e-14,5.41281,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_hyperbolic_glm_ch2_sub1_unused_hyperbolic_glm.csv
orszag_tang,hyperbolic_glm,128,finished,2.0,nan,nan,2,4.42838,nan,0.00186986,0.00186986,4.6746500000000004e-05,0.0512658,0.107706,-1.23974e-14,5.44152,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_hyperbolic_glm_ch2_sub2_unused_hyperbolic_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,0.05,nan,8,4.42838,0.470552,0.00240179,0.00240179,6.004475e-05,0.0659636,0.107779,-1.23974e-14,6.88998,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub8_cr0p05_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,0.18,nan,2,4.42838,0.89281,0.00205432,0.00205432,5.1358000000000005e-05,0.0567645,0.107736,-1.25563e-14,5.22146,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub2_cr0p18_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,0.5,nan,4,2.21419,1.05219,0.00209414,0.00209414,5.23535e-05,0.0564901,0.107663,-1.25563e-14,5.52071,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub4_cr0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,0.18,nan,4,4.42838,0.89281,0.00205381,0.00205381,5.134525000000001e-05,0.0567567,0.107736,-1.25563e-14,5.76029,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub4_cr0p18_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,0.18,nan,1,4.42838,0.89281,0.00205432,0.00205432,5.1358000000000005e-05,0.0567645,0.107736,-1.25563e-14,5.8127,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub1_cr0p18_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.2,8,2.21419,0.016088,0.00259582,0.00259582,6.48955e-05,0.0779754,0.107687,-1.27153e-14,6.32223,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub8_cd0p2_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.1,nan,1,1.1071,0.332731,0.00191626,0.00191626,4.79065e-05,0.050235,0.107595,-1.28742e-14,4.46621,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub1_cr0p1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.05,nan,2,1.1071,0.235276,0.00191684,0.00191684,4.7921000000000004e-05,0.0501956,0.107595,-1.28742e-14,4.78703,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub2_cr0p05_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,0.1,nan,4,2.21419,0.470552,0.00214149,0.00214149,5.3537249999999996e-05,0.0577855,0.107667,-1.28742e-14,5.81714,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub4_cr0p1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,0.01,nan,8,4.42838,0.210437,0.00315602,0.00315602,7.89005e-05,0.0906101,0.107836,-1.28742e-14,6.32709,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub8_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,8.0,nan,0.1,4,17.7135,0.107359,0.00965669,0.00965669,0.00024141725000000004,0.260995,0.108625,-1.28742e-14,8.18271,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub4_cd0p1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,8.0,nan,0.1,2,17.7135,0.107359,0.00965669,0.00965669,0.00024141725000000004,0.260995,0.108625,-1.28742e-14,8.21046,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub2_cd0p1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,8.0,nan,0.1,1,17.7135,0.107359,0.00965669,0.00965669,0.00024141725000000004,0.260995,0.108625,-1.28742e-14,8.2356,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub1_cd0p1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,8.0,nan,0.1,8,17.7135,0.107359,0.00965669,0.00965669,0.00024141725000000004,0.260995,0.108625,-1.28742e-14,9.03288,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub8_cd0p1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,nan,0.2,2,1.1071,0.0160914,0.00198836,0.00198836,4.970900000000001e-05,0.0517913,0.107596,-1.30331e-14,5.1958,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub2_cd0p2_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,8.0,0.05,nan,4,17.7135,0.941104,0.00230822,0.00230822,5.7705500000000005e-05,0.0637164,0.108132,-1.30331e-14,8.17492,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub4_cr0p05_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,8.0,0.05,nan,2,17.7135,0.941104,0.00230822,0.00230822,5.7705500000000005e-05,0.0637164,0.108132,-1.30331e-14,8.57735,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub2_cr0p05_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,8.0,0.05,nan,1,17.7135,0.941104,0.00230822,0.00230822,5.7705500000000005e-05,0.0637164,0.108132,-1.30331e-14,8.60108,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub1_cr0p05_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,8.0,0.05,nan,8,17.7135,0.941104,0.00230822,0.00230822,5.7705500000000005e-05,0.0637164,0.108132,-1.30331e-14,9.10896,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch8_sub8_cr0p05_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.5,nan,1,1.1071,0.744008,0.00191158,0.00191158,4.77895e-05,0.0501025,0.107594,-1.31921e-14,4.71102,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub1_cr0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,1.0,nan,8,4.42838,2.10437,0.00190077,0.00190077,4.751925e-05,0.0522687,0.107712,-1.31921e-14,6.28623,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub8_cr1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,nan,0.03,2,35.4271,0.12269,0.0140685,0.0140685,0.0003517125,0.335325,0.109173,-1.31921e-14,12.0723,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub2_cd0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,0.01,nan,1,35.4271,0.595207,0.00623961,0.00623961,0.00015599025,0.142703,0.108812,-1.31921e-14,12.131,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub1_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,nan,0.03,1,35.4271,0.12269,0.0140685,0.0140685,0.0003517125,0.335325,0.109173,-1.31921e-14,12.1404,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub1_cd0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,0.01,nan,4,35.4271,0.595207,0.00623961,0.00623961,0.00015599025,0.142703,0.108812,-1.31921e-14,12.6807,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub4_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,0.01,nan,2,35.4271,0.595207,0.00623961,0.00623961,0.00015599025,0.142703,0.108812,-1.31921e-14,12.7322,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub2_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,nan,0.03,8,35.4271,0.12269,0.0140685,0.0140685,0.0003517125,0.335325,0.109173,-1.31921e-14,12.7538,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub8_cd0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,nan,0.03,4,35.4271,0.12269,0.0140685,0.0140685,0.0003517125,0.335325,0.109173,-1.31921e-14,13.3334,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub4_cd0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,0.01,nan,8,35.4271,0.595207,0.00623961,0.00623961,0.00015599025,0.142703,0.108812,-1.31921e-14,13.3556,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub8_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,nan,0.03,2,1.1071,0.0109016,0.0019902,0.0019902,4.975500000000001e-05,0.0518484,0.107595,-1.3351e-14,4.78851,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub2_cd0p03_mixed_glm.csv
orszag_tang,hyperbolic_glm,128,finished,1.0,nan,nan,2,2.21419,nan,0.00208922,0.00208922,5.223050000000001e-05,0.0563518,0.107663,-1.351e-14,4.76102,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_hyperbolic_glm_ch1_sub2_unused_hyperbolic_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.1,2,2.21419,0.0269006,0.00259679,0.00259679,6.491975e-05,0.077995,0.107687,-1.351e-14,4.96018,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub2_cd0p1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.1,1,2.21419,0.0380432,0.00259686,0.00259686,6.49215e-05,0.0779861,0.107687,-1.351e-14,5.00188,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub1_cd0p1_mixed_glm.csv
orszag_tang,hyperbolic_glm,128,finished,1.0,nan,nan,1,2.21419,nan,0.00208977,0.00208977,5.224425e-05,0.0563622,0.107663,-1.351e-14,5.21958,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_hyperbolic_glm_ch1_sub1_unused_hyperbolic_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.01,4,2.21419,0.0134502,0.0026007,0.0026007,6.50175e-05,0.0782267,0.107688,-1.351e-14,5.26427,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub4_cd0p01_mixed_glm.csv
orszag_tang,mixed_glm,256,finished,4.0,0.1,nan,1,8.85906,0.941226,0.000521874,0.000521874,1.304685e-05,0.0236657,0.107705,-1.351e-14,31.2001,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_baseline_n256_mixed_glm_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.01,nan,8,1.1071,0.105219,0.00193935,0.00193935,4.848375e-05,0.050708,0.107595,-1.36689e-14,6.61204,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub8_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.1,nan,4,1.1071,0.332731,0.00190933,0.00190933,4.773325e-05,0.0499603,0.107594,-1.38279e-14,5.21468,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub4_cr0p1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.5,2,2.21419,0.0490304,0.00254957,0.00254957,6.373925000000001e-05,0.0755031,0.107687,-1.39868e-14,4.73287,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub2_cd0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.5,1,2.21419,0.0693394,0.00254929,0.00254929,6.373225000000001e-05,0.0754716,0.107687,-1.39868e-14,4.74916,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub1_cd0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.03,nan,8,1.1071,0.182244,0.00191942,0.00191942,4.79855e-05,0.0502257,0.107595,-1.39868e-14,6.27865,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub8_cr0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.5,nan,2,1.1071,0.744008,0.00190692,0.00190692,4.7673e-05,0.0499156,0.107594,-1.41457e-14,5.29129,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub2_cr0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.05,8,2.21419,0.011792,0.00259895,0.00259895,6.497375e-05,0.0781439,0.107688,-1.41457e-14,6.28457,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub8_cd0p05_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,0.3,nan,4,2.21419,0.81502,0.00210268,0.00210268,5.2567e-05,0.0567262,0.107664,-1.43047e-14,5.25467,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub4_cr0p3_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.2,4,2.21419,0.0227519,0.00259326,0.00259326,6.48315e-05,0.0778275,0.107687,-1.43047e-14,5.48104,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub4_cd0p2_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,1.0,nan,1,1.1071,1.05219,0.00191095,0.00191095,4.777375e-05,0.0500846,0.107594,-1.46226e-14,4.49407,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub1_cr1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,4.0,0.03,nan,1,8.85677,0.515464,0.0029713,0.0029713,7.428250000000001e-05,0.0823392,0.107976,-1.46226e-14,6.23287,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch4_sub1_cr0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,4.0,0.03,nan,4,8.85677,0.515464,0.0029713,0.0029713,7.428250000000001e-05,0.0823392,0.107976,-1.46226e-14,6.24357,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch4_sub4_cr0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,4.0,0.03,nan,8,8.85677,0.515464,0.00297054,0.00297054,7.42635e-05,0.0823282,0.107976,-1.46226e-14,6.25741,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch4_sub8_cr0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,4.0,0.03,nan,2,8.85677,0.515464,0.0029713,0.0029713,7.428250000000001e-05,0.0823392,0.107976,-1.46226e-14,6.86088,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch4_sub2_cr0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,nan,0.5,4,35.4271,0.275786,0.011714,0.011714,0.00029285000000000004,0.273363,0.109108,-1.46226e-14,12.0477,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub4_cd0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,nan,0.5,8,35.4271,0.275786,0.011714,0.011714,0.00029285000000000004,0.273363,0.109108,-1.46226e-14,12.288,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub8_cd0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,nan,0.5,1,35.4271,0.275786,0.011714,0.011714,0.00029285000000000004,0.273363,0.109108,-1.46226e-14,12.6998,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub1_cd0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,16.0,nan,0.5,2,35.4271,0.275786,0.011714,0.011714,0.00029285000000000004,0.273363,0.109108,-1.46226e-14,13.3025,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch16_sub2_cd0p5_mixed_glm.csv
orszag_tang,none,128,finished,4.0,nan,nan,1,nan,nan,0.00166358,0.00166358,4.1589500000000006e-05,0.0347651,0.107498,-1.47815e-14,3.36199,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_baseline_n128_none_none.csv
orszag_tang,mixed_glm,128,finished,0.5,nan,0.2,1,1.1071,0.0227566,0.00198766,0.00198766,4.9691500000000004e-05,0.0517805,0.107596,-1.47815e-14,4.51835,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub1_cd0p2_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,0.1,nan,8,4.42838,0.665461,0.00217414,0.00217414,5.435350000000001e-05,0.0600662,0.107752,-1.49404e-14,6.2809,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub8_cr0p1_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,nan,0.03,4,2.21419,0.0154139,0.00260004,0.00260004,6.500100000000001e-05,0.0781915,0.107688,-1.54173e-14,5.7638,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub4_cd0p03_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,0.01,nan,2,1.1071,0.105219,0.00194283,0.00194283,4.857075e-05,0.0508273,0.107596,-1.57351e-14,4.76274,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub2_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,0.18,nan,8,4.42838,0.89281,0.00204816,0.00204816,5.1204e-05,0.0566142,0.107735,-1.58941e-14,6.60122,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub8_cr0p18_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,0.5,nan,0.2,4,1.1071,0.0113783,0.00198885,0.00198885,4.972125e-05,0.051802,0.107596,-1.6053e-14,5.25576,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch0p5_sub4_cd0p2_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,1.0,0.5,nan,8,2.21419,1.05219,0.00208996,0.00208996,5.224900000000001e-05,0.0563742,0.107663,-1.6053e-14,6.2812,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch1_sub8_cr0p5_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,0.01,nan,2,4.42838,0.210437,0.00318434,0.00318434,7.960850000000001e-05,0.091831,0.107838,-1.63709e-14,5.21767,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub2_cr0p01_mixed_glm.csv
orszag_tang,mixed_glm,128,finished,2.0,0.01,nan,1,4.42838,0.210437,0.00318434,0.00318434,7.960850000000001e-05,0.091831,0.107838,-1.63709e-14,5.47233,results/mhd_runner/glm_sweep/ot_runs/divergence/ot_glm_sweep_coarse_n128_mixed_glm_ch2_sub1_cr0p01_mixed_glm.csv
